Date,Carry5,Carry20,Carry60,Carry120,symbol
1990-08-27,-20.0,-20.0,-20.0,-20.0,GAS_US
1990-08-28,-20.0,-20.0,-20.0,-20.0,GAS_US
1990-08-29,-20.0,-20.0,-20.0,-20.0,GAS_US
1990-08-30,-20.0,-20.0,-20.0,-20.0,GAS_US
1990-08-31,-20.0,-20.0,-20.0,-20.0,GAS_US
1990-09-04,-20.0,-20.0,-20.0,-20.0,GAS_US
1990-09-05,-20.0,-20.0,-20.0,-20.0,GAS_US
1990-09-06,-20.0,-20.0,-20.0,-20.0,GAS_US
1990-09-07,-20.0,-20.0,-20.0,-20.0,GAS_US
1990-09-10,-20.0,-20.0,-20.0,-20.0,GAS_US
1990-09-11,-20.0,-20.0,-20.0,-20.0,GAS_US
1990-09-12,-20.0,-20.0,-20.0,-20.0,GAS_US
1990-09-13,-20.0,-20.0,-20.0,-20.0,GAS_US
1990-09-14,-20.0,-20.0,-20.0,-20.0,GAS_US
1990-09-17,-20.0,-20.0,-20.0,-20.0,GAS_US
1990-09-18,-20.0,-20.0,-20.0,-20.0,GAS_US
1990-09-19,-20.0,-20.0,-20.0,-20.0,GAS_US
1990-09-20,-20.0,-20.0,-20.0,-20.0,GAS_US
1990-09-21,-20.0,-20.0,-20.0,-20.0,GAS_US
1990-09-24,-20.0,-20.0,-20.0,-20.0,GAS_US
1990-09-25,-20.0,-20.0,-20.0,-20.0,GAS_US
1990-09-26,-20.0,-20.0,-20.0,-20.0,GAS_US
1990-09-27,-20.0,-20.0,-20.0,-20.0,GAS_US
1990-09-28,-20.0,-20.0,-20.0,-20.0,GAS_US
1990-10-01,-20.0,-20.0,-20.0,-20.0,GAS_US
1990-10-02,-20.0,-20.0,-20.0,-20.0,GAS_US
1990-10-03,-20.0,-20.0,-20.0,-20.0,GAS_US
1990-10-04,-20.0,-20.0,-20.0,-20.0,GAS_US
1990-10-05,-20.0,-20.0,-20.0,-20.0,GAS_US
1990-10-08,-20.0,-20.0,-20.0,-20.0,GAS_US
1990-10-09,-20.0,-20.0,-20.0,-20.0,GAS_US
1990-10-10,-20.0,-20.0,-20.0,-20.0,GAS_US
1990-10-11,-20.0,-20.0,-20.0,-20.0,GAS_US
1990-10-12,-20.0,-20.0,-20.0,-20.0,GAS_US
1990-10-15,-20.0,-20.0,-20.0,-20.0,GAS_US
1990-10-16,-20.0,-20.0,-20.0,-20.0,GAS_US
1990-10-17,-20.0,-20.0,-20.0,-20.0,GAS_US
1990-10-18,-20.0,-20.0,-20.0,-20.0,GAS_US
1990-10-19,-20.0,-20.0,-20.0,-20.0,GAS_US
1990-10-22,-20.0,-20.0,-20.0,-20.0,GAS_US
1990-10-23,-20.0,-20.0,-20.0,-20.0,GAS_US
1990-10-24,-20.0,-20.0,-20.0,-20.0,GAS_US
1990-10-25,-20.0,-20.0,-20.0,-20.0,GAS_US
1990-10-26,20.0,-20.0,-20.0,-20.0,GAS_US
1990-10-29,20.0,-20.0,-20.0,-20.0,GAS_US
1990-10-30,20.0,-20.0,-20.0,-20.0,GAS_US
1990-10-31,20.0,20.0,-20.0,-20.0,GAS_US
1990-11-01,20.0,20.0,-20.0,-20.0,GAS_US
1990-11-02,20.0,20.0,-20.0,-20.0,GAS_US
1990-11-05,20.0,20.0,-20.0,-20.0,GAS_US
1990-11-06,20.0,20.0,-20.0,-20.0,GAS_US
1990-11-07,20.0,20.0,-20.0,-20.0,GAS_US
1990-11-08,20.0,20.0,-20.0,-20.0,GAS_US
1990-11-09,20.0,20.0,-20.0,-20.0,GAS_US
1990-11-12,20.0,20.0,-20.0,-20.0,GAS_US
1990-11-13,20.0,20.0,-20.0,-20.0,GAS_US
1990-11-14,20.0,20.0,-20.0,-20.0,GAS_US
1990-11-15,20.0,20.0,-20.0,-20.0,GAS_US
1990-11-16,20.0,20.0,-20.0,-20.0,GAS_US
1990-11-19,20.0,20.0,-20.0,-20.0,GAS_US
1990-11-20,20.0,20.0,-20.0,-20.0,GAS_US
