Date,Carry5,Carry20,Carry60,Carry120,symbol
1986-06-16,-20.0,-20.0,-20.0,-20.0,GASOIL
1986-06-17,-20.0,-20.0,-20.0,-20.0,GASOIL
1986-06-18,-20.0,-20.0,-20.0,-20.0,GASOIL
1986-06-19,-20.0,-20.0,-20.0,-20.0,GASOIL
1986-06-20,-20.0,-20.0,-20.0,-20.0,GASOIL
1986-06-23,-20.0,-20.0,-20.0,-20.0,GASOIL
1986-06-24,-20.0,-20.0,-20.0,-20.0,GASOIL
1986-06-25,-20.0,-20.0,-20.0,-20.0,GASOIL
1986-06-26,-20.0,-20.0,-20.0,-20.0,GASOIL
1986-06-27,-20.0,-20.0,-20.0,-20.0,GASOIL
1986-06-30,-20.0,-20.0,-20.0,-20.0,GASOIL
1986-07-01,-20.0,-20.0,-20.0,-20.0,GASOIL
1986-07-03,-20.0,-20.0,-20.0,-20.0,GASOIL
1986-07-07,-20.0,-20.0,-20.0,-20.0,GASOIL
1986-07-10,-20.0,-20.0,-20.0,-20.0,GASOIL
1986-07-11,-20.0,-20.0,-20.0,-20.0,GASOIL
1986-07-14,-20.0,-20.0,-20.0,-20.0,GASOIL
1986-07-15,-20.0,-20.0,-20.0,-20.0,GASOIL
1986-07-16,-20.0,-20.0,-20.0,-20.0,GASOIL
1986-07-17,-20.0,-20.0,-20.0,-20.0,GASOIL
1986-07-18,-20.0,-20.0,-20.0,-20.0,GASOIL
1986-07-21,-20.0,-20.0,-20.0,-20.0,GASOIL
1986-07-22,-20.0,-20.0,-20.0,-20.0,GASOIL
1986-07-23,-20.0,-20.0,-20.0,-20.0,GASOIL
1986-07-24,-20.0,-20.0,-20.0,-20.0,GASOIL
1986-07-25,-20.0,-20.0,-20.0,-20.0,GASOIL
1986-07-28,-20.0,-20.0,-20.0,-20.0,GASOIL
1986-07-29,-20.0,-20.0,-20.0,-20.0,GASOIL
1986-07-30,-20.0,-20.0,-20.0,-20.0,GASOIL
1986-07-31,-20.0,-20.0,-20.0,-20.0,GASOIL
1986-08-01,-20.0,-20.0,-20.0,-20.0,GASOIL
1986-08-04,-20.0,-20.0,-20.0,-20.0,GASOIL
1986-08-05,-20.0,-20.0,-20.0,-20.0,GASOIL
1986-08-06,-20.0,-20.0,-20.0,-20.0,GASOIL
1986-08-07,-20.0,-20.0,-20.0,-20.0,GASOIL
1986-08-08,-20.0,-20.0,-20.0,-20.0,GASOIL
1986-08-11,-20.0,-20.0,-20.0,-20.0,GASOIL
1986-08-12,-20.0,-20.0,-20.0,-20.0,GASOIL
1986-08-13,-20.0,-20.0,-20.0,-20.0,GASOIL
1986-08-14,-20.0,-20.0,-20.0,-20.0,GASOIL
1986-08-15,-20.0,-20.0,-20.0,-20.0,GASOIL
1986-08-18,-20.0,-20.0,-20.0,-20.0,GASOIL
1986-08-19,-20.0,-20.0,-20.0,-20.0,GASOIL
1986-08-20,-20.0,-20.0,-20.0,-20.0,GASOIL
1986-08-21,-20.0,-20.0,-20.0,-20.0,GASOIL
1986-08-22,-20.0,-20.0,-20.0,-20.0,GASOIL
1986-08-26,-20.0,-20.0,-20.0,-20.0,GASOIL
1986-08-27,-20.0,-20.0,-20.0,-20.0,GASOIL
1986-08-28,-20.0,-20.0,-20.0,-20.0,GASOIL
1986-08-29,-20.0,-20.0,-20.0,-20.0,GASOIL
1986-09-02,-20.0,-20.0,-20.0,-20.0,GASOIL
1986-09-03,-20.0,-20.0,-20.0,-20.0,GASOIL
1986-09-04,-20.0,-20.0,-20.0,-20.0,GASOIL
1986-09-05,-20.0,-20.0,-20.0,-20.0,GASOIL
1986-09-08,-20.0,-20.0,-20.0,-20.0,GASOIL
1986-09-09,-20.0,-20.0,-20.0,-20.0,GASOIL
1986-09-10,-20.0,-20.0,-20.0,-20.0,GASOIL
1986-09-11,-20.0,-20.0,-20.0,-20.0,GASOIL
1986-09-12,-19.528177966631272,-20.0,-20.0,-20.0,GASOIL
1986-09-15,-18.26638985931064,-20.0,-20.0,-20.0,GASOIL
1986-09-16,-16.318240515041637,-20.0,-20.0,-20.0,GASOIL
1986-09-17,-15.102023274683319,-20.0,-20.0,-20.0,GASOIL
1986-09-18,-13.391891047195823,-20.0,-20.0,-20.0,GASOIL
1986-09-19,-11.735460391556252,-20.0,-20.0,-20.0,GASOIL
1986-09-22,-10.609087531370601,-20.0,-20.0,-20.0,GASOIL
1986-09-23,-10.78413454804217,-20.0,-20.0,-20.0,GASOIL
1986-09-24,-14.016401824810275,-20.0,-20.0,-20.0,GASOIL
1986-09-25,-14.075054671314536,-20.0,-20.0,-20.0,GASOIL
1986-09-26,-15.901572643611372,-20.0,-20.0,-20.0,GASOIL
1986-09-29,-15.452524765765988,-20.0,-20.0,-20.0,GASOIL
1986-09-30,-15.64485773608431,-20.0,-20.0,-20.0,GASOIL
1986-10-01,-15.350534679114254,-20.0,-20.0,-20.0,GASOIL
1986-10-02,-17.71166941761766,-20.0,-20.0,-20.0,GASOIL
1986-10-03,-18.773995617709723,-20.0,-20.0,-20.0,GASOIL
1986-10-06,-20.0,-20.0,-20.0,-20.0,GASOIL
1986-10-07,-19.779412944508998,-20.0,-20.0,-20.0,GASOIL
1986-10-08,-20.0,-20.0,-20.0,-20.0,GASOIL
1986-10-09,-20.0,-20.0,-20.0,-20.0,GASOIL
1986-10-10,-19.8335134553245,-20.0,-20.0,-20.0,GASOIL
1986-10-13,-20.0,-20.0,-20.0,-20.0,GASOIL
1986-10-14,-20.0,-20.0,-20.0,-20.0,GASOIL
1986-10-15,-16.717630013371156,-20.0,-20.0,-20.0,GASOIL
1986-10-16,-18.145021846548673,-20.0,-20.0,-20.0,GASOIL
1986-10-17,-14.70513888337166,-20.0,-20.0,-20.0,GASOIL
1986-10-20,-13.687001668127387,-20.0,-20.0,-20.0,GASOIL
