Date,Global Equities,Global Bonds,US Equities,Commodities,US Dollar
1990-04-30,-0.01632838659005409,,-0.023291478960989265,,-0.006617568577222843
1990-05-31,0.10333669524289801,,0.0894340857049396,,-0.0009670140754269863
1990-06-30,-0.008931632070081963,,-0.006425654576027062,,-0.01968165196816518
1990-07-31,0.0072442881574144025,,-0.004261106074342602,,-0.04366428963247404
1990-08-31,-0.09548246785455372,,-0.09426689732617077,,-0.006997820351038242
1990-09-30,-0.10754434437812421,,-0.049458834567570276,,-0.006469500924214389
1990-10-31,0.09098643474972823,,-0.006345401346635193,,-0.031627906976744224
1990-11-30,-0.018607573000606448,,0.06240465462801992,,-0.004202689721421682
1990-12-31,0.018717580840966752,,0.024677753289254145,,0.0016881707464124762
1991-01-31,0.03436396333932801,,0.044647221769594125,,-0.012880703021547979
1991-02-28,0.09045015605689288,,0.06626111371080956,0.020550110654442122,0.025365853658536608
1991-03-31,-0.031331040974316715,,0.021679978934433297,0.007021891780256029,0.09443387250237856
1991-04-30,0.005909649783841786,,0.0012600229095074411,0.0045118949958982135,-0.005216257335361796
1991-05-31,0.02073968929895109,,0.03892575220226524,-0.010922825643119527,0.017369455975529746
1991-06-30,-0.06356226823238564,,-0.04836889194769445,-0.02466714831251937,0.03146139804574255
1991-07-31,0.04523048365473836,,0.04414487387178889,0.04296296296296309,-0.026754112013325115
1991-08-31,-0.005090966494336713,,0.021637945364880506,0.0015219155844155008,0.0
1991-09-30,0.024256247520825003,,-0.019525423728813496,0.013068584743187284,-0.0383998288587013
1991-10-31,0.014309780609182532,,0.014631447932512698,0.009099999999999886,0.0003337041156841192
1991-11-30,-0.045492726509106296,,-0.04298876894558934,-0.02527004261222865,-0.019348382074947268
1991-12-31,0.07074141482829654,,0.11151622183610121,-0.041785278568523765,-0.052953849642816686
1992-01-31,-0.020378810520023882,,-0.019117420942032837,0.019840848806366163,0.047533524904214586
1992-02-29,-0.019162932596053173,,0.008961228968544344,0.0001040366208904242,0.01714481655046285
1992-03-31,-0.04902799377916012,,-0.020922343923975184,0.009258296057422344,0.007416563658838138
1992-04-30,0.011877018684328888,,0.02668535611330025,0.008245722531436739,-0.0003346346904629094
1992-05-31,0.03773813612396193,,0.0015971148892324205,0.03404211817624225,-0.026779736665922815
1992-06-30,-0.03552864679658141,,-0.01777171956175083,0.0041522491349479385,-0.0401284109149278
1992-07-31,0.0004440676597634585,,0.03914534838050843,-0.003544353647730647,-0.021619684663162997
1992-08-31,0.022193527560326,,-0.02643249508642853,-0.010670882323881026,-0.036991820290562805
1992-09-30,-0.011230854255487088,,0.008333980381499462,0.014880655148307387,0.028144016227180435
1992-10-31,-0.0290847389959078,,0.003567853384327302,-0.029521747687463074,0.08051787916152908
1992-11-30,0.015892923228751243,,0.030743260524835003,-0.008416142770229174,0.036631290653885706
1992-12-31,0.006111999352370834,,0.008585607940446494,-0.0005112997238982953,0.016732716864817254
1993-01-31,0.0014080823929354391,,0.0064212960684939535,-0.001943932883159416,0.0010827197921177145
1993-02-28,0.021774501335797503,,0.010780551005940442,0.012403895438236834,0.017196625567813095
1993-03-31,0.05608744372579477,,0.018259649801683153,0.023693803159173576,-0.023179160021265188
1993-04-30,0.04452717795979133,,-0.02436880982352796,0.009297725024728143,-0.02590617176444987
1993-05-31,0.0212966923296265,,0.02317598656182307,-0.017934143473147923,-0.004581517487987408
1993-06-30,-0.010086027884900761,,0.0007851721430440772,-0.0031932940824268563,0.051077682981589545
1993-07-31,0.018914488180648448,,-0.003399743236175201,0.017218940834918373,0.018583787247677064
1993-08-31,0.044185322307186636,,0.033779431761253864,-0.01712429878948918,-0.014889378211177529
1993-09-30,-0.020080853601961546,,-0.012091842621437698,-0.023330329428256746,-0.012027674294837754
1993-10-31,0.02591978898958458,,0.01529980612459414,-0.012405167110928983,0.02434820081878919
1993-11-30,-0.05814394251528576,,-0.00899553674136111,-0.010588601681719045,0.011884728649558252
1993-12-31,0.04726241928992625,,0.009820081253627544,0.01447906830343082,0.00654817586529477
1994-01-31,0.06434419381787793,,0.03411651110395875,0.037025545557968664,-0.012907889301941311
1994-02-28,-0.014473870111929243,,-0.030278778177937893,-0.007679265981848982,-0.010879799142169744
1994-03-31,-0.04468054604246641,,-0.0455524988537368,0.002211055276381879,-0.01575885774722363
1994-04-30,0.02927935438690099,,0.011937645617659198,0.02115924588848772,-0.010101010101010055
1994-05-31,0.0009881743074680038,,0.01436031331592691,0.053618776392025946,0.004342162396873572
1994-06-30,-0.004401935556958003,,-0.030326430326430454,0.028334420728865606,-0.031344574146130455
1994-07-31,0.017393000536419567,,0.03149207268515175,0.013595576905646611,0.002789555902700247
1994-08-31,0.028519388390931377,,0.03715141306382175,-0.026558168648841973,-0.002225436741960629
1994-09-30,-0.02785285985025021,,-0.02327889560588292,0.0015616388021311156,-0.019962083193933333
1994-10-31,0.026781291446285715,,0.020785219399538146,0.007979455195817664,-0.02492034592626302
1994-11-30,-0.04496008217003611,,-0.036289592760181066,-0.002183803457688871,0.040144707667172375
1994-12-31,0.008000912527701853,,0.0124424828622407,0.028178004741929552,-0.0044878267698865715
1995-01-31,-0.01669926768942276,,0.025390715577609857,-0.005676274944567683,-0.00833990758480796
1995-02-28,0.01283990398842616,,0.03726736166074951,-0.0013379716350013782,-0.023411751335378872
1995-03-31,0.046423296054019625,,0.024744380736445137,0.02483029653447666,-0.04689863842662634
1995-04-30,0.03314874276761759,,0.029359203472044904,0.019958166289001378,-0.0012210012210013277
1995-05-31,0.006891477989309891,,0.03705770502645511,-0.006835854054515922,0.009413202933985287
1995-06-30,-0.001953387113609484,,0.022699643262849456,-0.009894175341994327,-0.011989826813612603
1995-07-31,0.048362517181617104,,0.03207576584301197,0.019377824122349674,-0.0001225790634959978
1995-08-31,-0.02384243754364468,,-0.0017559759827799892,0.017134089165459,0.049037636385926175
1995-09-30,0.027505255781359317,,0.043011972989842606,0.009470331880657046,-0.014958513497721038
1995-10-31,-0.017334470019891968,,-0.00224869883756762,0.00855126608551271,-0.007474196227310603
1995-11-30,0.033126084441873926,,0.04216725131318255,0.015640434639446754,0.019125029882859357
1995-12-31,0.027669311836083343,,0.013394025009156207,0.052925919922191644,-0.0058644147314097506
1996-01-31,0.016574058942093073,,0.03395460099471648,0.007158802247710039,0.03091080698442661
1996-02-29,0.0045682899055528026,,0.008721704394141216,0.021323754203607326,-0.01247425040054917
1996-03-31,0.015096151281572379,,0.008448287241766161,0.047594103120556897,0.002665430524973811
1996-04-30,0.022005307548805808,,0.013089861901957045,0.04900350025001776,0.01733703190013869
1996-05-31,-0.0006298767241267322,,0.02501776600555594,-0.004562478719781993,-0.0027266530334014716
1996-06-30,0.0035501131920148143,,0.004254313401087284,-0.0016418114653168336,0.0004556846662109315
1996-07-31,-0.03684952576262501,,-0.045642111869459545,-0.01418391119638207,-0.021862901389205103
1996-08-31,0.009914165945837938,,0.020665504882780406,0.04851602140821565,0.0053550640279393935
1996-09-30,0.03760706285413118,,0.05431438558059365,0.005104408352668344,0.01829550717924966
1996-10-31,0.005473432896474506,,0.023955389198686117,-0.013916369872048584,-0.005799408687741536
1996-11-30,0.05453741711398785,,0.07403428673738865,0.055782221924954856,0.00560448358686938
1996-12-31,-0.017450564718000217,,-0.02040702924220328,0.013620525815647877,0.002957233848953633
1997-01-31,0.010629479740601688,,0.06699188836576098,0.006437500000000096,0.05511453844409164
1997-02-28,0.010083466010517794,,0.005635300372142549,0.010432838601502903,0.01988392089423896
1997-03-31,-0.021207489491784637,,-0.0461778388665679,0.020896072767500495,-0.0017915481083360385
1997-04-30,0.031231700175678334,,0.06437577940972683,0.007886340376858536,0.025971283783783772
1997-05-31,0.06028771531326904,,0.05522287023536765,0.014693584995818965,-0.023976126775056672
1997-06-30,0.048547264125680556,,0.0442646006563201,-0.05745231928420058,0.00864522930943612
1997-07-31,0.04478850758180375,,0.07780639368664799,0.03247564326754926,0.04149681195777144
1997-08-31,-0.0681068198484478,,-0.06052700806734479,-0.0010283087345752673,-0.00642312324367722
1997-09-30,0.05302906106211136,,0.050962548127406304,0.01120193763245525,-0.019090909090909047
1997-10-31,-0.05388743007192598,,-0.028453118408490408,0.0039520958083831825,-0.015137472968798305
1997-11-30,0.016378336276972716,,0.04719190995829292,-0.03966360491470833,0.02248013383521541
1997-12-31,0.010890447922288216,,0.013595940858748268,-0.039935407738649675,0.01902034972901112
1998-01-31,0.026585805955647634,,0.011712652463640172,0.0036874110492948198,0.011440040140491714
1998-02-28,0.06636574483353952,0.004732623555743887,0.06897285563796163,-0.04299065420560755,-0.009623970632007262
1998-03-31,0.041012386618550556,0.006962993780267324,0.050746060660355585,0.002896012931034475,0.016830294530154388
1998-04-30,0.008600740150841002,0.004979107479662792,0.010667020339336197,-0.013095158149217578,-0.017635467980295583
1998-05-31,-0.013692140488421156,0.012598642564087825,-0.021108871912639993,-0.049265106151333726,0.007421522415003601
1998-06-30,0.02255624935250844,0.006498855458780151,0.0419024637806058,-0.021471514457486407,0.007167745146839266
1998-07-31,-0.00276309245307349,0.006484037563344591,-0.010945785734635782,-0.060196021064950145,0.00029653059207279675
1998-08-31,-0.13451982932190554,0.021783064859680845,-0.14025534761842817,-0.06335123355903194,-0.00988142292490124
1998-09-30,0.016327140402736084,0.024649802068208437,0.06448056720418482,0.07752388865808069,-0.04021956087824352
1998-10-31,0.08906015392853783,-0.0014358965268144175,0.0762107828205909,-0.029688463911165974,-0.025371737548091855
1998-11-30,0.0582427859353456,0.006585662993356056,0.06682327635005092,-0.0720813796391957,0.026352288488210807
1998-12-31,0.047675880541535376,-0.0017628193646134216,0.05796832303080146,-0.033915724563206684,-0.021101871101871117
1999-01-31,0.020774816296360576,0.010532653461788,0.042136850728053954,-0.004432624113475225,0.020282467877243304
1999-02-28,-0.027695426974715498,-0.011665564389254923,-0.02897132544615988,-0.03481745325022256,0.027060782681099127
1999-03-31,0.04048785189209081,0.0094842311838359,0.040499574601653654,0.09585755143463426,0.014389947304418227
1999-04-30,0.03833134041800701,0.009574195152363796,0.035136465395424255,0.04041084357635971,0.00899100899100902
1999-05-31,-0.037597521612897866,-0.004449470869336447,-0.02428829989569914,-0.06141770513028,0.014950495049504964
1999-06-30,0.04554647341366813,-0.012173182004667105,0.05274906661426604,0.05586688507629978,0.0033167495854062867
1999-07-31,-0.004070118879709761,-0.0013469057157725617,-0.03341148010990325,0.01755531967012325,-0.030140982012639705
1999-08-31,-0.002864773003156129,0.0014992247055884977,-0.007376738940684802,0.058016369764082754,0.002005012531328454
1999-09-30,-0.010761589403973537,0.005342695182364521,-0.030714519166420318,0.052028820629503425,-0.014107053526763336
1999-10-31,0.05089835097218809,0.001967904640963525,0.06434701627341277,-0.0396510705789056,0.005277044854881119
1999-11-30,0.027120708229893653,0.003725242493878733,0.02044141385188647,0.02349673447939349,0.02957803351504129
1999-12-31,0.07996625319226558,0.0008568793338268321,0.06875905502498436,0.028751650286049424,-0.0011765859397979694
2000-01-31,-0.058160730246535675,0.0013289060081700388,-0.05447277053103339,0.05418508484243567,0.032001570629233145
2000-02-29,0.0017410797683541368,0.009043997612939725,-0.02473849754955737,0.01751656972812099,0.00751450584990021
2000-03-31,0.06814960688657168,0.015556163242762766,0.09883145325813025,0.009637753406447347,-0.004531722054380682
2000-04-30,-0.043179183485341666,0.0027949420710082773,-0.0332480120132419,-0.01224489795918371,0.0445751138088013
2000-05-31,-0.026253366518016685,0.00623871898515338,-0.02737337080079638,0.0673153825646493,-0.012711094970038195
2000-06-30,0.03266523753129347,0.008230927031974034,0.02304057144101579,0.02360434619707763,-0.017472871068603957
2000-07-31,-0.029084284179659137,0.0081070901213256,-0.018824814980380467,-0.05014641288433386,0.02555222763010101
2000-08-31,0.031562815385190346,0.004233134394055149,0.05102763997165116,0.09839434810533088,0.027653554805147307
2000-09-30,-0.05407755803082892,0.006476216701357895,-0.05526580153302041,-0.006198105484738647,0.005772646536412074
2000-10-31,-0.017705420417544415,0.008460102515180257,-0.008062519118439582,-0.024182160508354977,0.030022075055187614
2000-11-30,-0.061685931333551824,0.01797928285071393,-0.07992217041741634,0.08037383177570101,-0.012087441063009075
2000-12-31,0.015128215784880217,0.013511186748581316,-0.0025855877423988094,0.03203482531532531,-0.04928844151336331
2001-01-31,0.018808597748208866,0.010410272887421579,0.035635991231018016,-0.023523685918234838,0.008762322015334112
2001-02-28,-0.0845670379836364,0.009260822832819926,-0.09054388133498148,-0.004208894057706081,0.013481722765110504
2001-03-31,-0.06825285338015807,0.0065492441545473845,-0.0646449201495074,-0.04260052277403925,0.04785287027943941
2001-04-30,0.07239507754932806,-0.00838670772549055,0.07694124057760421,0.035201858844031486,-0.012950498423788148
2001-05-31,-0.014937307242836706,0.004520545890749128,0.004503212966554981,-0.02098647662869657,0.02779456193353469
2001-06-30,-0.0358668795547189,0.0056950871986480855,-0.021139057725242716,-0.03989224508511502,0.003023431594860293
2001-07-31,-0.010371179039301293,0.01308486449418056,-0.012736067514022453,0.013014148409050241,-0.01883948756593823
2001-08-31,-0.04949189937083409,0.009349801311699713,-0.06787243838662893,-0.00041251694266009054,-0.032087386926096695
2001-09-30,-0.08920755756198795,0.0073491567144152725,-0.07741845293569438,-0.06744487678339817,0.0005290072297654547
2001-10-31,0.018541515933609087,0.02039938697467636,0.013546412372592131,-0.04747755721330138,0.012160733168840254
2001-11-30,0.0580258693808311,-0.00957696425723853,0.07539817011182648,0.007698944713612654,0.01105693888211734
2001-12-31,0.005601595302275664,-0.0072135355570583926,0.005143699200177876,-0.019693077784364132,0.005338844398518949
2002-01-31,-0.030990911989795977,0.0013242829850950155,-0.015130838881000086,-0.00671862402579948,0.029892933618843598
2002-02-28,-0.009964830011723214,0.0032778699930171573,-0.021092938125509275,0.025906385281385225,-0.008982035928143728
2002-03-31,0.04245219324213445,-0.009601536467227834,0.036409716908951895,0.10226148875848895,-0.004531722054380571
2002-04-30,-0.03522319649262662,0.012067163311986207,-0.06566574695248562,0.0,-0.02891586578991745
2002-05-31,-0.0004131164471985471,0.0024183399020332175,-0.008997442000572842,-0.015372652231128048,-0.029342824897994557
2002-06-30,-0.06203440615797906,0.01323286084701425,-0.07745664739884395,0.019379138569953103,-0.050979339951703784
2002-07-31,-0.0851059142331545,0.012430074741733854,-0.07295177599170333,-0.005363528009535212,0.012251437187823955
2002-08-31,3.61206429475569e-05,0.014249538193872535,0.0031929149915514987,0.03936488915518277,-0.004003351643236175
2002-09-30,-0.11124756194466523,0.014971890066279192,-0.11421900591248602,0.03764339655271809,-0.001028229575621653
2002-10-31,0.07274648459725275,-0.0034868779673129513,0.0892651070079733,-0.010277777777777719,-0.0021521474688874775
2002-11-30,0.052520583926857656,-0.0005378500523782748,0.058341259044339955,0.002806623631770977,-0.002156789197299336
2002-12-31,-0.0495038813634564,0.016962305139930356,-0.06200730300651813,0.04897844948222785,-0.04285311530871161
2003-01-31,-0.031216470380328487,0.005242926030388562,-0.025443255960610256,0.0770010672358592,-0.01904761904761898
2003-02-28,-0.019049356335018475,0.009047271100284249,-0.017172722747635705,0.03364217410692172,-0.0020018016214593537
2003-03-31,-0.005621231038971386,-0.001866934630844086,0.007938718662952704,-0.07544818329977954,-0.006518904823989535
2003-04-30,0.08638736461900964,0.0026491175083587226,0.08224151142487468,-0.00622148486105345,-0.018877448011306308
2003-05-31,0.054530923398500075,0.01890280327919447,0.05179097894468043,0.058430717863105164,-0.04033336763041462
2003-06-30,0.015647408616568548,-0.0052932544718498065,0.010958329654807253,-0.02469440063091477,0.015653479146563898
2003-07-31,0.019183303293650145,-0.018181768883758997,0.017192633911515154,0.006014049628543905,0.02280164678560115
2003-08-31,0.019757147040933676,-0.004161737380372177,0.017127403846153744,0.03948558223651144,0.012488388894622782
2003-09-30,0.004771793399019009,0.014557092446848552,-0.012903566153196766,0.0008215735549972347,-0.05351681957186549
2003-10-31,0.05834176157600823,-0.010565260018851719,0.0554955802345094,0.047757013858708675,-0.0012924071082389688
2003-11-30,0.0138255549438564,0.0011906558063330408,0.008010207698305738,-0.0031339293944141478,-0.027175671303785287
2003-12-31,0.06178152087047395,0.008629046105701255,0.05024110910186863,0.07374017568192315,-0.03647045782064062
2004-01-31,0.015410297977458631,0.005424585675120941,0.01700768119685092,0.018127018299246567,0.003221352968246771
2004-02-29,0.01554704501610793,0.009966625127724837,0.01045909009678403,0.06487355155205954,0.0012614678899083298
2004-03-31,-0.008880363074907582,0.003971016264753713,-0.01642914987294153,0.030897537728355795,0.0034360325277744685
2004-04-30,-0.022187393783753118,-0.012925453290831168,-0.017224083432703097,-0.01775945758533004,0.032758817486588265
2004-05-31,0.006730007917656433,-0.0020054337006546463,0.011690387689463178,0.016982390085108046,-0.016909814323607386
2004-06-30,0.019067166684250347,-8.863431493222329e-05,0.017399581191700264,-0.04145777092171232,-0.001686340640809525
2004-07-31,-0.0334302735974249,0.005206627416835197,-0.0352612079934137,0.01766244216455437,0.01306306306306304
2004-08-31,0.002570618993368967,0.015378245808022273,0.0033553467353253374,-0.018225666165889054,-0.011338372610048886
2004-09-30,0.017705389314607967,0.004813978049557743,0.009491132266950197,0.06845729472878825,-0.01776478524848213
2004-10-31,0.023705456835837024,0.006660529969524376,0.014016678315317721,0.016922323144763052,-0.028044871794871806
2004-11-30,0.050936888225971755,0.0043006893931212264,0.03923105248746617,-0.01197094359202433,-0.03639147332469683
2004-12-31,0.0372558411836712,0.006889875177855442,0.033407228390238464,-0.049101616714805396,-0.011855292104619886
2005-01-31,-0.02308139634323636,0.009102094971225938,-0.025698284729609777,0.010414201183431837,0.03401360544217691
2005-02-28,0.030069593382063386,-0.005057012982776388,0.018715033387475266,0.07043023346607336,-0.013038277511961627
2005-03-31,-0.022384634996175823,0.005079717456710542,-0.017263982142540768,0.03585235976365886,0.01878560174524302
2005-04-30,-0.023227511387739264,0.013310031048716198,-0.01940601198792191,-0.05834301609098269,0.0044016178919819016
2005-05-31,0.015164999466021012,0.009585852387452798,0.03086624016471795,-0.00774005384385279,0.039440957005803634
2005-06-30,0.0071273275589998075,0.009364367842464194,0.0009540793580025131,0.01680672268907557,0.015382862351868587
2005-07-31,0.03425283554286618,-0.005707772452706816,0.036389712890955606,0.04484304932735439,0.0026933004152169815
2005-08-31,0.005596889307837305,0.009617677835110028,-0.01132007357618059,0.07547972901074718,-0.01980973698936761
2005-09-30,0.024690118094090385,-0.0035258815711377567,0.007389697891762692,0.0465354045051285,0.022151176067595424
2005-10-31,-0.024854816182176,-0.005712134385943535,-0.01746709816612735,-0.06283877473843436,0.00614387846291331
2005-11-30,0.03143532013267669,0.004935559600034445,0.037795012779861414,0.0025691035039343557,0.016653713778172596
2005-12-31,0.021414476088386314,0.009151363000532209,-0.0007617177581799028,0.0318839218632605,-0.004368242874303707
2006-01-31,0.044069710124187145,-0.002786229240071103,0.026273885350318382,0.018495043068421868,-0.024240429965997623
2006-02-28,-0.0028632130428491998,0.00212639231488132,-0.0011801990657445138,-0.06260292334205653,0.012927158273381423
2006-03-31,0.01956546641719803,-0.009148184380949997,0.011444105665865179,0.02224196865084238,-0.004217068027965731
2006-04-30,0.028695124600208288,-0.005064078257136395,0.011951833213515561,0.06779858587809762,-0.04034325197815669
2006-05-31,-0.03722931745037794,0.004832802106349732,-0.03167811675049048,0.009566020198743752,-0.016142143769596995
2006-06-30,-0.001754584987710306,0.0003243027587147562,-0.00015006627927338645,-0.015536902073337577,0.005901794145420247
2006-07-31,0.005530596319501813,0.010861873877675565,0.002326376439393263,0.03210084982990846,0.0009387467730579413
2006-08-31,0.02383912358822493,0.01593611207935841,0.021695727405830034,-0.03603735089591664,-0.0029308323563892458
2006-09-30,0.010670630744662901,0.006915924391502015,0.024239512767066262,-0.06021215724744422,0.010817166372721898
2006-10-31,0.036086415168527175,0.004604624132564794,0.03314969831389658,0.047435725313821564,-0.0075607770152379405
2006-11-30,0.022657474366272412,0.007525703739719836,0.01735878673160829,0.054689127223438216,-0.02812939521800273
2006-12-31,0.019523492100579132,-0.005228293295940101,0.010671688637790222,-0.045928784104028564,0.009647853352628966
2007-01-31,0.011222852828967733,-0.0006736886872906744,0.01708448701638865,0.0021049413577987064,0.010630673674151936
2007-02-28,-0.00652566606453675,0.011721225527567158,-0.0205351953087638,0.033675051797994016,-0.012291691289445739
2007-03-31,0.01592818228174231,-0.0007632503913811428,0.009592704436531818,0.009748494378706285,-0.0076582505683856494
2007-04-30,0.04205576615726003,0.0024467970610566603,0.04189763316691342,0.011551155115511413,-0.01788255154949958
2007-05-31,0.024723359486900076,-0.007147986232613812,0.03277154895379564,0.0012942217513529641,0.010485346298820142
2007-06-30,-0.008974129027070843,-0.00352704964857542,-0.017922956181414706,-0.013968545972658064,-0.004629348367577557
2007-07-31,-0.022810105094984823,0.014673554454671445,-0.03193758933160584,0.020751214069487878,-0.014038085937500111
2007-08-31,-0.0026950907198191043,0.012213041710948058,0.013069946396491394,-0.03631031310850685,0.0002599975238330998
2007-09-30,0.04610044890144027,0.0036829565027376443,0.036399402676468684,0.0800457421950056,-0.03802403733089088
2007-10-31,0.029854675008263998,0.008066997940478382,0.015807921971764838,0.03333648965444014,-0.01595491449967179
2007-11-30,-0.04244657770380711,0.013705841309623823,-0.044421713038734434,-0.031361332870531,-0.004341060944834441
2007-12-31,-0.013743528623040069,0.0015431527314047067,-0.007386209554258283,0.04632329122125034,0.0071966065636202
2008-01-31,-0.07707074521651569,0.0187591512542431,-0.06183002494769607,0.04223677361023581,-0.019779646652324123
2008-02-29,-0.007358406928768657,0.0062076834853705964,-0.03326666206864848,0.12283980799461625,-0.019473782223522806
2008-03-31,-0.012476297782296752,0.0007293998391457723,-0.0053269916765755765,-0.06342023013801257,-0.02593808503133721
2008-04-30,0.04980520384026699,-0.011227337528325276,0.04834313584851535,0.03563590187128485,0.00984652238099204
2008-05-31,0.011093512879475576,-0.011413385795485453,0.013843276774311297,0.027339959739513642,0.005102814822987467
2008-06-30,-0.08101040157826078,-0.0007229374221382479,-0.08312525775128421,0.09099004062223215,-0.0057080914941205485
2008-07-31,-0.025268698337529427,0.011641120253219839,-0.012814955961367058,-0.1185424145646562,0.010543311759104723
2008-08-31,-0.015980098046389224,0.011414336382987722,0.011548147657233887,-0.0728419221569907,0.0567277097245551
2008-09-30,-0.12134348556727081,0.002788949279851849,-0.09458994643997842,-0.11527921242911654,0.026711983561856112
2008-10-31,-0.18991765890646295,0.007445374481849898,-0.171388255725605,-0.21283224323004146,0.07784966267243987
2008-11-30,-0.06719247845390441,0.030396631608010427,-0.07676185485983766,-0.06958265541639874,0.010323123095068443
2008-12-31,0.030573505201975548,0.023311240358951713,0.010156545592130195,-0.04483936559577073,-0.06202249268929805
2009-01-31,-0.08845614683285696,-0.015925606696655215,-0.08277637970386842,-0.053752224597018006,0.057707237125851796
2009-02-28,-0.10487226255617943,0.0029047766097005656,-0.10581524443933998,-0.044333157854478555,0.027168721019642517
2009-03-31,0.07239698479077328,0.010714886065429363,0.08352956287194413,0.03603175201039588,-0.030113649252546337
2009-04-30,0.1090385236332927,-0.004004458047849213,0.09429166008113388,0.007330185549582202,-0.008045748500193017
2009-05-31,0.08620187677767577,-0.009339852313605568,0.052321172803100335,0.13004484304932729,-0.0659019369746412
2009-06-30,-0.006134020618556724,0.007683465917528887,0.0005032597506577918,-0.01902685957011907,0.011712291595673552
2009-07-31,0.08370935117473155,0.006970020419078127,0.07390767542355436,0.03231700865205389,-0.02262945821534168
2009-08-31,0.03910026322086613,0.008181463136585077,0.03238271644364965,-0.005826628242983856,-0.0022336528520555676
2009-09-30,0.038117170228445296,0.005101438374882639,0.037213474804343116,0.015734480639213455,-0.019431510003581787
2009-10-31,-0.01846527888693672,-0.0011538646300220945,-0.020538820956357506,0.03279641464281102,-0.004605168747472521
2009-11-30,0.03872822441396884,0.009254437264978543,0.05694044090779893,0.03517430663467813,-0.019855832241153393
2009-12-31,0.016936319092087926,-0.00991755007371209,0.019004359767223145,0.019789351762254714,0.04111787123086175
2010-01-31,-0.04187527279262626,0.0060136939844792625,-0.03604647875378142,-0.07277921819371258,0.020575391728743897
2010-02-28,0.012335423477499718,0.005212428734105545,0.028497966525887763,0.03712717201409377,0.011326168483048349
2010-03-31,0.059275598888251624,-0.0002665583469048105,0.058296816630704296,-0.012423696993752897,0.008847465219880002
2010-04-30,-0.0016409419173198936,0.0037742910477718272,0.014972695264784175,0.01944268915978098,0.009781308203717698
2010-05-31,-0.09908556934988655,0.012220088059140988,-0.08267922090563973,-0.06922950608681766,0.057679622798231245
2010-06-30,-0.0356362289312836,0.007696315186142666,-0.05471734516689164,0.0031823571296878406,-0.006571349378666658
2010-07-31,0.08019628932508738,0.006024091763355832,0.06864105808874577,0.06774238651212428,-0.05208151687417906
2010-08-31,-0.03923259514771116,0.019234392000801792,-0.04666042745000676,-0.02545139973424615,0.020395148333925972
