Date,SPI200
2022-11-28 00:00:00+00:00,0.01283729
2022-12-05 00:00:00+00:00,0.01378649
2022-12-08 00:00:00+00:00,-0.02096623
2022-12-09 00:00:00+00:00,0.00352269
2022-12-10 00:00:00+00:00,-0.00486457
2022-12-12 00:00:00+00:00,-0.00039960
2022-12-13 00:00:00+00:00,0.00408711
2022-12-14 00:00:00+00:00,0.00560636
2022-12-15 00:00:00+00:00,-0.00567575
2022-12-16 00:00:00+00:00,-0.00863877
2022-12-17 00:00:00+00:00,-0.00392257
2022-12-19 00:00:00+00:00,0.00157786
2022-12-20 00:00:00+00:00,-0.01677825
2022-12-21 00:00:00+00:00,0.01480938
2022-12-22 00:00:00+00:00,0.00398151
2022-12-23 00:00:00+00:00,-0.00688193
2022-12-24 00:00:00+00:00,-0.00040406
2022-12-28 00:00:00+00:00,-0.00267736
2022-12-29 00:00:00+00:00,-0.01022100
2022-12-30 00:00:00+00:00,0.00461902
2022-12-31 00:00:00+00:00,-0.00026536
2023-01-03 00:00:00+00:00,-0.01428051
2023-01-04 00:00:00+00:00,0.01496233
2023-01-05 00:00:00+00:00,0.00187247
2023-01-06 00:00:00+00:00,0.00543419
2023-01-07 00:00:00+00:00,0.00980058
2023-01-09 00:00:00+00:00,-0.00293718
2023-01-10 00:00:00+00:00,-0.00336966
2023-01-11 00:00:00+00:00,0.00848955
2023-01-12 00:00:00+00:00,0.01290083
2023-01-13 00:00:00+00:00,0.00595658
2023-01-14 00:00:00+00:00,0.00468266
2023-01-16 00:00:00+00:00,0.00370204
2023-01-17 00:00:00+00:00,-0.00176357
2023-01-18 00:00:00+00:00,0.00164531
2023-01-19 00:00:00+00:00,0.00627453
2023-01-20 00:00:00+00:00,0.00081824
2023-01-21 00:00:00+00:00,0.00460471
2023-01-23 00:00:00+00:00,0.03029572
2023-01-24 00:00:00+00:00,0.00427144
2023-01-25 00:00:00+00:00,-0.00268569
2023-01-26 00:00:00+00:00,0.00202809
2023-01-27 00:00:00+00:00,0.00094665
2023-01-28 00:00:00+00:00,0.00134878
2023-01-30 00:00:00+00:00,0.00027321
2023-01-31 00:00:00+00:00,-0.00059129
2023-02-01 00:00:00+00:00,0.00202584
2023-02-02 00:00:00+00:00,0.00081197
2023-02-03 00:00:00+00:00,0.00712183
2023-02-04 00:00:00+00:00,0.00147037
2023-02-06 00:00:00+00:00,0.00013659
2023-02-07 00:00:00+00:00,-0.00580938
2023-02-08 00:00:00+00:00,0.00390728
2023-02-09 00:00:00+00:00,-0.00576248
2023-02-10 00:00:00+00:00,-0.00835693
2023-02-11 00:00:00+00:00,0.00000336
2023-02-13 00:00:00+00:00,-0.01753112
2023-02-20 00:00:00+00:00,-0.00536079
2023-02-27 00:00:00+00:00,-0.01613454
2023-03-06 00:00:00+00:00,0.01751581
2023-03-08 00:00:00+00:00,-0.00150564
2023-03-09 00:00:00+00:00,0.00505777
2023-03-10 00:00:00+00:00,-0.02326689
2023-03-11 00:00:00+00:00,-0.00640505
2023-03-13 00:00:00+00:00,0.00014614
2023-03-14 00:00:00+00:00,-0.01778881
2023-03-15 00:00:00+00:00,0.01070802
2023-03-16 00:00:00+00:00,-0.01438222
2023-03-17 00:00:00+00:00,0.00474302
2023-03-18 00:00:00+00:00,-0.01379908
2023-03-20 00:00:00+00:00,-0.00012833
2023-03-21 00:00:00+00:00,0.00882233
2023-03-22 00:00:00+00:00,0.00774181
2023-03-23 00:00:00+00:00,-0.00765709
2023-03-24 00:00:00+00:00,-0.00070269
2023-03-25 00:00:00+00:00,-0.00070302
2023-03-27 00:00:00+00:00,0.00158720
2023-03-28 00:00:00+00:00,0.00873475
2023-03-29 00:00:00+00:00,0.00241916
2023-03-30 00:00:00+00:00,0.00934026
2023-03-31 00:00:00+00:00,0.00715054
2023-04-01 00:00:00+00:00,0.00612443
2023-04-03 00:00:00+00:00,0.00138854
2023-04-04 00:00:00+00:00,0.00207212
2023-04-05 00:00:00+00:00,-0.00041012
2023-04-07 00:00:00+00:00,-0.00316730
2023-04-11 00:00:00+00:00,0.01270724
2023-04-12 00:00:00+00:00,0.00367963
2023-04-13 00:00:00+00:00,-0.00285706
2023-04-14 00:00:00+00:00,0.00517180
2023-04-15 00:00:00+00:00,0.00121364
2023-04-17 00:00:00+00:00,0.00039946
2023-04-18 00:00:00+00:00,-0.00379627
2023-04-19 00:00:00+00:00,0.00135018
2023-04-20 00:00:00+00:00,-0.00027725
2023-04-21 00:00:00+00:00,-0.00475168
2023-04-22 00:00:00+00:00,-0.00136796
2023-04-24 00:00:00+00:00,-0.00327709
2023-04-25 00:00:00+00:00,0.00293857
2023-04-26 00:00:00+00:00,-0.00381483
2023-04-27 00:00:00+00:00,-0.00519481
2023-04-28 00:00:00+00:00,0.00369963
2023-04-29 00:00:00+00:00,0.00737496
2023-05-01 00:00:00+00:00,-0.00285327
2023-05-02 00:00:00+00:00,-0.01001012
2023-05-03 00:00:00+00:00,-0.00977599
2023-05-04 00:00:00+00:00,-0.00125760
2023-05-05 00:00:00+00:00,0.00360844
2023-05-06 00:00:00+00:00,0.00899756
2023-05-08 00:00:00+00:00,-0.01154078
2023-05-09 00:00:00+00:00,-0.00240422
2023-05-10 00:00:00+00:00,0.00081952
2023-05-11 00:00:00+00:00,-0.00110792
2023-05-12 00:00:00+00:00,0.00137131
2023-05-13 00:00:00+00:00,0.00095613
2023-05-15 00:00:00+00:00,0.00604264
2023-05-22 00:00:00+00:00,-0.00774302
2023-05-29 00:00:00+00:00,-0.01078319
2023-06-05 00:00:00+00:00,0.00243552
2023-06-08 00:00:00+00:00,-0.01758851
2023-06-09 00:00:00+00:00,0.00268461
2023-06-10 00:00:00+00:00,-0.00395712
2023-06-13 00:00:00+00:00,0.00651292
2023-06-14 00:00:00+00:00,0.00323199
2023-06-15 00:00:00+00:00,0.00097709
2023-06-16 00:00:00+00:00,0.01274521
2023-06-17 00:00:00+00:00,-0.00056036
2023-06-19 00:00:00+00:00,0.01978268
2023-06-20 00:00:00+00:00,0.00887729
2023-06-21 00:00:00+00:00,-0.00710019
2023-06-22 00:00:00+00:00,-0.01840653
2023-06-23 00:00:00+00:00,-0.01315251
2023-06-24 00:00:00+00:00,-0.00227258
2023-06-26 00:00:00+00:00,-0.03536002
2023-06-27 00:00:00+00:00,0.00491409
2023-06-28 00:00:00+00:00,0.01187795
2023-06-29 00:00:00+00:00,-0.00014856
2023-06-30 00:00:00+00:00,0.00097055
2023-07-01 00:00:00+00:00,0.00390185
2023-07-03 00:00:00+00:00,0.02933781
2023-07-04 00:00:00+00:00,0.00367515
2023-07-05 00:00:00+00:00,-0.00373757
2023-07-06 00:00:00+00:00,-0.01400178
2023-07-07 00:00:00+00:00,-0.01869160
2023-07-08 00:00:00+00:00,0.00357153
2023-07-10 00:00:00+00:00,-0.04335520
2023-07-11 00:00:00+00:00,0.01386706
2023-07-12 00:00:00+00:00,0.00466521
2023-07-13 00:00:00+00:00,0.00252808
2023-07-14 00:00:00+00:00,0.02121601
2023-07-15 00:00:00+00:00,-0.00042556
2023-07-17 00:00:00+00:00,0.03963516
2023-07-18 00:00:00+00:00,-0.00282477
2023-07-19 00:00:00+00:00,0.00592701
2023-07-20 00:00:00+00:00,-0.00138603
2023-07-21 00:00:00+00:00,-0.00070049
2023-07-22 00:00:00+00:00,0.00383778
2023-07-24 00:00:00+00:00,-0.00535598
2023-07-25 00:00:00+00:00,0.00447522
2023-07-26 00:00:00+00:00,0.00876038
2023-07-27 00:00:00+00:00,0.00691515
2023-07-28 00:00:00+00:00,-0.00730242
2023-07-29 00:00:00+00:00,0.00229543
2023-07-31 00:00:00+00:00,0.01069532
2023-08-01 00:00:00+00:00,0.00536433
2023-08-02 00:00:00+00:00,-0.01366603
2023-08-03 00:00:00+00:00,-0.00754930
2023-08-04 00:00:00+00:00,0.00274772
2023-08-05 00:00:00+00:00,-0.00180236
2023-08-07 00:00:00+00:00,-0.01641783
2023-08-08 00:00:00+00:00,0.00075733
2023-08-09 00:00:00+00:00,0.00288195
2023-08-10 00:00:00+00:00,0.00328540
2023-08-11 00:00:00+00:00,-0.00261664
2023-08-12 00:00:00+00:00,-0.00440796
2023-08-14 00:00:00+00:00,-0.00828798
2023-08-15 00:00:00+00:00,0.00325467
2023-08-16 00:00:00+00:00,-0.01450813
2023-08-17 00:00:00+00:00,-0.00659391
2023-08-18 00:00:00+00:00,-0.00043318
2023-08-19 00:00:00+00:00,-0.00325334
2023-08-21 00:00:00+00:00,-0.02363071
2023-08-22 00:00:00+00:00,0.00163212
2023-08-23 00:00:00+00:00,0.00210960
2023-08-24 00:00:00+00:00,0.00520682
2023-08-25 00:00:00+00:00,-0.00941032
2023-08-26 00:00:00+00:00,0.00282088
2023-08-28 00:00:00+00:00,0.01057554
2023-08-29 00:00:00+00:00,0.00682093
2023-08-30 00:00:00+00:00,0.01311217
2023-08-31 00:00:00+00:00,0.00246597
2023-09-01 00:00:00+00:00,-0.00468668
2023-09-02 00:00:00+00:00,0.00412877
2023-09-04 00:00:00+00:00,0.02789387
2023-09-05 00:00:00+00:00,-0.00185310
2023-09-06 00:00:00+00:00,-0.00729093
2023-09-07 00:00:00+00:00,-0.02794475
2023-09-08 00:00:00+00:00,-0.00188472
2023-09-09 00:00:00+00:00,0.00054743
2023-09-11 00:00:00+00:00,0.00907394
2023-09-12 00:00:00+00:00,0.00771633
2023-09-13 00:00:00+00:00,-0.00737647
2023-09-14 00:00:00+00:00,0.00401296
2023-09-15 00:00:00+00:00,0.01395020
2023-09-16 00:00:00+00:00,-0.00546881
2023-09-18 00:00:00+00:00,-0.00261891
2023-09-19 00:00:00+00:00,-0.00496115
2023-09-20 00:00:00+00:00,-0.00415614
2023-09-21 00:00:00+00:00,-0.01484598
2023-09-22 00:00:00+00:00,-0.00071502
2023-09-23 00:00:00+00:00,-0.00268606
2023-09-25 00:00:00+00:00,0.00436370
2023-09-26 00:00:00+00:00,-0.00703668
2023-09-27 00:00:00+00:00,-0.00043579
2023-09-28 00:00:00+00:00,-0.00241624
2023-09-29 00:00:00+00:00,0.00481170
2023-09-30 00:00:00+00:00,-0.00551483
2023-10-01 00:00:00+00:00,0.00268555
2023-10-02 00:00:00+00:00,-0.01514956
2023-10-03 00:00:00+00:00,-0.00417486
2023-10-04 00:00:00+00:00,-0.00072973
2023-10-05 00:00:00+00:00,0.00388757
2023-10-06 00:00:00+00:00,0.00085279
2023-10-07 00:00:00+00:00,0.01018415
2023-10-08 00:00:00+00:00,-0.00512696
2023-10-09 00:00:00+00:00,0.00484532
2023-10-10 00:00:00+00:00,0.00880001
2023-10-11 00:00:00+00:00,0.00491756
2023-10-12 00:00:00+00:00,-0.01010261
2023-10-13 00:00:00+00:00,0.00126273
2023-10-14 00:00:00+00:00,-0.00439298
2023-10-15 00:00:00+00:00,0.00098286
2023-10-16 00:00:00+00:00,0.00480973
2023-10-17 00:00:00+00:00,0.00012908
2023-10-18 00:00:00+00:00,-0.01185935
2023-10-19 00:00:00+00:00,-0.01199771
2023-10-20 00:00:00+00:00,-0.00217392
2023-10-21 00:00:00+00:00,-0.00941391
2023-10-22 00:00:00+00:00,0.00160088
2023-10-23 00:00:00+00:00,-0.05331149
2023-10-24 00:00:00+00:00,0.00518279
2023-10-25 00:00:00+00:00,-0.00942898
2023-10-26 00:00:00+00:00,-0.00088372
2023-10-27 00:00:00+00:00,0.00145840
2023-10-28 00:00:00+00:00,-0.01023838
2023-10-29 00:00:00+00:00,-0.00074281
2023-10-30 00:00:00+00:00,-0.00399386
2023-10-31 00:00:00+00:00,-0.00108947
2023-11-01 00:00:00+00:00,0.01702371
2023-11-02 00:00:00+00:00,0.00518877
2023-11-03 00:00:00+00:00,0.00300736
2023-11-04 00:00:00+00:00,0.00156640
2023-11-05 00:00:00+00:00,0.00056345
2023-11-06 00:00:00+00:00,0.02954235
2023-11-07 00:00:00+00:00,0.00107936
2023-11-08 00:00:00+00:00,0.00599282
2023-11-09 00:00:00+00:00,-0.00739307
2023-11-10 00:00:00+00:00,0.00013578
2023-11-11 00:00:00+00:00,0.00313870
2023-11-12 00:00:00+00:00,-0.00570903
2023-11-13 00:00:00+00:00,-0.00043738
2023-11-14 00:00:00+00:00,0.01546428
2023-11-15 00:00:00+00:00,-0.00001028
2023-11-16 00:00:00+00:00,-0.00646158
2023-11-17 00:00:00+00:00,-0.00142032
2023-11-18 00:00:00+00:00,0.00380701
2023-11-19 00:00:00+00:00,-0.00240228
2023-11-20 00:00:00+00:00,0.01804963
2023-11-21 00:00:00+00:00,0.00402856
2023-11-22 00:00:00+00:00,-0.00043202
2023-11-23 00:00:00+00:00,-0.00422957
2023-11-24 00:00:00+00:00,-0.00015067
2023-11-25 00:00:00+00:00,-0.00043311
2023-11-26 00:00:00+00:00,-0.00198708
2023-11-27 00:00:00+00:00,-0.01203858
2023-11-28 00:00:00+00:00,0.00021784
2023-11-29 00:00:00+00:00,0.00282735
2023-11-30 00:00:00+00:00,-0.00283598
2023-12-01 00:00:00+00:00,0.00070079
2023-12-02 00:00:00+00:00,0.01302127
2023-12-03 00:00:00+00:00,0.00138793
2023-12-04 00:00:00+00:00,0.00668902
2023-12-05 00:00:00+00:00,-0.00091301
2023-12-06 00:00:00+00:00,0.00987947
2023-12-07 00:00:00+00:00,0.00516466
2023-12-08 00:00:00+00:00,0.00263247
2023-12-09 00:00:00+00:00,0.00220855
2023-12-10 00:00:00+00:00,-0.00001154
2023-12-11 00:00:00+00:00,0.00926055
2023-12-12 00:00:00+00:00,0.00519125
2023-12-13 00:00:00+00:00,0.01472014
2023-12-14 00:00:00+00:00,0.00799051
2023-12-15 00:00:00+00:00,0.00294542
2023-12-16 00:00:00+00:00,-0.00994312
2023-12-17 00:00:00+00:00,0.00743733
2023-12-18 00:00:00+00:00,0.03373477
2023-12-19 00:00:00+00:00,0.00796983
2023-12-20 00:00:00+00:00,-0.00054872
2023-12-21 00:00:00+00:00,-0.00307575
2023-12-22 00:00:00+00:00,-0.00135006
2023-12-26 00:00:00+00:00,0.00746395
2023-12-27 00:00:00+00:00,0.00409181
2023-12-28 00:00:00+00:00,0.00037812
2023-12-29 00:00:00+00:00,-0.00107212
2024-01-01 00:00:00+00:00,0.00315256
2024-01-02 00:00:00+00:00,0.00221966
2024-01-03 00:00:00+00:00,-0.01853232
2024-01-04 00:00:00+00:00,0.00051895
2024-01-05 00:00:00+00:00,-0.00215475
2024-01-06 00:00:00+00:00,-0.00068543
2024-01-07 00:00:00+00:00,0.00078842
2024-01-08 00:00:00+00:00,0.00065368
2024-01-09 00:00:00+00:00,-0.00041739
2024-01-10 00:00:00+00:00,-0.00055111
2024-01-11 00:00:00+00:00,-0.00095271
2024-01-12 00:00:00+00:00,-0.00014892
2024-01-13 00:00:00+00:00,0.00065494
2024-01-14 00:00:00+00:00,-0.00095213
2024-01-15 00:00:00+00:00,-0.00818750
2024-01-16 00:00:00+00:00,-0.00366081
2024-01-17 00:00:00+00:00,-0.00340230
2024-01-18 00:00:00+00:00,-0.00531648
2024-01-19 00:00:00+00:00,0.00135447
2024-01-20 00:00:00+00:00,0.00344701
2024-01-21 00:00:00+00:00,0.00012053
2024-01-22 00:00:00+00:00,0.01063253
2024-01-23 00:00:00+00:00,0.00610417
2024-01-24 00:00:00+00:00,-0.00135005
2024-01-25 00:00:00+00:00,0.00492720
2024-01-26 00:00:00+00:00,0.00171163
2024-01-27 00:00:00+00:00,0.00184083
2024-01-28 00:00:00+00:00,-0.00345903
2024-01-29 00:00:00+00:00,0.02057358
2024-01-30 00:00:00+00:00,-0.00046981
2024-01-31 00:00:00+00:00,-0.00291802
2024-02-01 00:00:00+00:00,0.00593302
2024-02-02 00:00:00+00:00,0.00681613
2024-02-03 00:00:00+00:00,-0.00719707
2024-02-04 00:00:00+00:00,-0.00540693
2024-02-05 00:00:00+00:00,0.00830688
2024-02-06 00:00:00+00:00,-0.00007481
2024-02-07 00:00:00+00:00,-0.00173106
2024-02-08 00:00:00+00:00,0.00222620
2024-02-09 00:00:00+00:00,-0.00014967
2024-02-10 00:00:00+00:00,-0.00001798
2024-02-11 00:00:00+00:00,-0.00383630
2024-02-12 00:00:00+00:00,-0.00279283
2024-02-13 00:00:00+00:00,-0.01619126
2024-02-14 00:00:00+00:00,0.01475172
2024-02-15 00:00:00+00:00,0.00686100
2024-02-16 00:00:00+00:00,-0.00422176
2024-02-17 00:00:00+00:00,0.00314751
2024-02-18 00:00:00+00:00,0.00129626
2024-02-19 00:00:00+00:00,0.00444460
2024-02-20 00:00:00+00:00,-0.00283624
2024-02-21 00:00:00+00:00,-0.00357779
2024-02-22 00:00:00+00:00,-0.00028246
2024-02-23 00:00:00+00:00,0.00553903
2024-02-24 00:00:00+00:00,0.00037594
2024-02-25 00:00:00+00:00,0.00339999
2024-02-26 00:00:00+00:00,-0.00237791
2024-02-27 00:00:00+00:00,0.00123842
2024-02-28 00:00:00+00:00,0.00076870
2024-02-29 00:00:00+00:00,-0.00054249
2024-03-01 00:00:00+00:00,0.01178383
2024-03-02 00:00:00+00:00,0.00127640
2024-03-03 00:00:00+00:00,-0.00066663
2024-03-04 00:00:00+00:00,0.01461003
2024-03-05 00:00:00+00:00,-0.00188970
2024-03-06 00:00:00+00:00,-0.00442957
2024-03-07 00:00:00+00:00,0.01209484
2024-03-08 00:00:00+00:00,0.01104608
2024-03-09 00:00:00+00:00,-0.00613055
2024-03-10 00:00:00+00:00,-0.00603852
2024-03-11 00:00:00+00:00,-0.00285425
2024-03-12 00:00:00+00:00,-0.00085294
2024-03-13 00:00:00+00:00,-0.00027911
2024-03-14 00:00:00+00:00,-0.01411962
2024-03-15 00:00:00+00:00,0.00627822
2024-03-16 00:00:00+00:00,-0.00184417
2024-03-17 00:00:00+00:00,-0.00041083
2024-03-18 00:00:00+00:00,-0.00132498
2024-03-19 00:00:00+00:00,0.00513399
2024-03-20 00:00:00+00:00,0.00808368
2024-03-21 00:00:00+00:00,0.00327022
2024-03-22 00:00:00+00:00,0.00344386
2024-03-23 00:00:00+00:00,0.00087378
2024-03-24 00:00:00+00:00,0.00713151
2024-03-25 00:00:00+00:00,-0.00547512
2024-03-26 00:00:00+00:00,-0.00104146
2024-03-27 00:00:00+00:00,0.01197301
2024-03-28 00:00:00+00:00,0.00237254
