Date,KOSDAQ
2022-07-25 00:00:00+00:00,0.00171348
2022-07-26 00:00:00+00:00,-0.00398487
2022-07-27 00:00:00+00:00,0.00701982
2022-07-28 00:00:00+00:00,0.00636941
2022-07-29 00:00:00+00:00,0.03120598
2022-08-01 00:00:00+00:00,0.00200459
2022-08-02 00:00:00+00:00,-0.00657513
2022-08-03 00:00:00+00:00,0.02690604
2022-08-04 00:00:00+00:00,0.04566373
2022-08-05 00:00:00+00:00,0.01427482
2022-08-08 00:00:00+00:00,-0.00489095
2022-08-09 00:00:00+00:00,0.00925165
2022-08-10 00:00:00+00:00,-0.03471703
2022-08-11 00:00:00+00:00,0.03278811
2022-08-12 00:00:00+00:00,0.00365073
2022-08-16 00:00:00+00:00,-0.00042286
2022-08-17 00:00:00+00:00,-0.02177871
2022-08-18 00:00:00+00:00,-0.01226276
2022-08-19 00:00:00+00:00,-0.02433816
2022-08-22 00:00:00+00:00,-0.06066374
2022-08-23 00:00:00+00:00,-0.03119515
2022-08-24 00:00:00+00:00,0.03161968
2022-08-25 00:00:00+00:00,0.04180543
2022-08-26 00:00:00+00:00,-0.02188164
2022-08-29 00:00:00+00:00,-0.07017109
2022-08-30 00:00:00+00:00,0.05896083
2022-08-31 00:00:00+00:00,0.02707558
2022-09-01 00:00:00+00:00,-0.05850583
2022-09-02 00:00:00+00:00,0.00124384
2022-09-05 00:00:00+00:00,-0.03633479
2022-09-06 00:00:00+00:00,0.00781616
2022-09-07 00:00:00+00:00,-0.02671320
2022-09-08 00:00:00+00:00,0.04214533
2022-09-13 00:00:00+00:00,0.05419911
2022-09-14 00:00:00+00:00,-0.06380910
2022-09-15 00:00:00+00:00,-0.01420711
2022-09-16 00:00:00+00:00,-0.03040876
2022-09-19 00:00:00+00:00,-0.03974702
2022-09-20 00:00:00+00:00,0.01374685
2022-09-21 00:00:00+00:00,-0.02222246
2022-09-22 00:00:00+00:00,-0.01147380
2022-09-23 00:00:00+00:00,-0.05599312
2022-09-26 00:00:00+00:00,-0.06606146
2022-09-27 00:00:00+00:00,0.02377011
2022-09-28 00:00:00+00:00,-0.08195322
2022-09-29 00:00:00+00:00,0.02590751
2022-09-30 00:00:00+00:00,-0.02147459
2022-10-04 00:00:00+00:00,0.07486473
2022-10-05 00:00:00+00:00,-0.05587056
2022-10-06 00:00:00+00:00,0.05972014
2022-10-07 00:00:00+00:00,-0.03630883
2022-10-11 00:00:00+00:00,-0.07108821
2022-10-12 00:00:00+00:00,0.03144778
2022-10-13 00:00:00+00:00,-0.05074663
2022-10-14 00:00:00+00:00,0.06515462
2022-10-17 00:00:00+00:00,0.01160632
2022-10-18 00:00:00+00:00,0.06293416
2022-10-19 00:00:00+00:00,-0.04045661
2022-10-20 00:00:00+00:00,-0.03467898
