Date,EU-DJ-TECH
2019-03-01 00:00:00+00:00,0.00829962
2019-03-04 00:00:00+00:00,0.00239937
2019-03-05 00:00:00+00:00,0.00127381
2019-03-06 00:00:00+00:00,-0.00632406
2019-03-07 00:00:00+00:00,0.01476980
2019-03-08 00:00:00+00:00,-0.01004765
2019-03-11 00:00:00+00:00,0.00536279
2019-03-12 00:00:00+00:00,-0.00236017
2019-03-13 00:00:00+00:00,0.00311588
2019-03-14 00:00:00+00:00,0.00627966
2019-03-15 00:00:00+00:00,0.02719028
2019-03-18 00:00:00+00:00,-0.01125215
2019-03-19 00:00:00+00:00,0.00658475
2019-03-20 00:00:00+00:00,-0.00161088
2019-03-21 00:00:00+00:00,0.00500633
2019-03-22 00:00:00+00:00,-0.01938782
2019-03-25 00:00:00+00:00,-0.00790340
2019-03-26 00:00:00+00:00,0.01301803
2019-03-27 00:00:00+00:00,-0.01187184
2019-03-28 00:00:00+00:00,0.00646825
2019-03-29 00:00:00+00:00,0.01560731
2019-04-01 00:00:00+00:00,0.01161786
2019-04-02 00:00:00+00:00,0.00559811
2019-04-03 00:00:00+00:00,0.01553361
2019-04-04 00:00:00+00:00,-0.00262788
2019-04-05 00:00:00+00:00,0.00078800
2019-04-08 00:00:00+00:00,-0.00028119
2019-04-09 00:00:00+00:00,-0.01118333
2019-04-10 00:00:00+00:00,0.00101343
2019-04-11 00:00:00+00:00,0.00036440
2019-04-12 00:00:00+00:00,0.00360152
2019-04-15 00:00:00+00:00,-0.00178774
2019-04-16 00:00:00+00:00,0.00488693
2019-04-17 00:00:00+00:00,0.00529131
2019-04-18 00:00:00+00:00,0.00995385
2019-04-23 00:00:00+00:00,0.00162078
2019-04-24 00:00:00+00:00,0.04018529
2019-04-25 00:00:00+00:00,-0.00371415
2019-04-26 00:00:00+00:00,-0.00474400
2019-04-29 00:00:00+00:00,0.00136273
2019-04-30 00:00:00+00:00,-0.00720750
2019-05-02 00:00:00+00:00,-0.00972457
2019-05-03 00:00:00+00:00,0.00034741
2019-05-06 00:00:00+00:00,-0.01188821
2019-05-07 00:00:00+00:00,-0.02042432
2019-05-08 00:00:00+00:00,0.01107206
2019-05-09 00:00:00+00:00,-0.02294897
2019-05-10 00:00:00+00:00,0.00643730
2019-05-13 00:00:00+00:00,-0.01730098
2019-05-14 00:00:00+00:00,-0.00708158
2019-05-15 00:00:00+00:00,0.03547392
2019-05-16 00:00:00+00:00,0.02466151
2019-05-17 00:00:00+00:00,-0.00089859
2019-05-20 00:00:00+00:00,-0.02775719
2019-05-21 00:00:00+00:00,0.01963374
2019-05-22 00:00:00+00:00,0.00875377
2019-05-23 00:00:00+00:00,0.04718659
2019-06-24 00:00:00+00:00,-0.00007948
2019-06-25 00:00:00+00:00,0.01778255
2019-06-26 00:00:00+00:00,0.00202712
2019-06-27 00:00:00+00:00,-0.00026780
2019-06-28 00:00:00+00:00,0.01514683
2019-07-01 00:00:00+00:00,0.02456141
2019-07-02 00:00:00+00:00,-0.00126269
2019-07-03 00:00:00+00:00,0.00515118
2019-07-04 00:00:00+00:00,-0.00185631
2019-07-05 00:00:00+00:00,-0.01484683
2019-07-08 00:00:00+00:00,-0.00999938
2019-07-09 00:00:00+00:00,0.00690175
2019-07-10 00:00:00+00:00,-0.00331551
2019-07-11 00:00:00+00:00,0.00238906
2019-07-12 00:00:00+00:00,-0.00189200
2019-07-15 00:00:00+00:00,0.00483543
2019-07-16 00:00:00+00:00,0.00034595
2019-07-17 00:00:00+00:00,-0.00147928
2019-07-18 00:00:00+00:00,-0.02870436
2019-07-19 00:00:00+00:00,0.01604803
2019-07-22 00:00:00+00:00,0.00344155
2019-07-23 00:00:00+00:00,-0.00026324
2019-07-24 00:00:00+00:00,0.06559630
2019-07-25 00:00:00+00:00,-0.04645830
2019-07-26 00:00:00+00:00,0.00842088
2019-07-29 00:00:00+00:00,-0.00186027
2019-07-30 00:00:00+00:00,-0.01730649
2019-07-31 00:00:00+00:00,-0.00148649
2019-08-01 00:00:00+00:00,0.01527010
2019-08-02 00:00:00+00:00,-0.03488020
2019-08-05 00:00:00+00:00,-0.02967015
2019-08-06 00:00:00+00:00,-0.00951318
2019-08-07 00:00:00+00:00,0.01100917
2019-08-08 00:00:00+00:00,0.01904252
2019-08-09 00:00:00+00:00,-0.01353213
2019-08-12 00:00:00+00:00,-0.00240303
2019-08-13 00:00:00+00:00,0.01042775
2019-08-14 00:00:00+00:00,-0.03498984
2019-08-15 00:00:00+00:00,-0.00114981
2019-08-16 00:00:00+00:00,0.01707959
2019-08-19 00:00:00+00:00,0.01355100
2019-08-20 00:00:00+00:00,-0.00580622
2019-08-21 00:00:00+00:00,0.01515837
2019-08-22 00:00:00+00:00,-0.01715115
2019-08-23 00:00:00+00:00,-0.00649647
2019-08-26 00:00:00+00:00,-0.00264867
2019-08-27 00:00:00+00:00,0.00471165
2019-08-28 00:00:00+00:00,-0.01126948
2019-08-29 00:00:00+00:00,0.01499374
2019-08-30 00:00:00+00:00,0.00832469
2019-09-02 00:00:00+00:00,-0.00730003
2019-09-03 00:00:00+00:00,-0.00005456
2019-09-04 00:00:00+00:00,0.01196511
2019-09-05 00:00:00+00:00,0.02560800
2019-09-06 00:00:00+00:00,0.00035901
2019-09-09 00:00:00+00:00,-0.00274162
2019-09-10 00:00:00+00:00,0.00243255
2019-09-12 00:00:00+00:00,0.01964798
2019-09-13 00:00:00+00:00,-0.00067176
2019-09-16 00:00:00+00:00,-0.00829106
2019-09-17 00:00:00+00:00,0.00347361
2019-09-18 00:00:00+00:00,0.00635899
2019-09-19 00:00:00+00:00,0.00056282
2019-09-20 00:00:00+00:00,0.00220660
2019-09-23 00:00:00+00:00,-0.01747452
2019-09-24 00:00:00+00:00,0.00474402
2019-09-25 00:00:00+00:00,-0.01147053
2019-09-26 00:00:00+00:00,0.00624910
2019-09-27 00:00:00+00:00,0.00579316
2019-09-30 00:00:00+00:00,0.00015677
2019-10-01 00:00:00+00:00,-0.00938489
2019-10-02 00:00:00+00:00,-0.02957284
2019-10-03 00:00:00+00:00,0.00297277
2019-10-04 00:00:00+00:00,0.01070750
2019-10-07 00:00:00+00:00,0.00633648
2019-10-08 00:00:00+00:00,-0.00914005
2019-10-09 00:00:00+00:00,0.00998252
2019-10-10 00:00:00+00:00,0.01157368
2019-10-11 00:00:00+00:00,0.00350382
2019-10-14 00:00:00+00:00,0.03054641
2019-10-15 00:00:00+00:00,0.01469510
2019-10-16 00:00:00+00:00,0.00035165
2019-10-17 00:00:00+00:00,-0.00661091
2019-10-18 00:00:00+00:00,-0.00925747
2019-10-21 00:00:00+00:00,0.01632389
2019-10-22 00:00:00+00:00,-0.00621033
2019-10-23 00:00:00+00:00,-0.00464792
2019-10-24 00:00:00+00:00,0.00035551
2019-10-25 00:00:00+00:00,-0.00064927
2019-10-28 00:00:00+00:00,0.00719186
2019-10-29 00:00:00+00:00,-0.01002571
2019-10-30 00:00:00+00:00,0.00096240
2019-10-31 00:00:00+00:00,-0.00084858
2019-11-01 00:00:00+00:00,0.00660930
2019-11-04 00:00:00+00:00,0.01437430
2019-11-05 00:00:00+00:00,0.00054888
2019-11-06 00:00:00+00:00,0.00370505
2019-11-07 00:00:00+00:00,0.00939066
2019-11-08 00:00:00+00:00,-0.00023787
2019-11-11 00:00:00+00:00,0.00209900
2019-11-12 00:00:00+00:00,0.00539740
2019-11-13 00:00:00+00:00,-0.00410242
2019-11-14 00:00:00+00:00,-0.00276059
2019-11-15 00:00:00+00:00,0.01474529
2019-11-18 00:00:00+00:00,-0.00752215
2019-11-19 00:00:00+00:00,-0.00062313
2019-11-20 00:00:00+00:00,-0.00197678
2019-11-21 00:00:00+00:00,-0.00314278
2019-11-22 00:00:00+00:00,0.00384162
2019-11-25 00:00:00+00:00,0.01118094
2019-11-26 00:00:00+00:00,0.00110374
2019-11-27 00:00:00+00:00,0.00244052
2019-11-28 00:00:00+00:00,-0.00290508
2019-11-29 00:00:00+00:00,0.00186833
2019-12-02 00:00:00+00:00,-0.02371250
2019-12-03 00:00:00+00:00,-0.00121688
2019-12-04 00:00:00+00:00,0.01444094
2019-12-05 00:00:00+00:00,-0.00158645
2019-12-06 00:00:00+00:00,0.01560987
2019-12-09 00:00:00+00:00,0.08395199
2019-12-10 00:00:00+00:00,-0.03275854
2019-12-16 00:00:00+00:00,0.03997625
2019-12-17 00:00:00+00:00,-0.00770579
2019-12-18 00:00:00+00:00,-0.00380978
2019-12-19 00:00:00+00:00,0.00657253
2019-12-20 00:00:00+00:00,-0.00173400
2019-12-23 00:00:00+00:00,0.00277795
