Date,EU-DJ-OIL
2018-09-25 00:00:00+00:00,0.02514380
2018-09-26 00:00:00+00:00,0.00463469
2018-09-27 00:00:00+00:00,0.00268863
2018-09-28 00:00:00+00:00,-0.00198047
2018-10-01 00:00:00+00:00,0.00241125
2018-10-02 00:00:00+00:00,-0.00307627
2018-10-03 00:00:00+00:00,0.00378652
2018-10-04 00:00:00+00:00,-0.00143083
2018-10-05 00:00:00+00:00,-0.01486827
2018-10-08 00:00:00+00:00,-0.02121382
2018-10-09 00:00:00+00:00,0.01785086
2018-10-10 00:00:00+00:00,0.00105415
2018-10-11 00:00:00+00:00,-0.01736205
2018-10-12 00:00:00+00:00,-0.02220959
2018-10-15 00:00:00+00:00,0.01416423
2018-10-16 00:00:00+00:00,0.00365756
2018-10-17 00:00:00+00:00,-0.00833570
2018-10-18 00:00:00+00:00,-0.00811709
2018-10-19 00:00:00+00:00,-0.00151383
2018-10-22 00:00:00+00:00,-0.01254970
2018-10-23 00:00:00+00:00,-0.00917997
2018-10-24 00:00:00+00:00,-0.02083651
2018-10-25 00:00:00+00:00,0.00478362
2018-10-26 00:00:00+00:00,-0.01634932
2018-10-29 00:00:00+00:00,0.01986215
2018-10-30 00:00:00+00:00,-0.00066609
2018-10-31 00:00:00+00:00,0.02369459
2018-11-01 00:00:00+00:00,-0.02562275
2018-11-02 00:00:00+00:00,-0.00127055
2018-11-05 00:00:00+00:00,0.01714045
2018-11-06 00:00:00+00:00,-0.00659391
2018-11-07 00:00:00+00:00,0.01038842
2018-11-08 00:00:00+00:00,-0.00006550
2018-11-09 00:00:00+00:00,-0.01395841
2018-11-12 00:00:00+00:00,0.00772835
2018-11-13 00:00:00+00:00,-0.02980948
2018-11-14 00:00:00+00:00,-0.00190536
2018-11-15 00:00:00+00:00,0.01037654
2018-11-16 00:00:00+00:00,-0.00188912
2018-11-19 00:00:00+00:00,-0.01133216
2018-11-20 00:00:00+00:00,-0.01392539
2018-11-21 00:00:00+00:00,0.01773451
2018-11-22 00:00:00+00:00,-0.01878426
2018-11-23 00:00:00+00:00,-0.02727128
2018-11-26 00:00:00+00:00,0.02082696
2018-11-27 00:00:00+00:00,-0.00667890
2018-11-28 00:00:00+00:00,-0.00038326
2018-11-29 00:00:00+00:00,0.00881189
2018-11-30 00:00:00+00:00,0.00590545
2018-12-03 00:00:00+00:00,0.01836669
2018-12-04 00:00:00+00:00,-0.00804277
2018-12-05 00:00:00+00:00,-0.01212667
2018-12-06 00:00:00+00:00,-0.01665536
2018-12-07 00:00:00+00:00,0.00375267
2018-12-10 00:00:00+00:00,-0.02669913
2018-12-11 00:00:00+00:00,0.01621920
2018-12-12 00:00:00+00:00,0.01595820
2018-12-13 00:00:00+00:00,0.00182552
2018-12-14 00:00:00+00:00,0.00245156
2018-12-17 00:00:00+00:00,-0.01357152
2018-12-18 00:00:00+00:00,-0.07418443
2018-12-19 00:00:00+00:00,-0.00686688
2018-12-20 00:00:00+00:00,-0.01955962
2018-12-21 00:00:00+00:00,-0.00437377
2018-12-27 00:00:00+00:00,-0.01337809
2018-12-28 00:00:00+00:00,0.01578541
2019-01-02 00:00:00+00:00,0.01387708
2019-01-03 00:00:00+00:00,-0.00268652
2019-01-04 00:00:00+00:00,0.02652520
2019-01-07 00:00:00+00:00,0.00121226
2019-01-08 00:00:00+00:00,0.00184804
2019-01-09 00:00:00+00:00,0.00885786
2019-01-10 00:00:00+00:00,-0.00259523
2019-01-11 00:00:00+00:00,-0.00988678
2019-01-14 00:00:00+00:00,0.00409153
2019-01-15 00:00:00+00:00,0.00184335
2019-01-16 00:00:00+00:00,-0.00070315
2019-01-17 00:00:00+00:00,-0.00102145
2019-01-18 00:00:00+00:00,0.02031539
2019-01-21 00:00:00+00:00,-0.00662109
2019-01-22 00:00:00+00:00,-0.00697841
2019-01-23 00:00:00+00:00,-0.00765948
2019-01-24 00:00:00+00:00,0.00949747
2019-01-25 00:00:00+00:00,0.00751196
2019-01-28 00:00:00+00:00,-0.01510864
2019-01-29 00:00:00+00:00,0.01329572
2019-01-30 00:00:00+00:00,-0.00195097
2019-01-31 00:00:00+00:00,0.01629076
2019-02-01 00:00:00+00:00,-0.00068556
2019-02-04 00:00:00+00:00,0.00086266
2019-02-05 00:00:00+00:00,0.01323732
2019-02-06 00:00:00+00:00,0.00420767
2019-02-07 00:00:00+00:00,-0.01800558
2019-02-08 00:00:00+00:00,0.00333830
2019-02-11 00:00:00+00:00,0.00610338
2019-02-12 00:00:00+00:00,0.00514549
2019-02-13 00:00:00+00:00,-0.00921942
2019-02-14 00:00:00+00:00,0.01409506
2019-02-15 00:00:00+00:00,0.01329020
2019-02-18 00:00:00+00:00,-0.00186490
2019-02-19 00:00:00+00:00,-0.00156807
2019-02-20 00:00:00+00:00,0.00654462
2019-02-21 00:00:00+00:00,-0.00066519
2019-02-22 00:00:00+00:00,-0.00006806
2019-02-25 00:00:00+00:00,-0.00544601
2019-02-26 00:00:00+00:00,0.00503836
2019-02-27 00:00:00+00:00,0.00142624
2019-02-28 00:00:00+00:00,-0.00245512
2019-03-01 00:00:00+00:00,0.00142802
2019-03-04 00:00:00+00:00,0.00769827
2019-03-05 00:00:00+00:00,0.00170983
2019-03-06 00:00:00+00:00,0.00466526
2019-03-07 00:00:00+00:00,0.00081506
2019-03-08 00:00:00+00:00,-0.01448417
2019-03-11 00:00:00+00:00,0.05097689
2019-03-12 00:00:00+00:00,-0.01708190
2019-03-13 00:00:00+00:00,0.00993795
2019-03-14 00:00:00+00:00,0.00923840
2019-03-15 00:00:00+00:00,0.00260887
2019-03-18 00:00:00+00:00,0.01179797
2019-03-19 00:00:00+00:00,0.00286308
2019-03-20 00:00:00+00:00,-0.01293043
2019-03-21 00:00:00+00:00,0.00259639
2019-03-22 00:00:00+00:00,-0.02044642
2019-03-25 00:00:00+00:00,-0.00217851
2019-03-26 00:00:00+00:00,0.00506734
2019-03-27 00:00:00+00:00,0.00023274
2019-03-28 00:00:00+00:00,-0.00517587
2019-03-29 00:00:00+00:00,0.00536976
2019-04-01 00:00:00+00:00,0.01254996
2019-04-02 00:00:00+00:00,-0.00006761
2019-04-03 00:00:00+00:00,0.00289878
2019-04-04 00:00:00+00:00,-0.00627879
2019-04-05 00:00:00+00:00,0.01153953
2019-04-08 00:00:00+00:00,0.00110934
2019-04-09 00:00:00+00:00,0.00610355
2019-04-10 00:00:00+00:00,-0.01116555
2019-04-11 00:00:00+00:00,-0.00361148
2019-04-12 00:00:00+00:00,-0.00036419
2019-04-15 00:00:00+00:00,-0.00362497
2019-04-16 00:00:00+00:00,-0.00929128
2019-04-17 00:00:00+00:00,0.00713946
2019-04-18 00:00:00+00:00,0.00172144
2019-04-23 00:00:00+00:00,0.02314623
2019-04-24 00:00:00+00:00,-0.02246435
2019-04-25 00:00:00+00:00,0.00112265
2019-04-26 00:00:00+00:00,-0.01522332
2019-04-29 00:00:00+00:00,-0.01153381
2019-04-30 00:00:00+00:00,0.01122671
2019-05-02 00:00:00+00:00,-0.00912293
2019-05-03 00:00:00+00:00,-0.00189512
2019-05-06 00:00:00+00:00,-0.01624072
2019-05-07 00:00:00+00:00,-0.03418666
2019-05-08 00:00:00+00:00,0.01341986
2019-05-09 00:00:00+00:00,-0.01179131
2019-05-10 00:00:00+00:00,0.00730669
2019-05-13 00:00:00+00:00,-0.00324971
2019-05-14 00:00:00+00:00,0.00472216
2019-05-15 00:00:00+00:00,0.01232584
2019-05-16 00:00:00+00:00,0.01782408
2019-05-17 00:00:00+00:00,0.01165107
2019-05-20 00:00:00+00:00,0.00054340
2019-05-21 00:00:00+00:00,0.00998531
2019-05-22 00:00:00+00:00,-0.00941467
2019-05-23 00:00:00+00:00,-0.03324682
2019-05-24 00:00:00+00:00,0.00465753
2019-05-27 00:00:00+00:00,0.00338181
2019-05-28 00:00:00+00:00,-0.00412541
2019-05-29 00:00:00+00:00,-0.01637161
2019-05-30 00:00:00+00:00,-0.00325365
2019-05-31 00:00:00+00:00,-0.00710089
2019-06-03 00:00:00+00:00,0.00605414
2019-06-04 00:00:00+00:00,0.01113811
2019-06-05 00:00:00+00:00,-0.00892862
2019-06-06 00:00:00+00:00,0.00600410
2019-06-07 00:00:00+00:00,0.01231779
2019-06-10 00:00:00+00:00,0.00746256
2019-06-11 00:00:00+00:00,0.00958519
2019-06-12 00:00:00+00:00,-0.02133173
2019-06-13 00:00:00+00:00,0.00088383
2019-06-14 00:00:00+00:00,0.00434468
2019-06-17 00:00:00+00:00,-0.04454719
2019-06-18 00:00:00+00:00,0.00717427
2019-06-19 00:00:00+00:00,0.01341479
2019-06-20 00:00:00+00:00,0.01107239
2019-06-21 00:00:00+00:00,0.00575179
2019-06-24 00:00:00+00:00,-0.00613954
2019-06-25 00:00:00+00:00,-0.00097713
2019-06-26 00:00:00+00:00,0.01157533
2019-06-27 00:00:00+00:00,-0.00883680
2019-06-28 00:00:00+00:00,0.00330045
2019-07-01 00:00:00+00:00,0.00967926
2019-07-02 00:00:00+00:00,-0.00367789
2019-07-03 00:00:00+00:00,-0.00611094
2019-07-04 00:00:00+00:00,0.00450349
2019-07-05 00:00:00+00:00,-0.00551450
2019-07-08 00:00:00+00:00,0.00694354
2019-07-09 00:00:00+00:00,-0.00399486
2019-07-10 00:00:00+00:00,0.00601266
2019-07-11 00:00:00+00:00,0.00658059
2019-07-12 00:00:00+00:00,0.00263890
2019-07-15 00:00:00+00:00,0.00322995
2019-07-16 00:00:00+00:00,-0.00572316
2019-07-17 00:00:00+00:00,-0.02044280
2019-07-18 00:00:00+00:00,-0.01168538
2019-07-19 00:00:00+00:00,-0.00005739
2019-07-22 00:00:00+00:00,0.00458613
2019-07-23 00:00:00+00:00,0.01319304
2019-07-24 00:00:00+00:00,0.00419971
2019-07-25 00:00:00+00:00,-0.00248139
2019-07-26 00:00:00+00:00,-0.00370182
2019-07-29 00:00:00+00:00,-0.00158193
2019-07-30 00:00:00+00:00,-0.00219429
2019-07-31 00:00:00+00:00,0.00271398
2019-08-01 00:00:00+00:00,-0.01399844
2019-08-02 00:00:00+00:00,-0.02236333
2019-08-05 00:00:00+00:00,-0.02062153
2019-08-06 00:00:00+00:00,-0.01055560
2019-08-07 00:00:00+00:00,-0.01166091
2019-08-08 00:00:00+00:00,0.01705216
2019-08-09 00:00:00+00:00,-0.00896062
2019-08-12 00:00:00+00:00,-0.07275944
2019-08-13 00:00:00+00:00,0.02033522
2019-08-14 00:00:00+00:00,-0.02498062
2019-08-15 00:00:00+00:00,-0.03301617
2019-08-16 00:00:00+00:00,0.01325736
2019-08-19 00:00:00+00:00,0.02120209
2019-08-20 00:00:00+00:00,-0.01260788
2019-08-21 00:00:00+00:00,0.01433125
2019-08-22 00:00:00+00:00,-0.00170441
2019-08-23 00:00:00+00:00,-0.01492076
2019-08-26 00:00:00+00:00,0.00128619
2019-08-27 00:00:00+00:00,0.00664251
2019-08-28 00:00:00+00:00,0.00792870
2019-08-29 00:00:00+00:00,0.01644632
2019-08-30 00:00:00+00:00,0.00254221
2019-09-02 00:00:00+00:00,0.00285931
2019-09-03 00:00:00+00:00,-0.00974135
2019-09-04 00:00:00+00:00,0.01363952
2019-09-05 00:00:00+00:00,0.01506262
2019-09-06 00:00:00+00:00,-0.00860969
2019-09-09 00:00:00+00:00,0.00857440
2019-09-10 00:00:00+00:00,0.01895691
2019-09-11 00:00:00+00:00,-0.00720624
2019-09-12 00:00:00+00:00,-0.00819715
2019-09-13 00:00:00+00:00,0.00184007
2019-09-16 00:00:00+00:00,0.07681689
2019-09-17 00:00:00+00:00,-0.00408572
2019-09-18 00:00:00+00:00,-0.00964550
2019-09-19 00:00:00+00:00,0.01494148
2019-09-20 00:00:00+00:00,0.00333260
2019-09-23 00:00:00+00:00,-0.00588114
2019-09-24 00:00:00+00:00,-0.01764080
2019-09-25 00:00:00+00:00,-0.01073103
2019-09-26 00:00:00+00:00,0.00661589
2019-09-27 00:00:00+00:00,0.01256440
2019-09-30 00:00:00+00:00,0.00275217
2019-10-01 00:00:00+00:00,-0.00626190
2019-10-02 00:00:00+00:00,-0.03723772
2019-10-03 00:00:00+00:00,-0.00978482
2019-10-04 00:00:00+00:00,0.00290235
2019-10-07 00:00:00+00:00,0.01204364
2019-10-08 00:00:00+00:00,-0.01296295
2019-10-09 00:00:00+00:00,0.00420517
2019-10-10 00:00:00+00:00,-0.00265272
2019-10-11 00:00:00+00:00,0.03195850
