Date,EU-BASIC
2018-06-19 00:00:00+00:00,-0.02311347
2018-06-20 00:00:00+00:00,0.00163229
2018-06-21 00:00:00+00:00,-0.00594471
2018-06-22 00:00:00+00:00,0.01581982
2018-06-25 00:00:00+00:00,-0.03651108
2018-06-26 00:00:00+00:00,0.01594617
2018-06-27 00:00:00+00:00,0.00696944
2018-06-28 00:00:00+00:00,-0.01463491
2018-06-29 00:00:00+00:00,0.00337793
2018-07-02 00:00:00+00:00,-0.02185328
2018-07-03 00:00:00+00:00,-0.02430667
2018-07-04 00:00:00+00:00,0.00979724
2018-07-05 00:00:00+00:00,0.01435808
2018-07-06 00:00:00+00:00,0.00978187
2018-07-09 00:00:00+00:00,0.01076804
2018-07-10 00:00:00+00:00,0.00015922
2018-07-11 00:00:00+00:00,-0.04137325
2018-07-12 00:00:00+00:00,0.01222744
2018-07-13 00:00:00+00:00,-0.00314321
2018-07-16 00:00:00+00:00,-0.01134071
2018-07-17 00:00:00+00:00,0.01561091
2018-07-18 00:00:00+00:00,0.00986065
2018-07-19 00:00:00+00:00,-0.02252975
2018-07-20 00:00:00+00:00,-0.01501033
2018-07-23 00:00:00+00:00,-0.00730591
2018-07-24 00:00:00+00:00,0.04491115
2018-07-25 00:00:00+00:00,-0.01097736
2018-07-26 00:00:00+00:00,0.00232292
2018-07-27 00:00:00+00:00,0.00606489
2018-07-30 00:00:00+00:00,-0.00613829
2018-07-31 00:00:00+00:00,0.01458834
2018-08-01 00:00:00+00:00,-0.00716525
2018-08-02 00:00:00+00:00,-0.06149509
2018-08-03 00:00:00+00:00,0.01568512
2018-08-06 00:00:00+00:00,-0.01114734
2018-08-07 00:00:00+00:00,0.01856110
2018-08-08 00:00:00+00:00,-0.00424121
2018-08-09 00:00:00+00:00,0.00569270
2018-08-10 00:00:00+00:00,-0.01852646
2018-08-13 00:00:00+00:00,0.00823178
2018-08-14 00:00:00+00:00,-0.01516559
2018-08-15 00:00:00+00:00,-0.03908296
2018-08-16 00:00:00+00:00,0.00909760
2018-08-17 00:00:00+00:00,-0.05658152
2018-08-20 00:00:00+00:00,0.01327593
2018-08-21 00:00:00+00:00,-0.00653623
2018-08-22 00:00:00+00:00,0.00762725
2018-08-23 00:00:00+00:00,-0.00837760
2018-08-24 00:00:00+00:00,0.01415763
2018-08-27 00:00:00+00:00,0.05531825
2018-08-28 00:00:00+00:00,0.01034446
2018-08-29 00:00:00+00:00,0.00534252
2018-08-30 00:00:00+00:00,-0.01134413
2018-08-31 00:00:00+00:00,-0.03238260
2018-09-03 00:00:00+00:00,0.00543696
2018-09-04 00:00:00+00:00,-0.03834968
2018-09-05 00:00:00+00:00,-0.01133779
2018-09-06 00:00:00+00:00,-0.01396699
2018-09-07 00:00:00+00:00,-0.01903076
2018-09-10 00:00:00+00:00,-0.00606779
2018-09-11 00:00:00+00:00,-0.01377071
2018-09-12 00:00:00+00:00,0.01126091
2018-09-13 00:00:00+00:00,0.00352299
2018-09-14 00:00:00+00:00,0.01136333
2018-09-17 00:00:00+00:00,0.00182241
2018-09-18 00:00:00+00:00,0.01191706
2018-09-19 00:00:00+00:00,0.03057339
2018-09-20 00:00:00+00:00,0.01637749
2018-09-21 00:00:00+00:00,0.01456082
2018-09-24 00:00:00+00:00,-0.00180709
2018-09-25 00:00:00+00:00,0.01481161
2018-09-26 00:00:00+00:00,-0.01019076
2018-09-27 00:00:00+00:00,-0.00071406
2018-09-28 00:00:00+00:00,-0.00768636
2018-10-01 00:00:00+00:00,0.00893982
2018-10-02 00:00:00+00:00,0.00581292
2018-10-03 00:00:00+00:00,0.00037087
2018-10-04 00:00:00+00:00,-0.00871037
2018-10-05 00:00:00+00:00,-0.02187183
2018-10-08 00:00:00+00:00,-0.00362903
2018-10-09 00:00:00+00:00,0.01202110
2018-10-10 00:00:00+00:00,-0.03720666
2018-10-11 00:00:00+00:00,-0.01498832
2018-10-12 00:00:00+00:00,0.00832853
2018-10-15 00:00:00+00:00,0.00733372
2018-10-16 00:00:00+00:00,0.00590187
2018-10-17 00:00:00+00:00,0.00107634
2018-10-18 00:00:00+00:00,-0.01601313
2018-10-19 00:00:00+00:00,-0.00816787
2018-10-22 00:00:00+00:00,-0.00099793
2018-10-23 00:00:00+00:00,-0.02646687
2018-10-24 00:00:00+00:00,-0.02142329
2018-10-25 00:00:00+00:00,0.01268649
2018-10-26 00:00:00+00:00,-0.00321234
2018-10-29 00:00:00+00:00,-0.00905140
2018-10-30 00:00:00+00:00,0.00900368
2018-10-31 00:00:00+00:00,0.03564081
2018-11-01 00:00:00+00:00,0.02291853
2018-11-02 00:00:00+00:00,-0.00029389
2018-11-05 00:00:00+00:00,0.00199925
2018-11-06 00:00:00+00:00,-0.00510005
2018-11-07 00:00:00+00:00,0.00752411
2018-11-08 00:00:00+00:00,0.00221708
2018-11-09 00:00:00+00:00,-0.03012691
2018-11-12 00:00:00+00:00,-0.00804851
2018-11-13 00:00:00+00:00,-0.00385226
2018-11-14 00:00:00+00:00,-0.01812255
2018-11-15 00:00:00+00:00,0.01977459
2018-11-16 00:00:00+00:00,-0.00006542
2018-11-19 00:00:00+00:00,-0.00409863
2018-11-20 00:00:00+00:00,-0.02460194
2018-11-21 00:00:00+00:00,0.01702716
2018-11-22 00:00:00+00:00,-0.01831416
2018-11-23 00:00:00+00:00,-0.03014748
2018-11-26 00:00:00+00:00,0.00901052
2018-11-27 00:00:00+00:00,-0.02380494
2018-11-28 00:00:00+00:00,0.00454081
2018-11-29 00:00:00+00:00,0.01573046
2018-11-30 00:00:00+00:00,-0.00733928
2018-12-03 00:00:00+00:00,0.02671615
2018-12-04 00:00:00+00:00,-0.01433896
2018-12-05 00:00:00+00:00,-0.00655757
2018-12-06 00:00:00+00:00,-0.06865991
2018-12-07 00:00:00+00:00,0.00692355
2018-12-10 00:00:00+00:00,-0.02358821
2018-12-11 00:00:00+00:00,0.01168375
2018-12-12 00:00:00+00:00,0.02855385
2018-12-13 00:00:00+00:00,0.00297152
2018-12-14 00:00:00+00:00,-0.02102164
2018-12-17 00:00:00+00:00,0.01153742
2018-12-18 00:00:00+00:00,-0.00745852
2018-12-19 00:00:00+00:00,0.01893710
2018-12-20 00:00:00+00:00,-0.03484467
2018-12-21 00:00:00+00:00,0.01037759
2018-12-27 00:00:00+00:00,-0.01427883
2018-12-28 00:00:00+00:00,0.01408846
2019-01-02 00:00:00+00:00,-0.01273191
2019-01-03 00:00:00+00:00,-0.01682093
2019-01-04 00:00:00+00:00,0.05211612
2019-01-07 00:00:00+00:00,0.00828329
2019-01-08 00:00:00+00:00,0.00143737
2019-01-09 00:00:00+00:00,0.01371315
2019-01-10 00:00:00+00:00,0.00092105
2019-01-11 00:00:00+00:00,0.00264872
2019-01-14 00:00:00+00:00,-0.00277583
2019-01-15 00:00:00+00:00,0.00487019
2019-01-16 00:00:00+00:00,0.00705808
2019-01-17 00:00:00+00:00,0.00627607
2019-01-18 00:00:00+00:00,0.01593322
2019-01-21 00:00:00+00:00,-0.00412309
2019-01-22 00:00:00+00:00,-0.01372266
2019-01-23 00:00:00+00:00,-0.00953986
2019-01-24 00:00:00+00:00,0.00925249
2019-01-25 00:00:00+00:00,0.03491923
2019-01-28 00:00:00+00:00,-0.00828230
2019-01-29 00:00:00+00:00,0.01247707
2019-01-30 00:00:00+00:00,0.02167199
2019-01-31 00:00:00+00:00,0.00656805
2019-02-01 00:00:00+00:00,0.00175163
2019-02-04 00:00:00+00:00,0.00560509
2019-02-05 00:00:00+00:00,0.00015844
2019-02-06 00:00:00+00:00,0.00354134
2019-02-07 00:00:00+00:00,-0.01647149
2019-02-08 00:00:00+00:00,-0.00920596
2019-02-11 00:00:00+00:00,-0.00421789
2019-02-12 00:00:00+00:00,0.00456306
2019-02-13 00:00:00+00:00,0.01860039
2019-02-14 00:00:00+00:00,-0.00934352
2019-02-15 00:00:00+00:00,0.02002850
2019-02-18 00:00:00+00:00,0.00149963
2019-02-19 00:00:00+00:00,0.00395577
2019-02-20 00:00:00+00:00,0.01729626
2019-02-21 00:00:00+00:00,-0.01451001
2019-02-22 00:00:00+00:00,0.01902608
2019-02-25 00:00:00+00:00,-0.00006806
2019-02-26 00:00:00+00:00,0.00821059
2019-02-27 00:00:00+00:00,-0.00352530
2019-02-28 00:00:00+00:00,-0.01654653
2019-03-01 00:00:00+00:00,0.00390062
2019-03-04 00:00:00+00:00,0.00256749
2019-03-05 00:00:00+00:00,0.00190262
2019-03-06 00:00:00+00:00,0.00758180
2019-03-07 00:00:00+00:00,-0.01069740
2019-03-08 00:00:00+00:00,-0.01695043
2019-03-11 00:00:00+00:00,0.01398207
2019-03-12 00:00:00+00:00,0.03380015
2019-03-13 00:00:00+00:00,0.01058555
2019-03-14 00:00:00+00:00,0.00081295
2019-03-15 00:00:00+00:00,-0.00226882
2019-03-18 00:00:00+00:00,0.01713541
2019-03-19 00:00:00+00:00,0.00600251
2019-03-20 00:00:00+00:00,-0.00804283
2019-03-21 00:00:00+00:00,0.00123480
2019-03-22 00:00:00+00:00,-0.01503910
2019-03-25 00:00:00+00:00,-0.00381266
2019-03-26 00:00:00+00:00,0.00656415
2019-03-27 00:00:00+00:00,0.00542305
2019-03-28 00:00:00+00:00,-0.00006769
2019-03-29 00:00:00+00:00,0.02046632
2019-04-01 00:00:00+00:00,0.03503630
2019-04-02 00:00:00+00:00,0.00282734
2019-04-03 00:00:00+00:00,0.01436529
2019-04-04 00:00:00+00:00,-0.00962046
2019-04-05 00:00:00+00:00,0.01039822
2019-04-08 00:00:00+00:00,0.00115105
2019-04-09 00:00:00+00:00,-0.00757254
2019-04-10 00:00:00+00:00,0.01056001
2019-04-11 00:00:00+00:00,-0.01341429
2019-04-12 00:00:00+00:00,0.01161492
2019-04-15 00:00:00+00:00,-0.00756325
2019-04-16 00:00:00+00:00,-0.00210907
2019-04-17 00:00:00+00:00,-0.00784030
2019-04-18 00:00:00+00:00,0.00652911
2019-04-23 00:00:00+00:00,-0.00252556
2019-04-24 00:00:00+00:00,-0.01464367
2019-04-25 00:00:00+00:00,-0.00402581
2019-04-26 00:00:00+00:00,-0.01178034
2019-04-29 00:00:00+00:00,0.00014433
2019-04-30 00:00:00+00:00,-0.01466764
2019-05-02 00:00:00+00:00,-0.02411751
2019-05-03 00:00:00+00:00,0.02083456
2019-05-06 00:00:00+00:00,-0.02054153
2019-05-07 00:00:00+00:00,-0.01194874
2019-05-08 00:00:00+00:00,-0.00407563
2019-05-09 00:00:00+00:00,-0.01683488
2019-05-10 00:00:00+00:00,0.00493480
2019-05-13 00:00:00+00:00,-0.02857381
2019-05-14 00:00:00+00:00,-0.00123153
2019-05-15 00:00:00+00:00,0.01951807
2019-05-16 00:00:00+00:00,0.01731268
2019-05-17 00:00:00+00:00,-0.00658479
2019-05-20 00:00:00+00:00,-0.00391232
2019-05-21 00:00:00+00:00,0.00061488
2019-05-22 00:00:00+00:00,-0.00755584
2019-05-23 00:00:00+00:00,-0.02453402
2019-05-24 00:00:00+00:00,0.01282725
2019-05-27 00:00:00+00:00,0.00525745
2019-05-28 00:00:00+00:00,0.00292719
2019-05-29 00:00:00+00:00,-0.01957439
2019-05-30 00:00:00+00:00,0.00438168
2019-05-31 00:00:00+00:00,-0.02010734
2019-06-03 00:00:00+00:00,0.01016089
2019-06-04 00:00:00+00:00,0.01052775
2019-06-05 00:00:00+00:00,-0.01054724
2019-06-06 00:00:00+00:00,-0.00359532
2019-06-07 00:00:00+00:00,0.00655153
2019-06-10 00:00:00+00:00,0.01143634
2019-06-11 00:00:00+00:00,0.02569095
2019-06-12 00:00:00+00:00,-0.01974050
2019-06-13 00:00:00+00:00,0.01447517
2019-06-14 00:00:00+00:00,-0.00984001
2019-06-17 00:00:00+00:00,-0.00373575
2019-06-18 00:00:00+00:00,0.03036693
2019-06-19 00:00:00+00:00,-0.01594428
2019-06-20 00:00:00+00:00,0.00903364
2019-06-21 00:00:00+00:00,-0.00884437
2019-06-24 00:00:00+00:00,0.00266861
2019-06-25 00:00:00+00:00,0.00628691
2019-06-26 00:00:00+00:00,0.00872409
2019-06-27 00:00:00+00:00,-0.00586442
2019-06-28 00:00:00+00:00,0.01319116
2019-07-01 00:00:00+00:00,0.01456863
2019-07-02 00:00:00+00:00,0.00255998
2019-07-03 00:00:00+00:00,-0.00790447
2019-07-04 00:00:00+00:00,-0.01060152
2019-07-05 00:00:00+00:00,-0.02025691
2019-07-08 00:00:00+00:00,0.01148928
2019-07-09 00:00:00+00:00,-0.01819965
2019-07-10 00:00:00+00:00,0.00290382
2019-07-11 00:00:00+00:00,-0.00460744
2019-07-12 00:00:00+00:00,0.00610745
2019-07-15 00:00:00+00:00,0.00720494
2019-07-16 00:00:00+00:00,-0.00118686
2019-07-17 00:00:00+00:00,0.00016652
2019-07-18 00:00:00+00:00,-0.01088535
2019-07-19 00:00:00+00:00,0.01134512
2019-07-22 00:00:00+00:00,0.00129504
2019-07-23 00:00:00+00:00,0.02110829
2019-07-24 00:00:00+00:00,-0.01328862
2019-07-25 00:00:00+00:00,-0.01525414
2019-07-26 00:00:00+00:00,-0.00210104
2019-07-29 00:00:00+00:00,-0.00187748
2019-07-30 00:00:00+00:00,-0.01281446
2019-07-31 00:00:00+00:00,-0.00536479
2019-08-01 00:00:00+00:00,-0.04552301
2019-08-02 00:00:00+00:00,-0.03067702
2019-08-05 00:00:00+00:00,-0.02963732
2019-08-06 00:00:00+00:00,-0.01219848
2019-08-07 00:00:00+00:00,-0.01156242
2019-08-08 00:00:00+00:00,0.03486444
2019-08-09 00:00:00+00:00,-0.02485111
2019-08-12 00:00:00+00:00,-0.00739456
2019-08-13 00:00:00+00:00,0.02291755
2019-08-14 00:00:00+00:00,-0.02690005
2019-08-15 00:00:00+00:00,-0.01119342
2019-08-16 00:00:00+00:00,0.00853172
2019-08-19 00:00:00+00:00,0.01696830
2019-08-20 00:00:00+00:00,-0.01156047
2019-08-21 00:00:00+00:00,0.00708802
2019-08-22 00:00:00+00:00,-0.00058068
2019-08-23 00:00:00+00:00,-0.01529766
2019-08-26 00:00:00+00:00,0.00127921
2019-08-27 00:00:00+00:00,0.00554160
2019-08-28 00:00:00+00:00,0.00948615
2019-08-29 00:00:00+00:00,0.01490922
2019-08-30 00:00:00+00:00,0.04650456
2019-09-02 00:00:00+00:00,-0.03404946
2019-09-03 00:00:00+00:00,0.02598711
2019-09-04 00:00:00+00:00,0.02481846
2019-09-05 00:00:00+00:00,0.01604230
2019-09-06 00:00:00+00:00,0.04722792
2019-09-09 00:00:00+00:00,0.00743954
2019-09-10 00:00:00+00:00,0.05127080
2019-09-11 00:00:00+00:00,0.01947974
2019-09-12 00:00:00+00:00,0.00365986
2019-09-13 00:00:00+00:00,0.02443818
2019-09-16 00:00:00+00:00,-0.00711382
2019-09-17 00:00:00+00:00,-0.01817067
2019-09-18 00:00:00+00:00,-0.00028745
2019-09-19 00:00:00+00:00,-0.00238974
2019-09-20 00:00:00+00:00,-0.00286270
2019-09-23 00:00:00+00:00,-0.01414073
2019-09-24 00:00:00+00:00,-0.02291623
2019-09-25 00:00:00+00:00,0.00384695
2019-09-26 00:00:00+00:00,-0.00272133
2019-09-27 00:00:00+00:00,0.00920033
2019-09-30 00:00:00+00:00,0.00332605
2019-10-01 00:00:00+00:00,-0.01375264
2019-10-02 00:00:00+00:00,-0.03441532
2019-10-03 00:00:00+00:00,-0.00534808
2019-10-04 00:00:00+00:00,0.00375864
2019-10-07 00:00:00+00:00,0.00728278
2019-10-08 00:00:00+00:00,-0.01033580
2019-10-09 00:00:00+00:00,0.00248814
2019-10-10 00:00:00+00:00,0.03004924
2019-10-11 00:00:00+00:00,0.04242811
2019-10-14 00:00:00+00:00,-0.02053660
2019-10-15 00:00:00+00:00,-0.00245084
2019-10-16 00:00:00+00:00,-0.00076943
2019-10-17 00:00:00+00:00,-0.01114139
2019-10-18 00:00:00+00:00,0.00117310
2019-10-21 00:00:00+00:00,0.02066009
2019-10-22 00:00:00+00:00,0.00210189
2019-10-23 00:00:00+00:00,0.00852739
2019-10-24 00:00:00+00:00,-0.00500518
2019-10-25 00:00:00+00:00,0.01442906
2019-10-28 00:00:00+00:00,0.01796592
2019-10-29 00:00:00+00:00,-0.00280302
2019-10-30 00:00:00+00:00,-0.01640511
2019-10-31 00:00:00+00:00,-0.01386351
2019-11-01 00:00:00+00:00,0.03273651
2019-11-04 00:00:00+00:00,0.03008579
2019-11-05 00:00:00+00:00,0.01424560
2019-11-06 00:00:00+00:00,-0.00818762
2019-11-07 00:00:00+00:00,0.02015199
2019-11-08 00:00:00+00:00,-0.01940362
2019-11-11 00:00:00+00:00,-0.01468381
2019-11-12 00:00:00+00:00,0.00063165
2019-11-13 00:00:00+00:00,-0.01129226
2019-11-14 00:00:00+00:00,-0.00459435
2019-11-15 00:00:00+00:00,0.01481356
2019-11-18 00:00:00+00:00,-0.00972841
2019-11-19 00:00:00+00:00,0.00541474
2019-11-20 00:00:00+00:00,-0.00388895
2019-11-21 00:00:00+00:00,-0.01366778
2019-11-22 00:00:00+00:00,0.01791166
2019-11-25 00:00:00+00:00,0.01578580
2019-11-26 00:00:00+00:00,0.01019584
2019-11-27 00:00:00+00:00,0.00793758
2019-11-28 00:00:00+00:00,0.00349716
2019-11-29 00:00:00+00:00,-0.01295305
2019-12-02 00:00:00+00:00,-0.00477892
2019-12-03 00:00:00+00:00,-0.06211908
2019-12-04 00:00:00+00:00,0.03767792
2019-12-05 00:00:00+00:00,-0.03493235
2019-12-06 00:00:00+00:00,0.03078705
2019-12-09 00:00:00+00:00,0.00195272
2019-12-10 00:00:00+00:00,-0.00409120
2019-12-11 00:00:00+00:00,0.03111461
2019-12-12 00:00:00+00:00,-0.00410251
2019-12-13 00:00:00+00:00,0.00399968
2019-12-16 00:00:00+00:00,0.02344643
2019-12-17 00:00:00+00:00,-0.01184695
2019-12-18 00:00:00+00:00,-0.00114926
2019-12-19 00:00:00+00:00,0.00017771
2019-12-20 00:00:00+00:00,0.00549079
2019-12-23 00:00:00+00:00,-0.00444707
2019-12-27 00:00:00+00:00,0.00504280
2019-12-30 00:00:00+00:00,-0.00488329
2020-01-02 00:00:00+00:00,0.01145421
2020-01-03 00:00:00+00:00,-0.00965971
2020-01-06 00:00:00+00:00,-0.01394694
2020-01-07 00:00:00+00:00,0.00868565
2020-01-08 00:00:00+00:00,0.00239776
2020-01-09 00:00:00+00:00,-0.00801093
2020-01-10 00:00:00+00:00,-0.00160453
2020-01-13 00:00:00+00:00,0.01045935
2020-01-14 00:00:00+00:00,-0.00446649
2020-01-15 00:00:00+00:00,-0.01070551
2020-01-16 00:00:00+00:00,0.00736577
2020-01-17 00:00:00+00:00,0.02135178
2020-01-20 00:00:00+00:00,-0.00222534
2020-01-21 00:00:00+00:00,-0.01075829
2020-01-22 00:00:00+00:00,0.00128309
2020-01-23 00:00:00+00:00,-0.01770327
2020-01-24 00:00:00+00:00,-0.00476163
2020-01-27 00:00:00+00:00,-0.04519986
2020-01-28 00:00:00+00:00,0.00917837
2020-01-29 00:00:00+00:00,0.00417404
2020-01-30 00:00:00+00:00,-0.00727643
2020-01-31 00:00:00+00:00,-0.02001967
2020-02-03 00:00:00+00:00,-0.00747791
2020-02-04 00:00:00+00:00,0.03837135
2020-02-05 00:00:00+00:00,0.02182725
2020-02-06 00:00:00+00:00,0.00359927
2020-02-07 00:00:00+00:00,-0.02318319
2020-02-10 00:00:00+00:00,-0.00538488
2020-02-11 00:00:00+00:00,0.01536590
2020-02-12 00:00:00+00:00,0.02593918
2020-02-13 00:00:00+00:00,-0.00228523
2020-02-14 00:00:00+00:00,-0.00880391
2020-02-17 00:00:00+00:00,0.00448826
2020-02-18 00:00:00+00:00,-0.02102283
2020-02-19 00:00:00+00:00,0.01332019
2020-02-20 00:00:00+00:00,-0.00481876
2020-02-21 00:00:00+00:00,-0.00369878
2020-02-24 00:00:00+00:00,-0.06241402
2020-02-25 00:00:00+00:00,-0.00640105
2020-02-26 00:00:00+00:00,-0.00127278
2020-02-27 00:00:00+00:00,-0.05868997
2020-02-28 00:00:00+00:00,-0.03432889
2020-03-02 00:00:00+00:00,0.00972627
2020-03-03 00:00:00+00:00,0.01849702
2020-03-04 00:00:00+00:00,0.02870996
2020-03-05 00:00:00+00:00,-0.04511088
2020-03-06 00:00:00+00:00,-0.05018760
2020-03-09 00:00:00+00:00,-0.12687913
2020-03-10 00:00:00+00:00,0.05526590
2020-03-11 00:00:00+00:00,-0.06739750
2020-03-12 00:00:00+00:00,-0.13723988
2020-03-13 00:00:00+00:00,0.10105924
2020-03-16 00:00:00+00:00,-0.09015922
2020-03-17 00:00:00+00:00,0.04204175
2020-03-18 00:00:00+00:00,-0.07052687
2020-03-19 00:00:00+00:00,0.01774079
2020-03-20 00:00:00+00:00,0.02002862
2020-03-23 00:00:00+00:00,-0.05709174
2020-03-24 00:00:00+00:00,0.11685229
2020-03-25 00:00:00+00:00,0.08252890
2020-03-26 00:00:00+00:00,-0.00063699
2020-03-27 00:00:00+00:00,-0.03766400
2020-03-30 00:00:00+00:00,0.01459223
2020-03-31 00:00:00+00:00,0.02418724
2020-04-01 00:00:00+00:00,-0.02202567
2020-04-02 00:00:00+00:00,0.03230804
2020-04-03 00:00:00+00:00,-0.03572852
2020-04-06 00:00:00+00:00,0.05704629
2020-04-07 00:00:00+00:00,0.03287425
2020-04-08 00:00:00+00:00,-0.01021571
2020-04-09 00:00:00+00:00,0.03002985
2020-04-14 00:00:00+00:00,0.00500159
2020-04-15 00:00:00+00:00,-0.05012159
2020-04-16 00:00:00+00:00,0.00647540
2020-04-17 00:00:00+00:00,0.04015597
2020-04-20 00:00:00+00:00,-0.01915989
2020-04-21 00:00:00+00:00,-0.03906553
2020-04-22 00:00:00+00:00,0.03064126
2020-04-23 00:00:00+00:00,0.01759406
2020-04-24 00:00:00+00:00,-0.00805348
2020-04-27 00:00:00+00:00,0.01442425
2020-04-28 00:00:00+00:00,0.01984891
2020-04-29 00:00:00+00:00,0.04677232
2020-04-30 00:00:00+00:00,-0.04829603
2020-05-04 00:00:00+00:00,-0.03995623
2020-05-05 00:00:00+00:00,0.02338665
2020-05-06 00:00:00+00:00,-0.00326837
2020-05-07 00:00:00+00:00,0.03096787
2020-05-08 00:00:00+00:00,0.01386157
2020-05-11 00:00:00+00:00,-0.03020274
2020-05-12 00:00:00+00:00,-0.01733627
2020-05-13 00:00:00+00:00,-0.01644584
2020-05-14 00:00:00+00:00,-0.00030734
2020-05-15 00:00:00+00:00,0.02736050
2020-05-18 00:00:00+00:00,0.08108569
2020-05-19 00:00:00+00:00,0.00355514
2020-05-20 00:00:00+00:00,0.00790709
2020-05-21 00:00:00+00:00,-0.01948918
2020-05-22 00:00:00+00:00,0.00165270
2020-05-25 00:00:00+00:00,0.01542786
2020-05-26 00:00:00+00:00,0.00135327
2020-05-27 00:00:00+00:00,0.00704213
2020-05-28 00:00:00+00:00,0.00618528
2020-05-29 00:00:00+00:00,0.00507763
2020-06-01 00:00:00+00:00,0.01250279
2020-06-02 00:00:00+00:00,0.02102074
2020-06-03 00:00:00+00:00,0.02084512
2020-06-04 00:00:00+00:00,-0.01034209
2020-06-05 00:00:00+00:00,0.03490010
2020-06-08 00:00:00+00:00,0.00885805
2020-06-09 00:00:00+00:00,-0.02318682
2020-06-10 00:00:00+00:00,0.00074466
2020-06-11 00:00:00+00:00,-0.05217633
2020-06-15 00:00:00+00:00,-0.00421849
2020-06-16 00:00:00+00:00,0.02829461
2020-06-17 00:00:00+00:00,0.00050946
2020-06-18 00:00:00+00:00,-0.02005577
2020-06-19 00:00:00+00:00,0.00366831
2020-06-22 00:00:00+00:00,0.00287084
2020-06-23 00:00:00+00:00,0.01172369
2020-06-24 00:00:00+00:00,-0.03014333
2020-06-25 00:00:00+00:00,0.02177560
2020-06-26 00:00:00+00:00,-0.01560060
2020-06-29 00:00:00+00:00,0.00474930
2020-06-30 00:00:00+00:00,0.00709184
2020-07-01 00:00:00+00:00,-0.00939852
2020-07-02 00:00:00+00:00,0.02107087
2020-07-03 00:00:00+00:00,-0.01496782
2020-07-06 00:00:00+00:00,0.01990168
2020-07-07 00:00:00+00:00,0.00127994
2020-07-08 00:00:00+00:00,0.00230420
2020-07-09 00:00:00+00:00,0.00332279
2020-07-10 00:00:00+00:00,0.00637226
2020-07-13 00:00:00+00:00,0.00329067
2020-07-14 00:00:00+00:00,0.01691944
2020-07-15 00:00:00+00:00,0.00347359
2020-07-16 00:00:00+00:00,-0.00470614
2020-07-17 00:00:00+00:00,0.00994452
2020-07-20 00:00:00+00:00,0.01033903
