Date,BB3M
2022-06-06 00:00:00+00:00,-0.00034552
2022-06-07 00:00:00+00:00,0.00026940
2022-06-08 00:00:00+00:00,-0.00034674
2022-06-09 00:00:00+00:00,-0.00042410
2022-06-10 00:00:00+00:00,-0.00296854
2022-06-13 00:00:00+00:00,-0.00069023
2022-06-14 00:00:00+00:00,-0.01123913
2022-06-15 00:00:00+00:00,0.00255767
2022-06-16 00:00:00+00:00,-0.00028201
2022-06-17 00:00:00+00:00,0.00044653
2022-06-21 00:00:00+00:00,-0.00061988
2022-06-22 00:00:00+00:00,0.00221579
2022-06-23 00:00:00+00:00,0.00041857
2022-06-24 00:00:00+00:00,0.00088436
2022-06-27 00:00:00+00:00,-0.00069945
2022-06-28 00:00:00+00:00,-0.00036475
2022-06-29 00:00:00+00:00,-0.00041618
2022-06-30 00:00:00+00:00,0.00213180
2022-07-01 00:00:00+00:00,-0.00031068
2022-07-05 00:00:00+00:00,0.00103805
2022-07-06 00:00:00+00:00,-0.00088594
2022-07-07 00:00:00+00:00,-0.00151039
2022-07-08 00:00:00+00:00,-0.00172022
2022-07-11 00:00:00+00:00,0.00064090
2022-07-12 00:00:00+00:00,0.00058454
2022-07-13 00:00:00+00:00,-0.00552226
2022-07-14 00:00:00+00:00,-0.00040869
2022-07-15 00:00:00+00:00,0.00305367
2022-07-18 00:00:00+00:00,0.00008647
2022-07-19 00:00:00+00:00,-0.00098323
2022-07-20 00:00:00+00:00,-0.00035905
2022-07-21 00:00:00+00:00,0.00177525
2022-07-22 00:00:00+00:00,0.00164303
2022-07-25 00:00:00+00:00,-0.00121466
2022-07-26 00:00:00+00:00,0.00028962
2022-07-27 00:00:00+00:00,0.00138231
2022-07-28 00:00:00+00:00,0.00081222
2022-07-29 00:00:00+00:00,-0.00069199
2022-08-01 00:00:00+00:00,-0.00006998
2022-08-02 00:00:00+00:00,-0.00193816
2022-08-03 00:00:00+00:00,-0.00116375
2022-08-04 00:00:00+00:00,0.00128042
2022-08-05 00:00:00+00:00,-0.00350255
2022-08-08 00:00:00+00:00,0.00039458
2022-08-09 00:00:00+00:00,-0.00049320
2022-08-10 00:00:00+00:00,0.00169435
2022-08-11 00:00:00+00:00,-0.00043888
2022-08-12 00:00:00+00:00,-0.00017895
2022-08-15 00:00:00+00:00,0.00057854
2022-08-16 00:00:00+00:00,-0.00038969
2022-08-17 00:00:00+00:00,-0.00064935
2022-08-18 00:00:00+00:00,0.00075510
2022-08-19 00:00:00+00:00,-0.00049446
2022-08-22 00:00:00+00:00,-0.00104282
2022-08-23 00:00:00+00:00,-0.00008062
2022-08-24 00:00:00+00:00,-0.00052347
2022-08-25 00:00:00+00:00,0.00017893
2022-08-26 00:00:00+00:00,-0.00039497
2022-08-29 00:00:00+00:00,-0.00117767
2022-08-30 00:00:00+00:00,-0.00026791
2022-08-31 00:00:00+00:00,0.00069691
2022-09-01 00:00:00+00:00,-0.00065903
2022-09-02 00:00:00+00:00,0.00132284
2022-09-06 00:00:00+00:00,-0.00193448
2022-09-07 00:00:00+00:00,-0.00014049
2022-09-08 00:00:00+00:00,-0.00016607
2022-09-09 00:00:00+00:00,-0.00000993
2022-09-12 00:00:00+00:00,0.00019798
2022-09-13 00:00:00+00:00,-0.00418992
2022-09-14 00:00:00+00:00,-0.00014525
2022-09-15 00:00:00+00:00,-0.00103476
2022-09-16 00:00:00+00:00,0.00009167
2022-09-19 00:00:00+00:00,-0.00155679
2022-09-20 00:00:00+00:00,-0.00040765
2022-09-21 00:00:00+00:00,-0.00135426
2022-09-22 00:00:00+00:00,-0.00198235
2022-09-23 00:00:00+00:00,-0.00132754
2022-09-26 00:00:00+00:00,0.00077324
2022-09-27 00:00:00+00:00,0.00111279
2022-09-28 00:00:00+00:00,0.00189806
2022-09-29 00:00:00+00:00,-0.00119679
2022-09-30 00:00:00+00:00,0.00011494
2022-10-03 00:00:00+00:00,0.00064044
2022-10-04 00:00:00+00:00,-0.00109423
2022-10-05 00:00:00+00:00,-0.00041272
2022-10-06 00:00:00+00:00,-0.00098968
2022-10-07 00:00:00+00:00,-0.00201395
2022-10-10 00:00:00+00:00,-0.00146423
2022-10-11 00:00:00+00:00,0.00050560
2022-10-12 00:00:00+00:00,-0.00052497
2022-10-13 00:00:00+00:00,-0.00360305
2022-10-14 00:00:00+00:00,-0.00216245
2022-10-17 00:00:00+00:00,0.00044530
2022-10-18 00:00:00+00:00,0.00051997
2022-10-19 00:00:00+00:00,-0.00143278
2022-10-20 00:00:00+00:00,-0.00111727
2022-10-21 00:00:00+00:00,0.00157460
2022-10-24 00:00:00+00:00,-0.00043167
2022-10-25 00:00:00+00:00,0.00046352
2022-10-26 00:00:00+00:00,0.00088599
2022-10-27 00:00:00+00:00,0.00112209
2022-10-28 00:00:00+00:00,-0.00193345
2022-10-31 00:00:00+00:00,-0.00138247
2022-11-01 00:00:00+00:00,-0.00025097
2022-11-02 00:00:00+00:00,-0.00093646
2022-11-03 00:00:00+00:00,-0.00117481
2022-11-04 00:00:00+00:00,0.00041034
2022-11-07 00:00:00+00:00,-0.00032487
2022-11-08 00:00:00+00:00,0.00061940
2022-11-09 00:00:00+00:00,0.00022283
2022-11-10 00:00:00+00:00,0.00259929
2022-11-11 00:00:00+00:00,0.00027515
2022-11-14 00:00:00+00:00,-0.00088408
2022-11-15 00:00:00+00:00,0.00043234
2022-11-16 00:00:00+00:00,0.00022135
2022-11-17 00:00:00+00:00,-0.00046392
2022-11-18 00:00:00+00:00,0.00006281
2022-11-21 00:00:00+00:00,-0.00033180
2022-11-22 00:00:00+00:00,-0.00078287
2022-11-23 00:00:00+00:00,0.00130202
2022-11-25 00:00:00+00:00,-0.00001776
2022-11-28 00:00:00+00:00,0.00050710
2022-11-29 00:00:00+00:00,0.00356631
2022-11-30 00:00:00+00:00,0.00145515
2022-12-01 00:00:00+00:00,0.00286917
2022-12-02 00:00:00+00:00,-0.00195847
2022-12-05 00:00:00+00:00,-0.00127821
2022-12-06 00:00:00+00:00,0.00092486
2022-12-07 00:00:00+00:00,0.00197568
2022-12-08 00:00:00+00:00,-0.00085614
2022-12-09 00:00:00+00:00,-0.00080471
2022-12-12 00:00:00+00:00,-0.00127679
2022-12-13 00:00:00+00:00,0.00407406
2022-12-14 00:00:00+00:00,0.00191813
2022-12-15 00:00:00+00:00,-0.00320999
2022-12-16 00:00:00+00:00,0.00134404
2022-12-19 00:00:00+00:00,-0.00116985
2022-12-20 00:00:00+00:00,-0.00028187
2022-12-21 00:00:00+00:00,0.00092767
2022-12-22 00:00:00+00:00,-0.00085721
2022-12-23 00:00:00+00:00,-0.00106712
2022-12-27 00:00:00+00:00,-0.00201054
2022-12-28 00:00:00+00:00,0.00044965
2022-12-29 00:00:00+00:00,-0.00059866
2022-12-30 00:00:00+00:00,-0.00128037
2023-01-03 00:00:00+00:00,0.00029478
2023-01-04 00:00:00+00:00,-0.00002416
2023-01-05 00:00:00+00:00,-0.00223183
2023-01-06 00:00:00+00:00,0.00302022
2023-01-09 00:00:00+00:00,0.00154622
2023-01-10 00:00:00+00:00,-0.00097215
2023-01-11 00:00:00+00:00,-0.00002879
2023-01-12 00:00:00+00:00,0.00128337
2023-01-13 00:00:00+00:00,-0.00144114
2023-01-17 00:00:00+00:00,0.00039224
2023-01-18 00:00:00+00:00,0.00159973
2023-01-19 00:00:00+00:00,-0.00107542
2023-01-20 00:00:00+00:00,-0.00133764
2023-01-23 00:00:00+00:00,-0.00102424
2023-01-24 00:00:00+00:00,0.00012806
2023-01-25 00:00:00+00:00,0.00107227
2023-01-26 00:00:00+00:00,-0.00086695
2023-01-27 00:00:00+00:00,-0.00044810
2023-01-30 00:00:00+00:00,-0.00102078
2023-01-31 00:00:00+00:00,0.00044294
2023-02-01 00:00:00+00:00,0.00102061
2023-02-02 00:00:00+00:00,0.00123002
2023-02-03 00:00:00+00:00,-0.00568344
2023-02-06 00:00:00+00:00,-0.00328424
2023-02-07 00:00:00+00:00,-0.00076562
2023-02-08 00:00:00+00:00,-0.00002940
2023-02-09 00:00:00+00:00,-0.00102994
2023-02-10 00:00:00+00:00,-0.00092605
2023-02-13 00:00:00+00:00,-0.00071586
2023-02-14 00:00:00+00:00,-0.00256038
2023-02-15 00:00:00+00:00,0.00044416
2023-02-16 00:00:00+00:00,0.00049602
2023-02-17 00:00:00+00:00,-0.00098122
2023-02-21 00:00:00+00:00,-0.00203661
2023-02-22 00:00:00+00:00,-0.00008500
2023-02-23 00:00:00+00:00,0.00002050
2023-02-24 00:00:00+00:00,-0.00203899
2023-02-27 00:00:00+00:00,-0.00034864
2023-02-28 00:00:00+00:00,-0.00035014
2023-03-01 00:00:00+00:00,-0.00114376
2023-03-02 00:00:00+00:00,0.00028433
2023-03-03 00:00:00+00:00,0.00017831
2023-03-06 00:00:00+00:00,-0.00076999
2023-03-07 00:00:00+00:00,-0.00389917
2023-03-08 00:00:00+00:00,-0.00115069
2023-03-09 00:00:00+00:00,0.00272064
2023-03-10 00:00:00+00:00,0.00642507
2023-03-13 00:00:00+00:00,0.01873205
2023-03-14 00:00:00+00:00,-0.00217480
2023-03-15 00:00:00+00:00,0.00483940
2023-03-16 00:00:00+00:00,-0.00754730
2023-03-17 00:00:00+00:00,0.00563281
2023-03-20 00:00:00+00:00,-0.00128086
2023-03-21 00:00:00+00:00,-0.00729164
2023-03-22 00:00:00+00:00,0.00023227
2023-03-23 00:00:00+00:00,0.00677972
2023-03-24 00:00:00+00:00,0.00070162
2023-03-27 00:00:00+00:00,-0.00556538
2023-03-28 00:00:00+00:00,-0.00191661
2023-03-29 00:00:00+00:00,-0.00071295
2023-03-30 00:00:00+00:00,-0.00097630
2023-03-31 00:00:00+00:00,-0.00045180
2023-04-03 00:00:00+00:00,0.00159585
2023-04-04 00:00:00+00:00,0.00352764
2023-04-05 00:00:00+00:00,0.00216220
2023-04-06 00:00:00+00:00,-0.00238483
2023-04-10 00:00:00+00:00,-0.00484803
2023-04-11 00:00:00+00:00,-0.00040557
2023-04-12 00:00:00+00:00,0.00148583
2023-04-13 00:00:00+00:00,0.00053751
2023-04-14 00:00:00+00:00,-0.00386175
2023-04-17 00:00:00+00:00,-0.00156187
2023-04-18 00:00:00+00:00,-0.00088289
2023-04-19 00:00:00+00:00,-0.00161738
2023-04-20 00:00:00+00:00,0.00111610
2023-04-21 00:00:00+00:00,-0.00046100
2023-04-24 00:00:00+00:00,0.00043360
2023-04-25 00:00:00+00:00,0.00163951
2023-04-26 00:00:00+00:00,0.00105996
2023-04-27 00:00:00+00:00,-0.00324041
2023-04-28 00:00:00+00:00,0.00006454
2023-05-01 00:00:00+00:00,-0.00187647
2023-05-02 00:00:00+00:00,0.00268873
2023-05-03 00:00:00+00:00,-0.00035966
2023-05-04 00:00:00+00:00,0.00504409
2023-05-05 00:00:00+00:00,-0.00302712
2023-05-08 00:00:00+00:00,-0.00266576
2023-05-09 00:00:00+00:00,-0.00078025
2023-05-10 00:00:00+00:00,0.00174083
2023-05-11 00:00:00+00:00,-0.00046230
2023-05-12 00:00:00+00:00,-0.00151206
2023-05-15 00:00:00+00:00,-0.00056732
2023-05-16 00:00:00+00:00,-0.00151343
2023-05-17 00:00:00+00:00,-0.00104284
2023-05-18 00:00:00+00:00,-0.00246350
2023-05-19 00:00:00+00:00,-0.00020239
2023-05-22 00:00:00+00:00,-0.00083086
2023-05-23 00:00:00+00:00,-0.00088885
2023-05-24 00:00:00+00:00,-0.00268068
2023-05-25 00:00:00+00:00,-0.00162940
2023-05-26 00:00:00+00:00,-0.00178776
2023-05-30 00:00:00+00:00,0.00069435
2023-05-31 00:00:00+00:00,0.00121909
2023-06-01 00:00:00+00:00,0.00074400
2023-06-02 00:00:00+00:00,-0.00289670
2023-06-05 00:00:00+00:00,0.00005983
2023-06-06 00:00:00+00:00,-0.00025754
2023-06-07 00:00:00+00:00,-0.00030995
2023-06-08 00:00:00+00:00,-0.00020280
2023-06-09 00:00:00+00:00,-0.00109757
2023-06-12 00:00:00+00:00,-0.00052000
2023-06-13 00:00:00+00:00,-0.00141947
2023-06-14 00:00:00+00:00,-0.00094394
2023-06-15 00:00:00+00:00,-0.00025475
2023-06-16 00:00:00+00:00,-0.00014906
2023-06-20 00:00:00+00:00,-0.00012257
2023-06-21 00:00:00+00:00,0.00016698
2023-06-22 00:00:00+00:00,-0.00089268
2023-06-23 00:00:00+00:00,0.00064405
2023-06-26 00:00:00+00:00,-0.00036338
2023-06-27 00:00:00+00:00,-0.00060246
2023-06-28 00:00:00+00:00,-0.00039035
2023-06-29 00:00:00+00:00,-0.00179568
2023-06-30 00:00:00+00:00,0.00059142
2023-07-05 00:00:00+00:00,-0.00009954
2023-07-06 00:00:00+00:00,-0.00118763
2023-07-07 00:00:00+00:00,0.00021822
2023-07-10 00:00:00+00:00,0.00011194
2023-07-11 00:00:00+00:00,-0.00068465
2023-07-12 00:00:00+00:00,0.00106720
2023-07-13 00:00:00+00:00,0.00080114
2023-07-14 00:00:00+00:00,-0.00100200
2023-07-17 00:00:00+00:00,-0.00004772
2023-07-18 00:00:00+00:00,-0.00015033
2023-07-19 00:00:00+00:00,-0.00010101
2023-07-20 00:00:00+00:00,-0.00055185
2023-07-21 00:00:00+00:00,0.00005782
2023-07-24 00:00:00+00:00,-0.00057854
2023-07-25 00:00:00+00:00,-0.00015467
2023-07-26 00:00:00+00:00,0.00053867
2023-07-27 00:00:00+00:00,-0.00052596
2023-07-28 00:00:00+00:00,0.00021680
2023-07-31 00:00:00+00:00,-0.00015437
2023-08-01 00:00:00+00:00,0.00000829
2023-08-02 00:00:00+00:00,0.00006144
2023-08-03 00:00:00+00:00,-0.00052590
2023-08-04 00:00:00+00:00,0.00058805
2023-08-07 00:00:00+00:00,-0.00004863
2023-08-08 00:00:00+00:00,-0.00036744
2023-08-09 00:00:00+00:00,-0.00025731
2023-08-10 00:00:00+00:00,-0.00004498
2023-08-11 00:00:00+00:00,-0.00063179
2023-08-14 00:00:00+00:00,-0.00055266
2023-08-15 00:00:00+00:00,0.00008364
2023-08-16 00:00:00+00:00,-0.00042034
2023-08-17 00:00:00+00:00,0.00008372
2023-08-18 00:00:00+00:00,0.00013680
2023-08-21 00:00:00+00:00,-0.00068529
2023-08-22 00:00:00+00:00,-0.00044723
2023-08-23 00:00:00+00:00,0.00005668
2023-08-24 00:00:00+00:00,-0.00065987
2023-08-25 00:00:00+00:00,-0.00066028
2023-08-28 00:00:00+00:00,-0.00026275
2023-08-29 00:00:00+00:00,0.00074648
2023-08-30 00:00:00+00:00,0.00029507
2023-08-31 00:00:00+00:00,0.00016242
2023-09-01 00:00:00+00:00,-0.00002231
2023-09-05 00:00:00+00:00,-0.00012854
2023-09-06 00:00:00+00:00,-0.00058004
2023-09-07 00:00:00+00:00,0.00011371
2023-09-08 00:00:00+00:00,-0.00012914
2023-09-11 00:00:00+00:00,-0.00026148
2023-09-12 00:00:00+00:00,0.00008293
2023-09-13 00:00:00+00:00,-0.00012918
2023-09-14 00:00:00+00:00,0.00005654
2023-09-15 00:00:00+00:00,-0.00007596
2023-09-18 00:00:00+00:00,-0.00031466
2023-09-19 00:00:00+00:00,-0.00020520
2023-09-20 00:00:00+00:00,-0.00031146
2023-09-21 00:00:00+00:00,-0.00015233
2023-09-22 00:00:00+00:00,-0.00004614
2023-09-25 00:00:00+00:00,-0.00015225
2023-09-26 00:00:00+00:00,-0.00004659
2023-09-27 00:00:00+00:00,-0.00041816
2023-09-28 00:00:00+00:00,0.00011317
2023-09-29 00:00:00+00:00,-0.00009908
2023-10-02 00:00:00+00:00,-0.00052378
2023-10-03 00:00:00+00:00,-0.00020610
2023-10-04 00:00:00+00:00,0.00059024
2023-10-05 00:00:00+00:00,-0.00004676
2023-10-06 00:00:00+00:00,-0.00057752
2023-10-09 00:00:00+00:00,0.00043037
2023-10-10 00:00:00+00:00,-0.00020569
2023-10-11 00:00:00+00:00,-0.00025892
2023-10-12 00:00:00+00:00,-0.00041822
2023-10-13 00:00:00+00:00,0.00000645
2023-10-16 00:00:00+00:00,-0.00025877
2023-10-17 00:00:00+00:00,-0.00052440
2023-10-18 00:00:00+00:00,-0.00004659
2023-10-19 00:00:00+00:00,0.00016594
2023-10-20 00:00:00+00:00,0.00016628
2023-10-23 00:00:00+00:00,-0.00025786
2023-10-24 00:00:00+00:00,-0.00015222
2023-10-25 00:00:00+00:00,-0.00020531
2023-10-26 00:00:00+00:00,0.00011297
2023-10-27 00:00:00+00:00,0.00000692
2023-10-30 00:00:00+00:00,-0.00025827
2023-10-31 00:00:00+00:00,-0.00025848
2023-11-01 00:00:00+00:00,0.00006023
2023-11-02 00:00:00+00:00,-0.00009810
2023-11-03 00:00:00+00:00,0.00022022
2023-11-06 00:00:00+00:00,-0.00020371
2023-11-07 00:00:00+00:00,-0.00009820
2023-11-08 00:00:00+00:00,-0.00025689
2023-11-09 00:00:00+00:00,-0.00030979
2023-11-10 00:00:00+00:00,-0.00015031
2023-11-13 00:00:00+00:00,-0.00030973
2023-11-14 00:00:00+00:00,0.00043265
2023-11-15 00:00:00+00:00,-0.00017705
2023-11-16 00:00:00+00:00,-0.00009724
2023-11-17 00:00:00+00:00,-0.00020301
2023-11-20 00:00:00+00:00,-0.00020312
2023-11-21 00:00:00+00:00,-0.00017702
2023-11-22 00:00:00+00:00,-0.00025678
2023-11-24 00:00:00+00:00,-0.00020366
2023-11-27 00:00:00+00:00,-0.00009767
2023-11-28 00:00:00+00:00,-0.00001822
2023-11-29 00:00:00+00:00,0.00003533
2023-11-30 00:00:00+00:00,-0.00007062
2023-12-01 00:00:00+00:00,0.00006221
2023-12-04 00:00:00+00:00,-0.00028218
2023-12-05 00:00:00+00:00,-0.00001778
2023-12-06 00:00:00+00:00,-0.00007076
2023-12-07 00:00:00+00:00,0.00000884
2023-12-08 00:00:00+00:00,-0.00033526
2023-12-11 00:00:00+00:00,-0.00017639
2023-12-12 00:00:00+00:00,-0.00017690
2023-12-13 00:00:00+00:00,-0.00001735
2023-12-14 00:00:00+00:00,-0.00004360
2023-12-15 00:00:00+00:00,0.00043269
2023-12-18 00:00:00+00:00,0.00286633
2023-12-19 00:00:00+00:00,0.00006092
2023-12-20 00:00:00+00:00,0.00016664
2023-12-21 00:00:00+00:00,0.00011420
2023-12-22 00:00:00+00:00,0.00006144
2023-12-26 00:00:00+00:00,-0.00030736
2023-12-27 00:00:00+00:00,0.00019266
2023-12-28 00:00:00+00:00,-0.00036064
2023-12-29 00:00:00+00:00,-0.00004323
2024-01-02 00:00:00+00:00,-0.00057099
2024-01-03 00:00:00+00:00,-0.00054539
2024-01-04 00:00:00+00:00,-0.00036083
2024-01-05 00:00:00+00:00,-0.00004416
2024-01-08 00:00:00+00:00,-0.00020239
2024-01-09 00:00:00+00:00,-0.00025534
2024-01-10 00:00:00+00:00,0.00000860
2024-01-11 00:00:00+00:00,0.00016699
2024-01-12 00:00:00+00:00,0.00037840
2024-01-16 00:00:00+00:00,-0.00083434
2024-01-17 00:00:00+00:00,-0.00072953
2024-01-18 00:00:00+00:00,-0.00009645
2024-01-19 00:00:00+00:00,-0.00041292
2024-01-22 00:00:00+00:00,-0.00009636
2024-01-23 00:00:00+00:00,0.00006187
2024-01-24 00:00:00+00:00,-0.00036032
2024-01-25 00:00:00+00:00,0.00058996
2024-01-26 00:00:00+00:00,-0.00030730
2024-01-29 00:00:00+00:00,-0.00004356
2024-01-30 00:00:00+00:00,-0.00036014
2024-01-31 00:00:00+00:00,0.00048402
2024-02-01 00:00:00+00:00,-0.00041282
2024-02-02 00:00:00+00:00,-0.00109852
2024-02-05 00:00:00+00:00,-0.00046648
2024-02-06 00:00:00+00:00,0.00000879
2024-02-07 00:00:00+00:00,-0.00014961
2024-02-08 00:00:00+00:00,-0.00020251
2024-02-09 00:00:00+00:00,-0.00020246
2024-02-12 00:00:00+00:00,-0.00025537
2024-02-13 00:00:00+00:00,-0.00062535
2024-02-14 00:00:00+00:00,-0.00004395
2024-02-15 00:00:00+00:00,-0.00020241
2024-02-16 00:00:00+00:00,-0.00030826
2024-02-20 00:00:00+00:00,-0.00012297
2024-02-21 00:00:00+00:00,-0.00025564
2024-02-22 00:00:00+00:00,-0.00020301
2024-02-23 00:00:00+00:00,-0.00025599
2024-02-26 00:00:00+00:00,-0.00033541
2024-02-27 00:00:00+00:00,-0.00009700
2024-02-28 00:00:00+00:00,-0.00007041
2024-02-29 00:00:00+00:00,-0.00012283
2024-03-01 00:00:00+00:00,0.00006237
2024-03-04 00:00:00+00:00,-0.00033410
2024-03-05 00:00:00+00:00,-0.00007015
2024-03-06 00:00:00+00:00,-0.00007015
2024-03-07 00:00:00+00:00,-0.00007027
2024-03-08 00:00:00+00:00,-0.00020222
2024-03-11 00:00:00+00:00,-0.00028190
2024-03-12 00:00:00+00:00,-0.00025538
2024-03-13 00:00:00+00:00,0.00225489
2024-03-14 00:00:00+00:00,-0.00028170
2024-03-15 00:00:00+00:00,-0.00033796
2024-03-18 00:00:00+00:00,-0.00031151
2024-03-19 00:00:00+00:00,0.00006136
2024-03-20 00:00:00+00:00,0.00043067
2024-03-21 00:00:00+00:00,-0.00036031
2024-03-22 00:00:00+00:00,0.00006177
2024-03-25 00:00:00+00:00,0.00016703
2024-03-26 00:00:00+00:00,-0.00072867
2024-03-27 00:00:00+00:00,-0.00014897
2024-03-28 00:00:00+00:00,-0.00035978
