Date,ZAR
2000-06-21 00:00:00+00:00,-0.00544648
2000-06-22 00:00:00+00:00,0.00179644
2000-06-23 00:00:00+00:00,0.00869644
2000-06-26 00:00:00+00:00,0.00331379
2000-06-27 00:00:00+00:00,0.01890002
2000-06-28 00:00:00+00:00,0.00142164
2000-06-29 00:00:00+00:00,-0.00475375
2000-06-30 00:00:00+00:00,0.01098077
2000-07-03 00:00:00+00:00,-0.00631147
2000-07-05 00:00:00+00:00,0.00806991
2000-07-06 00:00:00+00:00,-0.02018300
2000-07-07 00:00:00+00:00,-0.00292549
2000-07-10 00:00:00+00:00,0.01227564
2000-07-11 00:00:00+00:00,0.00636000
2000-07-12 00:00:00+00:00,-0.00667101
2000-07-13 00:00:00+00:00,-0.00497436
2000-07-14 00:00:00+00:00,-0.01131957
2000-07-17 00:00:00+00:00,-0.00951320
2000-07-18 00:00:00+00:00,-0.01213133
2000-07-19 00:00:00+00:00,-0.00506588
2000-07-20 00:00:00+00:00,0.01575980
2000-07-21 00:00:00+00:00,-0.00016528
2000-07-24 00:00:00+00:00,-0.00691722
2000-07-25 00:00:00+00:00,-0.00317044
2000-07-26 00:00:00+00:00,0.00941710
2000-07-27 00:00:00+00:00,-0.00295232
2000-07-28 00:00:00+00:00,-0.00567437
2000-07-31 00:00:00+00:00,0.00102106
2000-08-01 00:00:00+00:00,-0.01323366
2000-08-02 00:00:00+00:00,0.00369972
2000-08-03 00:00:00+00:00,-0.00283510
2000-08-04 00:00:00+00:00,0.01213163
2000-08-07 00:00:00+00:00,0.00157772
2000-08-08 00:00:00+00:00,-0.00980038
2000-08-09 00:00:00+00:00,-0.00381518
2000-08-10 00:00:00+00:00,0.01282752
2000-08-11 00:00:00+00:00,0.01588276
2000-08-14 00:00:00+00:00,-0.00501581
2000-08-15 00:00:00+00:00,-0.00502786
2000-08-16 00:00:00+00:00,-0.00420451
2000-08-17 00:00:00+00:00,0.00735959
2000-08-18 00:00:00+00:00,-0.00239139
2000-08-21 00:00:00+00:00,-0.00941620
2000-08-22 00:00:00+00:00,-0.00624699
2000-08-23 00:00:00+00:00,0.00711676
2000-08-24 00:00:00+00:00,0.00562434
2000-08-25 00:00:00+00:00,0.00797282
2000-08-28 00:00:00+00:00,-0.00793486
2000-08-29 00:00:00+00:00,-0.00260591
2000-08-30 00:00:00+00:00,-0.00121563
2000-08-31 00:00:00+00:00,-0.00504901
2000-09-01 00:00:00+00:00,0.01066015
2000-09-05 00:00:00+00:00,-0.02574193
2000-09-06 00:00:00+00:00,-0.01452359
2000-09-07 00:00:00+00:00,-0.00073448
2000-09-08 00:00:00+00:00,-0.00158448
2000-09-11 00:00:00+00:00,-0.01386488
2000-09-12 00:00:00+00:00,-0.00448254
2000-09-13 00:00:00+00:00,0.00488060
2000-09-14 00:00:00+00:00,-0.00469495
2000-09-15 00:00:00+00:00,-0.01399869
2000-09-18 00:00:00+00:00,-0.01360084
2000-09-19 00:00:00+00:00,-0.00509830
2000-09-20 00:00:00+00:00,-0.02161874
2000-09-21 00:00:00+00:00,0.00449710
2000-09-22 00:00:00+00:00,0.02176376
2000-09-25 00:00:00+00:00,0.00034501
2000-09-26 00:00:00+00:00,0.01100937
2000-09-27 00:00:00+00:00,-0.01011639
2000-09-28 00:00:00+00:00,-0.00783397
2000-09-29 00:00:00+00:00,0.01358903
2000-10-02 00:00:00+00:00,0.00726257
2000-10-03 00:00:00+00:00,-0.00357784
2000-10-04 00:00:00+00:00,-0.00526369
2000-10-05 00:00:00+00:00,-0.01451362
2000-10-06 00:00:00+00:00,-0.00530293
2000-10-09 00:00:00+00:00,-0.00016833
2000-10-10 00:00:00+00:00,-0.01693523
2000-10-11 00:00:00+00:00,-0.00706461
2000-10-12 00:00:00+00:00,-0.02413420
2000-10-13 00:00:00+00:00,-0.00182410
2000-10-16 00:00:00+00:00,-0.02436188
2000-10-17 00:00:00+00:00,0.00387426
2000-10-18 00:00:00+00:00,-0.03876916
2000-10-19 00:00:00+00:00,0.01069648
2000-10-20 00:00:00+00:00,0.02584686
2000-10-23 00:00:00+00:00,-0.00207616
2000-10-24 00:00:00+00:00,-0.00512944
2000-10-25 00:00:00+00:00,-0.01661205
2000-10-26 00:00:00+00:00,0.00044514
2000-10-27 00:00:00+00:00,0.01809029
2000-10-30 00:00:00+00:00,0.00899186
2000-10-31 00:00:00+00:00,0.00423702
2000-11-01 00:00:00+00:00,0.01742675
2000-11-02 00:00:00+00:00,-0.00897026
2000-11-03 00:00:00+00:00,-0.00281613
2000-11-06 00:00:00+00:00,-0.00736050
2000-11-07 00:00:00+00:00,-0.01407566
2000-11-08 00:00:00+00:00,-0.02081814
2000-11-09 00:00:00+00:00,-0.01587485
2000-11-10 00:00:00+00:00,0.04118320
2000-11-13 00:00:00+00:00,-0.00688540
2000-11-14 00:00:00+00:00,-0.00646967
2000-11-15 00:00:00+00:00,-0.00884890
2000-11-16 00:00:00+00:00,0.00175688
2000-11-17 00:00:00+00:00,-0.00787674
2000-11-20 00:00:00+00:00,-0.01464535
2000-11-21 00:00:00+00:00,-0.01154859
2000-11-22 00:00:00+00:00,-0.00017167
2000-11-24 00:00:00+00:00,-0.00087755
2000-11-27 00:00:00+00:00,0.01825648
2000-11-28 00:00:00+00:00,-0.00521850
2000-11-29 00:00:00+00:00,0.00053491
2000-11-30 00:00:00+00:00,0.00535994
2000-12-01 00:00:00+00:00,0.02817527
2000-12-04 00:00:00+00:00,0.00190066
2000-12-05 00:00:00+00:00,-0.00398798
2000-12-06 00:00:00+00:00,0.02228766
2000-12-07 00:00:00+00:00,-0.01781905
2000-12-11 00:00:00+00:00,-0.01201432
2000-12-12 00:00:00+00:00,-0.01834599
2000-12-13 00:00:00+00:00,-0.00859754
2000-12-14 00:00:00+00:00,0.01262098
2000-12-15 00:00:00+00:00,0.00996680
2000-12-18 00:00:00+00:00,0.00255304
2000-12-19 00:00:00+00:00,-0.01192898
2000-12-20 00:00:00+00:00,0.02430030
2000-12-21 00:00:00+00:00,-0.00107169
2000-12-22 00:00:00+00:00,0.01933485
2000-12-26 00:00:00+00:00,0.00670552
2000-12-27 00:00:00+00:00,-0.00152455
2000-12-28 00:00:00+00:00,-0.00965987
2000-12-29 00:00:00+00:00,0.00213227
2001-01-02 00:00:00+00:00,0.00174973
2001-01-03 00:00:00+00:00,0.00175271
2001-01-04 00:00:00+00:00,0.00647398
2001-01-05 00:00:00+00:00,-0.00241507
2001-01-08 00:00:00+00:00,-0.01662199
2001-01-09 00:00:00+00:00,-0.01699603
2001-01-10 00:00:00+00:00,-0.06544317
2001-01-11 00:00:00+00:00,0.01885908
2001-01-12 00:00:00+00:00,0.00523216
2001-01-16 00:00:00+00:00,0.00355748
2001-01-17 00:00:00+00:00,-0.00880287
2001-01-18 00:00:00+00:00,-0.00749622
2001-01-19 00:00:00+00:00,-0.00537713
2001-01-22 00:00:00+00:00,0.00725572
2001-01-23 00:00:00+00:00,0.00762434
2001-01-24 00:00:00+00:00,-0.00787731
2001-01-25 00:00:00+00:00,-0.00156881
2001-01-26 00:00:00+00:00,-0.00172829
2001-01-29 00:00:00+00:00,-0.00013861
2001-01-30 00:00:00+00:00,0.02350968
2001-01-31 00:00:00+00:00,0.00966822
2001-02-01 00:00:00+00:00,0.00781174
2001-02-02 00:00:00+00:00,-0.00961857
2001-02-05 00:00:00+00:00,0.00126792
2001-02-06 00:00:00+00:00,-0.00559943
2001-02-07 00:00:00+00:00,-0.02713211
2001-02-08 00:00:00+00:00,-0.02734865
2001-02-09 00:00:00+00:00,0.03364712
2001-02-12 00:00:00+00:00,0.01188389
2001-02-13 00:00:00+00:00,-0.02701868
2001-02-14 00:00:00+00:00,0.01325484
2001-02-15 00:00:00+00:00,0.00619398
2001-02-16 00:00:00+00:00,0.00436465
2001-02-20 00:00:00+00:00,0.01974261
2001-02-21 00:00:00+00:00,-0.01229484
2001-02-22 00:00:00+00:00,-0.00829031
2001-02-23 00:00:00+00:00,0.00380465
2001-02-26 00:00:00+00:00,0.01390852
2001-02-27 00:00:00+00:00,0.01898676
2001-02-28 00:00:00+00:00,0.00682271
2001-03-26 00:00:00+00:00,-0.00011806
2001-03-27 00:00:00+00:00,-0.05355361
2001-03-28 00:00:00+00:00,-0.00723724
2001-03-29 00:00:00+00:00,-0.00807500
2001-03-30 00:00:00+00:00,0.00828040
2001-04-02 00:00:00+00:00,-0.02933689
2001-04-03 00:00:00+00:00,-0.00052430
2001-04-04 00:00:00+00:00,0.01595010
2001-04-05 00:00:00+00:00,-0.00215443
2001-04-06 00:00:00+00:00,0.00725349
2001-04-09 00:00:00+00:00,-0.00092514
2001-04-10 00:00:00+00:00,0.00502545
2001-04-11 00:00:00+00:00,0.00752593
2001-04-12 00:00:00+00:00,0.00070024
2001-04-16 00:00:00+00:00,-0.00254196
2001-04-17 00:00:00+00:00,-0.02516843
2001-04-18 00:00:00+00:00,0.00252222
2001-04-19 00:00:00+00:00,-0.00092398
2001-04-20 00:00:00+00:00,-0.00748880
2001-04-23 00:00:00+00:00,0.00319270
2001-04-24 00:00:00+00:00,0.01633513
2001-04-25 00:00:00+00:00,-0.00637908
2001-04-26 00:00:00+00:00,0.02311783
2001-04-27 00:00:00+00:00,0.01145488
2001-04-30 00:00:00+00:00,-0.01537287
2001-05-01 00:00:00+00:00,0.00856052
2001-05-02 00:00:00+00:00,-0.01437689
2001-05-03 00:00:00+00:00,-0.00739106
2001-05-04 00:00:00+00:00,0.01718131
2001-05-07 00:00:00+00:00,0.00741310
2001-05-08 00:00:00+00:00,-0.00356090
2001-05-09 00:00:00+00:00,0.01521997
2001-05-10 00:00:00+00:00,0.00070000
2001-05-11 00:00:00+00:00,-0.00785959
2001-05-14 00:00:00+00:00,0.00166595
2001-05-15 00:00:00+00:00,-0.00443331
2001-05-16 00:00:00+00:00,-0.00178355
2001-05-17 00:00:00+00:00,0.01462878
2001-05-18 00:00:00+00:00,0.00788944
2001-05-21 00:00:00+00:00,0.00809522
2001-05-22 00:00:00+00:00,-0.00667561
2001-05-23 00:00:00+00:00,-0.00987645
2001-05-24 00:00:00+00:00,0.00109934
2001-05-25 00:00:00+00:00,0.01171545
2001-05-29 00:00:00+00:00,-0.00906628
2001-05-30 00:00:00+00:00,-0.01500341
2001-05-31 00:00:00+00:00,0.00150783
2001-06-01 00:00:00+00:00,-0.00916659
2001-06-04 00:00:00+00:00,-0.00372657
2001-06-05 00:00:00+00:00,0.00297022
2001-06-06 00:00:00+00:00,-0.00719369
2001-06-07 00:00:00+00:00,-0.00106944
2001-06-08 00:00:00+00:00,0.00411294
2001-06-11 00:00:00+00:00,-0.02070065
2001-06-12 00:00:00+00:00,-0.00108646
2001-06-13 00:00:00+00:00,0.00510391
2001-06-14 00:00:00+00:00,0.01570663
2001-06-15 00:00:00+00:00,0.01281583
2001-06-18 00:00:00+00:00,-0.01316932
2001-06-19 00:00:00+00:00,-0.00450785
2001-06-20 00:00:00+00:00,-0.00263390
2001-06-21 00:00:00+00:00,0.00630319
2001-06-22 00:00:00+00:00,0.00562880
2001-06-25 00:00:00+00:00,0.00178120
2001-06-26 00:00:00+00:00,0.00332658
2001-06-27 00:00:00+00:00,-0.00107073
2001-06-28 00:00:00+00:00,-0.00668795
2001-06-29 00:00:00+00:00,0.00137192
2001-07-02 00:00:00+00:00,0.01091267
2001-07-03 00:00:00+00:00,-0.00147806
2001-07-05 00:00:00+00:00,-0.03483901
2001-07-06 00:00:00+00:00,-0.01579187
2001-07-09 00:00:00+00:00,0.00406361
2001-07-10 00:00:00+00:00,-0.01397222
2001-07-11 00:00:00+00:00,0.00592802
2001-07-12 00:00:00+00:00,-0.00676959
2001-07-13 00:00:00+00:00,0.00517523
2001-07-16 00:00:00+00:00,0.00257264
2001-07-17 00:00:00+00:00,0.00948941
2001-07-18 00:00:00+00:00,-0.00839321
2001-07-19 00:00:00+00:00,-0.00801264
2001-07-20 00:00:00+00:00,0.00701430
2001-07-23 00:00:00+00:00,0.01766129
2001-07-24 00:00:00+00:00,-0.00009611
2001-07-25 00:00:00+00:00,-0.00803027
2001-07-26 00:00:00+00:00,0.01840648
2001-07-27 00:00:00+00:00,-0.01982971
2001-07-30 00:00:00+00:00,0.00172982
2001-07-31 00:00:00+00:00,-0.00839335
2001-08-01 00:00:00+00:00,0.00457047
2001-08-02 00:00:00+00:00,0.00838311
2001-08-03 00:00:00+00:00,-0.01598697
2001-08-06 00:00:00+00:00,-0.00393369
2001-08-07 00:00:00+00:00,0.00433542
2001-08-08 00:00:00+00:00,0.00132326
2001-08-09 00:00:00+00:00,0.00332377
2001-08-10 00:00:00+00:00,0.00822586
2001-08-13 00:00:00+00:00,-0.01086370
2001-08-14 00:00:00+00:00,0.00107326
2001-08-15 00:00:00+00:00,0.01139573
2001-08-16 00:00:00+00:00,-0.00009222
2001-08-17 00:00:00+00:00,-0.01225825
2001-08-20 00:00:00+00:00,-0.00558806
2001-08-21 00:00:00+00:00,-0.02822893
2001-08-22 00:00:00+00:00,0.00752885
2001-08-23 00:00:00+00:00,0.01087361
2001-08-24 00:00:00+00:00,-0.00370016
2001-08-27 00:00:00+00:00,-0.00698583
2001-08-28 00:00:00+00:00,0.01424730
2001-08-29 00:00:00+00:00,0.00074502
2001-08-30 00:00:00+00:00,-0.00863295
2001-08-31 00:00:00+00:00,-0.01313318
2001-09-04 00:00:00+00:00,-0.00753820
2001-09-05 00:00:00+00:00,-0.00416880
2001-09-06 00:00:00+00:00,0.00339807
2001-09-07 00:00:00+00:00,0.00458415
2001-09-10 00:00:00+00:00,-0.02280048
2001-09-11 00:00:00+00:00,-0.00008861
2001-09-13 00:00:00+00:00,-0.01802688
2001-09-14 00:00:00+00:00,-0.00139436
2001-09-17 00:00:00+00:00,-0.00401557
2001-09-18 00:00:00+00:00,-0.00708280
2001-09-19 00:00:00+00:00,0.00169826
2001-09-20 00:00:00+00:00,-0.00911761
2001-09-21 00:00:00+00:00,-0.01171955
2001-09-24 00:00:00+00:00,0.00375568
2001-09-25 00:00:00+00:00,-0.00698185
2001-09-26 00:00:00+00:00,-0.02319667
2001-09-27 00:00:00+00:00,-0.02283672
2001-09-28 00:00:00+00:00,-0.00907920
2001-10-01 00:00:00+00:00,-0.00967103
2001-10-02 00:00:00+00:00,-0.02101880
2001-10-03 00:00:00+00:00,-0.04204040
2001-10-04 00:00:00+00:00,0.01815632
2001-10-05 00:00:00+00:00,0.00699086
2001-10-08 00:00:00+00:00,-0.00006000
2001-10-09 00:00:00+00:00,-0.00427348
2001-10-10 00:00:00+00:00,0.01420505
2001-10-11 00:00:00+00:00,0.01251753
2001-10-12 00:00:00+00:00,-0.00098785
2001-10-15 00:00:00+00:00,0.02986791
2001-10-16 00:00:00+00:00,-0.05164917
2001-10-17 00:00:00+00:00,0.00181474
2001-10-18 00:00:00+00:00,0.01632298
2001-10-19 00:00:00+00:00,-0.01138749
2001-10-22 00:00:00+00:00,-0.04886883
2001-10-23 00:00:00+00:00,0.00783865
2001-10-24 00:00:00+00:00,0.01472386
2001-10-25 00:00:00+00:00,0.00325435
2001-10-26 00:00:00+00:00,0.00041398
2001-10-29 00:00:00+00:00,0.01104325
2001-10-30 00:00:00+00:00,-0.02354104
2001-10-31 00:00:00+00:00,-0.00290727
2001-11-01 00:00:00+00:00,-0.02028402
2001-11-02 00:00:00+00:00,0.00210999
2001-11-05 00:00:00+00:00,0.00666432
2001-11-06 00:00:00+00:00,0.00832437
2001-11-07 00:00:00+00:00,-0.01721641
2001-11-08 00:00:00+00:00,-0.00245473
2001-11-09 00:00:00+00:00,-0.01233296
2001-11-13 00:00:00+00:00,-0.01459221
2001-11-14 00:00:00+00:00,0.01068583
2001-11-15 00:00:00+00:00,0.01888469
2001-11-16 00:00:00+00:00,-0.00293809
2001-11-19 00:00:00+00:00,-0.02775027
2001-11-20 00:00:00+00:00,-0.00762470
2001-11-21 00:00:00+00:00,-0.03167873
2001-11-26 00:00:00+00:00,0.00816734
2001-11-27 00:00:00+00:00,-0.01543330
2001-11-28 00:00:00+00:00,0.01970424
2001-11-29 00:00:00+00:00,-0.07049568
2001-11-30 00:00:00+00:00,0.00330550
2001-12-03 00:00:00+00:00,-0.02502874
2001-12-04 00:00:00+00:00,-0.03371125
2001-12-05 00:00:00+00:00,-0.07317331
2001-12-06 00:00:00+00:00,0.01239375
2001-12-07 00:00:00+00:00,-0.02935301
2001-12-10 00:00:00+00:00,-0.00950425
2001-12-11 00:00:00+00:00,-0.02672290
2001-12-12 00:00:00+00:00,-0.00316566
2001-12-13 00:00:00+00:00,-0.06366482
2001-12-14 00:00:00+00:00,-0.07940821
2001-12-17 00:00:00+00:00,0.02995236
2001-12-18 00:00:00+00:00,-0.03671847
2001-12-19 00:00:00+00:00,-0.02998997
2001-12-20 00:00:00+00:00,-0.08733312
2001-12-21 00:00:00+00:00,0.09540455
2001-12-24 00:00:00+00:00,0.01411970
2001-12-26 00:00:00+00:00,0.01311484
2001-12-27 00:00:00+00:00,0.02397954
2001-12-28 00:00:00+00:00,-0.02045483
2001-12-31 00:00:00+00:00,0.00177801
2002-01-02 00:00:00+00:00,-0.08297498
2002-01-03 00:00:00+00:00,0.02343021
2002-01-04 00:00:00+00:00,0.03065495
2002-01-07 00:00:00+00:00,0.08971260
2002-01-08 00:00:00+00:00,0.02327078
2002-01-09 00:00:00+00:00,0.02854254
2002-01-10 00:00:00+00:00,-0.03714665
2002-01-11 00:00:00+00:00,0.03460085
2002-01-14 00:00:00+00:00,-0.03517105
2002-01-15 00:00:00+00:00,-0.02085821
2002-01-16 00:00:00+00:00,0.00648071
2002-01-17 00:00:00+00:00,0.03866714
2002-01-18 00:00:00+00:00,-0.00525703
2002-01-22 00:00:00+00:00,-0.03226658
2002-01-23 00:00:00+00:00,0.05480510
2002-01-24 00:00:00+00:00,0.01493043
2002-01-25 00:00:00+00:00,-0.02083860
2002-01-28 00:00:00+00:00,-0.02049639
2002-01-29 00:00:00+00:00,0.01770612
2002-01-30 00:00:00+00:00,-0.00293281
2002-01-31 00:00:00+00:00,0.00255023
2002-02-01 00:00:00+00:00,-0.03723457
2002-02-04 00:00:00+00:00,0.00406610
2002-02-05 00:00:00+00:00,0.01637451
2002-02-06 00:00:00+00:00,0.00606276
2002-02-07 00:00:00+00:00,0.02285838
2002-02-08 00:00:00+00:00,-0.01265398
2002-02-11 00:00:00+00:00,-0.02136059
2002-02-12 00:00:00+00:00,0.03058247
2002-02-13 00:00:00+00:00,-0.01354563
2002-02-14 00:00:00+00:00,-0.00612065
2002-02-15 00:00:00+00:00,0.01561375
2002-02-19 00:00:00+00:00,-0.00868073
2002-02-20 00:00:00+00:00,0.03176266
2002-02-21 00:00:00+00:00,-0.01768132
2002-02-22 00:00:00+00:00,0.00339569
2002-02-25 00:00:00+00:00,-0.01150896
2002-02-26 00:00:00+00:00,0.00888350
2002-02-27 00:00:00+00:00,0.00253560
2002-02-28 00:00:00+00:00,0.02286843
2002-03-01 00:00:00+00:00,-0.00173387
2002-03-04 00:00:00+00:00,0.05608961
2002-03-05 00:00:00+00:00,-0.00115250
2002-03-06 00:00:00+00:00,-0.00142692
2002-03-07 00:00:00+00:00,-0.10170607
2002-03-08 00:00:00+00:00,-0.00967563
2002-03-11 00:00:00+00:00,-0.00853146
2002-03-12 00:00:00+00:00,0.00673466
2002-03-13 00:00:00+00:00,-0.02586402
2002-03-14 00:00:00+00:00,-0.00896531
2002-03-15 00:00:00+00:00,-0.03294516
2002-03-18 00:00:00+00:00,-0.01038504
2002-03-19 00:00:00+00:00,0.04021818
2002-03-20 00:00:00+00:00,0.00742133
2002-03-21 00:00:00+00:00,0.02764519
2002-03-22 00:00:00+00:00,0.00553331
2002-03-25 00:00:00+00:00,-0.01059398
2002-03-26 00:00:00+00:00,0.00997146
2002-03-27 00:00:00+00:00,0.00932126
2002-03-28 00:00:00+00:00,0.01655950
2002-04-01 00:00:00+00:00,-0.00265080
2002-04-02 00:00:00+00:00,0.02542854
2002-04-03 00:00:00+00:00,0.01652254
2002-04-04 00:00:00+00:00,-0.01421693
2002-04-05 00:00:00+00:00,0.02677843
2002-04-08 00:00:00+00:00,-0.01130904
2002-04-09 00:00:00+00:00,-0.01618996
2002-04-10 00:00:00+00:00,0.00252329
2002-04-11 00:00:00+00:00,0.00194963
2002-04-12 00:00:00+00:00,0.00308724
2002-04-15 00:00:00+00:00,0.00023739
2002-04-16 00:00:00+00:00,-0.00772887
2002-04-17 00:00:00+00:00,0.01908470
2002-04-18 00:00:00+00:00,0.00673847
2002-04-19 00:00:00+00:00,0.00248727
2002-04-22 00:00:00+00:00,0.02527663
2002-04-23 00:00:00+00:00,-0.00032539
2002-04-24 00:00:00+00:00,0.00912227
2002-04-25 00:00:00+00:00,0.00354564
2002-04-26 00:00:00+00:00,0.04549459
2002-04-29 00:00:00+00:00,0.01586293
2002-04-30 00:00:00+00:00,-0.01289286
2002-05-01 00:00:00+00:00,0.01152948
2002-05-02 00:00:00+00:00,0.00878464
2002-05-03 00:00:00+00:00,0.01674299
2002-05-06 00:00:00+00:00,0.00576534
2002-05-07 00:00:00+00:00,0.05079494
2002-05-08 00:00:00+00:00,-0.01212101
2002-05-09 00:00:00+00:00,-0.02304575
2002-05-10 00:00:00+00:00,0.02975559
2002-05-13 00:00:00+00:00,0.02415920
2002-05-14 00:00:00+00:00,-0.01607915
2002-05-15 00:00:00+00:00,-0.00979665
2002-05-16 00:00:00+00:00,0.01851371
2002-05-17 00:00:00+00:00,0.02396829
2002-05-20 00:00:00+00:00,-0.00307634
2002-05-21 00:00:00+00:00,-0.00788200
2002-05-22 00:00:00+00:00,-0.00055499
2002-05-23 00:00:00+00:00,-0.00537610
2002-05-24 00:00:00+00:00,0.02259881
2002-05-28 00:00:00+00:00,0.01756173
2002-05-29 00:00:00+00:00,0.03586245
2002-05-30 00:00:00+00:00,0.01562313
2002-05-31 00:00:00+00:00,-0.03673360
2002-06-03 00:00:00+00:00,0.00341873
2002-06-04 00:00:00+00:00,0.03678754
2002-06-05 00:00:00+00:00,-0.05324185
2002-06-06 00:00:00+00:00,0.03012706
2002-06-07 00:00:00+00:00,-0.01208977
2002-06-10 00:00:00+00:00,-0.03392541
2002-06-11 00:00:00+00:00,-0.01668458
2002-06-12 00:00:00+00:00,-0.01683036
