Date,CAC
2009-08-11 00:00:00+00:00,-0.01762567
2009-08-12 00:00:00+00:00,0.02100658
2009-08-13 00:00:00+00:00,0.01536870
2009-08-14 00:00:00+00:00,-0.00811224
2009-08-17 00:00:00+00:00,-0.04284718
2009-08-18 00:00:00+00:00,0.02049378
2009-08-19 00:00:00+00:00,0.01141892
2009-08-20 00:00:00+00:00,0.02317369
2009-08-21 00:00:00+00:00,0.06377204
2009-08-24 00:00:00+00:00,0.00687671
2009-08-25 00:00:00+00:00,0.02079050
2009-08-26 00:00:00+00:00,0.00309372
2009-08-27 00:00:00+00:00,-0.00072975
2009-08-28 00:00:00+00:00,0.01328182
2009-08-31 00:00:00+00:00,-0.01534302
2009-09-01 00:00:00+00:00,-0.04898470
2009-09-02 00:00:00+00:00,-0.00495045
2009-09-03 00:00:00+00:00,-0.00187288
2009-09-04 00:00:00+00:00,0.03301468
2009-09-07 00:00:00+00:00,0.01792040
2009-09-08 00:00:00+00:00,0.00529474
2009-09-09 00:00:00+00:00,0.02043253
2009-09-10 00:00:00+00:00,0.01576492
2009-09-11 00:00:00+00:00,0.00075667
2009-09-14 00:00:00+00:00,0.00773221
2009-09-15 00:00:00+00:00,0.00969991
2009-09-16 00:00:00+00:00,0.01882569
2009-09-17 00:00:00+00:00,-0.00461594
2009-09-18 00:00:00+00:00,0.01316313
2009-09-21 00:00:00+00:00,-0.01644219
2009-09-22 00:00:00+00:00,0.00937341
2009-09-23 00:00:00+00:00,-0.01193446
2009-09-24 00:00:00+00:00,-0.00767122
2009-09-25 00:00:00+00:00,-0.03223622
2009-09-28 00:00:00+00:00,0.05150655
2009-09-29 00:00:00+00:00,-0.00253021
2009-09-30 00:00:00+00:00,-0.00581273
2009-10-01 00:00:00+00:00,-0.01948979
2009-10-02 00:00:00+00:00,-0.06174610
2009-10-05 00:00:00+00:00,0.00516238
2009-10-06 00:00:00+00:00,0.05213019
2009-10-07 00:00:00+00:00,-0.00137618
2009-10-08 00:00:00+00:00,0.02199347
2009-10-09 00:00:00+00:00,0.00140292
2009-10-12 00:00:00+00:00,0.01415148
2009-10-13 00:00:00+00:00,-0.00696309
2009-10-14 00:00:00+00:00,0.01370953
2009-10-15 00:00:00+00:00,0.03153320
2009-10-16 00:00:00+00:00,-0.01977425
2009-10-19 00:00:00+00:00,0.02518947
2009-10-20 00:00:00+00:00,-0.00818271
2009-10-21 00:00:00+00:00,-0.02340136
2009-10-22 00:00:00+00:00,0.01399284
2009-10-23 00:00:00+00:00,-0.02285591
2009-10-26 00:00:00+00:00,-0.03550562
2009-10-27 00:00:00+00:00,-0.00541380
2009-10-28 00:00:00+00:00,-0.04692729
2009-10-29 00:00:00+00:00,0.04775712
2009-10-30 00:00:00+00:00,-0.07743438
2009-11-02 00:00:00+00:00,0.01508275
2009-11-03 00:00:00+00:00,-0.00254646
2009-11-04 00:00:00+00:00,0.00941216
2009-11-05 00:00:00+00:00,0.02482288
2009-11-06 00:00:00+00:00,0.02819756
2009-11-09 00:00:00+00:00,0.04216632
2009-11-10 00:00:00+00:00,-0.00044219
2009-11-11 00:00:00+00:00,0.00325755
2009-11-12 00:00:00+00:00,-0.00586971
2009-11-13 00:00:00+00:00,0.01437229
2009-11-16 00:00:00+00:00,0.01821975
2009-11-17 00:00:00+00:00,0.00125599
2009-11-18 00:00:00+00:00,-0.00338097
2009-11-19 00:00:00+00:00,-0.03482967
2009-11-20 00:00:00+00:00,-0.01593228
2009-11-23 00:00:00+00:00,0.02681978
2009-11-24 00:00:00+00:00,-0.00163054
2009-11-25 00:00:00+00:00,0.01104237
2009-11-26 00:00:00+00:00,-0.07141752
2009-11-27 00:00:00+00:00,0.01986793
2009-11-30 00:00:00+00:00,-0.00653994
2009-12-01 00:00:00+00:00,0.04176771
2009-12-02 00:00:00+00:00,0.00910956
2009-12-03 00:00:00+00:00,0.00549629
2009-12-04 00:00:00+00:00,0.01613022
2009-12-07 00:00:00+00:00,0.00504342
2009-12-08 00:00:00+00:00,-0.03175965
2009-12-09 00:00:00+00:00,-0.01076062
2009-12-10 00:00:00+00:00,0.00726905
2009-12-11 00:00:00+00:00,0.01546432
2009-12-14 00:00:00+00:00,0.01297297
2009-12-15 00:00:00+00:00,0.00034667
2009-12-16 00:00:00+00:00,0.01223763
2009-12-17 00:00:00+00:00,-0.02124478
2009-12-18 00:00:00+00:00,-0.00396633
2009-12-21 00:00:00+00:00,0.02748107
2009-12-22 00:00:00+00:00,0.01944782
2009-12-23 00:00:00+00:00,0.00595902
2009-12-24 00:00:00+00:00,-0.00322924
2009-12-28 00:00:00+00:00,0.01571308
2009-12-29 00:00:00+00:00,0.01158993
2009-12-30 00:00:00+00:00,-0.01354848
2009-12-31 00:00:00+00:00,0.00210757
2010-01-04 00:00:00+00:00,0.03102990
2010-01-05 00:00:00+00:00,0.00757340
2010-01-06 00:00:00+00:00,-0.00303063
2010-01-07 00:00:00+00:00,0.00841650
2010-01-08 00:00:00+00:00,0.01197441
2010-01-11 00:00:00+00:00,0.00081798
2010-01-12 00:00:00+00:00,-0.02984462
2010-01-13 00:00:00+00:00,0.01107250
2010-01-14 00:00:00+00:00,0.00268915
2010-01-15 00:00:00+00:00,-0.01742620
2010-01-18 00:00:00+00:00,0.01080330
2010-01-19 00:00:00+00:00,0.02406307
2010-01-20 00:00:00+00:00,-0.03518329
2010-01-21 00:00:00+00:00,-0.06182684
2010-01-22 00:00:00+00:00,-0.03915375
2010-01-25 00:00:00+00:00,0.01252815
2010-01-26 00:00:00+00:00,0.00643388
2010-01-27 00:00:00+00:00,0.00061439
2010-01-28 00:00:00+00:00,-0.04668651
2010-01-29 00:00:00+00:00,-0.00665167
2010-02-01 00:00:00+00:00,0.03069978
2010-02-02 00:00:00+00:00,0.03707900
2010-02-03 00:00:00+00:00,-0.00776326
2010-02-04 00:00:00+00:00,-0.06837776
2010-02-05 00:00:00+00:00,-0.04601578
2010-02-08 00:00:00+00:00,-0.02354508
2010-02-09 00:00:00+00:00,0.05387385
2010-02-10 00:00:00+00:00,-0.00594385
2010-02-11 00:00:00+00:00,0.00888177
2010-02-12 00:00:00+00:00,-0.01866150
2010-02-15 00:00:00+00:00,-0.00336204
2010-02-16 00:00:00+00:00,0.02610170
2010-02-17 00:00:00+00:00,0.02246478
2010-02-18 00:00:00+00:00,0.01053575
2010-02-19 00:00:00+00:00,0.00486671
2010-02-22 00:00:00+00:00,0.00141615
2010-02-23 00:00:00+00:00,-0.02759583
2010-02-24 00:00:00+00:00,0.00965625
2010-02-25 00:00:00+00:00,-0.02701278
2010-02-26 00:00:00+00:00,0.01434892
2010-03-01 00:00:00+00:00,0.03271504
2010-03-02 00:00:00+00:00,0.01748221
2010-03-03 00:00:00+00:00,0.01101633
2010-03-04 00:00:00+00:00,0.00610389
2010-03-05 00:00:00+00:00,0.04832205
2010-03-08 00:00:00+00:00,-0.00514506
2010-03-09 00:00:00+00:00,-0.00171034
2010-03-10 00:00:00+00:00,0.01209856
2010-03-11 00:00:00+00:00,0.00071417
2010-03-12 00:00:00+00:00,-0.00372650
2010-03-15 00:00:00+00:00,-0.00730382
2010-03-16 00:00:00+00:00,0.00876489
2010-03-17 00:00:00+00:00,0.01250240
2010-03-18 00:00:00+00:00,-0.00232161
2010-03-19 00:00:00+00:00,-0.00418158
2010-03-22 00:00:00+00:00,-0.00458002
2010-03-23 00:00:00+00:00,0.00846554
2010-03-24 00:00:00+00:00,-0.00193640
2010-03-25 00:00:00+00:00,0.01526477
2010-03-26 00:00:00+00:00,0.00209048
2010-03-29 00:00:00+00:00,0.00664877
2010-03-30 00:00:00+00:00,0.00145244
2010-03-31 00:00:00+00:00,-0.01618143
2010-04-01 00:00:00+00:00,0.02786550
2010-04-06 00:00:00+00:00,0.01907928
2010-04-07 00:00:00+00:00,-0.02111294
2010-04-08 00:00:00+00:00,-0.00539809
2010-04-09 00:00:00+00:00,0.02029358
2010-04-12 00:00:00+00:00,0.00390511
2010-04-13 00:00:00+00:00,-0.00559570
2010-04-14 00:00:00+00:00,0.01416839
2010-04-15 00:00:00+00:00,-0.00250424
2010-04-16 00:00:00+00:00,-0.04269307
2010-04-19 00:00:00+00:00,-0.00361965
2010-04-20 00:00:00+00:00,0.02140224
2010-04-21 00:00:00+00:00,-0.02304552
2010-04-22 00:00:00+00:00,-0.01654452
2010-04-23 00:00:00+00:00,0.01168298
2010-04-26 00:00:00+00:00,0.00264395
2010-04-27 00:00:00+00:00,-0.08792934
2010-04-28 00:00:00+00:00,-0.00928298
2010-04-29 00:00:00+00:00,0.02539563
2010-04-30 00:00:00+00:00,-0.02860104
2010-05-03 00:00:00+00:00,0.03520734
2010-05-04 00:00:00+00:00,-0.07143945
2010-05-05 00:00:00+00:00,-0.02930655
2010-05-06 00:00:00+00:00,-0.09974042
2010-05-07 00:00:00+00:00,-0.03084835
2010-05-10 00:00:00+00:00,0.14941003
2010-05-11 00:00:00+00:00,-0.01201464
2010-05-12 00:00:00+00:00,0.03035843
2010-05-13 00:00:00+00:00,-0.02256738
2010-05-14 00:00:00+00:00,-0.06499569
2010-05-17 00:00:00+00:00,-0.02373702
2010-05-18 00:00:00+00:00,0.00832596
2010-05-19 00:00:00+00:00,-0.02122789
2010-05-20 00:00:00+00:00,-0.07234454
2010-05-21 00:00:00+00:00,0.03140179
2010-05-24 00:00:00+00:00,-0.01510904
2010-05-25 00:00:00+00:00,-0.01024811
2010-05-26 00:00:00+00:00,-0.01668560
2010-05-27 00:00:00+00:00,0.11569975
2010-05-28 00:00:00+00:00,-0.01915948
2010-05-31 00:00:00+00:00,0.00583639
2010-06-01 00:00:00+00:00,-0.02961120
2010-06-02 00:00:00+00:00,0.03728589
2010-06-03 00:00:00+00:00,0.02057053
2010-06-04 00:00:00+00:00,-0.09067566
2010-06-07 00:00:00+00:00,0.00054099
2010-06-08 00:00:00+00:00,0.00262649
2010-06-09 00:00:00+00:00,-0.00914299
2010-06-10 00:00:00+00:00,0.08188195
2010-06-11 00:00:00+00:00,0.02523431
2010-06-14 00:00:00+00:00,0.01089400
2010-06-15 00:00:00+00:00,0.06577419
2010-06-16 00:00:00+00:00,-0.00652877
2010-06-17 00:00:00+00:00,-0.00207919
2010-06-18 00:00:00+00:00,-0.00289156
2010-06-21 00:00:00+00:00,0.00063080
2010-06-22 00:00:00+00:00,-0.01266639
2010-06-23 00:00:00+00:00,-0.00073233
2010-06-24 00:00:00+00:00,-0.05384635
2010-06-25 00:00:00+00:00,-0.00876783
2010-06-28 00:00:00+00:00,0.00616499
2010-06-29 00:00:00+00:00,-0.07442064
2010-06-30 00:00:00+00:00,-0.00341201
2010-07-01 00:00:00+00:00,-0.03574199
2010-07-02 00:00:00+00:00,-0.00717673
2010-07-05 00:00:00+00:00,-0.00513093
2010-07-06 00:00:00+00:00,0.03603616
2010-07-07 00:00:00+00:00,0.07678392
2010-07-08 00:00:00+00:00,0.02519284
2010-07-09 00:00:00+00:00,0.00863768
2010-07-12 00:00:00+00:00,-0.00158303
2010-07-13 00:00:00+00:00,0.03192148
2010-07-14 00:00:00+00:00,-0.00595969
2010-07-15 00:00:00+00:00,-0.01162804
2010-07-16 00:00:00+00:00,-0.03927750
2010-07-19 00:00:00+00:00,0.01688148
2010-07-20 00:00:00+00:00,-0.01456793
2010-07-21 00:00:00+00:00,-0.01642080
2010-07-22 00:00:00+00:00,0.08102114
2010-07-23 00:00:00+00:00,0.01592844
2010-07-26 00:00:00+00:00,0.00490764
2010-07-27 00:00:00+00:00,0.01505116
2010-07-28 00:00:00+00:00,-0.00332163
2010-07-29 00:00:00+00:00,-0.00783830
2010-07-30 00:00:00+00:00,0.00077451
2010-08-02 00:00:00+00:00,0.06133860
2010-08-03 00:00:00+00:00,-0.00669738
2010-08-04 00:00:00+00:00,0.01037393
2010-08-05 00:00:00+00:00,0.00472384
2010-08-06 00:00:00+00:00,-0.01924316
2010-08-09 00:00:00+00:00,0.02591044
2010-08-10 00:00:00+00:00,-0.01814133
2010-08-11 00:00:00+00:00,-0.06702559
2010-08-12 00:00:00+00:00,-0.00197828
2010-08-13 00:00:00+00:00,-0.01040170
2010-08-16 00:00:00+00:00,0.00217078
2010-08-17 00:00:00+00:00,0.03186934
2010-08-18 00:00:00+00:00,-0.00100871
2010-08-19 00:00:00+00:00,-0.03690258
2010-08-20 00:00:00+00:00,-0.02303028
2010-08-23 00:00:00+00:00,0.01141985
2010-08-24 00:00:00+00:00,-0.04018417
2010-08-25 00:00:00+00:00,-0.00709365
2010-08-26 00:00:00+00:00,-0.00623884
2010-08-27 00:00:00+00:00,0.03614904
2010-08-30 00:00:00+00:00,-0.02502297
2010-08-31 00:00:00+00:00,-0.00351415
2010-09-01 00:00:00+00:00,0.07913446
2010-09-02 00:00:00+00:00,0.01866330
2010-09-03 00:00:00+00:00,0.01817650
2010-09-06 00:00:00+00:00,0.00646788
2010-09-07 00:00:00+00:00,-0.02729821
2010-09-08 00:00:00+00:00,0.01852677
2010-09-09 00:00:00+00:00,0.01714403
2010-09-10 00:00:00+00:00,0.00994536
2010-09-13 00:00:00+00:00,0.02440448
2010-09-14 00:00:00+00:00,-0.00004822
2010-09-15 00:00:00+00:00,0.00194332
2010-09-16 00:00:00+00:00,-0.00906693
2010-09-17 00:00:00+00:00,-0.00803659
2010-09-20 00:00:00+00:00,0.03193766
2010-09-21 00:00:00+00:00,-0.00556828
2010-09-22 00:00:00+00:00,-0.02012770
2010-09-23 00:00:00+00:00,-0.02767783
2010-09-24 00:00:00+00:00,0.04940991
2010-09-27 00:00:00+00:00,-0.00360699
2010-09-28 00:00:00+00:00,-0.00708127
2010-09-29 00:00:00+00:00,-0.00932125
2010-09-30 00:00:00+00:00,-0.01596397
2010-10-01 00:00:00+00:00,-0.01283092
2010-10-04 00:00:00+00:00,-0.02449455
2010-10-05 00:00:00+00:00,0.05390313
2010-10-06 00:00:00+00:00,0.00649205
2010-10-07 00:00:00+00:00,0.00327841
2010-10-08 00:00:00+00:00,0.00472841
2010-10-11 00:00:00+00:00,-0.00415281
2010-10-12 00:00:00+00:00,-0.00203757
2010-10-13 00:00:00+00:00,0.02784064
2010-10-14 00:00:00+00:00,-0.00214383
2010-10-15 00:00:00+00:00,0.00349211
2010-10-18 00:00:00+00:00,0.00663620
2010-10-19 00:00:00+00:00,-0.02669371
2010-10-20 00:00:00+00:00,0.01900981
2010-10-21 00:00:00+00:00,0.01227705
2010-10-22 00:00:00+00:00,0.00724794
2010-10-25 00:00:00+00:00,-0.00134609
2010-10-26 00:00:00+00:00,-0.00278147
2010-10-27 00:00:00+00:00,-0.01227306
2010-10-28 00:00:00+00:00,0.00008326
2010-10-29 00:00:00+00:00,-0.00017802
2010-11-01 00:00:00+00:00,-0.00659081
2010-11-02 00:00:00+00:00,0.02164288
2010-11-03 00:00:00+00:00,-0.00264662
2010-11-04 00:00:00+00:00,0.03414398
2010-11-05 00:00:00+00:00,-0.00311684
2010-11-08 00:00:00+00:00,0.00008060
2010-11-09 00:00:00+00:00,-0.00158416
2010-11-10 00:00:00+00:00,-0.00299487
2010-11-11 00:00:00+00:00,-0.01390448
2010-11-12 00:00:00+00:00,-0.02525449
2010-11-15 00:00:00+00:00,0.01554044
2010-11-16 00:00:00+00:00,-0.02811083
2010-11-17 00:00:00+00:00,0.01165107
2010-11-18 00:00:00+00:00,0.04230598
2010-11-19 00:00:00+00:00,0.00409352
2010-11-22 00:00:00+00:00,-0.02469919
2010-11-23 00:00:00+00:00,-0.04756154
2010-11-24 00:00:00+00:00,0.01521605
2010-11-25 00:00:00+00:00,-0.00496341
2010-11-26 00:00:00+00:00,-0.01298523
2010-11-29 00:00:00+00:00,-0.03267909
2010-11-30 00:00:00+00:00,-0.02609883
2010-12-01 00:00:00+00:00,0.03475324
2010-12-02 00:00:00+00:00,0.04051065
2010-12-03 00:00:00+00:00,-0.00004789
2010-12-06 00:00:00+00:00,-0.00270583
2010-12-07 00:00:00+00:00,0.02436819
2010-12-08 00:00:00+00:00,0.02417533
2010-12-09 00:00:00+00:00,0.01180101
2010-12-10 00:00:00+00:00,0.00396296
2010-12-13 00:00:00+00:00,0.01117828
2010-12-14 00:00:00+00:00,0.00110730
2010-12-15 00:00:00+00:00,-0.01326507
2010-12-16 00:00:00+00:00,0.00705461
2010-12-17 00:00:00+00:00,-0.00979562
2010-12-20 00:00:00+00:00,0.00845599
2010-12-21 00:00:00+00:00,0.01716685
2010-12-22 00:00:00+00:00,0.00097013
2010-12-23 00:00:00+00:00,-0.00857206
2010-12-24 00:00:00+00:00,-0.00567017
2010-12-27 00:00:00+00:00,-0.01581291
2010-12-28 00:00:00+00:00,-0.00263006
2010-12-29 00:00:00+00:00,0.01158926
2010-12-30 00:00:00+00:00,-0.02166887
2010-12-31 00:00:00+00:00,-0.01185957
2011-01-03 00:00:00+00:00,0.04098213
2011-01-04 00:00:00+00:00,0.00354226
2011-01-05 00:00:00+00:00,0.00505605
2011-01-06 00:00:00+00:00,-0.01076100
2011-01-07 00:00:00+00:00,-0.01646031
2011-01-10 00:00:00+00:00,-0.02473771
2011-01-11 00:00:00+00:00,0.01907174
2011-01-12 00:00:00+00:00,0.04768205
2011-01-13 00:00:00+00:00,0.00590128
2011-01-14 00:00:00+00:00,0.02317237
2011-01-17 00:00:00+00:00,-0.01190396
2011-01-18 00:00:00+00:00,0.01716716
2011-01-19 00:00:00+00:00,-0.01945631
2011-01-20 00:00:00+00:00,0.00661481
2011-01-21 00:00:00+00:00,0.01685199
2011-01-24 00:00:00+00:00,0.01648570
2011-01-25 00:00:00+00:00,-0.01077850
2011-01-26 00:00:00+00:00,0.01133482
2011-01-27 00:00:00+00:00,0.00944637
2011-01-28 00:00:00+00:00,-0.04728735
2011-01-31 00:00:00+00:00,0.01980851
2011-02-01 00:00:00+00:00,0.03354627
2011-02-02 00:00:00+00:00,-0.01217032
2011-02-03 00:00:00+00:00,-0.00177278
2011-02-04 00:00:00+00:00,0.00167740
2011-02-07 00:00:00+00:00,0.01164990
2011-02-08 00:00:00+00:00,0.01403456
2011-02-09 00:00:00+00:00,-0.00819271
2011-02-10 00:00:00+00:00,0.00483139
2011-02-11 00:00:00+00:00,0.00530875
2011-02-14 00:00:00+00:00,-0.00466170
2011-02-15 00:00:00+00:00,0.00251027
2011-02-16 00:00:00+00:00,0.01429585
2011-02-17 00:00:00+00:00,-0.00376950
2011-02-18 00:00:00+00:00,0.00031408
2011-02-21 00:00:00+00:00,-0.02928151
2011-02-22 00:00:00+00:00,-0.03601395
2011-02-23 00:00:00+00:00,-0.00799586
2011-02-24 00:00:00+00:00,-0.00054632
2011-02-25 00:00:00+00:00,0.03252440
2011-02-28 00:00:00+00:00,0.01872737
2011-03-01 00:00:00+00:00,-0.03154114
2011-03-02 00:00:00+00:00,-0.00511933
2011-03-03 00:00:00+00:00,0.02039598
2011-03-04 00:00:00+00:00,-0.03142370
2011-03-07 00:00:00+00:00,-0.01549690
2011-03-08 00:00:00+00:00,0.01904597
2011-03-09 00:00:00+00:00,-0.00763859
2011-03-10 00:00:00+00:00,-0.02427785
2011-03-11 00:00:00+00:00,-0.00459846
2011-03-14 00:00:00+00:00,-0.02464065
2011-03-15 00:00:00+00:00,-0.05290120
2011-03-16 00:00:00+00:00,-0.03522917
2011-03-17 00:00:00+00:00,0.06236858
2011-03-18 00:00:00+00:00,0.02023773
2011-03-21 00:00:00+00:00,0.05235736
2011-03-22 00:00:00+00:00,-0.00683037
2011-03-23 00:00:00+00:00,0.01215114
2011-03-24 00:00:00+00:00,0.03273004
2011-03-25 00:00:00+00:00,-0.00481914
2011-03-28 00:00:00+00:00,0.00070909
2011-03-29 00:00:00+00:00,0.01117504
2011-03-30 00:00:00+00:00,0.01857839
2011-03-31 00:00:00+00:00,-0.01108332
2011-04-01 00:00:00+00:00,0.01316956
2011-04-04 00:00:00+00:00,0.00403953
2011-04-05 00:00:00+00:00,-0.00091102
2011-04-06 00:00:00+00:00,0.00551865
2011-04-07 00:00:00+00:00,-0.00436080
2011-04-08 00:00:00+00:00,-0.00239169
2011-04-11 00:00:00+00:00,-0.00387893
2011-04-12 00:00:00+00:00,-0.02484085
2011-04-13 00:00:00+00:00,0.00321750
2011-04-14 00:00:00+00:00,-0.00393068
2011-04-15 00:00:00+00:00,-0.02189421
2011-04-18 00:00:00+00:00,-0.03985115
2011-04-19 00:00:00+00:00,0.01313452
2011-04-20 00:00:00+00:00,0.04161543
2011-04-21 00:00:00+00:00,0.00935718
2011-04-26 00:00:00+00:00,0.01197644
2011-04-27 00:00:00+00:00,0.02711387
2011-04-28 00:00:00+00:00,0.00231359
2011-04-29 00:00:00+00:00,0.01133672
2011-05-02 00:00:00+00:00,-0.00608320
2011-05-03 00:00:00+00:00,-0.00671809
2011-05-04 00:00:00+00:00,-0.01678798
2011-05-05 00:00:00+00:00,-0.02192201
2011-05-06 00:00:00+00:00,0.01119012
2011-05-09 00:00:00+00:00,0.00221873
2011-05-10 00:00:00+00:00,0.02580201
2011-05-11 00:00:00+00:00,-0.01715567
2011-05-12 00:00:00+00:00,0.00695274
2011-05-13 00:00:00+00:00,-0.01486781
2011-05-16 00:00:00+00:00,-0.02666448
2011-05-17 00:00:00+00:00,0.00046670
2011-05-18 00:00:00+00:00,0.00767248
2011-05-19 00:00:00+00:00,0.01281755
2011-05-20 00:00:00+00:00,0.00024935
2011-05-23 00:00:00+00:00,-0.03347160
2011-05-24 00:00:00+00:00,0.00111334
2011-05-25 00:00:00+00:00,0.00420319
2011-05-26 00:00:00+00:00,0.01199660
2011-05-27 00:00:00+00:00,0.00071837
2011-05-30 00:00:00+00:00,-0.00132079
2011-05-31 00:00:00+00:00,0.03729364
2011-06-01 00:00:00+00:00,-0.04026009
2011-06-02 00:00:00+00:00,-0.00811069
2011-06-03 00:00:00+00:00,-0.01107771
2011-06-06 00:00:00+00:00,-0.02068467
2011-06-07 00:00:00+00:00,0.00713300
2011-06-08 00:00:00+00:00,-0.01786048
2011-06-09 00:00:00+00:00,0.03508852
2011-06-10 00:00:00+00:00,-0.04039579
2011-06-13 00:00:00+00:00,-0.00477652
2011-06-14 00:00:00+00:00,0.03949585
2011-06-15 00:00:00+00:00,-0.04775696
2011-06-16 00:00:00+00:00,-0.00176682
2011-06-17 00:00:00+00:00,0.01931348
2011-06-20 00:00:00+00:00,-0.00949098
2011-06-21 00:00:00+00:00,0.03057694
2011-06-22 00:00:00+00:00,0.00008445
2011-06-23 00:00:00+00:00,-0.02013761
2011-06-24 00:00:00+00:00,-0.02216202
2011-06-27 00:00:00+00:00,0.01597133
2011-06-28 00:00:00+00:00,0.02990787
2011-06-29 00:00:00+00:00,0.03178766
2011-06-30 00:00:00+00:00,0.03039743
2011-07-01 00:00:00+00:00,0.01750376
2011-07-04 00:00:00+00:00,-0.01036788
2011-07-05 00:00:00+00:00,-0.00792308
2011-07-06 00:00:00+00:00,-0.00971036
2011-07-07 00:00:00+00:00,0.01432557
2011-07-08 00:00:00+00:00,-0.03513689
2011-07-11 00:00:00+00:00,-0.06858832
2011-07-12 00:00:00+00:00,-0.01773927
2011-07-13 00:00:00+00:00,0.00408424
2011-07-14 00:00:00+00:00,-0.01652049
2011-07-15 00:00:00+00:00,-0.00071419
2011-07-18 00:00:00+00:00,-0.03755265
2011-07-19 00:00:00+00:00,0.02915045
2011-07-20 00:00:00+00:00,0.02124337
2011-07-21 00:00:00+00:00,0.04335218
2011-07-22 00:00:00+00:00,0.00894992
2011-07-25 00:00:00+00:00,-0.01860693
2011-07-26 00:00:00+00:00,-0.01472295
2011-07-27 00:00:00+00:00,-0.04590904
2011-07-28 00:00:00+00:00,-0.01287528
2011-07-29 00:00:00+00:00,-0.01323147
2011-08-01 00:00:00+00:00,-0.02675492
2011-08-02 00:00:00+00:00,-0.06700820
2011-08-03 00:00:00+00:00,0.00425938
2011-08-04 00:00:00+00:00,-0.13690893
2011-08-05 00:00:00+00:00,0.03805687
2011-08-08 00:00:00+00:00,-0.14402029
