Date,EU-AUTO
2015-10-23 00:00:00+00:00,0.02188121
2015-10-26 00:00:00+00:00,-0.00988337
2015-10-27 00:00:00+00:00,-0.00480647
2015-10-28 00:00:00+00:00,0.00575652
2015-10-29 00:00:00+00:00,-0.00664998
2015-10-30 00:00:00+00:00,0.01933225
2015-11-02 00:00:00+00:00,0.01312972
2015-11-03 00:00:00+00:00,-0.00594251
2015-11-04 00:00:00+00:00,-0.01847340
2015-11-05 00:00:00+00:00,0.00461121
2015-11-06 00:00:00+00:00,0.02075065
2015-11-09 00:00:00+00:00,-0.02483155
2015-11-10 00:00:00+00:00,0.00645390
2015-11-11 00:00:00+00:00,-0.00495325
2015-11-12 00:00:00+00:00,-0.01161024
2015-11-13 00:00:00+00:00,-0.00466330
2015-11-16 00:00:00+00:00,0.00411682
2015-11-17 00:00:00+00:00,0.02013765
2015-11-18 00:00:00+00:00,0.00621197
2015-11-19 00:00:00+00:00,0.00835481
2015-11-20 00:00:00+00:00,0.01026738
2015-11-23 00:00:00+00:00,-0.00588875
2015-11-24 00:00:00+00:00,-0.00377208
2015-11-25 00:00:00+00:00,0.01980389
2015-11-26 00:00:00+00:00,0.02224447
2015-11-27 00:00:00+00:00,0.00206809
2015-11-30 00:00:00+00:00,0.02223252
2015-12-01 00:00:00+00:00,-0.01181038
2015-12-02 00:00:00+00:00,-0.00922081
2015-12-03 00:00:00+00:00,0.03047984
2015-12-04 00:00:00+00:00,0.02298344
2015-12-07 00:00:00+00:00,0.00649801
2015-12-08 00:00:00+00:00,-0.02376329
2015-12-09 00:00:00+00:00,-0.00394350
2015-12-10 00:00:00+00:00,0.00053211
2015-12-14 00:00:00+00:00,-0.06514764
2015-12-15 00:00:00+00:00,0.02856947
2015-12-16 00:00:00+00:00,0.01452792
2015-12-17 00:00:00+00:00,0.02266329
2015-12-18 00:00:00+00:00,-0.01082274
2015-12-21 00:00:00+00:00,-0.00215598
2015-12-22 00:00:00+00:00,0.00071279
2015-12-23 00:00:00+00:00,0.02423148
2015-12-28 00:00:00+00:00,-0.01104858
2015-12-29 00:00:00+00:00,0.01009644
2015-12-30 00:00:00+00:00,-0.00527016
2016-01-04 00:00:00+00:00,-0.04921969
2016-01-05 00:00:00+00:00,0.00184920
2016-01-06 00:00:00+00:00,-0.03296905
2016-01-07 00:00:00+00:00,-0.03198572
2016-01-08 00:00:00+00:00,-0.01088596
2016-01-11 00:00:00+00:00,0.00399469
2016-01-12 00:00:00+00:00,0.01971503
2016-01-13 00:00:00+00:00,-0.01504822
2016-01-14 00:00:00+00:00,-0.03431870
2016-01-15 00:00:00+00:00,-0.03184064
2016-01-18 00:00:00+00:00,0.00190262
2016-01-19 00:00:00+00:00,0.01417912
2016-01-20 00:00:00+00:00,-0.02923484
2016-01-21 00:00:00+00:00,0.03440069
2016-01-22 00:00:00+00:00,0.01350518
2016-01-25 00:00:00+00:00,-0.01805934
2016-01-26 00:00:00+00:00,0.01691208
2016-01-27 00:00:00+00:00,0.00677021
2016-01-28 00:00:00+00:00,-0.03285969
2016-01-29 00:00:00+00:00,-0.00633786
2016-02-01 00:00:00+00:00,-0.00276870
2016-02-02 00:00:00+00:00,-0.02555783
2016-02-03 00:00:00+00:00,0.00042736
2016-02-04 00:00:00+00:00,-0.02577810
2016-02-05 00:00:00+00:00,0.01299346
2016-02-08 00:00:00+00:00,-0.04072461
2016-02-09 00:00:00+00:00,-0.00762115
2016-02-10 00:00:00+00:00,0.01533301
2016-02-11 00:00:00+00:00,-0.02015449
2016-02-12 00:00:00+00:00,0.00723494
2016-02-15 00:00:00+00:00,0.04870454
2016-02-16 00:00:00+00:00,-0.00133511
2016-02-17 00:00:00+00:00,0.04362373
2016-02-18 00:00:00+00:00,-0.00276725
2016-02-19 00:00:00+00:00,-0.01001032
2016-02-22 00:00:00+00:00,0.01826316
2016-02-23 00:00:00+00:00,-0.02027518
2016-02-24 00:00:00+00:00,-0.03728564
2016-02-25 00:00:00+00:00,0.00737674
2016-02-26 00:00:00+00:00,0.02842929
2016-02-29 00:00:00+00:00,0.00690397
2016-03-01 00:00:00+00:00,0.04676177
2016-03-02 00:00:00+00:00,0.01249376
2016-03-03 00:00:00+00:00,0.01274529
2016-03-04 00:00:00+00:00,0.00998634
2016-03-07 00:00:00+00:00,-0.00930907
2016-03-08 00:00:00+00:00,-0.18778348
2016-03-09 00:00:00+00:00,-0.01719030
2016-03-10 00:00:00+00:00,-0.07978661
2016-03-11 00:00:00+00:00,0.04148308
2016-03-14 00:00:00+00:00,0.01850099
2016-03-15 00:00:00+00:00,-0.00890491
2016-03-16 00:00:00+00:00,0.02107244
2016-03-17 00:00:00+00:00,-0.01145523
2016-03-18 00:00:00+00:00,0.01177843
2016-03-21 00:00:00+00:00,-0.00511773
2016-03-22 00:00:00+00:00,0.00882461
2016-03-23 00:00:00+00:00,-0.00021221
2016-03-24 00:00:00+00:00,-0.02342970
2016-03-29 00:00:00+00:00,0.00937822
2016-03-30 00:00:00+00:00,0.02189533
2016-03-31 00:00:00+00:00,-0.01173256
2016-04-01 00:00:00+00:00,-0.02660222
2016-04-04 00:00:00+00:00,-0.00694110
2016-04-05 00:00:00+00:00,-0.03810165
2016-04-06 00:00:00+00:00,0.00065359
2016-04-07 00:00:00+00:00,-0.01693708
2016-04-08 00:00:00+00:00,0.01386073
2016-04-11 00:00:00+00:00,0.01477436
2016-04-12 00:00:00+00:00,0.01086295
2016-04-13 00:00:00+00:00,0.03547731
2016-04-14 00:00:00+00:00,0.00601651
2016-04-15 00:00:00+00:00,-0.01755382
2016-04-18 00:00:00+00:00,0.01533352
2016-04-19 00:00:00+00:00,0.02979513
2016-04-20 00:00:00+00:00,0.01124769
2016-04-21 00:00:00+00:00,0.00655156
2016-04-22 00:00:00+00:00,-0.02152679
2016-04-25 00:00:00+00:00,-0.00444604
2016-04-26 00:00:00+00:00,0.00526250
2016-04-27 00:00:00+00:00,0.00543649
2016-04-28 00:00:00+00:00,0.00821524
2016-04-29 00:00:00+00:00,-0.03699853
2016-05-02 00:00:00+00:00,0.00371197
2016-05-03 00:00:00+00:00,-0.02428584
2016-05-04 00:00:00+00:00,-0.01139343
2016-05-05 00:00:00+00:00,-0.00917777
2016-05-06 00:00:00+00:00,0.00989776
2016-05-09 00:00:00+00:00,0.00574979
2016-05-10 00:00:00+00:00,0.01949282
2016-05-11 00:00:00+00:00,-0.00832312
2016-05-12 00:00:00+00:00,-0.01028006
2016-05-13 00:00:00+00:00,0.00994799
2016-05-16 00:00:00+00:00,-0.00755786
2016-05-17 00:00:00+00:00,-0.02346528
2016-05-18 00:00:00+00:00,0.00323822
2016-05-19 00:00:00+00:00,-0.00302829
2016-05-20 00:00:00+00:00,0.00994360
2016-05-23 00:00:00+00:00,-0.01179143
2016-05-24 00:00:00+00:00,0.02687069
2016-05-25 00:00:00+00:00,0.01709040
2016-05-26 00:00:00+00:00,0.01472824
2016-05-27 00:00:00+00:00,-0.00553141
2016-05-30 00:00:00+00:00,0.06416231
2016-05-31 00:00:00+00:00,-0.00795274
2016-06-01 00:00:00+00:00,-0.01350552
2016-06-02 00:00:00+00:00,0.01263708
2016-06-03 00:00:00+00:00,-0.02395890
2016-06-06 00:00:00+00:00,0.00125092
2016-06-07 00:00:00+00:00,0.00648576
2016-06-08 00:00:00+00:00,-0.01032698
2016-06-09 00:00:00+00:00,-0.04096345
2016-06-10 00:00:00+00:00,-0.02303489
2016-06-13 00:00:00+00:00,-0.03038762
2016-06-14 00:00:00+00:00,-0.01808123
2016-06-15 00:00:00+00:00,0.00470633
2016-06-16 00:00:00+00:00,-0.00536926
2016-06-17 00:00:00+00:00,0.01436817
2016-06-20 00:00:00+00:00,0.04560820
2016-06-21 00:00:00+00:00,0.00189822
2016-06-22 00:00:00+00:00,-0.00338962
2016-06-23 00:00:00+00:00,0.02035244
2016-06-24 00:00:00+00:00,-0.09790784
2016-06-27 00:00:00+00:00,-0.04102088
2016-06-28 00:00:00+00:00,0.01320733
2016-06-29 00:00:00+00:00,0.00497251
2016-06-30 00:00:00+00:00,0.00518374
2016-07-01 00:00:00+00:00,0.02886605
2016-07-04 00:00:00+00:00,-0.02031292
2016-07-05 00:00:00+00:00,-0.03470664
2016-07-06 00:00:00+00:00,-0.00772767
2016-07-07 00:00:00+00:00,0.00509787
2016-07-08 00:00:00+00:00,0.03796977
2016-07-11 00:00:00+00:00,0.02236438
2016-07-12 00:00:00+00:00,0.03577897
2016-07-13 00:00:00+00:00,-0.01145233
2016-07-14 00:00:00+00:00,0.02269823
2016-07-15 00:00:00+00:00,-0.00436231
2016-07-18 00:00:00+00:00,0.00611317
2016-07-19 00:00:00+00:00,-0.01782737
2016-07-20 00:00:00+00:00,0.02830956
2016-07-21 00:00:00+00:00,0.00558491
2016-07-22 00:00:00+00:00,-0.00599939
2016-07-25 00:00:00+00:00,0.00881613
2016-07-26 00:00:00+00:00,0.01812632
2016-07-27 00:00:00+00:00,0.01843224
2016-07-28 00:00:00+00:00,-0.02161155
2016-07-29 00:00:00+00:00,0.00819470
2016-08-01 00:00:00+00:00,-0.00188440
2016-08-02 00:00:00+00:00,-0.02696728
2016-08-03 00:00:00+00:00,0.00385815
2016-08-04 00:00:00+00:00,0.00256006
2016-08-05 00:00:00+00:00,0.03029556
2016-08-08 00:00:00+00:00,-0.00166447
2016-08-09 00:00:00+00:00,0.02239811
2016-08-10 00:00:00+00:00,-0.00284888
2016-08-11 00:00:00+00:00,0.00691084
2016-08-12 00:00:00+00:00,-0.00910242
2016-08-15 00:00:00+00:00,0.00896599
2016-08-16 00:00:00+00:00,-0.01597766
2016-08-17 00:00:00+00:00,-0.01069039
2016-08-18 00:00:00+00:00,0.00518264
2016-08-19 00:00:00+00:00,-0.00992389
2016-08-22 00:00:00+00:00,-0.00042553
2016-08-23 00:00:00+00:00,0.00854896
2016-08-24 00:00:00+00:00,0.00454423
2016-08-25 00:00:00+00:00,-0.01546020
2016-08-26 00:00:00+00:00,0.01087185
2016-08-29 00:00:00+00:00,-0.00601184
2016-08-30 00:00:00+00:00,0.01061113
2016-08-31 00:00:00+00:00,-0.00165763
2016-09-01 00:00:00+00:00,0.00060989
2016-09-02 00:00:00+00:00,0.01484254
2016-09-05 00:00:00+00:00,-0.00000894
2016-09-06 00:00:00+00:00,0.00161713
2016-09-07 00:00:00+00:00,0.01297757
2016-09-08 00:00:00+00:00,0.04105590
2016-09-09 00:00:00+00:00,-0.00934795
2016-09-12 00:00:00+00:00,-0.04127730
2016-09-13 00:00:00+00:00,-0.00789649
2016-09-14 00:00:00+00:00,-0.00313422
2016-09-15 00:00:00+00:00,0.00417156
2016-09-16 00:00:00+00:00,-0.02019533
2016-09-19 00:00:00+00:00,0.01358677
2016-09-20 00:00:00+00:00,-0.00294217
2016-09-21 00:00:00+00:00,0.00482741
2016-09-22 00:00:00+00:00,0.02446687
2016-09-23 00:00:00+00:00,-0.00735508
2016-09-26 00:00:00+00:00,-0.02057295
2016-09-27 00:00:00+00:00,-0.00462744
2016-09-28 00:00:00+00:00,0.01307234
2016-09-29 00:00:00+00:00,-0.00438023
2016-09-30 00:00:00+00:00,0.01526088
2016-10-03 00:00:00+00:00,-0.00783712
2016-10-04 00:00:00+00:00,0.02054731
2016-10-05 00:00:00+00:00,0.01077423
2016-10-06 00:00:00+00:00,-0.00061295
2016-10-07 00:00:00+00:00,-0.01551764
2016-10-10 00:00:00+00:00,0.01451628
2016-10-11 00:00:00+00:00,-0.00968873
2016-10-12 00:00:00+00:00,-0.00469331
2016-10-13 00:00:00+00:00,-0.01535187
2016-10-14 00:00:00+00:00,0.01079563
2016-10-17 00:00:00+00:00,-0.00494178
2016-10-18 00:00:00+00:00,0.00887280
2016-10-19 00:00:00+00:00,0.00736165
2016-10-20 00:00:00+00:00,0.00873062
2016-10-21 00:00:00+00:00,-0.00665843
2016-10-24 00:00:00+00:00,0.00851019
2016-10-25 00:00:00+00:00,-0.00081409
2016-10-26 00:00:00+00:00,0.00401660
2016-10-27 00:00:00+00:00,0.00079390
2016-10-28 00:00:00+00:00,0.00219550
2016-10-31 00:00:00+00:00,-0.00160762
2016-11-01 00:00:00+00:00,-0.01422421
2016-11-02 00:00:00+00:00,-0.02417734
2016-11-03 00:00:00+00:00,-0.00500516
2016-11-04 00:00:00+00:00,-0.00461191
2016-11-07 00:00:00+00:00,0.02478379
2016-11-08 00:00:00+00:00,-0.00185751
2016-11-09 00:00:00+00:00,-0.00514764
2016-11-10 00:00:00+00:00,-0.01219573
2016-11-11 00:00:00+00:00,0.02193497
2016-11-14 00:00:00+00:00,-0.00062807
2016-11-15 00:00:00+00:00,0.00899129
2016-11-16 00:00:00+00:00,0.01094032
2016-11-17 00:00:00+00:00,0.00891902
2016-11-18 00:00:00+00:00,-0.00122344
2016-11-21 00:00:00+00:00,0.00867986
2016-11-22 00:00:00+00:00,0.00579796
2016-11-23 00:00:00+00:00,-0.00798366
2016-11-24 00:00:00+00:00,0.00601136
2016-11-25 00:00:00+00:00,-0.00101215
2016-11-28 00:00:00+00:00,-0.00920576
2016-11-29 00:00:00+00:00,-0.00001347
2016-11-30 00:00:00+00:00,-0.00384566
2016-12-01 00:00:00+00:00,-0.00386013
2016-12-02 00:00:00+00:00,-0.00611076
2016-12-05 00:00:00+00:00,0.02718525
2016-12-06 00:00:00+00:00,0.00575941
2016-12-07 00:00:00+00:00,0.03284425
2016-12-08 00:00:00+00:00,0.02164164
2016-12-09 00:00:00+00:00,-0.00245359
2016-12-12 00:00:00+00:00,-0.00810014
2016-12-13 00:00:00+00:00,0.01116975
2016-12-14 00:00:00+00:00,0.00185974
2016-12-15 00:00:00+00:00,0.01158777
2016-12-16 00:00:00+00:00,0.10727417
2016-12-19 00:00:00+00:00,0.00327161
2016-12-20 00:00:00+00:00,0.00567968
2016-12-21 00:00:00+00:00,0.00217748
2016-12-22 00:00:00+00:00,-0.00347698
2016-12-23 00:00:00+00:00,0.00126573
2016-12-27 00:00:00+00:00,-0.00037960
2016-12-28 00:00:00+00:00,-0.00056240
2016-12-29 00:00:00+00:00,-0.01207865
2016-12-30 00:00:00+00:00,0.00202158
2017-01-02 00:00:00+00:00,0.01494450
2017-01-03 00:00:00+00:00,0.01163103
2017-01-04 00:00:00+00:00,-0.00774870
2017-01-05 00:00:00+00:00,0.00415435
2017-01-06 00:00:00+00:00,0.00395667
2017-01-09 00:00:00+00:00,0.00196376
2017-01-10 00:00:00+00:00,0.00662471
2017-01-11 00:00:00+00:00,0.01192865
2017-01-12 00:00:00+00:00,-0.02537990
2017-01-13 00:00:00+00:00,0.00504582
2017-01-16 00:00:00+00:00,-0.00972521
2017-01-17 00:00:00+00:00,-0.00128583
2017-01-18 00:00:00+00:00,0.00216715
2017-01-19 00:00:00+00:00,0.00615392
2017-01-20 00:00:00+00:00,-0.00001381
2017-01-23 00:00:00+00:00,0.00088788
2017-01-24 00:00:00+00:00,0.01313662
2017-01-25 00:00:00+00:00,0.01314401
2017-01-26 00:00:00+00:00,-0.00808704
2017-01-27 00:00:00+00:00,-0.00797609
2017-01-30 00:00:00+00:00,-0.01517387
2017-01-31 00:00:00+00:00,-0.00743923
2017-02-01 00:00:00+00:00,0.00910803
2017-02-02 00:00:00+00:00,-0.00616120
2017-02-03 00:00:00+00:00,0.00271473
2017-02-06 00:00:00+00:00,-0.01489108
2017-02-07 00:00:00+00:00,-0.00369832
2017-02-08 00:00:00+00:00,-0.00112414
2017-02-09 00:00:00+00:00,0.00479617
2017-02-10 00:00:00+00:00,0.00569408
2017-02-13 00:00:00+00:00,0.01902910
2017-02-14 00:00:00+00:00,0.01004753
2017-02-15 00:00:00+00:00,-0.00161608
2017-02-16 00:00:00+00:00,-0.00607303
2017-02-17 00:00:00+00:00,-0.00377937
2017-02-20 00:00:00+00:00,-0.00199407
2017-02-21 00:00:00+00:00,0.01224656
2017-02-22 00:00:00+00:00,0.00301348
2017-02-23 00:00:00+00:00,-0.00285572
2017-02-24 00:00:00+00:00,-0.01319329
2017-02-27 00:00:00+00:00,0.00197103
2017-02-28 00:00:00+00:00,-0.00181618
2017-03-01 00:00:00+00:00,0.01946991
2017-03-02 00:00:00+00:00,0.00157445
2017-03-03 00:00:00+00:00,0.00174749
2017-03-06 00:00:00+00:00,-0.00566498
2017-03-07 00:00:00+00:00,0.01949290
2017-03-08 00:00:00+00:00,-0.00128856
2017-03-09 00:00:00+00:00,-0.02742976
2017-03-10 00:00:00+00:00,0.01622050
2017-03-13 00:00:00+00:00,-0.02171089
2017-03-14 00:00:00+00:00,-0.00401354
2017-03-15 00:00:00+00:00,-0.00056708
2017-03-16 00:00:00+00:00,0.00307841
2017-03-17 00:00:00+00:00,-0.00347291
2017-03-20 00:00:00+00:00,-0.00129683
2017-03-21 00:00:00+00:00,-0.01061127
2017-03-22 00:00:00+00:00,-0.00315847
2017-03-23 00:00:00+00:00,0.00886424
2017-03-24 00:00:00+00:00,0.00401534
2017-03-27 00:00:00+00:00,-0.00532137
2017-03-28 00:00:00+00:00,0.01871758
2017-03-29 00:00:00+00:00,0.00268356
2017-03-30 00:00:00+00:00,0.00393517
2017-03-31 00:00:00+00:00,0.00248690
2017-04-03 00:00:00+00:00,-0.01449585
2017-04-04 00:00:00+00:00,-0.00274216
2017-04-05 00:00:00+00:00,-0.00947685
2017-04-06 00:00:00+00:00,-0.00277580
2017-04-07 00:00:00+00:00,0.00034534
2017-04-10 00:00:00+00:00,-0.00149444
2017-04-11 00:00:00+00:00,-0.00297108
2017-04-12 00:00:00+00:00,0.00164064
2017-04-13 00:00:00+00:00,-0.00666457
2017-04-18 00:00:00+00:00,-0.00763816
2017-04-19 00:00:00+00:00,0.01626054
2017-04-20 00:00:00+00:00,0.00992275
2017-04-21 00:00:00+00:00,0.00490161
2017-04-24 00:00:00+00:00,0.02483729
2017-04-25 00:00:00+00:00,0.00263272
2017-04-26 00:00:00+00:00,0.00757023
2017-04-27 00:00:00+00:00,-0.00405329
2017-04-28 00:00:00+00:00,0.00525660
2017-05-02 00:00:00+00:00,-0.00527510
2017-05-03 00:00:00+00:00,-0.00706273
2017-05-04 00:00:00+00:00,0.01060823
2017-05-05 00:00:00+00:00,0.01610708
2017-05-08 00:00:00+00:00,-0.00347608
2017-05-09 00:00:00+00:00,-0.00279598
2017-05-10 00:00:00+00:00,0.00865709
2017-05-11 00:00:00+00:00,-0.00553325
2017-05-12 00:00:00+00:00,0.00049488
2017-05-15 00:00:00+00:00,0.00205151
2017-05-16 00:00:00+00:00,-0.00624089
2017-05-17 00:00:00+00:00,-0.01149135
2017-05-18 00:00:00+00:00,-0.01127328
2017-05-19 00:00:00+00:00,0.00868417
2017-05-22 00:00:00+00:00,-0.00566388
2017-05-23 00:00:00+00:00,-0.00144371
2017-05-24 00:00:00+00:00,-0.00357508
2017-05-25 00:00:00+00:00,-0.00145064
2017-05-26 00:00:00+00:00,-0.00466303
2017-05-29 00:00:00+00:00,-0.00181777
2017-05-30 00:00:00+00:00,0.00248704
2017-05-31 00:00:00+00:00,-0.01283125
2017-06-01 00:00:00+00:00,0.01502365
2017-06-02 00:00:00+00:00,0.00981888
2017-06-05 00:00:00+00:00,-0.00552251
2017-06-06 00:00:00+00:00,-0.00626616
2017-06-07 00:00:00+00:00,0.01432203
2017-06-08 00:00:00+00:00,-0.01606119
2017-06-09 00:00:00+00:00,0.00246896
2017-06-12 00:00:00+00:00,0.01925156
2017-06-13 00:00:00+00:00,-0.00398300
2017-06-14 00:00:00+00:00,-0.00754688
2017-06-15 00:00:00+00:00,-0.01085082
2017-06-16 00:00:00+00:00,0.00635412
2017-06-19 00:00:00+00:00,0.00395815
2017-06-20 00:00:00+00:00,-0.00165256
2017-06-21 00:00:00+00:00,0.00033392
2017-06-22 00:00:00+00:00,0.00684003
2017-06-23 00:00:00+00:00,-0.00559014
2017-06-26 00:00:00+00:00,0.00051475
2017-06-27 00:00:00+00:00,-0.01463869
2017-06-28 00:00:00+00:00,0.00344986
2017-06-29 00:00:00+00:00,-0.01516904
2017-06-30 00:00:00+00:00,-0.00651104
2017-07-03 00:00:00+00:00,0.01786859
2017-07-04 00:00:00+00:00,-0.00167685
2017-07-05 00:00:00+00:00,-0.00571620
2017-07-06 00:00:00+00:00,0.00273881
2017-07-07 00:00:00+00:00,0.00475509
2017-07-10 00:00:00+00:00,0.00381659
2017-07-11 00:00:00+00:00,0.01036822
2017-07-12 00:00:00+00:00,0.01459441
2017-07-13 00:00:00+00:00,0.00441954
2017-07-14 00:00:00+00:00,-0.00126876
2017-07-17 00:00:00+00:00,0.00068039
2017-07-18 00:00:00+00:00,-0.00942355
2017-07-19 00:00:00+00:00,0.00497884
2017-07-20 00:00:00+00:00,-0.00305830
2017-07-21 00:00:00+00:00,-0.02592533
2017-07-24 00:00:00+00:00,-0.01066520
2017-07-25 00:00:00+00:00,-0.00151486
2017-07-26 00:00:00+00:00,0.00516441
2017-07-27 00:00:00+00:00,-0.00593805
2017-07-28 00:00:00+00:00,-0.01210057
2017-07-31 00:00:00+00:00,-0.00830076
2017-08-01 00:00:00+00:00,0.00982581
2017-08-02 00:00:00+00:00,-0.00472214
2017-08-03 00:00:00+00:00,-0.00003014
2017-08-04 00:00:00+00:00,0.01090729
2017-08-07 00:00:00+00:00,-0.00301388
2017-08-08 00:00:00+00:00,0.00595754
2017-08-09 00:00:00+00:00,-0.00970004
2017-08-10 00:00:00+00:00,-0.00284590
2017-08-11 00:00:00+00:00,-0.00398366
2017-08-14 00:00:00+00:00,0.01093757
2017-08-15 00:00:00+00:00,0.00071936
2017-08-16 00:00:00+00:00,0.00707331
2017-08-17 00:00:00+00:00,-0.00429584
2017-08-18 00:00:00+00:00,-0.00766887
2017-08-21 00:00:00+00:00,-0.00059091
2017-08-22 00:00:00+00:00,0.01274893
2017-08-23 00:00:00+00:00,0.00201301
2017-08-24 00:00:00+00:00,0.00385972
2017-08-25 00:00:00+00:00,-0.00131940
2017-08-28 00:00:00+00:00,-0.00224473
2017-08-29 00:00:00+00:00,-0.01113375
2017-08-30 00:00:00+00:00,0.00558638
2017-08-31 00:00:00+00:00,-0.00393632
2017-09-01 00:00:00+00:00,-0.01777846
2017-09-04 00:00:00+00:00,0.00086226
2017-09-05 00:00:00+00:00,0.00808108
2017-09-06 00:00:00+00:00,0.02190826
2017-09-07 00:00:00+00:00,0.00140204
2017-09-08 00:00:00+00:00,0.03105345
2017-09-11 00:00:00+00:00,0.01138793
2017-09-12 00:00:00+00:00,0.00847233
2017-09-13 00:00:00+00:00,0.00014727
2017-09-14 00:00:00+00:00,0.00966403
2017-09-15 00:00:00+00:00,0.00642956
2017-09-18 00:00:00+00:00,0.00239950
2017-09-19 00:00:00+00:00,0.00377723
2017-09-20 00:00:00+00:00,0.00083269
2017-09-21 00:00:00+00:00,0.01047584
2017-09-22 00:00:00+00:00,0.00355015
2017-09-25 00:00:00+00:00,-0.00325480
2017-09-26 00:00:00+00:00,0.00456994
2017-09-27 00:00:00+00:00,-0.00002958
2017-09-28 00:00:00+00:00,-0.00274261
2017-09-29 00:00:00+00:00,0.00864263
2017-10-02 00:00:00+00:00,0.00367970
2017-10-03 00:00:00+00:00,0.00165004
2017-10-04 00:00:00+00:00,0.00919228
2017-10-05 00:00:00+00:00,0.00179782
2017-10-06 00:00:00+00:00,-0.00102475
2017-10-09 00:00:00+00:00,0.00196231
2017-10-10 00:00:00+00:00,-0.00549728
