Date,EURIBOR
2001-06-11 00:00:00+00:00,0.00005873
2001-06-12 00:00:00+00:00,-0.00062174
2001-06-13 00:00:00+00:00,-0.00077896
2001-06-14 00:00:00+00:00,0.00163518
2001-06-15 00:00:00+00:00,0.00027048
2001-06-18 00:00:00+00:00,0.00032284
2001-06-19 00:00:00+00:00,-0.00061986
2001-06-20 00:00:00+00:00,-0.00004329
2001-06-21 00:00:00+00:00,0.00074367
2001-06-22 00:00:00+00:00,0.00032463
2001-06-25 00:00:00+00:00,0.00032469
2001-06-26 00:00:00+00:00,-0.00056578
2001-06-27 00:00:00+00:00,0.00027080
2001-06-28 00:00:00+00:00,-0.00072661
2001-06-29 00:00:00+00:00,-0.00187973
2001-07-02 00:00:00+00:00,0.00073972
2001-07-03 00:00:00+00:00,-0.00156799
2001-07-04 00:00:00+00:00,-0.00030989
2001-07-05 00:00:00+00:00,-0.00041430
2001-07-06 00:00:00+00:00,0.00121280
2001-07-09 00:00:00+00:00,-0.00072894
2001-07-10 00:00:00+00:00,0.00095015
2001-07-11 00:00:00+00:00,0.00110815
2001-07-12 00:00:00+00:00,-0.00083172
2001-07-13 00:00:00+00:00,-0.00025604
2001-07-16 00:00:00+00:00,0.00005808
2001-07-17 00:00:00+00:00,-0.00088497
2001-07-18 00:00:00+00:00,0.00058619
2001-07-19 00:00:00+00:00,-0.00030648
2001-07-20 00:00:00+00:00,0.00100508
2001-07-23 00:00:00+00:00,0.00047984
2001-07-24 00:00:00+00:00,0.00016522
2001-07-25 00:00:00+00:00,-0.00035914
2001-07-26 00:00:00+00:00,0.00021708
2001-07-27 00:00:00+00:00,0.00063681
2001-07-30 00:00:00+00:00,0.00005976
2001-07-31 00:00:00+00:00,0.00026995
2001-08-01 00:00:00+00:00,-0.00072457
2001-08-02 00:00:00+00:00,-0.00025357
2001-08-03 00:00:00+00:00,0.00032284
2001-08-06 00:00:00+00:00,0.00042750
2001-08-07 00:00:00+00:00,-0.00020073
2001-08-08 00:00:00+00:00,-0.00020004
2001-08-09 00:00:00+00:00,0.00147662
2001-08-10 00:00:00+00:00,0.00058594
2001-08-13 00:00:00+00:00,-0.00056472
2001-08-14 00:00:00+00:00,-0.00051224
2001-08-15 00:00:00+00:00,0.00053454
2001-08-16 00:00:00+00:00,-0.00009294
2001-08-17 00:00:00+00:00,0.00095502
2001-08-20 00:00:00+00:00,-0.00004107
2001-08-21 00:00:00+00:00,-0.00066761
2001-08-22 00:00:00+00:00,-0.00045869
2001-08-23 00:00:00+00:00,-0.00066844
2001-08-24 00:00:00+00:00,-0.00087851
2001-08-27 00:00:00+00:00,-0.00009405
2001-08-28 00:00:00+00:00,0.00153031
2001-08-29 00:00:00+00:00,0.00048235
2001-08-30 00:00:00+00:00,0.00100582
2001-08-31 00:00:00+00:00,0.00048271
2001-09-03 00:00:00+00:00,0.00037805
2001-09-04 00:00:00+00:00,-0.00286284
2001-09-05 00:00:00+00:00,-0.00051160
2001-09-06 00:00:00+00:00,0.00132131
2001-09-07 00:00:00+00:00,0.00158373
2001-09-10 00:00:00+00:00,-0.00055953
2001-09-11 00:00:00+00:00,0.00231451
2001-09-12 00:00:00+00:00,-0.00066347
2001-09-13 00:00:00+00:00,-0.00039082
2001-09-14 00:00:00+00:00,0.00138466
2001-09-17 00:00:00+00:00,-0.00059939
2001-09-18 00:00:00+00:00,0.00040075
2001-09-19 00:00:00+00:00,0.00025089
2001-09-20 00:00:00+00:00,-0.00068720
2001-09-21 00:00:00+00:00,-0.00027035
2001-09-24 00:00:00+00:00,-0.00063915
2001-09-25 00:00:00+00:00,0.00061424
2001-09-26 00:00:00+00:00,-0.00011792
2001-09-27 00:00:00+00:00,0.00108324
2001-09-28 00:00:00+00:00,-0.00063907
2001-10-01 00:00:00+00:00,0.00040454
2001-10-02 00:00:00+00:00,0.00124082
2001-10-03 00:00:00+00:00,0.00139901
2001-10-04 00:00:00+00:00,-0.00047758
2001-10-05 00:00:00+00:00,0.00030411
2001-10-08 00:00:00+00:00,-0.00006072
2001-10-09 00:00:00+00:00,-0.00089377
2001-10-10 00:00:00+00:00,-0.00011341
2001-10-11 00:00:00+00:00,-0.00089650
2001-10-12 00:00:00+00:00,0.00071988
2001-10-15 00:00:00+00:00,0.00077173
2001-10-16 00:00:00+00:00,0.00072052
2001-10-17 00:00:00+00:00,-0.00219703
2001-10-18 00:00:00+00:00,0.00030570
2001-10-19 00:00:00+00:00,0.00056586
2001-10-22 00:00:00+00:00,0.00046118
2001-10-23 00:00:00+00:00,-0.00068653
2001-10-24 00:00:00+00:00,0.00108804
2001-10-25 00:00:00+00:00,0.00155741
2001-10-26 00:00:00+00:00,-0.00016355
2001-10-29 00:00:00+00:00,0.00114046
2001-10-30 00:00:00+00:00,0.00166211
2001-10-31 00:00:00+00:00,-0.00052461
2001-11-01 00:00:00+00:00,0.00223396
2001-11-02 00:00:00+00:00,-0.00052420
2001-11-05 00:00:00+00:00,0.00098424
2001-11-06 00:00:00+00:00,0.00010438
2001-11-07 00:00:00+00:00,0.00098975
2001-11-08 00:00:00+00:00,-0.00129720
2001-11-09 00:00:00+00:00,-0.00103802
2001-11-12 00:00:00+00:00,0.00005356
2001-11-13 00:00:00+00:00,-0.00223509
2001-11-14 00:00:00+00:00,-0.00202997
2001-11-15 00:00:00+00:00,-0.00323091
2001-11-16 00:00:00+00:00,-0.00083622
2001-11-19 00:00:00+00:00,-0.00010570
2001-11-20 00:00:00+00:00,0.00057380
2001-11-21 00:00:00+00:00,-0.00323777
2001-11-22 00:00:00+00:00,-0.00099503
2001-11-23 00:00:00+00:00,0.00010270
2001-11-26 00:00:00+00:00,0.00109650
2001-11-27 00:00:00+00:00,-0.00444331
2001-11-28 00:00:00+00:00,0.00204370
2001-11-29 00:00:00+00:00,0.00057813
2001-11-30 00:00:00+00:00,0.00167702
2001-12-03 00:00:00+00:00,0.00131006
2001-12-04 00:00:00+00:00,-0.00010031
2001-12-05 00:00:00+00:00,-0.00438380
2001-12-06 00:00:00+00:00,-0.00261273
2001-12-07 00:00:00+00:00,-0.00209029
2001-12-10 00:00:00+00:00,0.00073944
2001-12-11 00:00:00+00:00,0.00079321
2001-12-12 00:00:00+00:00,0.00252158
2001-12-13 00:00:00+00:00,-0.00135594
2001-12-14 00:00:00+00:00,-0.00010046
2001-12-17 00:00:00+00:00,-0.00251012
2001-12-18 00:00:00+00:00,0.00205048
2001-12-19 00:00:00+00:00,0.00079148
2001-12-20 00:00:00+00:00,-0.00020340
2001-12-21 00:00:00+00:00,-0.00125065
2001-12-24 00:00:00+00:00,0.00005689
2001-12-27 00:00:00+00:00,-0.00078169
2001-12-28 00:00:00+00:00,-0.00109599
2001-12-31 00:00:00+00:00,-0.00015245
2002-01-02 00:00:00+00:00,0.00115920
2002-01-03 00:00:00+00:00,0.00047664
2002-01-04 00:00:00+00:00,-0.00083377
2002-01-07 00:00:00+00:00,0.00215477
2002-01-08 00:00:00+00:00,0.00058101
2002-01-09 00:00:00+00:00,-0.00219321
2002-01-10 00:00:00+00:00,0.00089708
2002-01-11 00:00:00+00:00,-0.00067331
2002-01-14 00:00:00+00:00,0.00210499
2002-01-15 00:00:00+00:00,-0.00135261
2002-01-16 00:00:00+00:00,0.00006042
2002-01-17 00:00:00+00:00,-0.00014919
2002-01-18 00:00:00+00:00,-0.00119714
2002-01-21 00:00:00+00:00,0.00095082
2002-01-22 00:00:00+00:00,-0.00193240
2002-01-23 00:00:00+00:00,0.00047758
2002-01-24 00:00:00+00:00,-0.00209138
2002-01-25 00:00:00+00:00,-0.00246096
2002-01-28 00:00:00+00:00,-0.00078321
2002-01-29 00:00:00+00:00,0.00084552
2002-01-30 00:00:00+00:00,0.00021426
