Date,YENEUR
2000-08-16 00:00:00+00:00,-0.00208314
2000-08-17 00:00:00+00:00,0.00124383
2000-08-18 00:00:00+00:00,-0.01226350
2000-08-21 00:00:00+00:00,-0.00353583
2000-08-22 00:00:00+00:00,-0.00856334
2000-08-23 00:00:00+00:00,-0.00863468
2000-08-24 00:00:00+00:00,0.00055906
2000-08-25 00:00:00+00:00,0.00128623
2000-08-28 00:00:00+00:00,-0.00692310
2000-08-29 00:00:00+00:00,-0.01272127
2000-08-30 00:00:00+00:00,0.00321892
2000-08-31 00:00:00+00:00,-0.00196485
2000-09-01 00:00:00+00:00,0.00448396
2000-09-05 00:00:00+00:00,-0.09343177
2000-09-06 00:00:00+00:00,-0.04105011
2000-09-07 00:00:00+00:00,-0.00766751
2000-09-08 00:00:00+00:00,0.01107025
2000-09-11 00:00:00+00:00,-0.02619957
2000-09-13 00:00:00+00:00,0.00269223
2000-09-14 00:00:00+00:00,0.00794464
2000-09-15 00:00:00+00:00,-0.01310343
2000-09-18 00:00:00+00:00,-0.00545276
2000-09-19 00:00:00+00:00,-0.00282390
2000-09-20 00:00:00+00:00,-0.00727170
2000-09-21 00:00:00+00:00,0.01291675
2000-09-22 00:00:00+00:00,0.03747158
2000-09-25 00:00:00+00:00,-0.01027170
2000-09-26 00:00:00+00:00,0.00950451
2000-09-27 00:00:00+00:00,-0.00165722
2000-09-28 00:00:00+00:00,0.00068409
2000-10-02 00:00:00+00:00,0.00856519
2000-10-03 00:00:00+00:00,-0.00544705
2000-10-04 00:00:00+00:00,0.00524453
2000-10-05 00:00:00+00:00,-0.00755803
2000-10-06 00:00:00+00:00,-0.00442229
2000-10-09 00:00:00+00:00,-0.00016833
2000-10-10 00:00:00+00:00,-0.00625585
2000-10-11 00:00:00+00:00,-0.00446636
2000-10-12 00:00:00+00:00,-0.00739768
2000-10-16 00:00:00+00:00,-0.00962588
2000-10-17 00:00:00+00:00,0.00597574
2000-10-18 00:00:00+00:00,-0.02307576
2000-10-19 00:00:00+00:00,0.01199734
2000-10-20 00:00:00+00:00,0.00435161
2000-10-23 00:00:00+00:00,-0.01422469
2000-10-24 00:00:00+00:00,-0.00083954
2000-10-25 00:00:00+00:00,-0.00953260
2000-10-26 00:00:00+00:00,0.00376534
2000-10-27 00:00:00+00:00,0.01517875
2000-10-30 00:00:00+00:00,0.00666981
2000-10-31 00:00:00+00:00,0.00826734
2000-11-01 00:00:00+00:00,0.00700147
2000-11-02 00:00:00+00:00,-0.00125104
2000-11-03 00:00:00+00:00,-0.00622170
2000-11-06 00:00:00+00:00,-0.00093412
2000-11-07 00:00:00+00:00,-0.00213085
2000-11-09 00:00:00+00:00,0.00800100
2000-11-10 00:00:00+00:00,-0.00006385
2000-11-13 00:00:00+00:00,-0.00363066
2000-11-14 00:00:00+00:00,0.00058755
2000-11-15 00:00:00+00:00,0.00817313
2000-11-16 00:00:00+00:00,-0.00565290
2000-11-17 00:00:00+00:00,-0.00654770
2000-11-20 00:00:00+00:00,0.01157513
2000-11-21 00:00:00+00:00,-0.00457932
2000-11-22 00:00:00+00:00,0.00274379
2000-11-24 00:00:00+00:00,0.00456563
2000-11-27 00:00:00+00:00,0.00625893
2000-11-28 00:00:00+00:00,0.00174736
2000-11-29 00:00:00+00:00,0.01141564
2000-11-30 00:00:00+00:00,0.00897212
2000-12-01 00:00:00+00:00,0.08311364
2000-12-04 00:00:00+00:00,0.01808157
2000-12-05 00:00:00+00:00,-0.01408351
2000-12-06 00:00:00+00:00,0.00883793
2000-12-07 00:00:00+00:00,0.00044522
2000-12-08 00:00:00+00:00,0.00044573
2000-12-11 00:00:00+00:00,-0.02409602
2000-12-12 00:00:00+00:00,-0.00068052
2000-12-13 00:00:00+00:00,0.00375460
2000-12-14 00:00:00+00:00,0.01431751
2000-12-15 00:00:00+00:00,0.00935276
2000-12-18 00:00:00+00:00,-0.00587656
2000-12-19 00:00:00+00:00,0.00306771
2000-12-20 00:00:00+00:00,0.01884237
2000-12-21 00:00:00+00:00,0.00202187
2000-12-22 00:00:00+00:00,0.01521569
2000-12-26 00:00:00+00:00,0.01487284
2000-12-27 00:00:00+00:00,0.00672036
2000-12-28 00:00:00+00:00,-0.00196026
2000-12-29 00:00:00+00:00,0.01495217
2001-01-02 00:00:00+00:00,-0.00156186
2001-01-03 00:00:00+00:00,-0.01834141
2001-01-04 00:00:00+00:00,0.04081583
2001-01-05 00:00:00+00:00,0.01554774
2001-01-08 00:00:00+00:00,-0.01468007
2001-01-09 00:00:00+00:00,0.00150804
2001-01-10 00:00:00+00:00,-0.00764575
2001-01-11 00:00:00+00:00,0.02428780
2001-01-12 00:00:00+00:00,0.00381635
2001-01-16 00:00:00+00:00,-0.01690617
2001-01-17 00:00:00+00:00,0.00477810
2001-01-18 00:00:00+00:00,0.00493584
2001-01-19 00:00:00+00:00,-0.01900563
2001-01-22 00:00:00+00:00,-0.00188960
2001-01-23 00:00:00+00:00,0.00584912
2001-01-24 00:00:00+00:00,-0.00902854
2001-01-26 00:00:00+00:00,-0.00374727
2001-01-29 00:00:00+00:00,-0.01145587
2001-01-30 00:00:00+00:00,0.00136386
2001-01-31 00:00:00+00:00,0.01213865
2001-02-01 00:00:00+00:00,0.00282631
2001-02-02 00:00:00+00:00,-0.00714996
2001-02-05 00:00:00+00:00,-0.00348319
2001-02-06 00:00:00+00:00,-0.00992729
2001-02-07 00:00:00+00:00,0.01361084
2001-02-08 00:00:00+00:00,-0.01044746
2001-02-09 00:00:00+00:00,0.01741378
2001-02-12 00:00:00+00:00,0.00530513
2001-02-13 00:00:00+00:00,-0.02004254
2001-02-14 00:00:00+00:00,-0.00275769
2001-02-15 00:00:00+00:00,-0.02369244
2001-02-16 00:00:00+00:00,0.01284037
2001-02-20 00:00:00+00:00,-0.00516485
2001-02-21 00:00:00+00:00,0.00672981
2001-02-22 00:00:00+00:00,-0.00505943
2001-02-23 00:00:00+00:00,0.00881406
2001-02-26 00:00:00+00:00,-0.00097967
2001-02-27 00:00:00+00:00,0.00393120
2001-02-28 00:00:00+00:00,0.01698192
2001-03-01 00:00:00+00:00,0.00874450
2001-03-02 00:00:00+00:00,0.14135194
2001-03-05 00:00:00+00:00,-0.00653338
2001-03-06 00:00:00+00:00,0.00475440
2001-03-07 00:00:00+00:00,0.00537638
2001-03-08 00:00:00+00:00,0.00473097
2001-03-09 00:00:00+00:00,0.00076974
2001-03-12 00:00:00+00:00,0.00381984
2001-03-13 00:00:00+00:00,-0.03110540
2001-03-14 00:00:00+00:00,0.00523604
2001-03-15 00:00:00+00:00,0.00116512
2001-03-16 00:00:00+00:00,-0.00113242
2001-03-19 00:00:00+00:00,0.00355234
2001-03-20 00:00:00+00:00,0.00454723
2001-03-21 00:00:00+00:00,-0.00339824
2001-03-22 00:00:00+00:00,-0.00706567
2001-03-23 00:00:00+00:00,-0.00444467
2001-03-26 00:00:00+00:00,0.00653875
2001-03-27 00:00:00+00:00,-0.00828969
2001-03-28 00:00:00+00:00,-0.00585877
2001-03-29 00:00:00+00:00,0.00612288
2001-03-30 00:00:00+00:00,0.01654438
2001-04-02 00:00:00+00:00,0.00343451
2001-04-03 00:00:00+00:00,0.01186246
2001-04-04 00:00:00+00:00,0.00490767
2001-04-05 00:00:00+00:00,-0.01625513
2001-04-06 00:00:00+00:00,0.00587340
2001-04-09 00:00:00+00:00,0.00358475
2001-04-10 00:00:00+00:00,-0.01591346
2001-04-11 00:00:00+00:00,0.00089342
2001-04-12 00:00:00+00:00,-0.00293537
2001-04-16 00:00:00+00:00,-0.00120901
2001-04-17 00:00:00+00:00,-0.01264712
2001-04-18 00:00:00+00:00,-0.00520248
2001-04-19 00:00:00+00:00,0.00492503
2001-04-20 00:00:00+00:00,0.01861361
2001-04-23 00:00:00+00:00,-0.01802133
2001-04-24 00:00:00+00:00,0.00452857
2001-04-25 00:00:00+00:00,0.00303119
2001-04-26 00:00:00+00:00,0.01662419
2001-04-27 00:00:00+00:00,-0.00724504
2001-04-30 00:00:00+00:00,-0.00620603
2001-05-01 00:00:00+00:00,-0.00798390
2001-05-02 00:00:00+00:00,-0.00158238
2001-05-03 00:00:00+00:00,-0.00611434
2001-05-04 00:00:00+00:00,0.00352741
2001-05-07 00:00:00+00:00,-0.00501370
2001-05-08 00:00:00+00:00,-0.00680717
2001-05-09 00:00:00+00:00,0.00890296
2001-05-10 00:00:00+00:00,-0.00010083
2001-05-11 00:00:00+00:00,-0.00604934
2001-05-14 00:00:00+00:00,0.00345223
2001-05-15 00:00:00+00:00,0.00586278
2001-05-16 00:00:00+00:00,0.00731266
2001-05-17 00:00:00+00:00,-0.00910706
2001-05-18 00:00:00+00:00,0.00537583
2001-05-21 00:00:00+00:00,-0.01181692
2001-05-22 00:00:00+00:00,-0.01232917
2001-05-23 00:00:00+00:00,-0.03384194
2001-05-24 00:00:00+00:00,0.00283553
2001-05-25 00:00:00+00:00,0.00653318
2001-05-29 00:00:00+00:00,-0.00659106
2001-05-30 00:00:00+00:00,0.00311881
2001-05-31 00:00:00+00:00,-0.02197060
2001-06-01 00:00:00+00:00,0.00149111
2001-06-04 00:00:00+00:00,-0.08336642
2001-06-05 00:00:00+00:00,0.03245275
2001-06-06 00:00:00+00:00,-0.00966947
2001-06-07 00:00:00+00:00,0.00097995
2001-06-08 00:00:00+00:00,0.01765061
2001-06-11 00:00:00+00:00,-0.00175143
2001-06-12 00:00:00+00:00,-0.00486463
2001-06-13 00:00:00+00:00,0.00615986
2001-06-14 00:00:00+00:00,0.00592709
2001-06-15 00:00:00+00:00,0.01274696
2001-06-18 00:00:00+00:00,0.00133424
2001-06-19 00:00:00+00:00,-0.00999599
2001-06-20 00:00:00+00:00,0.00557808
2001-06-21 00:00:00+00:00,0.00669397
2001-06-22 00:00:00+00:00,0.00066585
2001-06-25 00:00:00+00:00,0.00095009
2001-06-26 00:00:00+00:00,0.00256067
2001-06-27 00:00:00+00:00,0.00132289
2001-06-28 00:00:00+00:00,-0.01520296
2001-06-29 00:00:00+00:00,0.00632532
2001-07-02 00:00:00+00:00,-0.00638506
2001-07-03 00:00:00+00:00,0.00181769
2001-07-05 00:00:00+00:00,-0.00239474
2001-07-06 00:00:00+00:00,0.01495570
2001-07-09 00:00:00+00:00,-0.00416086
2001-07-10 00:00:00+00:00,0.00777419
2001-07-11 00:00:00+00:00,-0.00254391
2001-07-12 00:00:00+00:00,-0.01122944
2001-07-13 00:00:00+00:00,0.00944211
2001-07-16 00:00:00+00:00,0.00576053
2001-07-17 00:00:00+00:00,0.00168713
2001-07-18 00:00:00+00:00,0.00646892
2001-07-19 00:00:00+00:00,-0.00531353
2001-07-20 00:00:00+00:00,-0.00459134
2001-07-23 00:00:00+00:00,0.00987661
2001-07-24 00:00:00+00:00,0.00316425
2001-07-25 00:00:00+00:00,0.00389618
2001-07-26 00:00:00+00:00,-0.00148389
2001-07-27 00:00:00+00:00,-0.00287440
2001-07-30 00:00:00+00:00,0.01067599
2001-07-31 00:00:00+00:00,-0.00009597
2001-08-01 00:00:00+00:00,0.00330407
2001-08-02 00:00:00+00:00,-0.00476560
2001-08-03 00:00:00+00:00,0.00064042
2001-08-06 00:00:00+00:00,-0.00110677
2001-08-07 00:00:00+00:00,-0.00837723
2001-08-08 00:00:00+00:00,0.00333865
2001-08-09 00:00:00+00:00,0.00073850
2001-08-10 00:00:00+00:00,0.00249347
2001-08-13 00:00:00+00:00,0.00866176
2001-08-14 00:00:00+00:00,-0.00091513
2001-08-15 00:00:00+00:00,-0.00603591
2001-08-16 00:00:00+00:00,0.00413883
2001-08-17 00:00:00+00:00,0.00677800
2001-08-20 00:00:00+00:00,-0.00009264
2001-08-21 00:00:00+00:00,-0.00873353
2001-08-22 00:00:00+00:00,0.00724899
2001-08-23 00:00:00+00:00,-0.00437351
2001-08-24 00:00:00+00:00,0.00073057
2001-08-27 00:00:00+00:00,-0.00329260
2001-08-28 00:00:00+00:00,0.00109947
2001-08-29 00:00:00+00:00,-0.00055032
2001-08-30 00:00:00+00:00,0.00128284
2001-08-31 00:00:00+00:00,-0.01281115
2001-09-04 00:00:00+00:00,0.00648758
2001-09-05 00:00:00+00:00,0.02251984
2001-09-06 00:00:00+00:00,0.02423228
2001-09-07 00:00:00+00:00,0.00850534
2001-09-10 00:00:00+00:00,0.00175089
2001-09-11 00:00:00+00:00,0.00469146
2001-09-13 00:00:00+00:00,-0.01759765
2001-09-14 00:00:00+00:00,-0.00315778
2001-09-17 00:00:00+00:00,0.00910091
2001-09-18 00:00:00+00:00,-0.00108912
2001-09-19 00:00:00+00:00,0.00634813
2001-09-20 00:00:00+00:00,-0.01713615
2001-09-21 00:00:00+00:00,-0.00729156
2001-09-24 00:00:00+00:00,0.01052986
2001-09-25 00:00:00+00:00,0.00761114
2001-09-26 00:00:00+00:00,0.00272155
2001-09-27 00:00:00+00:00,0.00892037
2001-09-28 00:00:00+00:00,-0.00906105
2001-10-01 00:00:00+00:00,0.01346034
2001-10-02 00:00:00+00:00,0.00706623
2001-10-03 00:00:00+00:00,-0.00659445
2001-10-04 00:00:00+00:00,0.00231508
2001-10-05 00:00:00+00:00,-0.00106246
2001-10-08 00:00:00+00:00,-0.00006000
2001-10-09 00:00:00+00:00,-0.00471244
2001-10-10 00:00:00+00:00,-0.00226017
2001-10-11 00:00:00+00:00,0.00076501
2001-10-12 00:00:00+00:00,0.00599560
2001-10-15 00:00:00+00:00,-0.00416676
2001-10-16 00:00:00+00:00,0.00323719
2001-10-17 00:00:00+00:00,-0.00672540
2001-10-18 00:00:00+00:00,0.00095131
2001-10-19 00:00:00+00:00,-0.00538522
2001-10-22 00:00:00+00:00,0.00335563
2001-10-23 00:00:00+00:00,-0.00024385
2001-10-24 00:00:00+00:00,0.00472552
2001-10-25 00:00:00+00:00,0.00113200
2001-10-26 00:00:00+00:00,-0.00344286
2001-10-29 00:00:00+00:00,0.00700945
2001-10-30 00:00:00+00:00,0.00140229
2001-10-31 00:00:00+00:00,-0.00278556
2001-11-01 00:00:00+00:00,0.00131318
2001-11-02 00:00:00+00:00,-0.00278929
2001-11-05 00:00:00+00:00,-0.00553760
2001-11-06 00:00:00+00:00,-0.00593102
2001-11-07 00:00:00+00:00,-0.00328378
2001-11-08 00:00:00+00:00,-0.00932186
2001-11-09 00:00:00+00:00,0.00154129
2001-11-13 00:00:00+00:00,-0.00229285
2001-11-14 00:00:00+00:00,0.00219650
2001-11-15 00:00:00+00:00,0.00546104
2001-11-16 00:00:00+00:00,0.00747440
2001-11-19 00:00:00+00:00,-0.00245086
2001-11-20 00:00:00+00:00,-0.00088474
2001-11-21 00:00:00+00:00,-0.00153386
2001-11-23 00:00:00+00:00,0.01023288
2001-11-26 00:00:00+00:00,0.00022129
2001-11-27 00:00:00+00:00,0.00123131
2001-11-28 00:00:00+00:00,-0.00133286
2001-11-29 00:00:00+00:00,0.00682855
2001-11-30 00:00:00+00:00,0.00632676
2001-12-03 00:00:00+00:00,0.01533656
2001-12-04 00:00:00+00:00,-0.00194909
2001-12-05 00:00:00+00:00,-0.00584745
2001-12-06 00:00:00+00:00,0.02702508
2001-12-07 00:00:00+00:00,0.00120775
2001-12-10 00:00:00+00:00,0.00944704
2001-12-11 00:00:00+00:00,0.00485717
2001-12-12 00:00:00+00:00,-0.00031388
2001-12-13 00:00:00+00:00,-0.00502829
2001-12-14 00:00:00+00:00,0.02051589
2001-12-17 00:00:00+00:00,0.00021517
2001-12-18 00:00:00+00:00,0.00231802
2001-12-19 00:00:00+00:00,-0.00057036
2001-12-20 00:00:00+00:00,0.00388835
2001-12-21 00:00:00+00:00,-0.00579296
2001-12-24 00:00:00+00:00,-0.01178308
2001-12-26 00:00:00+00:00,0.01111917
2001-12-27 00:00:00+00:00,0.01204743
2001-12-28 00:00:00+00:00,-0.00325068
2001-12-31 00:00:00+00:00,0.01089925
2002-01-02 00:00:00+00:00,0.01954601
2002-01-03 00:00:00+00:00,-0.00670518
2002-01-04 00:00:00+00:00,-0.01133138
2002-01-07 00:00:00+00:00,-0.00167729
2002-01-08 00:00:00+00:00,0.01172902
2002-01-09 00:00:00+00:00,-0.00267915
2002-01-10 00:00:00+00:00,0.00191342
2002-01-11 00:00:00+00:00,-0.00514463
2002-01-14 00:00:00+00:00,0.00183694
2002-01-15 00:00:00+00:00,-0.01556558
2002-01-16 00:00:00+00:00,0.00238210
2002-01-17 00:00:00+00:00,0.00315320
2002-01-18 00:00:00+00:00,0.00546927
2002-01-22 00:00:00+00:00,0.01134882
2002-01-23 00:00:00+00:00,-0.00673805
2002-01-24 00:00:00+00:00,0.00293829
2002-01-25 00:00:00+00:00,-0.01679708
2002-01-28 00:00:00+00:00,-0.01085649
2002-01-29 00:00:00+00:00,0.00414909
2002-01-30 00:00:00+00:00,-0.00814375
2002-01-31 00:00:00+00:00,0.01118607
2002-02-01 00:00:00+00:00,-0.00820636
2002-02-04 00:00:00+00:00,0.00318975
2002-02-05 00:00:00+00:00,0.00867442
2002-02-06 00:00:00+00:00,-0.00039309
2002-02-07 00:00:00+00:00,0.00228863
2002-02-08 00:00:00+00:00,0.01134457
2002-02-11 00:00:00+00:00,-0.00508135
2002-02-12 00:00:00+00:00,-0.00647933
2002-02-13 00:00:00+00:00,-0.00073813
2002-02-14 00:00:00+00:00,-0.00592099
2002-02-15 00:00:00+00:00,0.00316710
2002-02-19 00:00:00+00:00,0.01129730
2002-02-20 00:00:00+00:00,-0.00612745
2002-02-21 00:00:00+00:00,0.00270932
2002-02-22 00:00:00+00:00,0.00734131
2002-02-25 00:00:00+00:00,-0.00908815
2002-02-26 00:00:00+00:00,-0.00082223
2002-02-27 00:00:00+00:00,-0.00073670
2002-02-28 00:00:00+00:00,-0.00082337
2002-03-01 00:00:00+00:00,-0.00686293
2002-03-04 00:00:00+00:00,0.01723456
2002-03-05 00:00:00+00:00,0.00552458
2002-03-06 00:00:00+00:00,-0.01073342
2002-03-07 00:00:00+00:00,-0.04327738
2002-03-08 00:00:00+00:00,0.00423482
2002-03-11 00:00:00+00:00,-0.00227732
2002-03-12 00:00:00+00:00,-0.00370692
2002-03-13 00:00:00+00:00,0.00630404
2002-03-14 00:00:00+00:00,0.00466321
2002-03-15 00:00:00+00:00,-0.00084702
2002-03-18 00:00:00+00:00,0.01775425
2002-03-19 00:00:00+00:00,0.00578088
2002-03-20 00:00:00+00:00,-0.00212694
2002-03-21 00:00:00+00:00,0.00133746
2002-03-22 00:00:00+00:00,0.00046953
2002-03-25 00:00:00+00:00,0.00427796
2002-03-26 00:00:00+00:00,-0.00384064
2002-03-27 00:00:00+00:00,-0.00541202
2002-03-28 00:00:00+00:00,-0.00222299
2002-04-01 00:00:00+00:00,0.01685890
2002-04-02 00:00:00+00:00,-0.00202037
2002-04-03 00:00:00+00:00,-0.00305447
2002-04-04 00:00:00+00:00,-0.00719762
2002-04-05 00:00:00+00:00,-0.00299765
2002-04-08 00:00:00+00:00,-0.00718256
2002-04-09 00:00:00+00:00,0.00450978
2002-04-10 00:00:00+00:00,-0.00257655
2002-04-11 00:00:00+00:00,0.00957349
2002-04-12 00:00:00+00:00,-0.00004667
2002-04-15 00:00:00+00:00,-0.00004694
2002-04-16 00:00:00+00:00,-0.00394563
2002-04-17 00:00:00+00:00,0.00577937
2002-04-18 00:00:00+00:00,-0.00583979
2002-04-19 00:00:00+00:00,0.00517062
2002-04-22 00:00:00+00:00,-0.00515119
2002-04-23 00:00:00+00:00,0.00064843
2002-04-24 00:00:00+00:00,-0.00065522
2002-04-25 00:00:00+00:00,-0.00048224
2002-04-26 00:00:00+00:00,-0.00204847
2002-04-29 00:00:00+00:00,0.00369932
2002-04-30 00:00:00+00:00,0.00055952
2002-05-01 00:00:00+00:00,-0.00247826
2002-05-02 00:00:00+00:00,0.00064762
2002-05-03 00:00:00+00:00,0.00821066
2002-05-06 00:00:00+00:00,0.00210693
2002-05-07 00:00:00+00:00,0.00399565
2002-05-08 00:00:00+00:00,-0.00493237
2002-05-09 00:00:00+00:00,0.00132943
2002-05-10 00:00:00+00:00,-0.00116623
2002-05-13 00:00:00+00:00,-0.00073759
2002-05-14 00:00:00+00:00,-0.00392525
2002-05-15 00:00:00+00:00,0.00332477
2002-05-16 00:00:00+00:00,0.00408944
2002-05-17 00:00:00+00:00,-0.00760170
2002-05-20 00:00:00+00:00,-0.00298900
2002-05-21 00:00:00+00:00,-0.01366679
2002-05-22 00:00:00+00:00,0.00918652
2002-05-23 00:00:00+00:00,0.00082388
2002-05-24 00:00:00+00:00,-0.00257231
2002-05-28 00:00:00+00:00,0.00737071
2002-05-29 00:00:00+00:00,0.00679679
2002-05-30 00:00:00+00:00,-0.00624346
2002-05-31 00:00:00+00:00,0.00159766
2002-06-03 00:00:00+00:00,0.03461626
2002-06-04 00:00:00+00:00,0.01004140
2002-06-05 00:00:00+00:00,0.00406988
2002-06-06 00:00:00+00:00,0.01074092
2002-06-07 00:00:00+00:00,-0.00090032
2002-06-10 00:00:00+00:00,0.00335916
2002-06-11 00:00:00+00:00,0.01815459
2002-06-12 00:00:00+00:00,-0.00847817
2002-06-13 00:00:00+00:00,-0.00752803
2002-06-14 00:00:00+00:00,-0.00398671
2002-06-17 00:00:00+00:00,0.00150035
2002-06-18 00:00:00+00:00,0.00664978
2002-06-19 00:00:00+00:00,0.00157380
2002-06-20 00:00:00+00:00,0.00489147
2002-06-21 00:00:00+00:00,-0.00996052
2002-06-24 00:00:00+00:00,0.00269105
2002-06-25 00:00:00+00:00,0.00575631
2002-06-26 00:00:00+00:00,-0.00598614
2002-06-27 00:00:00+00:00,-0.00021711
2002-06-28 00:00:00+00:00,0.00430775
2002-07-01 00:00:00+00:00,0.00046309
2002-07-02 00:00:00+00:00,-0.00268076
2002-07-03 00:00:00+00:00,-0.00583960
2002-07-05 00:00:00+00:00,-0.00390266
2002-07-08 00:00:00+00:00,0.00055488
2002-07-09 00:00:00+00:00,0.00115653
2002-07-10 00:00:00+00:00,-0.00811769
2002-07-11 00:00:00+00:00,-0.00428827
2002-07-12 00:00:00+00:00,0.00004026
2002-07-15 00:00:00+00:00,0.00994871
2002-07-16 00:00:00+00:00,0.00072758
2002-07-17 00:00:00+00:00,0.00330674
2002-07-18 00:00:00+00:00,0.00380976
2002-07-19 00:00:00+00:00,-0.00405930
2002-07-22 00:00:00+00:00,-0.00073214
2002-07-23 00:00:00+00:00,-0.00879575
2002-07-24 00:00:00+00:00,-0.00220949
2002-07-25 00:00:00+00:00,0.00836572
2002-07-26 00:00:00+00:00,0.00494185
2002-07-29 00:00:00+00:00,0.00038092
2002-07-30 00:00:00+00:00,0.00705253
2002-07-31 00:00:00+00:00,-0.01057835
2002-08-01 00:00:00+00:00,0.00338764
2002-08-02 00:00:00+00:00,0.00081099
2002-08-05 00:00:00+00:00,-0.00047207
2002-08-06 00:00:00+00:00,-0.00560293
