Date,SMI
2015-08-31 00:00:00+00:00,0.00713411
2015-09-02 00:00:00+00:00,-0.01291367
2015-09-03 00:00:00+00:00,0.01710022
2015-09-04 00:00:00+00:00,-0.01789001
2015-09-07 00:00:00+00:00,0.00867038
2015-09-08 00:00:00+00:00,0.03112190
2015-09-09 00:00:00+00:00,-0.01168441
2015-09-10 00:00:00+00:00,0.00661918
2015-09-11 00:00:00+00:00,-0.00432707
2015-09-14 00:00:00+00:00,-0.01230829
2015-09-15 00:00:00+00:00,0.01684178
2015-09-16 00:00:00+00:00,0.02393741
2015-09-17 00:00:00+00:00,-0.01195054
2015-09-18 00:00:00+00:00,-0.00273814
2015-09-21 00:00:00+00:00,-0.00297325
2015-09-22 00:00:00+00:00,-0.06602299
2015-09-23 00:00:00+00:00,-0.01227280
2015-09-24 00:00:00+00:00,-0.02817536
2015-09-25 00:00:00+00:00,0.03281355
2015-09-28 00:00:00+00:00,-0.02807296
2015-09-29 00:00:00+00:00,-0.00831172
2015-09-30 00:00:00+00:00,0.04809404
2015-10-01 00:00:00+00:00,0.00093970
2015-10-02 00:00:00+00:00,0.00784785
2015-10-05 00:00:00+00:00,0.04911992
2015-10-06 00:00:00+00:00,-0.00707247
2015-10-07 00:00:00+00:00,-0.01629690
2015-10-08 00:00:00+00:00,0.00989628
2015-10-09 00:00:00+00:00,-0.00412320
2015-10-12 00:00:00+00:00,0.00103622
2015-10-13 00:00:00+00:00,-0.01520166
2015-10-14 00:00:00+00:00,-0.01605527
2015-10-15 00:00:00+00:00,0.03439271
2015-10-16 00:00:00+00:00,-0.00092127
2015-10-19 00:00:00+00:00,-0.00080454
2015-10-20 00:00:00+00:00,-0.01024454
2015-10-21 00:00:00+00:00,-0.01539125
2015-10-22 00:00:00+00:00,0.04361387
2015-10-23 00:00:00+00:00,0.01476630
2015-10-26 00:00:00+00:00,-0.00414245
2015-10-27 00:00:00+00:00,0.01360106
2015-10-28 00:00:00+00:00,0.02061035
2015-11-02 00:00:00+00:00,-0.00669634
2015-11-03 00:00:00+00:00,0.00479500
2015-11-04 00:00:00+00:00,0.00223469
2015-11-05 00:00:00+00:00,0.00927129
2015-11-06 00:00:00+00:00,0.00144180
2015-11-09 00:00:00+00:00,-0.02933040
2015-11-10 00:00:00+00:00,-0.00124491
2015-11-11 00:00:00+00:00,0.00597895
2015-11-12 00:00:00+00:00,-0.01748740
2015-11-13 00:00:00+00:00,-0.01765233
2015-11-16 00:00:00+00:00,0.01054750
2015-11-17 00:00:00+00:00,0.02990978
2015-11-18 00:00:00+00:00,0.01731990
2015-11-19 00:00:00+00:00,0.00855453
2015-11-20 00:00:00+00:00,-0.00689289
2015-11-23 00:00:00+00:00,-0.01834993
2015-11-24 00:00:00+00:00,-0.01879085
2015-11-25 00:00:00+00:00,0.02398641
2015-11-26 00:00:00+00:00,0.00458645
2015-11-27 00:00:00+00:00,0.00982867
2015-11-30 00:00:00+00:00,-0.00323339
2015-12-01 00:00:00+00:00,0.00255328
2015-12-02 00:00:00+00:00,-0.01278326
2015-12-03 00:00:00+00:00,-0.04286252
2015-12-04 00:00:00+00:00,0.01911123
2015-12-07 00:00:00+00:00,0.00010472
2015-12-08 00:00:00+00:00,-0.03475712
2015-12-09 00:00:00+00:00,-0.02590016
2015-12-10 00:00:00+00:00,0.01026405
2015-12-11 00:00:00+00:00,-0.03153007
2015-12-14 00:00:00+00:00,-0.01098185
2015-12-15 00:00:00+00:00,0.01085053
2015-12-16 00:00:00+00:00,0.01793395
2015-12-17 00:00:00+00:00,0.01251691
2015-12-18 00:00:00+00:00,-0.02373520
2015-12-21 00:00:00+00:00,0.00935657
2015-12-22 00:00:00+00:00,-0.00899368
2015-12-23 00:00:00+00:00,0.03454113
2015-12-28 00:00:00+00:00,0.00114872
2015-12-29 00:00:00+00:00,0.03485052
2015-12-30 00:00:00+00:00,-0.01059467
