Date,SOYBEAN
2000-03-27 00:00:00+00:00,0.00253008
2000-03-28 00:00:00+00:00,-0.02039270
2000-03-29 00:00:00+00:00,0.00936495
2000-03-30 00:00:00+00:00,0.02790410
2000-03-31 00:00:00+00:00,0.03288935
2000-04-03 00:00:00+00:00,0.00905977
2000-04-04 00:00:00+00:00,-0.02902065
2000-04-05 00:00:00+00:00,0.01934552
2000-04-06 00:00:00+00:00,-0.04457149
2000-04-07 00:00:00+00:00,0.02452073
2000-04-10 00:00:00+00:00,-0.02284200
2000-04-11 00:00:00+00:00,-0.01813588
2000-04-12 00:00:00+00:00,0.03790347
2000-04-13 00:00:00+00:00,0.00294271
2000-04-14 00:00:00+00:00,-0.01927656
2000-04-17 00:00:00+00:00,-0.00375978
2000-04-18 00:00:00+00:00,0.01239902
2000-04-19 00:00:00+00:00,0.01277248
2000-04-20 00:00:00+00:00,-0.00682527
2000-04-24 00:00:00+00:00,0.02654132
2000-04-25 00:00:00+00:00,0.00026598
2000-04-26 00:00:00+00:00,-0.01203519
2000-04-27 00:00:00+00:00,-0.03198845
2000-04-28 00:00:00+00:00,-0.01902521
2000-05-01 00:00:00+00:00,0.10091344
2000-05-02 00:00:00+00:00,-0.00794204
2000-05-03 00:00:00+00:00,0.02453097
2000-05-04 00:00:00+00:00,-0.00274466
2000-05-05 00:00:00+00:00,-0.01989494
2000-05-08 00:00:00+00:00,-0.02745278
2000-05-09 00:00:00+00:00,-0.00983591
2000-05-10 00:00:00+00:00,0.05272750
2000-05-11 00:00:00+00:00,-0.00361751
2000-05-12 00:00:00+00:00,-0.00749124
2000-05-15 00:00:00+00:00,-0.05537821
2000-05-16 00:00:00+00:00,-0.02236701
2000-05-17 00:00:00+00:00,-0.01319649
2000-05-18 00:00:00+00:00,0.02559181
2000-05-19 00:00:00+00:00,0.01722733
2000-05-22 00:00:00+00:00,-0.00371700
2000-05-23 00:00:00+00:00,-0.01348299
2000-05-24 00:00:00+00:00,-0.02831428
2000-05-25 00:00:00+00:00,-0.05859869
2000-05-26 00:00:00+00:00,0.02642428
2000-05-30 00:00:00+00:00,-0.06791449
2000-05-31 00:00:00+00:00,0.00364757
2000-06-01 00:00:00+00:00,0.02171220
2000-06-02 00:00:00+00:00,0.04125593
2000-06-05 00:00:00+00:00,-0.01261829
2000-06-06 00:00:00+00:00,0.00863395
2000-06-07 00:00:00+00:00,-0.03338705
2000-06-08 00:00:00+00:00,-0.00534076
2000-06-09 00:00:00+00:00,-0.00958849
2000-06-12 00:00:00+00:00,-0.06122569
2000-06-13 00:00:00+00:00,-0.01044986
2000-06-14 00:00:00+00:00,-0.04339623
2000-06-15 00:00:00+00:00,-0.01124090
2000-06-16 00:00:00+00:00,0.02053285
2000-06-19 00:00:00+00:00,-0.01864596
2000-06-20 00:00:00+00:00,-0.03396058
2000-06-21 00:00:00+00:00,0.00906630
2000-06-22 00:00:00+00:00,-0.02164689
2000-06-23 00:00:00+00:00,-0.01413576
2000-06-26 00:00:00+00:00,-0.01841289
2000-06-27 00:00:00+00:00,0.02193076
2000-06-28 00:00:00+00:00,0.00657930
2000-06-29 00:00:00+00:00,0.03186657
2000-06-30 00:00:00+00:00,-0.05813189
2000-07-03 00:00:00+00:00,-0.02744468
2000-07-05 00:00:00+00:00,0.00566618
2000-07-06 00:00:00+00:00,-0.04678967
2000-07-07 00:00:00+00:00,0.02967879
2000-07-10 00:00:00+00:00,-0.00552277
2000-07-11 00:00:00+00:00,-0.03555150
2000-07-12 00:00:00+00:00,0.02220875
2000-07-13 00:00:00+00:00,-0.01476250
2000-07-14 00:00:00+00:00,-0.02571299
2000-07-17 00:00:00+00:00,-0.02496285
2000-07-18 00:00:00+00:00,0.00985033
2000-07-19 00:00:00+00:00,0.01643683
2000-07-20 00:00:00+00:00,0.02611770
2000-07-21 00:00:00+00:00,0.02848187
2000-07-24 00:00:00+00:00,-0.02041740
2000-07-25 00:00:00+00:00,-0.02709488
2000-07-26 00:00:00+00:00,-0.00018367
2000-07-27 00:00:00+00:00,0.01617291
2000-07-28 00:00:00+00:00,-0.02558963
2000-07-31 00:00:00+00:00,-0.01223929
2000-08-01 00:00:00+00:00,-0.01395213
2000-08-02 00:00:00+00:00,0.02421816
2000-08-03 00:00:00+00:00,-0.02100697
2000-08-04 00:00:00+00:00,-0.00738328
2000-08-07 00:00:00+00:00,-0.01463781
2000-08-08 00:00:00+00:00,0.03059195
2000-08-09 00:00:00+00:00,-0.00624956
2000-08-10 00:00:00+00:00,0.02027899
2000-08-11 00:00:00+00:00,0.02225444
2000-08-14 00:00:00+00:00,0.01388310
2000-08-15 00:00:00+00:00,0.00734044
2000-08-16 00:00:00+00:00,0.03193375
2000-08-17 00:00:00+00:00,-0.02231472
2000-08-18 00:00:00+00:00,-0.00818190
2000-08-21 00:00:00+00:00,0.01694445
2000-08-22 00:00:00+00:00,-0.01557106
2000-08-23 00:00:00+00:00,0.00516087
2000-08-24 00:00:00+00:00,0.00887511
2000-08-25 00:00:00+00:00,-0.00018728
2000-08-28 00:00:00+00:00,0.03751522
2000-08-29 00:00:00+00:00,0.06019794
2000-08-30 00:00:00+00:00,-0.01129306
2000-08-31 00:00:00+00:00,0.05212354
2000-09-01 00:00:00+00:00,-0.00711686
2000-09-05 00:00:00+00:00,0.03655719
2000-09-06 00:00:00+00:00,-0.06698118
2000-09-07 00:00:00+00:00,-0.02138564
2000-09-08 00:00:00+00:00,0.06104166
2000-09-11 00:00:00+00:00,0.00328307
2000-09-12 00:00:00+00:00,-0.00166366
2000-09-13 00:00:00+00:00,-0.02540400
2000-09-14 00:00:00+00:00,-0.02620886
2000-09-15 00:00:00+00:00,0.06234894
2000-09-18 00:00:00+00:00,0.02327914
2000-09-19 00:00:00+00:00,-0.02192252
2000-09-20 00:00:00+00:00,0.01319482
2000-09-21 00:00:00+00:00,0.01406867
2000-09-22 00:00:00+00:00,0.01255847
2000-09-25 00:00:00+00:00,-0.01006109
2000-09-26 00:00:00+00:00,-0.01009400
2000-09-27 00:00:00+00:00,0.00882906
2000-09-28 00:00:00+00:00,0.00642128
2000-09-29 00:00:00+00:00,-0.01430270
2000-10-02 00:00:00+00:00,-0.00871126
2000-10-03 00:00:00+00:00,0.00266502
2000-10-04 00:00:00+00:00,-0.00540108
2000-10-05 00:00:00+00:00,-0.00446318
2000-10-06 00:00:00+00:00,-0.00066175
2000-10-09 00:00:00+00:00,-0.00874793
2000-10-10 00:00:00+00:00,-0.00018506
2000-10-11 00:00:00+00:00,-0.01645158
2000-10-12 00:00:00+00:00,-0.00983645
2000-10-13 00:00:00+00:00,-0.01812797
2000-10-16 00:00:00+00:00,-0.01341414
2000-10-17 00:00:00+00:00,0.01656177
2000-10-18 00:00:00+00:00,-0.00604637
2000-10-19 00:00:00+00:00,0.00519932
2000-10-20 00:00:00+00:00,-0.01240027
2000-10-23 00:00:00+00:00,-0.01148477
2000-10-24 00:00:00+00:00,0.00722634
2000-10-25 00:00:00+00:00,-0.00117444
2000-10-26 00:00:00+00:00,-0.01642882
2000-10-27 00:00:00+00:00,-0.01458045
2000-10-30 00:00:00+00:00,0.01030057
2000-10-31 00:00:00+00:00,0.00229738
2000-11-01 00:00:00+00:00,0.00330056
2000-11-02 00:00:00+00:00,0.03297937
2000-11-03 00:00:00+00:00,0.00663339
2000-11-06 00:00:00+00:00,0.00320773
2000-11-07 00:00:00+00:00,0.00029468
2000-11-08 00:00:00+00:00,0.00176521
2000-11-09 00:00:00+00:00,-0.02729502
2000-11-10 00:00:00+00:00,-0.02128806
2000-11-13 00:00:00+00:00,-0.00018894
2000-11-14 00:00:00+00:00,0.00529281
2000-11-15 00:00:00+00:00,0.02159323
2000-11-16 00:00:00+00:00,-0.01291477
2000-11-17 00:00:00+00:00,0.03922048
2000-11-20 00:00:00+00:00,0.00850699
2000-11-21 00:00:00+00:00,-0.01078597
2000-11-22 00:00:00+00:00,0.01433215
2000-11-24 00:00:00+00:00,0.03537116
2000-11-27 00:00:00+00:00,-0.01151900
2000-11-28 00:00:00+00:00,0.00883568
2000-11-29 00:00:00+00:00,-0.00679791
2000-11-30 00:00:00+00:00,0.00123798
2000-12-01 00:00:00+00:00,0.00550796
2000-12-04 00:00:00+00:00,-0.01249386
2000-12-05 00:00:00+00:00,-0.00494279
2000-12-06 00:00:00+00:00,0.01557787
2000-12-07 00:00:00+00:00,-0.01581426
2000-12-08 00:00:00+00:00,0.01844347
2000-12-11 00:00:00+00:00,-0.01011025
2000-12-12 00:00:00+00:00,-0.01540476
2000-12-13 00:00:00+00:00,0.00508787
2000-12-14 00:00:00+00:00,-0.00209329
2000-12-15 00:00:00+00:00,0.00795753
2000-12-18 00:00:00+00:00,0.01078527
2000-12-19 00:00:00+00:00,0.00361475
2000-12-20 00:00:00+00:00,-0.01058707
2000-12-21 00:00:00+00:00,0.00173824
2000-12-22 00:00:00+00:00,-0.00916780
2000-12-26 00:00:00+00:00,-0.00064983
2000-12-27 00:00:00+00:00,-0.01879062
2000-12-28 00:00:00+00:00,-0.01560390
2000-12-29 00:00:00+00:00,0.00662669
2001-01-02 00:00:00+00:00,-0.01323059
2001-01-03 00:00:00+00:00,0.00323987
2001-01-04 00:00:00+00:00,-0.02300526
2001-01-05 00:00:00+00:00,-0.00801058
2001-01-08 00:00:00+00:00,0.00280707
2001-01-09 00:00:00+00:00,0.01166982
2001-01-10 00:00:00+00:00,-0.01583837
2001-01-11 00:00:00+00:00,-0.04012045
2001-01-12 00:00:00+00:00,-0.01778370
2001-01-16 00:00:00+00:00,-0.02758598
2001-01-17 00:00:00+00:00,-0.00994055
2001-01-18 00:00:00+00:00,0.00810729
2001-01-19 00:00:00+00:00,-0.01817149
2001-01-22 00:00:00+00:00,0.02688242
2001-01-23 00:00:00+00:00,-0.02990170
2001-01-24 00:00:00+00:00,0.00609376
2001-01-25 00:00:00+00:00,-0.00898150
2001-01-26 00:00:00+00:00,-0.03300621
2001-01-29 00:00:00+00:00,-0.00757087
2001-01-30 00:00:00+00:00,0.01260481
2001-01-31 00:00:00+00:00,0.00618798
2001-02-01 00:00:00+00:00,0.02404551
2001-02-02 00:00:00+00:00,0.01596670
2001-02-05 00:00:00+00:00,-0.02443164
2001-02-06 00:00:00+00:00,0.00455057
2001-02-07 00:00:00+00:00,-0.01005996
2001-02-08 00:00:00+00:00,-0.04939466
2001-02-09 00:00:00+00:00,0.00092102
2001-02-12 00:00:00+00:00,-0.01355588
2001-02-13 00:00:00+00:00,-0.01095225
2001-02-14 00:00:00+00:00,0.00418916
2001-02-15 00:00:00+00:00,-0.00557176
2001-02-16 00:00:00+00:00,0.01180535
2001-02-20 00:00:00+00:00,0.00686984
2001-02-21 00:00:00+00:00,0.00146094
2001-02-22 00:00:00+00:00,-0.01089863
2001-02-23 00:00:00+00:00,-0.03308672
2001-02-26 00:00:00+00:00,-0.00289646
2001-02-27 00:00:00+00:00,0.01857699
2001-02-28 00:00:00+00:00,0.02927940
2001-03-01 00:00:00+00:00,0.02240897
2001-03-02 00:00:00+00:00,-0.01500969
2001-03-05 00:00:00+00:00,0.00734695
2001-03-06 00:00:00+00:00,0.02972050
2001-03-07 00:00:00+00:00,-0.01850701
2001-03-08 00:00:00+00:00,-0.00279478
2001-03-09 00:00:00+00:00,0.00091566
2001-03-12 00:00:00+00:00,-0.00226231
2001-03-13 00:00:00+00:00,-0.01817240
2001-03-14 00:00:00+00:00,-0.05480229
2001-03-15 00:00:00+00:00,-0.00785203
2001-03-16 00:00:00+00:00,-0.01010656
2001-03-19 00:00:00+00:00,0.00598154
2001-03-20 00:00:00+00:00,0.01594592
2001-03-21 00:00:00+00:00,-0.01772714
2001-03-22 00:00:00+00:00,-0.03787091
2001-03-23 00:00:00+00:00,-0.00804466
2001-03-26 00:00:00+00:00,0.02428289
2001-03-27 00:00:00+00:00,0.01332790
2001-03-28 00:00:00+00:00,-0.01461918
2001-03-29 00:00:00+00:00,-0.03326168
2001-03-30 00:00:00+00:00,-0.04296578
2001-04-02 00:00:00+00:00,0.02673605
2001-04-03 00:00:00+00:00,-0.00012950
2001-04-04 00:00:00+00:00,0.02747257
2001-04-05 00:00:00+00:00,-0.00239871
2001-04-06 00:00:00+00:00,-0.01207267
2001-04-09 00:00:00+00:00,0.02105189
2001-04-10 00:00:00+00:00,-0.03012162
2001-04-11 00:00:00+00:00,0.01940187
2001-04-12 00:00:00+00:00,-0.00638767
2001-04-16 00:00:00+00:00,-0.01496094
2001-04-17 00:00:00+00:00,-0.01277234
2001-04-18 00:00:00+00:00,-0.00648885
2001-04-19 00:00:00+00:00,-0.03558642
2001-04-20 00:00:00+00:00,0.00283939
2001-04-23 00:00:00+00:00,-0.02139443
2001-04-24 00:00:00+00:00,0.02016662
2001-04-25 00:00:00+00:00,-0.01369794
2001-04-26 00:00:00+00:00,0.04327996
2001-04-27 00:00:00+00:00,-0.01582728
2001-04-30 00:00:00+00:00,0.04034651
2001-05-01 00:00:00+00:00,-0.00242405
2001-05-02 00:00:00+00:00,0.00333621
2001-05-03 00:00:00+00:00,-0.02428632
2001-05-04 00:00:00+00:00,0.03195214
2001-05-07 00:00:00+00:00,-0.02934419
2001-05-08 00:00:00+00:00,0.00570358
2001-05-09 00:00:00+00:00,-0.00418218
2001-05-10 00:00:00+00:00,-0.03444012
2001-05-11 00:00:00+00:00,0.00165837
2001-05-14 00:00:00+00:00,0.04008829
2001-05-15 00:00:00+00:00,-0.00011714
2001-05-16 00:00:00+00:00,0.01146697
2001-05-17 00:00:00+00:00,0.01829774
2001-05-18 00:00:00+00:00,-0.00125568
2001-05-21 00:00:00+00:00,-0.02523004
2001-05-22 00:00:00+00:00,-0.00011575
2001-05-23 00:00:00+00:00,-0.00011603
2001-05-24 00:00:00+00:00,0.00683646
2001-05-25 00:00:00+00:00,-0.01859178
2001-05-29 00:00:00+00:00,-0.02635551
2001-05-30 00:00:00+00:00,-0.01252779
2001-05-31 00:00:00+00:00,0.05461400
2001-06-01 00:00:00+00:00,0.03458611
2001-06-04 00:00:00+00:00,-0.00637014
2001-06-05 00:00:00+00:00,-0.00581376
2001-06-06 00:00:00+00:00,0.03251231
2001-06-07 00:00:00+00:00,0.01341342
2001-06-08 00:00:00+00:00,0.01277677
2001-06-11 00:00:00+00:00,0.02608352
2001-06-12 00:00:00+00:00,0.01200768
2001-06-13 00:00:00+00:00,-0.00503666
2001-06-14 00:00:00+00:00,-0.01382649
2001-06-15 00:00:00+00:00,-0.05701891
2001-06-18 00:00:00+00:00,0.02149035
2001-06-19 00:00:00+00:00,0.02126033
2001-06-20 00:00:00+00:00,-0.02685295
2001-06-21 00:00:00+00:00,-0.01422776
2001-06-22 00:00:00+00:00,-0.02850385
2001-06-25 00:00:00+00:00,-0.01393563
2001-06-26 00:00:00+00:00,0.03467200
2001-06-27 00:00:00+00:00,0.02155249
2001-06-28 00:00:00+00:00,-0.00745057
2001-06-29 00:00:00+00:00,0.09965902
2001-07-02 00:00:00+00:00,0.03759977
2001-07-03 00:00:00+00:00,0.01151775
2001-07-05 00:00:00+00:00,0.02194307
2001-07-06 00:00:00+00:00,-0.00946612
2001-07-09 00:00:00+00:00,0.04277114
2001-07-10 00:00:00+00:00,0.02851452
2001-07-11 00:00:00+00:00,0.02909035
2001-07-12 00:00:00+00:00,0.08330172
2001-07-13 00:00:00+00:00,-0.00535814
2001-07-16 00:00:00+00:00,-0.05415660
2001-07-17 00:00:00+00:00,0.05836174
2001-07-18 00:00:00+00:00,-0.05362454
2001-07-19 00:00:00+00:00,-0.00697572
2001-07-20 00:00:00+00:00,-0.08332293
2001-07-23 00:00:00+00:00,0.04615938
2001-07-24 00:00:00+00:00,-0.00966085
2001-07-25 00:00:00+00:00,0.03726035
2001-07-26 00:00:00+00:00,-0.00060945
2001-07-27 00:00:00+00:00,0.03413008
2001-07-30 00:00:00+00:00,-0.04200358
2001-07-31 00:00:00+00:00,0.03672127
2001-08-01 00:00:00+00:00,-0.02157583
2001-08-02 00:00:00+00:00,-0.05443368
2001-08-03 00:00:00+00:00,-0.01739776
2001-08-06 00:00:00+00:00,0.02872370
2001-08-07 00:00:00+00:00,0.03032912
2001-08-08 00:00:00+00:00,0.01138842
2001-08-09 00:00:00+00:00,0.00586535
2001-08-10 00:00:00+00:00,0.02462962
2001-08-13 00:00:00+00:00,0.02381559
2001-08-14 00:00:00+00:00,-0.04258096
2001-08-15 00:00:00+00:00,0.02402815
2001-08-16 00:00:00+00:00,-0.05469012
2001-08-17 00:00:00+00:00,0.00889611
2001-08-20 00:00:00+00:00,-0.06077597
2001-08-21 00:00:00+00:00,0.01529965
2001-08-22 00:00:00+00:00,-0.01940794
2001-08-23 00:00:00+00:00,-0.02064310
2001-08-24 00:00:00+00:00,-0.01616364
2001-08-27 00:00:00+00:00,0.00929406
2001-08-28 00:00:00+00:00,-0.01359512
2001-08-29 00:00:00+00:00,0.02389899
2001-08-30 00:00:00+00:00,-0.02429806
2001-08-31 00:00:00+00:00,0.02276050
2001-09-04 00:00:00+00:00,-0.00525423
2001-09-05 00:00:00+00:00,-0.02437369
2001-09-06 00:00:00+00:00,-0.03565396
2001-09-07 00:00:00+00:00,-0.00170065
2001-09-10 00:00:00+00:00,0.00255538
2001-09-13 00:00:00+00:00,0.05788489
2001-09-14 00:00:00+00:00,-0.03432620
2001-09-17 00:00:00+00:00,0.02047579
2001-09-18 00:00:00+00:00,-0.01453862
2001-09-19 00:00:00+00:00,-0.01723921
2001-09-20 00:00:00+00:00,0.01981801
2001-09-21 00:00:00+00:00,-0.00370854
2001-09-24 00:00:00+00:00,0.00978896
2001-09-25 00:00:00+00:00,-0.00732727
2001-09-26 00:00:00+00:00,0.00666774
2001-09-27 00:00:00+00:00,-0.00524940
2001-09-28 00:00:00+00:00,-0.03740648
2001-10-01 00:00:00+00:00,-0.00060971
2001-10-02 00:00:00+00:00,-0.00219856
2001-10-03 00:00:00+00:00,-0.00219592
2001-10-04 00:00:00+00:00,-0.00430628
2001-10-05 00:00:00+00:00,-0.00911955
2001-10-08 00:00:00+00:00,0.01485633
2001-10-09 00:00:00+00:00,-0.00961595
2001-10-10 00:00:00+00:00,-0.01606051
2001-10-11 00:00:00+00:00,-0.00061429
2001-10-12 00:00:00+00:00,-0.04465439
2001-10-15 00:00:00+00:00,-0.02583209
2001-10-16 00:00:00+00:00,0.00214234
2001-10-17 00:00:00+00:00,0.01322621
2001-10-18 00:00:00+00:00,-0.01326354
2001-10-19 00:00:00+00:00,-0.01224486
2001-10-22 00:00:00+00:00,-0.01122513
2001-10-23 00:00:00+00:00,0.00664206
2001-10-24 00:00:00+00:00,0.01724227
2001-10-25 00:00:00+00:00,0.00878879
2001-10-26 00:00:00+00:00,-0.01715550
2001-10-29 00:00:00+00:00,0.00659972
2001-10-30 00:00:00+00:00,0.03314976
2001-10-31 00:00:00+00:00,-0.01370396
2001-11-01 00:00:00+00:00,0.01090439
2001-11-02 00:00:00+00:00,-0.00987114
2001-11-05 00:00:00+00:00,0.00705115
2001-11-06 00:00:00+00:00,-0.02299360
2001-11-07 00:00:00+00:00,0.01540359
2001-11-08 00:00:00+00:00,-0.01651409
2001-11-09 00:00:00+00:00,0.02811007
2001-11-12 00:00:00+00:00,0.01463115
2001-11-13 00:00:00+00:00,-0.00547268
2001-11-14 00:00:00+00:00,0.00969328
2001-11-15 00:00:00+00:00,-0.01355330
2001-11-16 00:00:00+00:00,0.01785526
2001-11-19 00:00:00+00:00,0.00423593
2001-11-20 00:00:00+00:00,-0.00705889
2001-11-21 00:00:00+00:00,0.00154518
2001-11-23 00:00:00+00:00,0.00854094
2001-11-26 00:00:00+00:00,-0.04883831
2001-11-27 00:00:00+00:00,0.00213193
2001-11-28 00:00:00+00:00,-0.02417728
2001-11-29 00:00:00+00:00,-0.00006603
2001-11-30 00:00:00+00:00,0.04546479
2001-12-03 00:00:00+00:00,0.02055350
2001-12-04 00:00:00+00:00,-0.01564738
2001-12-05 00:00:00+00:00,-0.01252457
2001-12-06 00:00:00+00:00,-0.00060946
2001-12-07 00:00:00+00:00,0.00867065
2001-12-10 00:00:00+00:00,-0.00440206
2001-12-11 00:00:00+00:00,-0.02128683
2001-12-12 00:00:00+00:00,-0.01822478
2001-12-13 00:00:00+00:00,0.00604080
2001-12-14 00:00:00+00:00,0.00104245
2001-12-17 00:00:00+00:00,0.00325578
2001-12-18 00:00:00+00:00,-0.02604487
2001-12-19 00:00:00+00:00,0.00553599
2001-12-20 00:00:00+00:00,-0.00676647
2001-12-21 00:00:00+00:00,-0.00511334
2001-12-26 00:00:00+00:00,-0.02086229
2001-12-27 00:00:00+00:00,0.00220851
2001-12-28 00:00:00+00:00,-0.01138454
2001-12-31 00:00:00+00:00,-0.01319166
2002-01-02 00:00:00+00:00,-0.02591088
2002-01-03 00:00:00+00:00,0.02261047
2002-01-04 00:00:00+00:00,0.00511158
2002-01-07 00:00:00+00:00,0.03261968
2002-01-08 00:00:00+00:00,0.01403659
2002-01-09 00:00:00+00:00,0.02345368
2002-01-10 00:00:00+00:00,-0.02996303
2002-01-11 00:00:00+00:00,0.04268377
2002-01-14 00:00:00+00:00,0.01427305
2002-01-15 00:00:00+00:00,0.00267504
2002-01-16 00:00:00+00:00,0.02670072
2002-01-17 00:00:00+00:00,-0.01029851
2002-01-18 00:00:00+00:00,-0.00926528
2002-01-22 00:00:00+00:00,-0.02400204
2002-01-23 00:00:00+00:00,-0.03034932
2002-01-24 00:00:00+00:00,0.01391076
2002-01-25 00:00:00+00:00,-0.02673047
2002-01-28 00:00:00+00:00,-0.00231760
2002-01-29 00:00:00+00:00,-0.00625778
2002-01-30 00:00:00+00:00,-0.00401275
2002-01-31 00:00:00+00:00,0.00050069
2002-02-01 00:00:00+00:00,-0.01021734
2002-02-04 00:00:00+00:00,0.02381229
2002-02-05 00:00:00+00:00,0.00218115
2002-02-06 00:00:00+00:00,-0.01297832
2002-02-07 00:00:00+00:00,0.00842036
2002-02-08 00:00:00+00:00,-0.01188120
2002-02-11 00:00:00+00:00,0.00559829
2002-02-12 00:00:00+00:00,0.01857943
2002-02-13 00:00:00+00:00,0.02343844
2002-02-14 00:00:00+00:00,-0.00559269
2002-02-15 00:00:00+00:00,0.00879977
2002-02-19 00:00:00+00:00,-0.00612524
2002-02-20 00:00:00+00:00,0.02755967
2002-02-21 00:00:00+00:00,0.00321047
2002-02-22 00:00:00+00:00,-0.01585125
2002-02-25 00:00:00+00:00,-0.02257974
2002-02-26 00:00:00+00:00,0.00604308
2002-02-27 00:00:00+00:00,0.03037255
2002-02-28 00:00:00+00:00,-0.03387053
2002-03-01 00:00:00+00:00,0.04206313
2002-03-04 00:00:00+00:00,0.00373447
2002-03-05 00:00:00+00:00,0.02703452
2002-03-06 00:00:00+00:00,-0.00916152
2002-03-07 00:00:00+00:00,0.02249078
2002-03-08 00:00:00+00:00,0.02384471
2002-03-11 00:00:00+00:00,-0.00793220
2002-03-12 00:00:00+00:00,-0.00957070
2002-03-13 00:00:00+00:00,-0.00112745
2002-03-14 00:00:00+00:00,0.02486669
2002-03-15 00:00:00+00:00,0.01303531
2002-03-18 00:00:00+00:00,-0.04850519
2002-03-19 00:00:00+00:00,0.00847517
2002-03-20 00:00:00+00:00,-0.02452235
2002-03-21 00:00:00+00:00,0.00100899
2002-03-22 00:00:00+00:00,0.01284317
2002-03-25 00:00:00+00:00,-0.01129011
2002-03-26 00:00:00+00:00,0.01713813
2002-03-27 00:00:00+00:00,0.02286717
2002-03-28 00:00:00+00:00,0.02418293
2002-04-01 00:00:00+00:00,-0.00058618
2002-04-02 00:00:00+00:00,-0.01048283
2002-04-03 00:00:00+00:00,-0.05085123
2002-04-04 00:00:00+00:00,-0.01831575
2002-04-05 00:00:00+00:00,0.01943657
2002-04-08 00:00:00+00:00,-0.03005942
2002-04-09 00:00:00+00:00,0.00265761
2002-04-10 00:00:00+00:00,-0.02404187
2002-04-11 00:00:00+00:00,0.00159168
2002-04-12 00:00:00+00:00,0.02423230
2002-04-15 00:00:00+00:00,-0.02185044
2002-04-16 00:00:00+00:00,0.04183186
2002-04-17 00:00:00+00:00,0.02423383
2002-04-18 00:00:00+00:00,-0.02031981
2002-04-19 00:00:00+00:00,0.01180201
2002-04-22 00:00:00+00:00,-0.01293258
2002-04-23 00:00:00+00:00,0.02207401
2002-04-24 00:00:00+00:00,0.00954631
2002-04-25 00:00:00+00:00,-0.02931982
2002-04-26 00:00:00+00:00,-0.01897348
2002-04-29 00:00:00+00:00,-0.01259967
2002-04-30 00:00:00+00:00,0.00157670
2002-05-01 00:00:00+00:00,-0.00389466
2002-05-02 00:00:00+00:00,-0.00554779
2002-05-03 00:00:00+00:00,-0.00666209
2002-05-06 00:00:00+00:00,-0.00171941
2002-05-07 00:00:00+00:00,0.01265211
2002-05-08 00:00:00+00:00,0.03175063
2002-05-09 00:00:00+00:00,0.02745760
2002-05-10 00:00:00+00:00,-0.02772491
2002-05-13 00:00:00+00:00,0.01936207
2002-05-14 00:00:00+00:00,-0.01343460
2002-05-15 00:00:00+00:00,0.01934195
2002-05-16 00:00:00+00:00,-0.00006478
