Date,CHF
2000-06-22 00:00:00+00:00,-0.00812368
2000-06-23 00:00:00+00:00,-0.00359939
2000-06-26 00:00:00+00:00,0.00395394
2000-06-27 00:00:00+00:00,0.01048760
2000-06-28 00:00:00+00:00,-0.00696281
2000-06-29 00:00:00+00:00,0.00457383
2000-06-30 00:00:00+00:00,0.00049079
2000-07-03 00:00:00+00:00,-0.00080870
2000-07-05 00:00:00+00:00,0.00714574
2000-07-06 00:00:00+00:00,-0.00225826
2000-07-07 00:00:00+00:00,-0.00210167
2000-07-10 00:00:00+00:00,0.00274968
2000-07-11 00:00:00+00:00,-0.00306982
2000-07-12 00:00:00+00:00,-0.01408675
2000-07-13 00:00:00+00:00,-0.00262891
2000-07-14 00:00:00+00:00,0.00213738
2000-07-17 00:00:00+00:00,-0.00312129
2000-07-18 00:00:00+00:00,-0.01086906
2000-07-19 00:00:00+00:00,-0.00282995
2000-07-20 00:00:00+00:00,0.00934618
2000-07-21 00:00:00+00:00,0.00148772
2000-07-24 00:00:00+00:00,-0.00429204
2000-07-25 00:00:00+00:00,0.00646188
2000-07-26 00:00:00+00:00,0.00279662
2000-07-27 00:00:00+00:00,-0.00853941
2000-07-28 00:00:00+00:00,-0.00827846
2000-07-31 00:00:00+00:00,0.00400473
2000-08-01 00:00:00+00:00,-0.00548688
2000-08-02 00:00:00+00:00,-0.00768741
2000-08-03 00:00:00+00:00,-0.00841721
2000-08-04 00:00:00+00:00,-0.00067731
2000-08-07 00:00:00+00:00,0.00102053
2000-08-08 00:00:00+00:00,-0.00542758
2000-08-09 00:00:00+00:00,-0.00392032
2000-08-10 00:00:00+00:00,0.00719188
2000-08-11 00:00:00+00:00,-0.00900558
2000-08-14 00:00:00+00:00,0.00017354
2000-08-15 00:00:00+00:00,0.00565746
2000-08-16 00:00:00+00:00,0.00119410
2000-08-17 00:00:00+00:00,0.00051145
2000-08-18 00:00:00+00:00,-0.00969153
2000-08-21 00:00:00+00:00,-0.00617758
2000-08-22 00:00:00+00:00,-0.00448741
2000-08-23 00:00:00+00:00,0.00937061
2000-08-24 00:00:00+00:00,0.00635966
2000-08-25 00:00:00+00:00,0.00034167
2000-08-28 00:00:00+00:00,-0.00204737
2000-08-29 00:00:00+00:00,-0.01230686
2000-08-30 00:00:00+00:00,-0.00017056
2000-08-31 00:00:00+00:00,-0.00553470
2000-09-01 00:00:00+00:00,0.01096531
2000-09-05 00:00:00+00:00,-0.08671367
2000-09-06 00:00:00+00:00,-0.03696572
2000-09-07 00:00:00+00:00,0.00516214
2000-09-08 00:00:00+00:00,-0.00725301
2000-09-11 00:00:00+00:00,0.00623585
2000-09-12 00:00:00+00:00,0.00674817
2000-09-13 00:00:00+00:00,0.00001220
2000-09-14 00:00:00+00:00,0.00442618
2000-09-15 00:00:00+00:00,-0.00649495
2000-09-18 00:00:00+00:00,-0.00016583
2000-09-19 00:00:00+00:00,0.00354911
2000-09-20 00:00:00+00:00,-0.00104748
2000-09-21 00:00:00+00:00,0.00653837
2000-09-22 00:00:00+00:00,0.02016309
2000-09-25 00:00:00+00:00,-0.00514767
2000-09-26 00:00:00+00:00,0.00760133
2000-09-27 00:00:00+00:00,0.00086053
2000-09-28 00:00:00+00:00,-0.00410427
2000-09-29 00:00:00+00:00,0.00103449
2000-10-02 00:00:00+00:00,-0.00445714
2000-10-03 00:00:00+00:00,-0.00068531
2000-10-04 00:00:00+00:00,-0.00085799
2000-10-05 00:00:00+00:00,-0.00810512
2000-10-06 00:00:00+00:00,-0.00016833
2000-10-09 00:00:00+00:00,-0.00016833
2000-10-10 00:00:00+00:00,0.00226673
2000-10-11 00:00:00+00:00,0.00174034
2000-10-12 00:00:00+00:00,-0.00051326
2000-10-13 00:00:00+00:00,-0.01593008
2000-10-16 00:00:00+00:00,-0.00333623
