Date,FANG
2018-07-20 00:00:00+00:00,-0.00320207
2018-07-23 00:00:00+00:00,-0.00307586
2018-07-24 00:00:00+00:00,0.00191912
2018-07-25 00:00:00+00:00,0.00327472
2018-07-26 00:00:00+00:00,-0.00245999
2018-07-27 00:00:00+00:00,-0.04184932
2018-07-30 00:00:00+00:00,-0.02864901
2018-07-31 00:00:00+00:00,0.00556069
2018-08-01 00:00:00+00:00,0.00001629
2018-08-02 00:00:00+00:00,0.02997472
2018-08-03 00:00:00+00:00,-0.00273181
2018-08-06 00:00:00+00:00,0.00901763
2018-08-07 00:00:00+00:00,0.01005450
2018-08-08 00:00:00+00:00,-0.00521818
2018-08-09 00:00:00+00:00,-0.00604562
2018-08-10 00:00:00+00:00,-0.00310420
2018-08-13 00:00:00+00:00,-0.00009188
2018-08-14 00:00:00+00:00,-0.00033892
2018-08-15 00:00:00+00:00,-0.01629478
2018-08-16 00:00:00+00:00,-0.00027169
2018-08-17 00:00:00+00:00,-0.01320665
2018-08-20 00:00:00+00:00,0.00530235
2018-08-21 00:00:00+00:00,0.01301626
2018-08-22 00:00:00+00:00,0.00762129
2018-08-23 00:00:00+00:00,-0.00499707
2018-08-24 00:00:00+00:00,0.01451423
2018-08-27 00:00:00+00:00,0.01671584
2018-08-28 00:00:00+00:00,-0.00658944
2018-08-29 00:00:00+00:00,0.00668721
2018-08-30 00:00:00+00:00,0.00007898
2018-08-31 00:00:00+00:00,-0.00184514
2018-09-04 00:00:00+00:00,-0.01079817
2018-09-05 00:00:00+00:00,-0.02779069
2018-09-06 00:00:00+00:00,-0.01673597
2018-09-07 00:00:00+00:00,-0.01075922
2018-09-09 00:00:00+00:00,-0.00009615
2018-09-10 00:00:00+00:00,0.02219815
2018-09-11 00:00:00+00:00,-0.00570993
2018-09-12 00:00:00+00:00,0.00153272
2018-09-13 00:00:00+00:00,0.00861287
2018-09-14 00:00:00+00:00,0.00348680
2018-09-17 00:00:00+00:00,-0.01048368
2018-09-18 00:00:00+00:00,-0.01160398
2018-09-19 00:00:00+00:00,0.01698301
2018-09-20 00:00:00+00:00,0.00639877
2018-09-21 00:00:00+00:00,-0.01268158
2018-09-24 00:00:00+00:00,0.00560874
2018-09-25 00:00:00+00:00,0.00726316
2018-09-26 00:00:00+00:00,0.00624759
2018-09-27 00:00:00+00:00,0.00943189
2018-09-28 00:00:00+00:00,-0.01921898
2018-10-01 00:00:00+00:00,0.01682360
2018-10-02 00:00:00+00:00,-0.01420373
2018-10-03 00:00:00+00:00,0.00429166
2018-10-04 00:00:00+00:00,-0.02912447
2018-10-05 00:00:00+00:00,-0.02058998
2018-10-08 00:00:00+00:00,-0.01085846
2018-10-09 00:00:00+00:00,0.00605615
2018-10-10 00:00:00+00:00,-0.05561872
2018-10-11 00:00:00+00:00,-0.00403751
2018-10-12 00:00:00+00:00,0.03341657
2018-10-15 00:00:00+00:00,-0.01450413
2018-10-16 00:00:00+00:00,0.04369685
2018-10-17 00:00:00+00:00,-0.00820920
2018-10-18 00:00:00+00:00,-0.03003578
2018-10-19 00:00:00+00:00,-0.00884189
2018-10-22 00:00:00+00:00,0.01040492
2018-10-23 00:00:00+00:00,0.00347944
2018-10-24 00:00:00+00:00,-0.05413059
2018-10-25 00:00:00+00:00,0.03801162
2018-10-26 00:00:00+00:00,0.00135829
2018-10-29 00:00:00+00:00,-0.03708670
2018-10-30 00:00:00+00:00,0.02415835
2018-10-31 00:00:00+00:00,0.03655130
2018-11-01 00:00:00+00:00,0.02429459
2018-11-02 00:00:00+00:00,-0.01962371
2018-11-05 00:00:00+00:00,-0.01263369
2018-11-06 00:00:00+00:00,0.00690224
2018-11-07 00:00:00+00:00,0.02873448
2018-11-08 00:00:00+00:00,-0.01821453
2018-11-09 00:00:00+00:00,-0.01594754
2018-11-12 00:00:00+00:00,-0.04190870
2018-11-13 00:00:00+00:00,0.01296285
2018-11-14 00:00:00+00:00,-0.00042658
2018-11-15 00:00:00+00:00,0.01640656
2018-11-16 00:00:00+00:00,-0.01863651
2018-11-19 00:00:00+00:00,-0.04341442
2018-11-20 00:00:00+00:00,-0.01686470
2018-11-21 00:00:00+00:00,0.00693809
2018-11-23 00:00:00+00:00,-0.01639694
2018-11-26 00:00:00+00:00,0.03882776
2018-11-27 00:00:00+00:00,-0.00272318
2018-11-28 00:00:00+00:00,0.02839930
2018-11-29 00:00:00+00:00,-0.01208369
2018-11-30 00:00:00+00:00,0.01463783
2018-12-02 00:00:00+00:00,0.00094344
2018-12-03 00:00:00+00:00,0.02695107
2018-12-04 00:00:00+00:00,-0.03756240
2018-12-06 00:00:00+00:00,-0.01699536
2018-12-07 00:00:00+00:00,-0.00463087
2018-12-10 00:00:00+00:00,0.01285577
2018-12-11 00:00:00+00:00,0.00116712
2018-12-12 00:00:00+00:00,0.01612655
2018-12-13 00:00:00+00:00,0.00790074
2018-12-14 00:00:00+00:00,-0.02289948
2018-12-17 00:00:00+00:00,-0.03759935
2018-12-18 00:00:00+00:00,0.01170953
2018-12-19 00:00:00+00:00,-0.02966927
2018-12-20 00:00:00+00:00,-0.03848118
2018-12-21 00:00:00+00:00,-0.03477344
2018-12-24 00:00:00+00:00,-0.02375547
2018-12-26 00:00:00+00:00,0.06907976
2018-12-27 00:00:00+00:00,-0.00558363
2018-12-28 00:00:00+00:00,0.00620269
2018-12-31 00:00:00+00:00,-0.00127625
2019-01-02 00:00:00+00:00,0.00801004
2019-01-03 00:00:00+00:00,-0.03719142
2019-01-04 00:00:00+00:00,0.05864498
2019-01-07 00:00:00+00:00,0.00425604
2019-01-08 00:00:00+00:00,0.03514911
2019-01-09 00:00:00+00:00,0.01265788
2019-01-10 00:00:00+00:00,0.00847553
2019-01-11 00:00:00+00:00,0.00153635
2019-01-14 00:00:00+00:00,-0.01024860
2019-01-15 00:00:00+00:00,0.02514967
2019-01-16 00:00:00+00:00,0.00159149
2019-01-17 00:00:00+00:00,0.00631457
2019-01-18 00:00:00+00:00,-0.00777236
2019-01-22 00:00:00+00:00,-0.03622443
2019-01-23 00:00:00+00:00,-0.00443101
2019-01-24 00:00:00+00:00,0.01337879
2019-01-25 00:00:00+00:00,0.02459487
2019-01-28 00:00:00+00:00,-0.02084640
2019-01-29 00:00:00+00:00,-0.02141269
2019-01-30 00:00:00+00:00,0.04219950
2019-01-31 00:00:00+00:00,0.02715812
2019-02-01 00:00:00+00:00,-0.00781972
2019-02-04 00:00:00+00:00,0.01675706
2019-02-05 00:00:00+00:00,0.01553703
2019-02-06 00:00:00+00:00,-0.00655262
2019-02-07 00:00:00+00:00,-0.03045245
2019-02-08 00:00:00+00:00,-0.00347355
2019-02-11 00:00:00+00:00,-0.00171619
2019-02-12 00:00:00+00:00,0.01596265
2019-02-13 00:00:00+00:00,0.00028927
2019-02-14 00:00:00+00:00,0.00203276
2019-02-15 00:00:00+00:00,-0.00520819
2019-02-19 00:00:00+00:00,0.00812078
2019-02-20 00:00:00+00:00,-0.00235465
2019-02-21 00:00:00+00:00,-0.01046079
2019-02-22 00:00:00+00:00,0.01282976
2019-02-25 00:00:00+00:00,0.00730402
2019-02-26 00:00:00+00:00,-0.00472527
2019-02-27 00:00:00+00:00,0.00044304
2019-02-28 00:00:00+00:00,-0.00411541
2019-03-01 00:00:00+00:00,0.00155010
2019-03-04 00:00:00+00:00,0.00268998
2019-03-05 00:00:00+00:00,0.00715997
2019-03-06 00:00:00+00:00,-0.00318872
2019-03-07 00:00:00+00:00,-0.02092204
2019-03-08 00:00:00+00:00,-0.00054767
2019-03-11 00:00:00+00:00,0.06737434
2019-03-12 00:00:00+00:00,0.01246368
2019-03-13 00:00:00+00:00,0.00954641
2019-03-14 00:00:00+00:00,-0.00589846
2019-03-15 00:00:00+00:00,0.00487650
2019-03-18 00:00:00+00:00,-0.00605620
2019-03-19 00:00:00+00:00,0.00468946
2019-03-20 00:00:00+00:00,0.01826241
2019-03-21 00:00:00+00:00,0.01189455
2019-03-22 00:00:00+00:00,-0.02389732
2019-03-25 00:00:00+00:00,-0.00318118
2019-03-26 00:00:00+00:00,0.00366344
2019-03-27 00:00:00+00:00,-0.00647979
2019-03-28 00:00:00+00:00,0.00440000
2019-03-29 00:00:00+00:00,0.00749844
2019-04-01 00:00:00+00:00,0.01770446
2019-04-02 00:00:00+00:00,0.00597502
2019-04-03 00:00:00+00:00,0.00862860
2019-04-04 00:00:00+00:00,-0.00335540
2019-04-05 00:00:00+00:00,0.00869210
2019-04-08 00:00:00+00:00,0.00283919
2019-04-09 00:00:00+00:00,-0.00202378
2019-04-10 00:00:00+00:00,0.00073116
2019-04-11 00:00:00+00:00,-0.00735774
2019-04-12 00:00:00+00:00,-0.00193116
2019-04-15 00:00:00+00:00,-0.00720519
2019-04-16 00:00:00+00:00,0.01029200
2019-04-17 00:00:00+00:00,0.00058906
2019-04-18 00:00:00+00:00,0.00109943
2019-04-22 00:00:00+00:00,0.00484933
2019-04-23 00:00:00+00:00,0.02773187
2019-04-24 00:00:00+00:00,-0.01040016
2019-04-25 00:00:00+00:00,-0.00445031
2019-04-26 00:00:00+00:00,-0.00693893
2019-04-29 00:00:00+00:00,0.00854562
2019-04-30 00:00:00+00:00,-0.01203697
2019-05-01 00:00:00+00:00,0.00221082
2019-05-02 00:00:00+00:00,0.00570514
2019-05-03 00:00:00+00:00,0.01815603
2019-05-06 00:00:00+00:00,-0.01373706
2019-05-07 00:00:00+00:00,-0.02428530
2019-05-08 00:00:00+00:00,-0.00537547
2019-05-09 00:00:00+00:00,-0.00735426
2019-05-10 00:00:00+00:00,-0.00659203
2019-05-13 00:00:00+00:00,-0.04816584
2019-05-14 00:00:00+00:00,0.01396660
2019-05-15 00:00:00+00:00,0.01558949
2019-05-16 00:00:00+00:00,0.00781212
2019-05-17 00:00:00+00:00,-0.03987010
2019-05-20 00:00:00+00:00,-0.02598452
2019-05-21 00:00:00+00:00,0.01220793
2019-05-22 00:00:00+00:00,-0.00728555
2019-05-23 00:00:00+00:00,-0.02252451
2019-05-24 00:00:00+00:00,-0.00269578
2019-05-28 00:00:00+00:00,0.00042905
2019-05-29 00:00:00+00:00,-0.01118628
2019-05-30 00:00:00+00:00,-0.00060735
2019-05-31 00:00:00+00:00,-0.02006872
2019-06-03 00:00:00+00:00,-0.03604053
2019-06-04 00:00:00+00:00,0.03954635
2019-06-05 00:00:00+00:00,0.00023196
2019-06-06 00:00:00+00:00,0.00998877
2019-06-07 00:00:00+00:00,0.01866689
2019-06-10 00:00:00+00:00,0.01378779
2019-06-11 00:00:00+00:00,0.08150150
2019-06-14 00:00:00+00:00,-0.02181930
2019-06-17 00:00:00+00:00,0.01769436
2019-06-18 00:00:00+00:00,0.01706365
2019-06-19 00:00:00+00:00,0.00131626
2019-06-20 00:00:00+00:00,0.00045137
2019-06-21 00:00:00+00:00,-0.00174700
2019-06-24 00:00:00+00:00,0.00422845
2019-06-25 00:00:00+00:00,-0.01940617
2019-06-26 00:00:00+00:00,0.01279973
2019-06-27 00:00:00+00:00,0.00676167
2019-06-28 00:00:00+00:00,0.00123401
2019-07-01 00:00:00+00:00,0.01644598
2019-07-02 00:00:00+00:00,0.00178561
2019-07-03 00:00:00+00:00,0.00777337
2019-07-05 00:00:00+00:00,-0.00417715
2019-07-08 00:00:00+00:00,-0.01253642
2019-07-09 00:00:00+00:00,0.01055425
2019-07-10 00:00:00+00:00,0.01006109
2019-07-11 00:00:00+00:00,-0.00024970
2019-07-12 00:00:00+00:00,0.00863392
2019-07-15 00:00:00+00:00,0.00818285
2019-07-16 00:00:00+00:00,-0.00427812
2019-07-17 00:00:00+00:00,-0.00185848
2019-07-18 00:00:00+00:00,-0.01346441
2019-07-19 00:00:00+00:00,-0.00805099
2019-07-22 00:00:00+00:00,0.00776996
2019-07-23 00:00:00+00:00,0.01197311
2019-07-24 00:00:00+00:00,0.01058851
2019-07-25 00:00:00+00:00,-0.02313782
2019-07-26 00:00:00+00:00,0.01925987
2019-07-29 00:00:00+00:00,-0.00271258
2019-07-30 00:00:00+00:00,-0.00388128
2019-07-31 00:00:00+00:00,-0.00393330
2019-08-01 00:00:00+00:00,-0.01966132
2019-08-02 00:00:00+00:00,-0.01099893
2019-08-05 00:00:00+00:00,-0.04640998
2019-08-06 00:00:00+00:00,0.01325899
2019-08-07 00:00:00+00:00,0.00566782
2019-08-08 00:00:00+00:00,0.02110613
2019-08-09 00:00:00+00:00,-0.01634417
2019-08-12 00:00:00+00:00,-0.01302243
2019-08-13 00:00:00+00:00,0.02460264
2019-08-14 00:00:00+00:00,-0.03540237
2019-08-15 00:00:00+00:00,-0.00013463
2019-08-16 00:00:00+00:00,0.02350631
2019-08-19 00:00:00+00:00,0.03311254
2019-08-20 00:00:00+00:00,-0.00500469
2019-08-21 00:00:00+00:00,0.00095574
2019-08-22 00:00:00+00:00,-0.00595733
2019-08-23 00:00:00+00:00,-0.03755163
2019-08-26 00:00:00+00:00,0.01459459
2019-08-27 00:00:00+00:00,-0.00457487
2019-08-28 00:00:00+00:00,0.00235527
2019-08-29 00:00:00+00:00,0.02150779
2019-08-30 00:00:00+00:00,0.00084719
2019-09-03 00:00:00+00:00,-0.01169659
2019-09-04 00:00:00+00:00,0.01180385
2019-09-05 00:00:00+00:00,0.02969476
2019-09-06 00:00:00+00:00,-0.01421412
2019-09-09 00:00:00+00:00,0.01183734
2019-09-10 00:00:00+00:00,0.00009813
2019-09-11 00:00:00+00:00,0.01360337
2019-09-12 00:00:00+00:00,0.00246731
2019-09-13 00:00:00+00:00,0.07728156
2019-09-16 00:00:00+00:00,-0.00463819
2019-09-17 00:00:00+00:00,0.00480796
2019-09-18 00:00:00+00:00,-0.00196740
2019-09-19 00:00:00+00:00,-0.00174544
2019-09-20 00:00:00+00:00,-0.01330756
2019-09-23 00:00:00+00:00,-0.00688367
2019-09-24 00:00:00+00:00,-0.03336648
2019-09-25 00:00:00+00:00,0.02673698
2019-09-26 00:00:00+00:00,0.00192344
2019-09-27 00:00:00+00:00,-0.01871009
2019-09-30 00:00:00+00:00,0.00841354
2019-10-01 00:00:00+00:00,-0.00594548
2019-10-02 00:00:00+00:00,-0.01516901
2019-10-03 00:00:00+00:00,0.01733665
2019-10-04 00:00:00+00:00,0.00849616
2019-10-07 00:00:00+00:00,0.00053503
2019-10-08 00:00:00+00:00,-0.01787316
2019-10-09 00:00:00+00:00,0.00849356
2019-10-10 00:00:00+00:00,0.01285206
2019-10-11 00:00:00+00:00,0.01547486
2019-10-14 00:00:00+00:00,0.00403164
2019-10-15 00:00:00+00:00,0.01661835
2019-10-16 00:00:00+00:00,0.00230597
2019-10-17 00:00:00+00:00,0.00397673
2019-10-18 00:00:00+00:00,-0.02401406
2019-10-21 00:00:00+00:00,0.01356218
2019-10-22 00:00:00+00:00,-0.01452199
2019-10-23 00:00:00+00:00,0.00589022
2019-10-24 00:00:00+00:00,-0.00401851
2019-10-25 00:00:00+00:00,0.02688096
2019-10-28 00:00:00+00:00,0.00442924
2019-10-29 00:00:00+00:00,-0.01061268
2019-10-30 00:00:00+00:00,0.00490354
2019-10-31 00:00:00+00:00,-0.00119084
2019-11-01 00:00:00+00:00,0.00755705
2019-11-04 00:00:00+00:00,0.01850005
2019-11-05 00:00:00+00:00,-0.00304143
2019-11-06 00:00:00+00:00,0.00071762
2019-11-07 00:00:00+00:00,0.01925291
2019-11-08 00:00:00+00:00,0.00379274
2019-11-11 00:00:00+00:00,0.00009836
2019-11-12 00:00:00+00:00,0.00519207
2019-11-13 00:00:00+00:00,-0.01218514
2019-11-14 00:00:00+00:00,0.00419568
2019-11-15 00:00:00+00:00,0.00382317
2019-11-18 00:00:00+00:00,0.00758933
2019-11-19 00:00:00+00:00,0.00069295
2019-11-20 00:00:00+00:00,-0.00705260
2019-11-21 00:00:00+00:00,0.00535588
2019-11-22 00:00:00+00:00,-0.00499359
2019-11-25 00:00:00+00:00,0.01819412
2019-11-26 00:00:00+00:00,-0.00420201
2019-11-27 00:00:00+00:00,0.00781784
2019-11-29 00:00:00+00:00,-0.00132127
2019-12-02 00:00:00+00:00,-0.01307396
2019-12-03 00:00:00+00:00,-0.00743285
2019-12-04 00:00:00+00:00,-0.00064306
2019-12-05 00:00:00+00:00,0.00514627
2019-12-06 00:00:00+00:00,0.01010695
2019-12-09 00:00:00+00:00,-0.00418034
2019-12-10 00:00:00+00:00,0.00170198
2019-12-11 00:00:00+00:00,0.01225813
2019-12-12 00:00:00+00:00,0.00732345
2019-12-16 00:00:00+00:00,0.02545032
2019-12-17 00:00:00+00:00,0.00612136
2019-12-18 00:00:00+00:00,0.01399968
2019-12-19 00:00:00+00:00,0.01197574
2019-12-20 00:00:00+00:00,0.00582995
2019-12-23 00:00:00+00:00,0.00707920
2019-12-24 00:00:00+00:00,0.00008357
2019-12-26 00:00:00+00:00,0.01049995
2019-12-27 00:00:00+00:00,-0.00445651
2019-12-30 00:00:00+00:00,-0.01346732
2019-12-31 00:00:00+00:00,0.00303765
2020-01-02 00:00:00+00:00,0.02923180
2020-01-03 00:00:00+00:00,-0.00958498
2020-01-06 00:00:00+00:00,0.01370320
2020-01-07 00:00:00+00:00,0.00689147
2020-01-08 00:00:00+00:00,0.01296209
2020-01-09 00:00:00+00:00,0.00569333
2020-01-10 00:00:00+00:00,0.00203948
2020-01-13 00:00:00+00:00,0.02233136
2020-01-14 00:00:00+00:00,-0.00737798
2020-01-15 00:00:00+00:00,-0.00333725
2020-01-16 00:00:00+00:00,0.00454139
2020-01-17 00:00:00+00:00,0.00306830
2020-01-21 00:00:00+00:00,0.00424051
2020-01-22 00:00:00+00:00,0.00101584
2020-01-23 00:00:00+00:00,0.00509930
2020-01-24 00:00:00+00:00,-0.01258455
2020-01-27 00:00:00+00:00,-0.02390604
2020-01-28 00:00:00+00:00,0.01815470
2020-01-29 00:00:00+00:00,0.00174392
2020-01-30 00:00:00+00:00,0.01060167
2020-01-31 00:00:00+00:00,-0.00869328
2020-02-03 00:00:00+00:00,0.04759073
2020-02-04 00:00:00+00:00,0.04106226
2020-02-05 00:00:00+00:00,-0.03628829
2020-02-06 00:00:00+00:00,0.02612941
2020-02-07 00:00:00+00:00,-0.00716960
2020-02-10 00:00:00+00:00,0.01256527
2020-02-11 00:00:00+00:00,0.00261069
2020-02-12 00:00:00+00:00,0.01472228
2020-02-13 00:00:00+00:00,0.00385597
2020-02-14 00:00:00+00:00,0.00459128
2020-02-18 00:00:00+00:00,0.01995779
2020-02-19 00:00:00+00:00,0.02270302
2020-02-20 00:00:00+00:00,-0.01182902
2020-02-21 00:00:00+00:00,-0.02011781
2020-02-24 00:00:00+00:00,-0.05199654
2020-02-25 00:00:00+00:00,-0.02340519
2020-02-26 00:00:00+00:00,0.00072766
2020-02-27 00:00:00+00:00,-0.05417144
2020-02-28 00:00:00+00:00,0.00574744
2020-03-02 00:00:00+00:00,0.05075813
2020-03-03 00:00:00+00:00,-0.02459328
2020-03-04 00:00:00+00:00,0.03156456
2020-03-05 00:00:00+00:00,-0.02828371
2020-03-06 00:00:00+00:00,-0.02709064
2020-03-09 00:00:00+00:00,-0.06957325
2020-03-10 00:00:00+00:00,0.05549721
2020-03-11 00:00:00+00:00,-0.04607392
2020-03-12 00:00:00+00:00,-0.07643528
2020-03-13 00:00:00+00:00,-0.01143347
2020-03-16 00:00:00+00:00,-0.08483388
2020-03-17 00:00:00+00:00,0.05242438
2020-03-18 00:00:00+00:00,-0.07272783
2020-03-19 00:00:00+00:00,0.07646884
2020-03-20 00:00:00+00:00,-0.03457300
2020-03-23 00:00:00+00:00,0.01067801
2020-03-24 00:00:00+00:00,0.08094307
2020-03-25 00:00:00+00:00,0.00542405
2020-03-26 00:00:00+00:00,0.02631586
2020-03-27 00:00:00+00:00,-0.02661129
2020-03-30 00:00:00+00:00,0.02365740
2020-03-31 00:00:00+00:00,0.00496812
2020-04-01 00:00:00+00:00,-0.04673290
2020-04-02 00:00:00+00:00,0.01339238
2020-04-03 00:00:00+00:00,-0.02242509
2020-04-06 00:00:00+00:00,0.07546079
2020-04-07 00:00:00+00:00,0.00042369
2020-04-08 00:00:00+00:00,0.01473280
2020-04-09 00:00:00+00:00,0.00819575
2020-04-13 00:00:00+00:00,0.03787383
2020-04-14 00:00:00+00:00,0.04637543
2020-04-15 00:00:00+00:00,0.00671698
2020-04-16 00:00:00+00:00,0.01911356
2020-04-17 00:00:00+00:00,-0.00577545
2020-04-20 00:00:00+00:00,0.00197107
2020-04-21 00:00:00+00:00,-0.03621602
2020-04-22 00:00:00+00:00,0.03414404
2020-04-23 00:00:00+00:00,-0.00718243
2020-04-24 00:00:00+00:00,0.01419575
2020-04-27 00:00:00+00:00,0.01411265
2020-04-28 00:00:00+00:00,-0.02792700
2020-04-29 00:00:00+00:00,0.04251550
2020-04-30 00:00:00+00:00,0.00041838
