Date,FED
2000-10-11 00:00:00+00:00,0.00031239
2000-10-12 00:00:00+00:00,0.00122120
2000-10-13 00:00:00+00:00,-0.00048773
2000-10-16 00:00:00+00:00,-0.00059564
2000-10-17 00:00:00+00:00,0.00068390
2000-10-18 00:00:00+00:00,0.00036335
2000-10-19 00:00:00+00:00,-0.00342488
2000-10-20 00:00:00+00:00,-0.00033083
2000-10-23 00:00:00+00:00,0.00004266
2000-10-24 00:00:00+00:00,-0.00038576
2000-10-25 00:00:00+00:00,-0.00027956
2000-10-26 00:00:00+00:00,-0.00022549
2000-10-27 00:00:00+00:00,-0.00070688
2000-10-30 00:00:00+00:00,-0.00017224
2000-10-31 00:00:00+00:00,-0.00017194
2000-11-01 00:00:00+00:00,-0.00001111
2000-11-02 00:00:00+00:00,-0.00011873
2000-11-03 00:00:00+00:00,-0.00038660
2000-11-06 00:00:00+00:00,-0.00033419
2000-11-07 00:00:00+00:00,-0.00017336
2000-11-08 00:00:00+00:00,-0.00022630
2000-11-09 00:00:00+00:00,-0.00001224
2000-11-10 00:00:00+00:00,-0.00001169
2000-11-13 00:00:00+00:00,-0.00001169
2000-11-14 00:00:00+00:00,-0.00043956
2000-11-15 00:00:00+00:00,-0.00017224
2000-11-16 00:00:00+00:00,-0.00001083
2000-11-17 00:00:00+00:00,-0.00022521
2000-11-20 00:00:00+00:00,-0.00017197
2000-11-21 00:00:00+00:00,-0.00017167
2000-11-22 00:00:00+00:00,-0.00017167
2000-11-24 00:00:00+00:00,-0.00017167
2000-11-27 00:00:00+00:00,-0.00017056
2000-11-28 00:00:00+00:00,-0.00016917
2000-11-29 00:00:00+00:00,-0.00016778
2000-11-30 00:00:00+00:00,-0.00016750
2000-12-01 00:00:00+00:00,-0.00016764
2000-12-04 00:00:00+00:00,-0.00016625
2000-12-05 00:00:00+00:00,-0.00016389
2000-12-06 00:00:00+00:00,0.01364342
2000-12-07 00:00:00+00:00,-0.00016516
2000-12-08 00:00:00+00:00,-0.00112049
2000-12-11 00:00:00+00:00,-0.00069601
2000-12-12 00:00:00+00:00,-0.00005813
2000-12-13 00:00:00+00:00,0.00100602
2000-12-14 00:00:00+00:00,0.00079290
2000-12-15 00:00:00+00:00,0.00057994
2000-12-18 00:00:00+00:00,0.00090094
2000-12-19 00:00:00+00:00,0.00037059
2000-12-20 00:00:00+00:00,0.00281154
2000-12-21 00:00:00+00:00,0.00181042
2000-12-22 00:00:00+00:00,0.00086311
2000-12-26 00:00:00+00:00,-0.00079003
2000-12-27 00:00:00+00:00,-0.00121514
2000-12-28 00:00:00+00:00,-0.00047557
2000-12-29 00:00:00+00:00,0.00089915
2001-01-02 00:00:00+00:00,0.00322755
2001-01-03 00:00:00+00:00,0.00317374
2001-01-04 00:00:00+00:00,0.00406588
2001-01-05 00:00:00+00:00,0.00317451
2001-01-08 00:00:00+00:00,0.00049100
2001-01-09 00:00:00+00:00,-0.00182176
2001-01-10 00:00:00+00:00,-0.00150905
2001-01-11 00:00:00+00:00,-0.00087928
2001-01-12 00:00:00+00:00,-0.00224746
2001-01-16 00:00:00+00:00,0.00006644
2001-01-17 00:00:00+00:00,0.00048665
2001-01-18 00:00:00+00:00,0.00117111
2001-01-19 00:00:00+00:00,0.00006915
2001-01-22 00:00:00+00:00,0.00017339
2001-01-23 00:00:00+00:00,-0.00171795
2001-01-24 00:00:00+00:00,-0.00077391
2001-01-25 00:00:00+00:00,-0.00024802
2001-01-26 00:00:00+00:00,0.00080432
2001-01-29 00:00:00+00:00,0.00049220
2001-01-30 00:00:00+00:00,0.00186024
2001-01-31 00:00:00+00:00,0.00081096
2001-02-01 00:00:00+00:00,0.00059941
2001-02-02 00:00:00+00:00,-0.00234127
2001-02-05 00:00:00+00:00,0.00017718
2001-02-06 00:00:00+00:00,-0.00034752
2001-02-07 00:00:00+00:00,0.00038824
2001-02-08 00:00:00+00:00,-0.00045265
2001-02-09 00:00:00+00:00,0.00080851
2001-02-12 00:00:00+00:00,-0.00013697
2001-02-13 00:00:00+00:00,-0.00150116
2001-02-14 00:00:00+00:00,-0.00150322
2001-02-15 00:00:00+00:00,-0.00118941
2001-02-16 00:00:00+00:00,0.00112796
2001-02-20 00:00:00+00:00,0.00044156
2001-02-21 00:00:00+00:00,0.00059969
2001-02-22 00:00:00+00:00,0.00154556
2001-02-23 00:00:00+00:00,0.00186136
2001-02-26 00:00:00+00:00,0.00091744
2001-02-27 00:00:00+00:00,-0.00012877
2001-02-28 00:00:00+00:00,-0.00002660
2001-03-01 00:00:00+00:00,-0.00096898
2001-03-02 00:00:00+00:00,-0.00075996
2001-03-05 00:00:00+00:00,-0.00044558
2001-03-06 00:00:00+00:00,0.00091930
2001-03-07 00:00:00+00:00,0.00029200
2001-03-08 00:00:00+00:00,0.00060656
2001-03-09 00:00:00+00:00,-0.00117442
2001-03-12 00:00:00+00:00,0.00050183
2001-03-13 00:00:00+00:00,-0.00033553
2001-03-14 00:00:00+00:00,0.00281117
2001-03-15 00:00:00+00:00,0.00155234
2001-03-16 00:00:00+00:00,-0.00001853
2001-03-19 00:00:00+00:00,-0.00137759
2001-03-20 00:00:00+00:00,0.00207508
2001-03-21 00:00:00+00:00,0.00040411
2001-03-22 00:00:00+00:00,0.00134409
2001-03-23 00:00:00+00:00,-0.00157943
2001-03-26 00:00:00+00:00,-0.00032723
2001-03-27 00:00:00+00:00,-0.00293599
2001-03-28 00:00:00+00:00,0.00061442
2001-03-29 00:00:00+00:00,0.00061443
2001-03-30 00:00:00+00:00,0.00192185
2001-04-02 00:00:00+00:00,-0.00032524
2001-04-03 00:00:00+00:00,0.00093148
2001-04-04 00:00:00+00:00,0.00113968
2001-04-05 00:00:00+00:00,-0.00115366
2001-04-06 00:00:00+00:00,0.00228976
2001-04-09 00:00:00+00:00,0.00082770
2001-04-10 00:00:00+00:00,-0.00287099
2001-04-11 00:00:00+00:00,-0.00130998
2001-04-12 00:00:00+00:00,-0.00157153
2001-04-16 00:00:00+00:00,-0.00199281
2001-04-17 00:00:00+00:00,0.00093384
2001-04-18 00:00:00+00:00,0.00605998
2001-04-19 00:00:00+00:00,-0.00000042
2001-04-20 00:00:00+00:00,-0.00996009
2001-04-23 00:00:00+00:00,0.00054139
2001-04-24 00:00:00+00:00,-0.00010308
2001-04-25 00:00:00+00:00,-0.00074584
2001-04-26 00:00:00+00:00,0.00059170
2001-04-27 00:00:00+00:00,0.01214506
2001-04-30 00:00:00+00:00,-0.00093985
2001-05-01 00:00:00+00:00,0.00093690
2001-05-02 00:00:00+00:00,-0.00010530
2001-05-03 00:00:00+00:00,0.00093860
2001-05-04 00:00:00+00:00,0.00281553
2001-05-07 00:00:00+00:00,-0.00010113
2001-05-08 00:00:00+00:00,0.00041988
2001-05-09 00:00:00+00:00,0.00031547
2001-05-10 00:00:00+00:00,-0.00155651
2001-05-11 00:00:00+00:00,-0.00233780
2001-05-14 00:00:00+00:00,0.00135712
2001-05-15 00:00:00+00:00,0.00172105
2001-05-16 00:00:00+00:00,0.00047480
2001-05-17 00:00:00+00:00,-0.00155275
2001-05-18 00:00:00+00:00,-0.00056619
2001-05-21 00:00:00+00:00,-0.00020324
2001-05-22 00:00:00+00:00,-0.00056704
2001-05-23 00:00:00+00:00,0.00042153
2001-05-24 00:00:00+00:00,-0.00009933
2001-05-25 00:00:00+00:00,0.00130612
2001-05-29 00:00:00+00:00,-0.00061982
2001-05-30 00:00:00+00:00,0.00016036
2001-06-01 00:00:00+00:00,0.00140905
2001-06-04 00:00:00+00:00,0.00000405
2001-06-05 00:00:00+00:00,-0.00041090
2001-06-06 00:00:00+00:00,0.00036971
2001-06-07 00:00:00+00:00,0.00010927
2001-06-08 00:00:00+00:00,-0.00020285
2001-06-11 00:00:00+00:00,0.00042148
2001-06-12 00:00:00+00:00,0.00057857
2001-06-13 00:00:00+00:00,0.00011118
2001-06-14 00:00:00+00:00,0.00063084
2001-06-15 00:00:00+00:00,0.00099393
2001-06-18 00:00:00+00:00,0.00073387
2001-06-19 00:00:00+00:00,-0.00019901
2001-06-20 00:00:00+00:00,-0.00025087
2001-06-21 00:00:00+00:00,-0.00009444
2001-06-22 00:00:00+00:00,0.00078781
2001-06-25 00:00:00+00:00,-0.00019774
2001-06-26 00:00:00+00:00,-0.00081979
2001-06-27 00:00:00+00:00,-0.00217027
2001-06-28 00:00:00+00:00,-0.00217437
2001-06-29 00:00:00+00:00,-0.00082517
2001-07-02 00:00:00+00:00,0.00062890
2001-07-03 00:00:00+00:00,-0.00051543
2001-07-05 00:00:00+00:00,0.00010890
2001-07-06 00:00:00+00:00,0.00172064
2001-07-09 00:00:00+00:00,-0.00020307
2001-07-10 00:00:00+00:00,0.00114799
2001-07-11 00:00:00+00:00,0.00130419
2001-07-12 00:00:00+00:00,0.00000610
2001-07-13 00:00:00+00:00,-0.00082431
2001-07-16 00:00:00+00:00,0.00021261
2001-07-17 00:00:00+00:00,0.00000556
2001-07-18 00:00:00+00:00,0.00229063
2001-07-19 00:00:00+00:00,-0.00030357
2001-07-20 00:00:00+00:00,-0.00030331
2001-07-23 00:00:00+00:00,-0.00154779
2001-07-24 00:00:00+00:00,0.00031917
2001-07-25 00:00:00+00:00,0.00000711
2001-07-26 00:00:00+00:00,0.00068149
2001-07-27 00:00:00+00:00,0.00125214
2001-07-30 00:00:00+00:00,0.00026580
2001-07-31 00:00:00+00:00,0.00062930
2001-08-01 00:00:00+00:00,-0.00025108
2001-08-02 00:00:00+00:00,-0.00035467
2001-08-06 00:00:00+00:00,0.00021529
2001-08-07 00:00:00+00:00,-0.00009528
2001-08-08 00:00:00+00:00,0.00088946
2001-08-09 00:00:00+00:00,0.00145899
2001-08-10 00:00:00+00:00,0.00042331
2001-08-13 00:00:00+00:00,-0.00009349
2001-08-14 00:00:00+00:00,-0.00024805
2001-08-15 00:00:00+00:00,-0.00128251
2001-08-16 00:00:00+00:00,0.00120114
2001-08-17 00:00:00+00:00,0.00047708
2001-08-20 00:00:00+00:00,-0.00112685
2001-08-21 00:00:00+00:00,-0.00009197
2001-08-22 00:00:00+00:00,-0.00014353
2001-08-23 00:00:00+00:00,0.00011440
2001-08-24 00:00:00+00:00,-0.00040343
2001-08-27 00:00:00+00:00,-0.00071443
2001-08-28 00:00:00+00:00,0.00151128
2001-08-29 00:00:00+00:00,0.00052772
2001-08-30 00:00:00+00:00,0.00109673
2001-08-31 00:00:00+00:00,-0.00117659
2001-09-04 00:00:00+00:00,-0.00257527
2001-09-05 00:00:00+00:00,0.00011429
2001-09-06 00:00:00+00:00,0.00228873
2001-09-07 00:00:00+00:00,0.00373465
2001-09-10 00:00:00+00:00,-0.00024361
2001-09-11 00:00:00+00:00,0.00352101
2001-09-13 00:00:00+00:00,0.00439956
2001-09-14 00:00:00+00:00,0.00100123
2001-09-17 00:00:00+00:00,0.00207881
2001-09-18 00:00:00+00:00,0.00044419
2001-09-19 00:00:00+00:00,0.00260377
2001-09-20 00:00:00+00:00,-0.00134027
2001-09-21 00:00:00+00:00,0.00060485
2001-09-24 00:00:00+00:00,0.00029403
2001-09-25 00:00:00+00:00,0.00095988
2001-09-26 00:00:00+00:00,0.00013941
2001-09-27 00:00:00+00:00,0.00024229
2001-09-28 00:00:00+00:00,-0.00113913
2001-10-01 00:00:00+00:00,0.00029353
2001-10-02 00:00:00+00:00,0.00290505
2001-10-03 00:00:00+00:00,-0.00046937
2001-10-04 00:00:00+00:00,-0.00006030
2001-10-05 00:00:00+00:00,0.00106440
2001-10-08 00:00:00+00:00,-0.00006030
2001-10-09 00:00:00+00:00,0.00004215
2001-10-10 00:00:00+00:00,-0.00113349
2001-10-11 00:00:00+00:00,-0.00113531
2001-10-12 00:00:00+00:00,0.00137004
2001-10-15 00:00:00+00:00,0.00004024
2001-10-16 00:00:00+00:00,0.00004148
2001-10-17 00:00:00+00:00,0.00029710
2001-10-18 00:00:00+00:00,0.00050192
2001-10-19 00:00:00+00:00,-0.00133677
2001-10-22 00:00:00+00:00,-0.00031554
2001-10-23 00:00:00+00:00,0.00034896
2001-10-24 00:00:00+00:00,0.00075861
2001-10-25 00:00:00+00:00,0.00178106
2001-10-26 00:00:00+00:00,-0.00016101
2001-10-29 00:00:00+00:00,0.00075933
2001-10-30 00:00:00+00:00,0.00137280
2001-10-31 00:00:00+00:00,-0.00025985
2001-11-01 00:00:00+00:00,-0.00046385
2001-11-02 00:00:00+00:00,0.00157646
2001-11-05 00:00:00+00:00,0.00014843
2001-11-06 00:00:00+00:00,0.00280266
2001-11-07 00:00:00+00:00,0.00066307
2001-11-08 00:00:00+00:00,-0.00086390
2001-11-09 00:00:00+00:00,-0.00015180
2001-11-13 00:00:00+00:00,-0.00066100
2001-11-14 00:00:00+00:00,-0.00224071
2001-11-15 00:00:00+00:00,-0.00300841
2001-11-16 00:00:00+00:00,-0.00183970
2001-11-19 00:00:00+00:00,-0.00107505
2001-11-20 00:00:00+00:00,-0.00056415
2001-11-21 00:00:00+00:00,-0.00199816
2001-11-23 00:00:00+00:00,-0.00087307
2001-11-26 00:00:00+00:00,-0.00107873
2001-11-27 00:00:00+00:00,0.00502152
2001-11-28 00:00:00+00:00,0.00000013
2001-11-29 00:00:00+00:00,0.00276253
2001-11-30 00:00:00+00:00,0.00092111
2001-12-03 00:00:00+00:00,0.00035977
2001-12-04 00:00:00+00:00,0.00015636
2001-12-05 00:00:00+00:00,-0.00356747
2001-12-06 00:00:00+00:00,-0.00004780
2001-12-07 00:00:00+00:00,0.00276359
2001-12-10 00:00:00+00:00,0.00138131
2001-12-11 00:00:00+00:00,0.00107612
2001-12-12 00:00:00+00:00,-0.00014817
2001-12-13 00:00:00+00:00,-0.00152416
2001-12-14 00:00:00+00:00,-0.00111854
2001-12-17 00:00:00+00:00,0.00010514
2001-12-18 00:00:00+00:00,0.00107560
2001-12-19 00:00:00+00:00,-0.00193311
2001-12-20 00:00:00+00:00,-0.00024991
2001-12-21 00:00:00+00:00,-0.00025051
2001-12-24 00:00:00+00:00,-0.00035411
2001-12-26 00:00:00+00:00,-0.00081398
2001-12-27 00:00:00+00:00,0.00092405
2001-12-28 00:00:00+00:00,-0.00004697
2001-12-31 00:00:00+00:00,0.00097538
2002-01-02 00:00:00+00:00,-0.00106821
2002-01-03 00:00:00+00:00,0.00036154
2002-01-04 00:00:00+00:00,0.00015725
2002-01-07 00:00:00+00:00,0.00107683
2002-01-08 00:00:00+00:00,-0.00004711
2002-01-09 00:00:00+00:00,0.00015836
2002-01-10 00:00:00+00:00,0.00005610
2002-01-11 00:00:00+00:00,0.00363078
2002-01-14 00:00:00+00:00,0.00046631
2002-01-15 00:00:00+00:00,-0.00004319
2002-01-16 00:00:00+00:00,-0.00101142
2002-01-17 00:00:00+00:00,-0.00131837
2002-01-18 00:00:00+00:00,-0.00126808
2002-01-22 00:00:00+00:00,-0.00132213
2002-01-23 00:00:00+00:00,-0.00081244
2002-01-24 00:00:00+00:00,-0.00188647
2002-01-25 00:00:00+00:00,-0.00091663
2002-01-28 00:00:00+00:00,0.00015731
2002-01-29 00:00:00+00:00,0.00169237
2002-01-30 00:00:00+00:00,-0.00040579
2002-01-31 00:00:00+00:00,-0.00168429
2002-02-01 00:00:00+00:00,0.00164040
2002-02-04 00:00:00+00:00,0.00117878
2002-02-05 00:00:00+00:00,0.00005411
2002-02-06 00:00:00+00:00,0.00036148
2002-02-07 00:00:00+00:00,-0.00014927
2002-02-08 00:00:00+00:00,0.00092370
2002-02-11 00:00:00+00:00,-0.00030279
2002-02-12 00:00:00+00:00,-0.00122237
2002-02-13 00:00:00+00:00,-0.00045664
2002-02-14 00:00:00+00:00,-0.00045689
2002-02-15 00:00:00+00:00,0.00133229
2002-02-19 00:00:00+00:00,-0.00142704
2002-02-20 00:00:00+00:00,-0.00014994
2002-02-21 00:00:00+00:00,-0.00004794
2002-02-22 00:00:00+00:00,0.00025927
2002-02-25 00:00:00+00:00,-0.00015023
2002-02-26 00:00:00+00:00,-0.00035454
2002-02-27 00:00:00+00:00,0.00138443
2002-02-28 00:00:00+00:00,-0.00091697
2002-03-01 00:00:00+00:00,-0.00189002
2002-03-04 00:00:00+00:00,-0.00056103
2002-03-05 00:00:00+00:00,-0.00010026
2002-03-06 00:00:00+00:00,0.00025823
2002-03-07 00:00:00+00:00,-0.00353091
2002-03-08 00:00:00+00:00,-0.00210166
2002-03-11 00:00:00+00:00,0.00015570
2002-03-12 00:00:00+00:00,0.00077139
2002-03-13 00:00:00+00:00,0.00066839
2002-03-14 00:00:00+00:00,-0.00215416
2002-03-15 00:00:00+00:00,-0.00051309
2002-03-18 00:00:00+00:00,0.00046288
2002-03-19 00:00:00+00:00,0.00036035
2002-03-20 00:00:00+00:00,-0.00138597
2002-03-21 00:00:00+00:00,-0.00246587
2002-03-22 00:00:00+00:00,-0.00020457
2002-03-25 00:00:00+00:00,-0.00004947
2002-03-26 00:00:00+00:00,0.00180583
2002-03-27 00:00:00+00:00,-0.00051279
2002-03-28 00:00:00+00:00,0.00463815
2002-04-01 00:00:00+00:00,-0.00539349
2002-04-02 00:00:00+00:00,0.00190758
2002-04-03 00:00:00+00:00,0.00118570
2002-04-04 00:00:00+00:00,-0.00051166
2002-04-05 00:00:00+00:00,0.00211180
2002-04-08 00:00:00+00:00,0.00026018
2002-04-09 00:00:00+00:00,0.00103123
2002-04-10 00:00:00+00:00,0.00036377
2002-04-11 00:00:00+00:00,0.00036341
2002-04-12 00:00:00+00:00,0.00128732
2002-04-15 00:00:00+00:00,0.00067074
2002-04-16 00:00:00+00:00,-0.00045791
2002-04-17 00:00:00+00:00,0.00159325
2002-04-18 00:00:00+00:00,0.00077247
2002-04-19 00:00:00+00:00,-0.00025237
2002-04-22 00:00:00+00:00,-0.00250551
2002-04-23 00:00:00+00:00,-0.00004722
2002-04-24 00:00:00+00:00,0.00077450
2002-04-25 00:00:00+00:00,0.00046539
2002-04-26 00:00:00+00:00,0.00113195
2002-04-29 00:00:00+00:00,0.00005362
2002-04-30 00:00:00+00:00,-0.00009990
2002-05-01 00:00:00+00:00,0.00077133
2002-05-02 00:00:00+00:00,-0.00066336
2002-05-03 00:00:00+00:00,0.00174523
2002-05-06 00:00:00+00:00,0.00015588
2002-05-07 00:00:00+00:00,0.00199936
2002-05-08 00:00:00+00:00,-0.00352573
2002-05-09 00:00:00+00:00,0.00107865
2002-05-10 00:00:00+00:00,0.00133400
2002-05-13 00:00:00+00:00,-0.00086794
2002-05-14 00:00:00+00:00,-0.00184066
2002-05-15 00:00:00+00:00,0.00041280
2002-05-16 00:00:00+00:00,0.00107891
2002-05-17 00:00:00+00:00,-0.00158430
2002-05-20 00:00:00+00:00,0.00107859
2002-05-21 00:00:00+00:00,-0.00168675
2002-05-22 00:00:00+00:00,0.00113223
2002-05-23 00:00:00+00:00,-0.00173924
2002-05-24 00:00:00+00:00,0.00061900
