Date,EU-MID
2013-12-03 00:00:00+00:00,-0.03725725
2013-12-04 00:00:00+00:00,-0.01314091
2013-12-05 00:00:00+00:00,-0.01519904
2013-12-06 00:00:00+00:00,0.00588455
2013-12-09 00:00:00+00:00,0.01049006
2013-12-10 00:00:00+00:00,-0.00336312
2013-12-11 00:00:00+00:00,-0.00994971
2013-12-12 00:00:00+00:00,-0.01032922
2013-12-13 00:00:00+00:00,0.00200285
2013-12-16 00:00:00+00:00,0.02028251
2013-12-17 00:00:00+00:00,-0.01295762
2013-12-18 00:00:00+00:00,0.01255921
2013-12-19 00:00:00+00:00,0.02370795
2013-12-20 00:00:00+00:00,0.01036944
2013-12-23 00:00:00+00:00,0.01681049
2013-12-27 00:00:00+00:00,0.02571198
2013-12-30 00:00:00+00:00,0.00628740
2014-01-02 00:00:00+00:00,-0.01023018
2014-01-03 00:00:00+00:00,0.01044506
2014-01-06 00:00:00+00:00,0.00373197
2014-01-07 00:00:00+00:00,0.01956771
2014-01-08 00:00:00+00:00,0.00745340
2014-01-09 00:00:00+00:00,-0.00070239
2014-01-10 00:00:00+00:00,0.00805295
2014-01-13 00:00:00+00:00,0.01798585
2014-01-14 00:00:00+00:00,0.00054030
2014-01-15 00:00:00+00:00,0.01966979
2014-01-16 00:00:00+00:00,-0.00191017
2014-01-17 00:00:00+00:00,0.00359274
2014-01-20 00:00:00+00:00,-0.00251913
2014-01-21 00:00:00+00:00,-0.00435571
2014-01-22 00:00:00+00:00,-0.00559000
2014-01-23 00:00:00+00:00,-0.00376263
2014-01-24 00:00:00+00:00,-0.04961573
2014-01-27 00:00:00+00:00,-0.01080303
2014-01-28 00:00:00+00:00,0.01704914
2014-01-29 00:00:00+00:00,-0.00039166
2014-01-30 00:00:00+00:00,0.00062856
2014-01-31 00:00:00+00:00,-0.01139732
2014-02-03 00:00:00+00:00,-0.02158285
2014-02-04 00:00:00+00:00,0.00120122
2014-02-05 00:00:00+00:00,0.00759004
2014-02-06 00:00:00+00:00,0.03493165
2014-02-07 00:00:00+00:00,0.00805423
2014-02-10 00:00:00+00:00,0.00303736
2014-02-11 00:00:00+00:00,0.02045726
2014-02-12 00:00:00+00:00,0.01039380
2014-02-13 00:00:00+00:00,0.00298681
2014-02-14 00:00:00+00:00,0.01215959
2014-02-17 00:00:00+00:00,0.00965277
2014-02-18 00:00:00+00:00,-0.00431348
2014-02-19 00:00:00+00:00,-0.00250326
2014-02-20 00:00:00+00:00,-0.00554189
2014-02-21 00:00:00+00:00,0.01209943
2014-02-24 00:00:00+00:00,0.01505125
2014-02-25 00:00:00+00:00,0.00652934
2014-02-26 00:00:00+00:00,-0.00785944
2014-02-27 00:00:00+00:00,0.00232658
2014-02-28 00:00:00+00:00,0.00352403
2014-03-03 00:00:00+00:00,-0.04561366
2014-03-04 00:00:00+00:00,0.04222793
2014-03-05 00:00:00+00:00,0.00832833
2014-03-06 00:00:00+00:00,0.01785974
2014-03-07 00:00:00+00:00,-0.02081822
2014-03-10 00:00:00+00:00,-0.00426917
2014-03-11 00:00:00+00:00,0.00052265
2014-03-12 00:00:00+00:00,-0.02587211
2014-03-13 00:00:00+00:00,-0.02524771
2014-03-14 00:00:00+00:00,-0.02252837
2014-03-17 00:00:00+00:00,0.03429661
2014-03-18 00:00:00+00:00,0.01759139
2014-03-19 00:00:00+00:00,-0.00437869
2014-03-20 00:00:00+00:00,0.00300208
2014-03-21 00:00:00+00:00,0.00115253
2014-03-24 00:00:00+00:00,-0.02896486
2014-03-25 00:00:00+00:00,0.01927944
2014-03-26 00:00:00+00:00,0.02404133
2014-03-27 00:00:00+00:00,-0.00007713
2014-03-28 00:00:00+00:00,0.01771962
2014-03-31 00:00:00+00:00,0.01082522
2014-04-01 00:00:00+00:00,0.02160962
2014-04-02 00:00:00+00:00,-0.00305630
2014-04-03 00:00:00+00:00,0.00469813
2014-04-04 00:00:00+00:00,0.00825911
2014-04-07 00:00:00+00:00,-0.01727222
2014-04-08 00:00:00+00:00,-0.02579455
2014-04-09 00:00:00+00:00,0.01446406
2014-04-10 00:00:00+00:00,-0.01812203
2014-04-11 00:00:00+00:00,-0.02617721
2014-04-14 00:00:00+00:00,-0.01360712
2014-04-15 00:00:00+00:00,-0.02360640
2014-04-16 00:00:00+00:00,0.04315617
2014-04-17 00:00:00+00:00,0.01280264
2014-04-22 00:00:00+00:00,0.02856423
2014-04-23 00:00:00+00:00,-0.00187891
2014-04-24 00:00:00+00:00,-0.00067775
2014-04-25 00:00:00+00:00,-0.01932454
2014-04-28 00:00:00+00:00,-0.00068398
2014-04-29 00:00:00+00:00,0.02300971
2014-04-30 00:00:00+00:00,-0.00488151
2014-05-02 00:00:00+00:00,-0.00248482
2014-05-05 00:00:00+00:00,-0.00248787
2014-05-06 00:00:00+00:00,-0.00731871
2014-05-07 00:00:00+00:00,-0.01037363
2014-05-08 00:00:00+00:00,0.02366738
2014-05-09 00:00:00+00:00,-0.01030541
2014-05-12 00:00:00+00:00,0.01927604
2014-05-13 00:00:00+00:00,-0.00067576
2014-05-14 00:00:00+00:00,-0.00966328
2014-05-15 00:00:00+00:00,-0.03439338
2014-05-16 00:00:00+00:00,-0.00191424
2014-05-19 00:00:00+00:00,0.00973323
2014-05-20 00:00:00+00:00,0.00419405
2014-05-21 00:00:00+00:00,0.00540247
2014-05-22 00:00:00+00:00,0.00417317
2014-05-23 00:00:00+00:00,0.01507001
2014-05-26 00:00:00+00:00,0.02698254
2014-05-27 00:00:00+00:00,0.00229620
2014-05-28 00:00:00+00:00,0.00407123
2014-05-29 00:00:00+00:00,0.00169711
2014-05-30 00:00:00+00:00,0.00405891
2014-06-02 00:00:00+00:00,0.00817773
2014-06-03 00:00:00+00:00,-0.01593150
2014-06-04 00:00:00+00:00,-0.00007699
2014-06-05 00:00:00+00:00,0.01834764
2014-06-06 00:00:00+00:00,0.02221047
2014-06-09 00:00:00+00:00,0.01326408
2014-06-10 00:00:00+00:00,-0.00065319
2014-06-11 00:00:00+00:00,-0.02370818
2014-06-12 00:00:00+00:00,-0.00036876
2014-06-13 00:00:00+00:00,-0.00991931
2014-06-16 00:00:00+00:00,-0.00945854
2014-06-17 00:00:00+00:00,0.00699209
2014-06-18 00:00:00+00:00,0.00109735
2014-06-19 00:00:00+00:00,0.00256351
2014-06-20 00:00:00+00:00,-0.00651866
2014-06-23 00:00:00+00:00,-0.01417776
2014-06-24 00:00:00+00:00,-0.00244511
2014-06-25 00:00:00+00:00,-0.02260190
2014-06-26 00:00:00+00:00,-0.00067636
2014-06-27 00:00:00+00:00,-0.00007678
2014-06-30 00:00:00+00:00,-0.00419917
2014-07-01 00:00:00+00:00,0.00352864
2014-07-02 00:00:00+00:00,0.00892164
2014-07-03 00:00:00+00:00,0.01306197
2014-07-04 00:00:00+00:00,-0.00600924
2014-07-07 00:00:00+00:00,-0.01911887
2014-07-08 00:00:00+00:00,-0.03792612
2014-07-09 00:00:00+00:00,-0.00007670
2014-07-10 00:00:00+00:00,-0.03061906
2014-07-11 00:00:00+00:00,0.00365478
2014-07-14 00:00:00+00:00,0.01792454
2014-07-15 00:00:00+00:00,-0.01176541
2014-07-16 00:00:00+00:00,0.02900746
2014-07-17 00:00:00+00:00,-0.01715480
2014-07-18 00:00:00+00:00,0.00115397
2014-07-21 00:00:00+00:00,-0.00745458
2014-07-22 00:00:00+00:00,0.02152150
2014-07-23 00:00:00+00:00,0.00236530
2014-07-24 00:00:00+00:00,0.02004525
2014-07-25 00:00:00+00:00,-0.01275418
2014-07-28 00:00:00+00:00,-0.00615211
2014-07-29 00:00:00+00:00,0.00601686
2014-07-30 00:00:00+00:00,-0.01040505
2014-07-31 00:00:00+00:00,-0.03000037
2014-08-01 00:00:00+00:00,-0.03541457
2014-08-04 00:00:00+00:00,-0.00260101
2014-08-05 00:00:00+00:00,-0.01208315
2014-08-06 00:00:00+00:00,-0.03186309
2014-08-07 00:00:00+00:00,-0.01816455
2014-08-08 00:00:00+00:00,-0.00724749
2014-08-11 00:00:00+00:00,0.03394345
2014-08-12 00:00:00+00:00,-0.00393660
2014-08-13 00:00:00+00:00,0.01088017
2014-08-14 00:00:00+00:00,0.01082052
2014-08-15 00:00:00+00:00,-0.00390209
2014-08-18 00:00:00+00:00,0.02100275
2014-08-19 00:00:00+00:00,0.00814061
2014-08-20 00:00:00+00:00,-0.00196541
2014-08-21 00:00:00+00:00,0.02323787
2014-08-22 00:00:00+00:00,-0.00132236
2014-08-25 00:00:00+00:00,0.01924410
2014-08-26 00:00:00+00:00,0.01782440
2014-08-27 00:00:00+00:00,0.01032390
2014-08-28 00:00:00+00:00,-0.02137927
2014-08-29 00:00:00+00:00,-0.00253748
2014-09-01 00:00:00+00:00,0.00300307
2014-09-02 00:00:00+00:00,0.00238333
2014-09-03 00:00:00+00:00,0.01957329
2014-09-04 00:00:00+00:00,0.02120629
2014-09-05 00:00:00+00:00,0.00353442
2014-09-08 00:00:00+00:00,-0.00548372
2014-09-09 00:00:00+00:00,-0.01272716
2014-09-10 00:00:00+00:00,-0.00613900
2014-09-11 00:00:00+00:00,-0.00311694
2014-09-12 00:00:00+00:00,-0.00281698
2014-09-15 00:00:00+00:00,-0.01251950
2014-09-16 00:00:00+00:00,-0.01175449
2014-09-17 00:00:00+00:00,0.01568857
2014-09-18 00:00:00+00:00,0.00789660
2014-09-19 00:00:00+00:00,-0.00007650
2014-09-22 00:00:00+00:00,-0.01893722
2014-09-23 00:00:00+00:00,-0.02902616
2014-09-24 00:00:00+00:00,0.00179850
2014-09-25 00:00:00+00:00,-0.01162795
2014-09-26 00:00:00+00:00,0.01061210
2014-09-29 00:00:00+00:00,-0.00882910
2014-09-30 00:00:00+00:00,0.01687784
2014-10-01 00:00:00+00:00,-0.02000178
2014-10-02 00:00:00+00:00,-0.03023664
2014-10-03 00:00:00+00:00,0.01984006
2014-10-06 00:00:00+00:00,-0.01057260
2014-10-07 00:00:00+00:00,-0.03183253
2014-10-08 00:00:00+00:00,-0.02201884
2014-10-09 00:00:00+00:00,-0.01508443
2014-10-10 00:00:00+00:00,-0.02834715
2014-10-13 00:00:00+00:00,-0.00807894
2014-10-14 00:00:00+00:00,0.00862811
2014-10-15 00:00:00+00:00,-0.06340975
2014-10-16 00:00:00+00:00,-0.00902678
2014-10-17 00:00:00+00:00,0.05939763
2014-10-20 00:00:00+00:00,-0.01015057
2014-10-21 00:00:00+00:00,0.04717277
2014-10-22 00:00:00+00:00,0.02366232
2014-10-23 00:00:00+00:00,0.01230574
2014-10-24 00:00:00+00:00,-0.00137161
2014-10-27 00:00:00+00:00,-0.02470363
2014-10-28 00:00:00+00:00,0.03338801
2014-10-29 00:00:00+00:00,-0.00782099
2014-10-30 00:00:00+00:00,0.00769826
2014-10-31 00:00:00+00:00,0.03025614
2014-11-03 00:00:00+00:00,-0.00929428
2014-11-04 00:00:00+00:00,-0.01987244
2014-11-05 00:00:00+00:00,0.02701134
2014-11-06 00:00:00+00:00,0.00501404
2014-11-07 00:00:00+00:00,-0.01150158
2014-11-10 00:00:00+00:00,0.01269076
2014-11-11 00:00:00+00:00,0.00816956
2014-11-12 00:00:00+00:00,-0.02976696
2014-11-13 00:00:00+00:00,0.00761850
2014-11-14 00:00:00+00:00,0.00439505
2014-11-17 00:00:00+00:00,0.01426393
2014-11-18 00:00:00+00:00,0.02080960
2014-11-19 00:00:00+00:00,0.00493482
2014-11-20 00:00:00+00:00,-0.00757388
2014-11-21 00:00:00+00:00,0.04382470
2014-11-24 00:00:00+00:00,0.01035629
2014-11-25 00:00:00+00:00,0.00419673
2014-11-26 00:00:00+00:00,0.00175110
2014-11-27 00:00:00+00:00,0.00844450
2014-11-28 00:00:00+00:00,-0.00250060
2014-12-01 00:00:00+00:00,-0.01099875
2014-12-02 00:00:00+00:00,0.00602459
2014-12-03 00:00:00+00:00,0.01513003
2014-12-04 00:00:00+00:00,-0.02482754
2014-12-05 00:00:00+00:00,0.03539751
2014-12-08 00:00:00+00:00,-0.01089367
2014-12-09 00:00:00+00:00,-0.04838623
2014-12-10 00:00:00+00:00,-0.01245307
2014-12-11 00:00:00+00:00,-0.00381282
2014-12-12 00:00:00+00:00,-0.02315828
2014-12-15 00:00:00+00:00,-0.04086895
2014-12-16 00:00:00+00:00,0.04359969
2014-12-17 00:00:00+00:00,-0.00326649
2014-12-18 00:00:00+00:00,0.05169659
2014-12-19 00:00:00+00:00,0.00116919
2014-12-22 00:00:00+00:00,0.01517865
2014-12-23 00:00:00+00:00,0.01782446
2014-12-29 00:00:00+00:00,-0.00221769
2014-12-30 00:00:00+00:00,-0.01480076
2015-01-02 00:00:00+00:00,0.00764903
2015-01-05 00:00:00+00:00,-0.04624427
2015-01-06 00:00:00+00:00,-0.00543285
2015-01-07 00:00:00+00:00,-0.00768608
2015-01-08 00:00:00+00:00,0.05130300
2015-01-09 00:00:00+00:00,-0.01924786
2015-01-12 00:00:00+00:00,0.01241179
2015-01-13 00:00:00+00:00,0.02908854
2015-01-14 00:00:00+00:00,-0.01720222
2015-01-15 00:00:00+00:00,0.02953457
2015-01-16 00:00:00+00:00,0.01937619
2015-01-19 00:00:00+00:00,0.01738267
2015-01-20 00:00:00+00:00,0.00947297
2015-01-21 00:00:00+00:00,0.01833732
2015-01-22 00:00:00+00:00,0.03406117
2015-01-23 00:00:00+00:00,0.02596517
2015-01-26 00:00:00+00:00,0.02563066
2015-01-27 00:00:00+00:00,-0.02376536
2015-01-28 00:00:00+00:00,-0.00178888
2015-01-29 00:00:00+00:00,0.00392244
2015-01-30 00:00:00+00:00,-0.00748799
2015-02-02 00:00:00+00:00,-0.00465425
2015-02-03 00:00:00+00:00,0.03032199
2015-02-04 00:00:00+00:00,0.00387839
2015-02-05 00:00:00+00:00,0.01120072
2015-02-06 00:00:00+00:00,-0.00007664
2015-02-09 00:00:00+00:00,-0.02411017
2015-02-10 00:00:00+00:00,0.02432781
2015-02-11 00:00:00+00:00,-0.00512253
2015-02-12 00:00:00+00:00,0.03083988
2015-02-13 00:00:00+00:00,0.01265552
2015-02-16 00:00:00+00:00,-0.00392666
2015-02-17 00:00:00+00:00,-0.00283194
2015-02-18 00:00:00+00:00,0.02420601
2015-02-19 00:00:00+00:00,0.01464536
2015-02-20 00:00:00+00:00,0.00208867
2015-02-23 00:00:00+00:00,0.01722542
2015-02-24 00:00:00+00:00,0.00957225
2015-02-25 00:00:00+00:00,-0.00967912
2015-02-26 00:00:00+00:00,0.01386073
2015-02-27 00:00:00+00:00,0.00471464
2015-03-02 00:00:00+00:00,0.00045471
2015-03-03 00:00:00+00:00,-0.02237527
2015-03-04 00:00:00+00:00,0.00529271
2015-03-05 00:00:00+00:00,0.02776843
2015-03-06 00:00:00+00:00,0.00678923
2015-03-09 00:00:00+00:00,-0.00586575
2015-03-10 00:00:00+00:00,-0.01380035
2015-03-11 00:00:00+00:00,0.03553339
2015-03-12 00:00:00+00:00,-0.01286703
2015-03-13 00:00:00+00:00,0.01004682
2015-03-16 00:00:00+00:00,0.02044392
2015-03-17 00:00:00+00:00,-0.02455664
2015-03-18 00:00:00+00:00,-0.00324106
2015-03-19 00:00:00+00:00,0.01207040
2015-03-20 00:00:00+00:00,0.02144609
2015-03-23 00:00:00+00:00,-0.01046305
2015-03-24 00:00:00+00:00,0.01245281
2015-03-25 00:00:00+00:00,-0.02031010
2015-03-26 00:00:00+00:00,-0.01894492
2015-03-27 00:00:00+00:00,0.00574305
2015-03-30 00:00:00+00:00,0.02471879
2015-03-31 00:00:00+00:00,-0.01571014
2015-04-01 00:00:00+00:00,0.00990194
2015-04-02 00:00:00+00:00,0.00358180
2015-04-07 00:00:00+00:00,0.02757067
2015-04-08 00:00:00+00:00,0.00301057
2015-04-09 00:00:00+00:00,0.02561044
2015-04-10 00:00:00+00:00,0.01514028
2015-04-13 00:00:00+00:00,0.00495762
2015-04-14 00:00:00+00:00,-0.00861270
2015-04-15 00:00:00+00:00,0.00748774
2015-04-16 00:00:00+00:00,-0.01916718
2015-04-17 00:00:00+00:00,-0.03355355
2015-04-20 00:00:00+00:00,0.01333593
2015-04-21 00:00:00+00:00,0.02093279
2015-04-22 00:00:00+00:00,-0.01123288
2015-04-23 00:00:00+00:00,-0.00874574
2015-04-24 00:00:00+00:00,0.01119105
2015-04-27 00:00:00+00:00,0.02487894
2015-04-28 00:00:00+00:00,-0.03327569
2015-04-29 00:00:00+00:00,-0.04866957
2015-04-30 00:00:00+00:00,0.00254509
2015-05-04 00:00:00+00:00,0.01981907
2015-05-05 00:00:00+00:00,-0.04310384
2015-05-06 00:00:00+00:00,-0.01279165
2015-05-07 00:00:00+00:00,0.00525563
2015-05-08 00:00:00+00:00,0.03608437
2015-05-11 00:00:00+00:00,0.00932557
2015-05-12 00:00:00+00:00,-0.01567321
2015-05-13 00:00:00+00:00,0.00935494
2015-05-14 00:00:00+00:00,0.02287005
2015-05-15 00:00:00+00:00,-0.00213880
2015-05-18 00:00:00+00:00,0.00095590
2015-05-19 00:00:00+00:00,0.03345453
2015-05-20 00:00:00+00:00,0.00144543
2015-05-21 00:00:00+00:00,0.00093744
2015-05-22 00:00:00+00:00,-0.00210341
2015-05-26 00:00:00+00:00,-0.03101732
2015-05-27 00:00:00+00:00,0.02722901
2015-05-28 00:00:00+00:00,-0.00871663
2015-05-29 00:00:00+00:00,-0.03019349
2015-06-01 00:00:00+00:00,0.00510641
2015-06-02 00:00:00+00:00,-0.00627957
2015-06-03 00:00:00+00:00,0.00251627
2015-06-04 00:00:00+00:00,-0.01561235
2015-06-05 00:00:00+00:00,-0.02721637
2015-06-08 00:00:00+00:00,-0.02229864
2015-06-09 00:00:00+00:00,-0.00114659
2015-06-10 00:00:00+00:00,0.03311408
2015-06-11 00:00:00+00:00,0.00940231
2015-06-12 00:00:00+00:00,-0.01265489
2015-06-15 00:00:00+00:00,-0.03609370
2015-06-16 00:00:00+00:00,0.01073445
2015-06-17 00:00:00+00:00,-0.01889357
2015-06-18 00:00:00+00:00,0.00969306
2015-06-19 00:00:00+00:00,0.00748521
2015-06-22 00:00:00+00:00,0.05911129
2015-06-23 00:00:00+00:00,0.02030514
2015-06-24 00:00:00+00:00,-0.01016422
2015-06-25 00:00:00+00:00,0.00668765
2015-06-26 00:00:00+00:00,0.01288730
2015-06-29 00:00:00+00:00,-0.06396073
2015-06-30 00:00:00+00:00,-0.02296107
2015-07-01 00:00:00+00:00,0.03007169
2015-07-02 00:00:00+00:00,-0.01492639
2015-07-03 00:00:00+00:00,-0.00595386
2015-07-06 00:00:00+00:00,-0.03330243
2015-07-07 00:00:00+00:00,-0.03713364
2015-07-08 00:00:00+00:00,0.00936278
2015-07-09 00:00:00+00:00,0.04413461
2015-07-10 00:00:00+00:00,0.05182951
2015-07-13 00:00:00+00:00,0.02838258
2015-07-14 00:00:00+00:00,0.00148243
2015-07-15 00:00:00+00:00,0.01549977
2015-07-16 00:00:00+00:00,0.02568342
2015-07-17 00:00:00+00:00,0.00399262
2015-07-20 00:00:00+00:00,0.01210596
2015-07-21 00:00:00+00:00,-0.01874501
2015-07-22 00:00:00+00:00,-0.00364206
