Date,EURCAD
2023-02-10 00:00:00+00:00,-0.02798718
2023-02-13 00:00:00+00:00,0.00694703
2023-02-14 00:00:00+00:00,0.00377875
2023-02-15 00:00:00+00:00,-0.00166624
2023-02-16 00:00:00+00:00,0.00502917
2023-02-17 00:00:00+00:00,0.00765973
2023-02-20 00:00:00+00:00,-0.00013374
2023-02-21 00:00:00+00:00,0.00014348
2023-02-22 00:00:00+00:00,-0.00470825
2023-02-23 00:00:00+00:00,-0.00395448
2023-02-24 00:00:00+00:00,0.00021370
2023-02-27 00:00:00+00:00,0.00668583
2023-02-28 00:00:00+00:00,0.00166824
2023-03-01 00:00:00+00:00,0.01122764
2023-03-02 00:00:00+00:00,-0.00971157
2023-03-03 00:00:00+00:00,0.00663673
2023-03-06 00:00:00+00:00,0.01122672
2023-03-07 00:00:00+00:00,-0.00287805
2023-03-08 00:00:00+00:00,0.00472811
2023-03-09 00:00:00+00:00,0.00854755
2023-03-10 00:00:00+00:00,0.01477654
2023-03-13 00:00:00+00:00,0.00169150
2023-03-14 00:00:00+00:00,-0.00641686
2023-03-15 00:00:00+00:00,-0.01856153
2023-03-16 00:00:00+00:00,0.00096345
2023-03-17 00:00:00+00:00,0.01108673
2023-03-20 00:00:00+00:00,0.00000761
2023-03-21 00:00:00+00:00,0.01489277
2023-03-22 00:00:00+00:00,0.01653332
2023-03-23 00:00:00+00:00,-0.00307330
2023-03-24 00:00:00+00:00,-0.01145358
2023-03-27 00:00:00+00:00,-0.00666841
2023-03-28 00:00:00+00:00,0.00169301
2023-03-29 00:00:00+00:00,-0.00533425
2023-03-30 00:00:00+00:00,0.00338834
2023-03-31 00:00:00+00:00,-0.00743564
2023-04-03 00:00:00+00:00,-0.00976792
2023-04-04 00:00:00+00:00,0.01595593
2023-04-05 00:00:00+00:00,-0.00858985
2023-04-06 00:00:00+00:00,0.00624929
2023-04-10 00:00:00+00:00,-0.00745207
2023-04-11 00:00:00+00:00,0.00230697
2023-04-12 00:00:00+00:00,0.01037990
2023-04-13 00:00:00+00:00,-0.00567461
2023-04-14 00:00:00+00:00,-0.00576107
2023-04-17 00:00:00+00:00,-0.00761169
2023-04-18 00:00:00+00:00,0.00599037
2023-04-19 00:00:00+00:00,0.00624746
2023-04-20 00:00:00+00:00,0.00473898
2023-04-21 00:00:00+00:00,0.01155098
2023-04-24 00:00:00+00:00,0.01296952
2023-04-25 00:00:00+00:00,0.00179329
2023-04-26 00:00:00+00:00,0.01092526
2023-04-27 00:00:00+00:00,-0.00844005
2023-04-28 00:00:00+00:00,-0.01073262
2023-05-01 00:00:00+00:00,-0.00790523
2023-05-02 00:00:00+00:00,0.01645648
2023-05-03 00:00:00+00:00,0.00852175
2023-05-04 00:00:00+00:00,-0.01765298
2023-05-05 00:00:00+00:00,-0.02263924
2023-05-08 00:00:00+00:00,-0.00454677
2023-05-09 00:00:00+00:00,-0.00611767
2023-05-10 00:00:00+00:00,0.00223593
2023-05-11 00:00:00+00:00,0.00434151
2023-05-12 00:00:00+00:00,-0.00123002
2023-05-15 00:00:00+00:00,-0.01011936
2023-05-16 00:00:00+00:00,-0.00232765
2023-05-17 00:00:00+00:00,-0.00752522
2023-05-18 00:00:00+00:00,-0.00405466
2023-05-19 00:00:00+00:00,0.00438565
2023-05-22 00:00:00+00:00,0.00348849
2023-05-23 00:00:00+00:00,-0.00890375
2023-05-24 00:00:00+00:00,0.01029303
2023-05-25 00:00:00+00:00,-0.00069580
2023-05-26 00:00:00+00:00,-0.00172018
2023-05-29 00:00:00+00:00,-0.00370535
2023-05-30 00:00:00+00:00,-0.00069679
2023-05-31 00:00:00+00:00,-0.01269419
2023-06-01 00:00:00+00:00,-0.00359907
2023-06-02 00:00:00+00:00,-0.01127860
2023-06-05 00:00:00+00:00,0.00047767
2023-06-06 00:00:00+00:00,-0.00821046
2023-06-07 00:00:00+00:00,-0.00272847
2023-06-08 00:00:00+00:00,0.01214767
2023-06-09 00:00:00+00:00,-0.00396439
2023-06-12 00:00:00+00:00,0.00394913
2023-06-13 00:00:00+00:00,-0.00305540
2023-06-14 00:00:00+00:00,0.00845622
2023-06-15 00:00:00+00:00,0.00462108
2023-06-16 00:00:00+00:00,-0.00600179
2023-06-19 00:00:00+00:00,-0.00014538
2023-06-20 00:00:00+00:00,0.00241130
2023-06-21 00:00:00+00:00,0.00137094
2023-06-22 00:00:00+00:00,-0.00718086
2023-06-23 00:00:00+00:00,-0.00568330
2023-06-26 00:00:00+00:00,-0.00313181
2023-06-27 00:00:00+00:00,0.01312565
2023-06-28 00:00:00+00:00,0.00399383
2023-06-29 00:00:00+00:00,-0.01137756
2023-06-30 00:00:00+00:00,0.00657237
2023-07-03 00:00:00+00:00,0.00102627
2023-07-04 00:00:00+00:00,-0.00318228
2023-07-05 00:00:00+00:00,-0.00215708
2023-07-06 00:00:00+00:00,0.01555119
2023-07-07 00:00:00+00:00,0.00431246
2023-07-10 00:00:00+00:00,0.00484752
2023-07-11 00:00:00+00:00,-0.00438764
2023-07-12 00:00:00+00:00,0.01634556
2023-07-13 00:00:00+00:00,0.00304132
2023-07-14 00:00:00+00:00,0.01604867
2023-07-17 00:00:00+00:00,-0.00263950
2023-07-18 00:00:00+00:00,-0.00190166
2023-07-19 00:00:00+00:00,-0.00917513
2023-07-20 00:00:00+00:00,-0.01084999
2023-07-21 00:00:00+00:00,0.00495448
2023-07-24 00:00:00+00:00,-0.01514678
2023-07-25 00:00:00+00:00,-0.00520978
2023-07-26 00:00:00+00:00,0.01349495
2023-07-27 00:00:00+00:00,-0.01847405
2023-07-28 00:00:00+00:00,0.01112367
2023-07-31 00:00:00+00:00,-0.01443542
2023-08-01 00:00:00+00:00,0.01230699
2023-08-02 00:00:00+00:00,0.00149132
2023-08-03 00:00:00+00:00,0.00142204
2023-08-04 00:00:00+00:00,0.01617763
2023-08-07 00:00:00+00:00,-0.00259048
2023-08-08 00:00:00+00:00,-0.00171180
2023-08-09 00:00:00+00:00,0.00310802
2023-08-10 00:00:00+00:00,0.00262692
2023-08-11 00:00:00+00:00,-0.00421072
2023-08-14 00:00:00+00:00,-0.00415390
2023-08-15 00:00:00+00:00,0.00249838
2023-08-16 00:00:00+00:00,0.00222435
2023-08-17 00:00:00+00:00,-0.00320116
2023-08-18 00:00:00+00:00,0.00324409
2023-08-21 00:00:00+00:00,0.00364408
2023-08-22 00:00:00+00:00,-0.00854089
2023-08-23 00:00:00+00:00,-0.00055976
2023-08-24 00:00:00+00:00,-0.00355046
2023-08-25 00:00:00+00:00,0.00086831
2023-08-28 00:00:00+00:00,0.00188919
2023-08-29 00:00:00+00:00,0.00664702
2023-08-30 00:00:00+00:00,0.00384256
2023-08-31 00:00:00+00:00,-0.01522487
2023-09-01 00:00:00+00:00,-0.00192079
2023-09-04 00:00:00+00:00,-0.00049205
2023-09-05 00:00:00+00:00,-0.00533341
2023-09-06 00:00:00+00:00,0.00101046
2023-09-07 00:00:00+00:00,0.00189979
2023-09-08 00:00:00+00:00,-0.00724370
2023-09-11 00:00:00+00:00,0.00340996
2023-09-12 00:00:00+00:00,-0.00684569
2023-09-13 00:00:00+00:00,0.00114989
2023-09-14 00:00:00+00:00,-0.02754175
2023-09-15 00:00:00+00:00,0.00609598
2023-09-18 00:00:00+00:00,-0.00056702
2023-09-19 00:00:00+00:00,-0.00762776
2023-09-20 00:00:00+00:00,0.00075098
2023-09-21 00:00:00+00:00,-0.00015235
2023-09-22 00:00:00+00:00,-0.00188865
2023-09-25 00:00:00+00:00,-0.01252627
2023-09-26 00:00:00+00:00,0.00341469
2023-09-27 00:00:00+00:00,-0.01286149
2023-09-28 00:00:00+00:00,0.00722657
2023-09-29 00:00:00+00:00,0.01238023
2023-10-02 00:00:00+00:00,0.00040419
2023-10-03 00:00:00+00:00,0.00193362
2023-10-04 00:00:00+00:00,0.01096441
2023-10-05 00:00:00+00:00,0.00364759
2023-10-06 00:00:00+00:00,-0.00063603
2023-10-09 00:00:00+00:00,-0.01574378
2023-10-10 00:00:00+00:00,0.00638326
2023-10-11 00:00:00+00:00,0.00303470
2023-10-12 00:00:00+00:00,-0.00236699
2023-10-13 00:00:00+00:00,-0.00749445
2023-10-16 00:00:00+00:00,0.00144629
2023-10-17 00:00:00+00:00,0.00707113
2023-10-18 00:00:00+00:00,0.00247720
2023-10-19 00:00:00+00:00,0.00980057
2023-10-20 00:00:00+00:00,-0.00056464
2023-10-23 00:00:00+00:00,0.01188642
2023-10-24 00:00:00+00:00,-0.00897275
2023-10-25 00:00:00+00:00,0.00520448
2023-10-26 00:00:00+00:00,0.00108067
2023-10-27 00:00:00+00:00,0.01045702
2023-10-30 00:00:00+00:00,0.00114139
2023-10-31 00:00:00+00:00,-0.00076487
2023-11-01 00:00:00+00:00,-0.00559702
2023-11-02 00:00:00+00:00,-0.00315413
2023-11-03 00:00:00+00:00,0.00682065
2023-11-06 00:00:00+00:00,0.00182447
2023-11-07 00:00:00+00:00,0.00495187
2023-11-08 00:00:00+00:00,0.00697544
2023-11-09 00:00:00+00:00,-0.00535810
2023-11-10 00:00:00+00:00,0.00195166
2023-11-13 00:00:00+00:00,0.00228762
2023-11-14 00:00:00+00:00,0.01825151
2023-11-15 00:00:00+00:00,-0.00873081
2023-11-16 00:00:00+00:00,0.01277644
2023-11-17 00:00:00+00:00,0.00212420
2023-11-20 00:00:00+00:00,0.00873665
2023-11-21 00:00:00+00:00,-0.00919731
2023-11-22 00:00:00+00:00,-0.00563027
2023-11-23 00:00:00+00:00,-0.00015082
2023-11-24 00:00:00+00:00,-0.00336696
2023-11-27 00:00:00+00:00,0.00461442
2023-11-28 00:00:00+00:00,-0.00236029
2023-11-29 00:00:00+00:00,0.00092233
2023-11-30 00:00:00+00:00,-0.01977896
2023-12-01 00:00:00+00:00,-0.01401884
2023-12-04 00:00:00+00:00,-0.00137612
2023-12-05 00:00:00+00:00,-0.00185449
2023-12-06 00:00:00+00:00,-0.00315219
2023-12-07 00:00:00+00:00,0.00613626
2023-12-08 00:00:00+00:00,-0.00873248
2023-12-11 00:00:00+00:00,-0.00179186
2023-12-12 00:00:00+00:00,0.00888695
2023-12-13 00:00:00+00:00,0.00400781
2023-12-14 00:00:00+00:00,0.00501985
2023-12-15 00:00:00+00:00,-0.02294485
2023-12-18 00:00:00+00:00,0.00300664
2023-12-19 00:00:00+00:00,0.00877048
2023-12-20 00:00:00+00:00,-0.00492052
2023-12-21 00:00:00+00:00,0.00176350
2023-12-22 00:00:00+00:00,-0.00178755
2023-12-26 00:00:00+00:00,-0.00376973
2023-12-27 00:00:00+00:00,0.01148428
2023-12-28 00:00:00+00:00,-0.00409626
2023-12-29 00:00:00+00:00,-0.00328495
2024-01-02 00:00:00+00:00,-0.00390495
2024-01-03 00:00:00+00:00,-0.00144976
2024-01-04 00:00:00+00:00,0.00539503
2024-01-05 00:00:00+00:00,0.00060122
2024-01-08 00:00:00+00:00,0.00087396
2024-01-09 00:00:00+00:00,-0.00042266
2024-01-10 00:00:00+00:00,0.00551159
2024-01-11 00:00:00+00:00,0.00447539
2024-01-12 00:00:00+00:00,-0.00347390
2024-01-15 00:00:00+00:00,-0.00014893
2024-01-16 00:00:00+00:00,-0.00239226
2024-01-17 00:00:00+00:00,0.00386529
2024-01-18 00:00:00+00:00,-0.00490306
2024-01-19 00:00:00+00:00,-0.00477810
2024-01-22 00:00:00+00:00,0.00435412
2024-01-23 00:00:00+00:00,-0.00838672
2024-01-24 00:00:00+00:00,0.01468428
2024-01-25 00:00:00+00:00,-0.01500952
2024-01-26 00:00:00+00:00,-0.00069603
2024-01-29 00:00:00+00:00,-0.00999657
2024-01-30 00:00:00+00:00,-0.00008046
2024-01-31 00:00:00+00:00,-0.00069882
2024-02-01 00:00:00+00:00,0.00321938
2024-02-02 00:00:00+00:00,-0.00378668
2024-02-05 00:00:00+00:00,0.00143150
2024-02-06 00:00:00+00:00,-0.00660700
2024-02-07 00:00:00+00:00,0.00143549
2024-02-08 00:00:00+00:00,-0.00125152
2024-02-09 00:00:00+00:00,0.00191743
2024-02-12 00:00:00+00:00,-0.00359119
2024-02-13 00:00:00+00:00,0.00639979
2024-02-14 00:00:00+00:00,-0.00104304
2024-02-15 00:00:00+00:00,-0.00393097
2024-02-16 00:00:00+00:00,0.00439629
2024-02-19 00:00:00+00:00,-0.00014979
2024-02-20 00:00:00+00:00,0.00988429
2024-02-21 00:00:00+00:00,-0.00131246
2024-02-22 00:00:00+00:00,-0.00165538
2024-02-23 00:00:00+00:00,0.00190377
2024-02-26 00:00:00+00:00,0.00614229
2024-02-27 00:00:00+00:00,0.00175930
2024-02-28 00:00:00+00:00,0.00516364
2024-02-29 00:00:00+00:00,-0.00660351
2024-03-01 00:00:00+00:00,0.00448563
2024-03-04 00:00:00+00:00,0.00556277
2024-03-05 00:00:00+00:00,0.00120668
2024-03-06 00:00:00+00:00,-0.00353743
2024-03-07 00:00:00+00:00,-0.00008167
2024-03-08 00:00:00+00:00,0.00304051
2024-03-11 00:00:00+00:00,-0.00313146
2024-03-12 00:00:00+00:00,0.00127547
2024-03-13 00:00:00+00:00,0.00052840
2024-03-14 00:00:00+00:00,-0.00076008
2024-03-15 00:00:00+00:00,0.00174628
2024-03-18 00:00:00+00:00,-0.00502072
2024-03-19 00:00:00+00:00,0.00317328
2024-03-20 00:00:00+00:00,-0.00143571
2024-03-21 00:00:00+00:00,-0.00401075
2024-03-22 00:00:00+00:00,0.00046175
2024-03-25 00:00:00+00:00,0.00168276
2024-03-26 00:00:00+00:00,-0.00143712
2024-03-27 00:00:00+00:00,-0.00272683
2024-03-28 00:00:00+00:00,-0.01183210
