Date,COAL-GEORDIE
2009-02-18 00:00:00+00:00,-0.01809468
2009-02-19 00:00:00+00:00,0.01166382
2009-02-20 00:00:00+00:00,-0.04279272
2009-02-23 00:00:00+00:00,-0.10518614
2009-02-24 00:00:00+00:00,-0.08993383
2009-02-25 00:00:00+00:00,0.02754403
2009-02-26 00:00:00+00:00,0.01279913
2009-02-27 00:00:00+00:00,-0.05846461
2009-03-02 00:00:00+00:00,-0.05677069
2009-03-03 00:00:00+00:00,-0.01718238
2009-03-04 00:00:00+00:00,0.03774614
2009-03-05 00:00:00+00:00,-0.03387483
2009-03-06 00:00:00+00:00,0.00949697
2009-03-09 00:00:00+00:00,0.00934802
2009-03-10 00:00:00+00:00,0.01667470
2009-03-11 00:00:00+00:00,0.00113532
2009-03-12 00:00:00+00:00,-0.04774390
2009-03-13 00:00:00+00:00,0.00120644
2009-03-16 00:00:00+00:00,-0.02834320
2009-03-17 00:00:00+00:00,0.01041006
2009-03-18 00:00:00+00:00,0.00814876
2009-03-19 00:00:00+00:00,0.07522383
2009-03-20 00:00:00+00:00,0.03999095
2009-03-23 00:00:00+00:00,0.06100356
2009-03-24 00:00:00+00:00,0.00266208
2009-03-25 00:00:00+00:00,-0.04196379
2009-03-26 00:00:00+00:00,0.04270719
2009-03-27 00:00:00+00:00,-0.01605590
2009-03-30 00:00:00+00:00,-0.10850018
2009-03-31 00:00:00+00:00,0.03626469
2009-04-01 00:00:00+00:00,0.02655926
2009-04-02 00:00:00+00:00,0.06672515
2009-04-03 00:00:00+00:00,-0.00047541
2009-04-06 00:00:00+00:00,-0.03163719
2009-04-07 00:00:00+00:00,-0.00439148
2009-04-08 00:00:00+00:00,-0.01712808
2009-04-09 00:00:00+00:00,0.02113446
2009-04-14 00:00:00+00:00,-0.00839916
2009-04-15 00:00:00+00:00,0.00430909
2009-04-16 00:00:00+00:00,0.01899857
2009-04-17 00:00:00+00:00,0.03544628
2009-04-20 00:00:00+00:00,-0.02961991
2009-04-21 00:00:00+00:00,-0.02617032
2009-04-22 00:00:00+00:00,-0.01231358
2009-04-23 00:00:00+00:00,0.00112583
2009-04-24 00:00:00+00:00,0.00507033
2009-04-27 00:00:00+00:00,-0.01542235
2009-04-28 00:00:00+00:00,-0.01163341
2009-04-29 00:00:00+00:00,0.00676308
2009-04-30 00:00:00+00:00,0.01304398
2009-05-01 00:00:00+00:00,-0.00046485
2009-05-05 00:00:00+00:00,0.03519237
2009-05-06 00:00:00+00:00,-0.02365547
2009-05-07 00:00:00+00:00,0.01638421
2009-05-08 00:00:00+00:00,0.00595706
2009-05-11 00:00:00+00:00,-0.04310433
2009-05-12 00:00:00+00:00,0.01701697
2009-05-13 00:00:00+00:00,-0.01644428
2009-05-14 00:00:00+00:00,0.00999923
2009-05-15 00:00:00+00:00,-0.00047157
2009-05-18 00:00:00+00:00,0.02328840
2009-05-19 00:00:00+00:00,0.04393825
2009-05-20 00:00:00+00:00,0.02744194
2009-05-21 00:00:00+00:00,-0.00275003
2009-05-22 00:00:00+00:00,0.02407222
2009-05-26 00:00:00+00:00,-0.01405483
2009-05-27 00:00:00+00:00,0.02775832
2009-05-28 00:00:00+00:00,0.03704456
2009-05-29 00:00:00+00:00,0.05905187
2009-06-01 00:00:00+00:00,0.05738467
2009-06-02 00:00:00+00:00,0.01615587
2009-06-03 00:00:00+00:00,-0.03949887
2009-06-04 00:00:00+00:00,0.05523135
2009-06-05 00:00:00+00:00,0.02275215
2009-06-08 00:00:00+00:00,0.00768071
2009-06-09 00:00:00+00:00,0.01068296
2009-06-10 00:00:00+00:00,0.00559564
2009-06-11 00:00:00+00:00,-0.00794145
2009-06-12 00:00:00+00:00,-0.00509584
2009-06-15 00:00:00+00:00,-0.02070599
2009-06-16 00:00:00+00:00,-0.00815966
2009-06-17 00:00:00+00:00,-0.11700065
2009-06-18 00:00:00+00:00,0.01654216
2009-06-19 00:00:00+00:00,0.00614653
2009-06-22 00:00:00+00:00,-0.05796757
2009-06-23 00:00:00+00:00,0.01307525
2009-06-24 00:00:00+00:00,0.02862049
2009-06-25 00:00:00+00:00,0.01426891
2009-06-26 00:00:00+00:00,0.04694440
2009-06-29 00:00:00+00:00,0.00170589
2009-06-30 00:00:00+00:00,-0.01889691
2009-07-01 00:00:00+00:00,-0.00472425
2009-07-02 00:00:00+00:00,-0.00980715
2009-07-03 00:00:00+00:00,0.00463453
2009-07-06 00:00:00+00:00,0.05521226
2009-07-07 00:00:00+00:00,-0.00674009
2009-07-08 00:00:00+00:00,0.00874277
2009-07-09 00:00:00+00:00,0.01779375
2009-07-10 00:00:00+00:00,0.01623244
2009-07-13 00:00:00+00:00,-0.00938520
2009-07-14 00:00:00+00:00,0.01831836
2009-07-15 00:00:00+00:00,0.00645141
2009-07-16 00:00:00+00:00,0.03473637
2009-07-17 00:00:00+00:00,0.01167256
2009-07-20 00:00:00+00:00,-0.01369165
2009-07-21 00:00:00+00:00,0.00429141
2009-07-22 00:00:00+00:00,-0.01576751
2009-07-23 00:00:00+00:00,-0.00308653
2009-07-24 00:00:00+00:00,0.00568529
2009-07-27 00:00:00+00:00,-0.00174405
2009-07-28 00:00:00+00:00,-0.01857789
2009-07-29 00:00:00+00:00,-0.01060029
2009-07-30 00:00:00+00:00,-0.00518766
2009-07-31 00:00:00+00:00,-0.00588882
2009-08-03 00:00:00+00:00,-0.04610172
2009-08-04 00:00:00+00:00,0.07185285
2009-08-05 00:00:00+00:00,-0.00448648
2009-08-06 00:00:00+00:00,0.01526869
2009-08-07 00:00:00+00:00,-0.00918976
2009-08-10 00:00:00+00:00,-0.00447843
2009-08-11 00:00:00+00:00,0.00232502
2009-08-12 00:00:00+00:00,-0.00312127
2009-08-13 00:00:00+00:00,0.00204152
2009-08-14 00:00:00+00:00,-0.02230330
2009-08-17 00:00:00+00:00,-0.00455994
2009-08-18 00:00:00+00:00,-0.00557229
2009-08-19 00:00:00+00:00,-0.00738176
2009-08-20 00:00:00+00:00,0.00588906
2009-08-21 00:00:00+00:00,-0.01229032
2009-08-24 00:00:00+00:00,-0.01439582
2009-08-25 00:00:00+00:00,-0.01657321
2009-08-26 00:00:00+00:00,-0.01954732
2009-08-27 00:00:00+00:00,-0.01258407
2009-08-28 00:00:00+00:00,-0.01554875
2009-09-01 00:00:00+00:00,-0.02731135
2009-09-02 00:00:00+00:00,-0.03361116
2009-09-03 00:00:00+00:00,0.00257147
2009-09-04 00:00:00+00:00,-0.01245125
2009-09-07 00:00:00+00:00,-0.00797504
2009-09-08 00:00:00+00:00,0.02304405
2009-09-09 00:00:00+00:00,0.01963087
2009-09-10 00:00:00+00:00,0.00982868
2009-09-11 00:00:00+00:00,-0.01067807
2009-09-14 00:00:00+00:00,0.01058481
2009-09-15 00:00:00+00:00,0.01484316
2009-09-16 00:00:00+00:00,0.06016867
2009-09-17 00:00:00+00:00,-0.00389527
2009-09-18 00:00:00+00:00,-0.02023965
2009-09-21 00:00:00+00:00,-0.02648206
2009-09-22 00:00:00+00:00,0.02671177
2009-09-23 00:00:00+00:00,-0.01309285
2009-09-24 00:00:00+00:00,-0.02165758
2009-09-25 00:00:00+00:00,0.00889208
2009-09-28 00:00:00+00:00,0.00884793
2009-09-29 00:00:00+00:00,-0.00608667
2009-09-30 00:00:00+00:00,0.04225967
2009-10-01 00:00:00+00:00,-0.00180905
2009-10-02 00:00:00+00:00,-0.01784068
2009-10-05 00:00:00+00:00,0.00522271
2009-10-06 00:00:00+00:00,0.03112441
2009-10-07 00:00:00+00:00,0.01129915
2009-10-08 00:00:00+00:00,-0.00040128
2009-10-09 00:00:00+00:00,-0.01095338
2009-10-12 00:00:00+00:00,0.01610723
2009-10-13 00:00:00+00:00,0.00641126
2009-10-14 00:00:00+00:00,-0.00717269
2009-10-15 00:00:00+00:00,0.00164611
2009-10-16 00:00:00+00:00,-0.00475404
2009-10-19 00:00:00+00:00,-0.00107684
2009-10-20 00:00:00+00:00,-0.00651988
2009-10-21 00:00:00+00:00,0.02076388
2009-10-22 00:00:00+00:00,0.02520909
2009-10-23 00:00:00+00:00,0.00360481
2009-10-26 00:00:00+00:00,-0.02034804
2009-10-27 00:00:00+00:00,-0.00038801
2009-10-28 00:00:00+00:00,-0.00307812
2009-10-29 00:00:00+00:00,0.01710550
2009-10-30 00:00:00+00:00,-0.01571484
2009-11-02 00:00:00+00:00,0.01974640
2009-11-03 00:00:00+00:00,0.02150713
2009-11-04 00:00:00+00:00,0.00946269
2009-11-05 00:00:00+00:00,0.01135972
2009-11-06 00:00:00+00:00,0.01908798
2009-11-09 00:00:00+00:00,0.02151532
2009-11-10 00:00:00+00:00,0.00721963
2009-11-11 00:00:00+00:00,0.02847120
2009-11-12 00:00:00+00:00,-0.00717232
2009-11-13 00:00:00+00:00,0.01701990
2009-11-16 00:00:00+00:00,0.01195355
2009-11-17 00:00:00+00:00,0.00364789
2009-11-18 00:00:00+00:00,0.02209782
2009-11-19 00:00:00+00:00,-0.01055658
2009-11-20 00:00:00+00:00,-0.00095329
2009-11-23 00:00:00+00:00,-0.00156055
2009-11-24 00:00:00+00:00,-0.01852280
2009-11-25 00:00:00+00:00,-0.00402905
2009-11-26 00:00:00+00:00,0.00209882
2009-11-27 00:00:00+00:00,-0.00035682
2009-11-30 00:00:00+00:00,-0.00772839
2009-12-01 00:00:00+00:00,-0.00653066
2009-12-02 00:00:00+00:00,-0.01394794
2009-12-03 00:00:00+00:00,-0.00410958
2009-12-04 00:00:00+00:00,-0.00662179
2009-12-07 00:00:00+00:00,-0.00475506
2009-12-08 00:00:00+00:00,0.00089251
2009-12-09 00:00:00+00:00,0.01530851
2009-12-10 00:00:00+00:00,-0.00656404
2009-12-11 00:00:00+00:00,0.00026162
2009-12-14 00:00:00+00:00,0.00584585
2009-12-15 00:00:00+00:00,0.01198432
2009-12-16 00:00:00+00:00,0.03475496
2009-12-17 00:00:00+00:00,-0.00215234
2009-12-18 00:00:00+00:00,0.03682147
2009-12-21 00:00:00+00:00,0.02319407
2009-12-22 00:00:00+00:00,0.01534506
2009-12-23 00:00:00+00:00,0.01924641
2009-12-24 00:00:00+00:00,0.00765087
2009-12-29 00:00:00+00:00,0.02701676
2009-12-30 00:00:00+00:00,0.01428327
2009-12-31 00:00:00+00:00,0.01083299
2010-01-04 00:00:00+00:00,0.05738829
2010-01-05 00:00:00+00:00,0.07821310
2010-01-06 00:00:00+00:00,0.02815436
2010-01-07 00:00:00+00:00,0.09617617
2010-01-08 00:00:00+00:00,-0.02665181
2010-01-11 00:00:00+00:00,-0.04726708
2010-01-12 00:00:00+00:00,-0.03994681
2010-01-13 00:00:00+00:00,-0.03157477
2010-01-14 00:00:00+00:00,0.02178311
2010-01-15 00:00:00+00:00,0.01632538
2010-01-18 00:00:00+00:00,0.00664452
2010-01-19 00:00:00+00:00,0.00683764
2010-01-20 00:00:00+00:00,-0.03889536
2010-01-21 00:00:00+00:00,-0.05363622
2010-01-22 00:00:00+00:00,0.01245061
2010-01-25 00:00:00+00:00,0.00233590
2010-01-26 00:00:00+00:00,-0.01510010
2010-01-27 00:00:00+00:00,-0.00778714
2010-01-28 00:00:00+00:00,-0.15439085
2010-01-29 00:00:00+00:00,0.13589345
2010-02-01 00:00:00+00:00,0.00129742
2010-02-02 00:00:00+00:00,0.01169595
2010-02-03 00:00:00+00:00,-0.01226311
2010-02-04 00:00:00+00:00,-0.03747595
2010-02-05 00:00:00+00:00,-0.01425489
2010-02-08 00:00:00+00:00,-0.00709424
2010-02-09 00:00:00+00:00,0.01773873
2010-02-10 00:00:00+00:00,-0.00758494
2010-02-11 00:00:00+00:00,-0.00144378
2010-02-12 00:00:00+00:00,-0.00591328
2010-02-15 00:00:00+00:00,0.01291868
2010-02-16 00:00:00+00:00,0.03929208
2010-02-17 00:00:00+00:00,-0.01555208
2010-02-18 00:00:00+00:00,-0.00086661
2010-02-19 00:00:00+00:00,0.01011861
2010-02-22 00:00:00+00:00,0.02595128
2010-02-23 00:00:00+00:00,0.00564135
2010-02-24 00:00:00+00:00,0.00430709
2010-02-25 00:00:00+00:00,0.00882390
2010-02-26 00:00:00+00:00,0.03036293
2010-03-01 00:00:00+00:00,0.00709956
2010-03-02 00:00:00+00:00,-0.01939889
2010-03-03 00:00:00+00:00,-0.00780612
2010-03-04 00:00:00+00:00,-0.01163519
2010-03-05 00:00:00+00:00,-0.00356364
2010-03-08 00:00:00+00:00,-0.00193533
2010-03-09 00:00:00+00:00,-0.01276966
2010-03-10 00:00:00+00:00,0.01770469
2010-03-11 00:00:00+00:00,-0.00408848
2010-03-12 00:00:00+00:00,0.00237764
2010-03-15 00:00:00+00:00,0.00450902
2010-03-16 00:00:00+00:00,0.00182698
2010-03-17 00:00:00+00:00,-0.00695246
2010-03-18 00:00:00+00:00,-0.00676591
2010-03-19 00:00:00+00:00,-0.00031619
2010-03-22 00:00:00+00:00,-0.02081351
2010-03-23 00:00:00+00:00,-0.00250124
2010-03-24 00:00:00+00:00,-0.02545732
2010-03-25 00:00:00+00:00,0.00630543
2010-03-26 00:00:00+00:00,0.03280671
2010-03-29 00:00:00+00:00,0.01597156
2010-03-30 00:00:00+00:00,0.01152134
2010-03-31 00:00:00+00:00,0.01519979
2010-04-01 00:00:00+00:00,0.02987585
2010-04-06 00:00:00+00:00,0.04767967
2010-04-07 00:00:00+00:00,0.01701323
2010-04-08 00:00:00+00:00,-0.00634226
2010-04-09 00:00:00+00:00,0.00020814
2010-04-12 00:00:00+00:00,-0.00231271
2010-04-13 00:00:00+00:00,-0.02397428
2010-04-14 00:00:00+00:00,0.00380593
2010-04-15 00:00:00+00:00,-0.00613315
2010-04-16 00:00:00+00:00,-0.00747271
2010-04-19 00:00:00+00:00,0.01977070
2010-04-20 00:00:00+00:00,0.03124943
2010-04-21 00:00:00+00:00,0.04722429
2010-04-22 00:00:00+00:00,0.01195439
2010-04-23 00:00:00+00:00,0.06154204
2010-04-26 00:00:00+00:00,0.06283149
2010-04-27 00:00:00+00:00,-0.01444561
2010-04-28 00:00:00+00:00,-0.02744600
2010-04-29 00:00:00+00:00,0.01234503
2010-04-30 00:00:00+00:00,-0.00677213
2010-05-04 00:00:00+00:00,0.03653881
2010-05-05 00:00:00+00:00,-0.01171622
2010-05-06 00:00:00+00:00,-0.05602169
2010-05-07 00:00:00+00:00,-0.04568359
2010-05-10 00:00:00+00:00,0.01424926
2010-05-11 00:00:00+00:00,-0.05185150
2010-05-12 00:00:00+00:00,-0.01363039
2010-05-13 00:00:00+00:00,0.00020631
2010-05-14 00:00:00+00:00,0.01115001
2010-05-17 00:00:00+00:00,-0.03094047
2010-05-18 00:00:00+00:00,0.03263163
2010-05-19 00:00:00+00:00,-0.05471886
2010-05-20 00:00:00+00:00,0.01968544
2010-05-21 00:00:00+00:00,0.00834977
2010-05-24 00:00:00+00:00,0.03505401
2010-05-25 00:00:00+00:00,-0.01916549
2010-05-26 00:00:00+00:00,-0.01335139
2010-05-27 00:00:00+00:00,-0.00130452
2010-05-28 00:00:00+00:00,0.02043102
2010-06-01 00:00:00+00:00,-0.02428545
2010-06-02 00:00:00+00:00,-0.00383659
2010-06-03 00:00:00+00:00,0.00223410
2010-06-04 00:00:00+00:00,0.01033566
2010-06-07 00:00:00+00:00,0.00573323
2010-06-08 00:00:00+00:00,-0.00881607
2010-06-09 00:00:00+00:00,0.00575796
2010-06-10 00:00:00+00:00,0.00522159
2010-06-11 00:00:00+00:00,0.00070894
2010-06-14 00:00:00+00:00,0.02001833
2010-06-15 00:00:00+00:00,-0.00425120
2010-06-16 00:00:00+00:00,-0.00049944
2010-06-17 00:00:00+00:00,-0.00277712
2010-06-18 00:00:00+00:00,-0.00327629
2010-06-21 00:00:00+00:00,-0.00178798
2010-06-22 00:00:00+00:00,-0.02920620
2010-06-23 00:00:00+00:00,-0.00839398
2010-06-24 00:00:00+00:00,0.01189787
2010-06-25 00:00:00+00:00,0.00020458
2010-06-28 00:00:00+00:00,0.01077070
2010-06-29 00:00:00+00:00,-0.00029639
2010-06-30 00:00:00+00:00,-0.00680500
2010-07-01 00:00:00+00:00,-0.01638370
2010-07-02 00:00:00+00:00,-0.01753771
2010-07-05 00:00:00+00:00,-0.00235223
2010-07-06 00:00:00+00:00,-0.00646571
2010-07-07 00:00:00+00:00,-0.01471318
2010-07-08 00:00:00+00:00,0.01110214
2010-07-09 00:00:00+00:00,0.00072763
2010-07-12 00:00:00+00:00,-0.00236764
2010-07-13 00:00:00+00:00,-0.00650199
2010-07-14 00:00:00+00:00,0.00902745
2010-07-15 00:00:00+00:00,0.00278470
2010-07-16 00:00:00+00:00,-0.01283790
2010-07-19 00:00:00+00:00,-0.01013633
2010-07-20 00:00:00+00:00,-0.00446257
2010-07-21 00:00:00+00:00,-0.01541785
2010-07-22 00:00:00+00:00,-0.00030646
2010-07-23 00:00:00+00:00,0.00231583
2010-07-26 00:00:00+00:00,-0.00345342
2010-07-27 00:00:00+00:00,-0.02184196
2010-07-28 00:00:00+00:00,0.00500175
2010-07-29 00:00:00+00:00,0.00074764
2010-07-30 00:00:00+00:00,0.01187721
2010-08-02 00:00:00+00:00,-0.00662724
2010-08-03 00:00:00+00:00,-0.00558397
2010-08-04 00:00:00+00:00,-0.01985591
2010-08-05 00:00:00+00:00,-0.03768376
2010-08-06 00:00:00+00:00,-0.01281369
2010-08-09 00:00:00+00:00,-0.01180721
2010-08-10 00:00:00+00:00,-0.01020633
2010-08-11 00:00:00+00:00,-0.01467151
2010-08-12 00:00:00+00:00,-0.01364293
2010-08-13 00:00:00+00:00,-0.01767368
2010-08-16 00:00:00+00:00,0.00475295
2010-08-17 00:00:00+00:00,0.01909662
2010-08-18 00:00:00+00:00,-0.00255738
2010-08-19 00:00:00+00:00,0.01581983
2010-08-20 00:00:00+00:00,0.02118414
2010-08-23 00:00:00+00:00,-0.00632536
2010-08-24 00:00:00+00:00,0.00077497
2010-08-25 00:00:00+00:00,0.00187081
2010-08-26 00:00:00+00:00,0.01446421
2010-08-27 00:00:00+00:00,0.05894963
2010-08-31 00:00:00+00:00,-0.00243127
2010-09-01 00:00:00+00:00,-0.00083886
2010-09-02 00:00:00+00:00,-0.00189690
2010-09-03 00:00:00+00:00,0.00339332
2010-09-06 00:00:00+00:00,-0.00527254
2010-09-07 00:00:00+00:00,-0.01271310
2010-09-08 00:00:00+00:00,-0.01949049
2010-09-09 00:00:00+00:00,-0.00553660
2010-09-10 00:00:00+00:00,0.00992362
2010-09-13 00:00:00+00:00,0.01900416
2010-09-14 00:00:00+00:00,0.01057200
2010-09-15 00:00:00+00:00,-0.00095491
2010-09-16 00:00:00+00:00,0.00887725
2010-09-17 00:00:00+00:00,0.00042480
2010-09-20 00:00:00+00:00,-0.01185878
2010-09-21 00:00:00+00:00,0.00032465
2010-09-22 00:00:00+00:00,0.00433456
2010-09-23 00:00:00+00:00,-0.00473018
2010-09-24 00:00:00+00:00,0.01900270
2010-09-27 00:00:00+00:00,-0.00292436
2010-09-28 00:00:00+00:00,-0.00020301
2010-09-29 00:00:00+00:00,0.00806814
2010-09-30 00:00:00+00:00,0.00740502
2010-10-01 00:00:00+00:00,0.00259853
2010-10-04 00:00:00+00:00,-0.01138754
2010-10-05 00:00:00+00:00,-0.00894050
2010-10-06 00:00:00+00:00,0.00827494
2010-10-07 00:00:00+00:00,-0.00155827
2010-10-08 00:00:00+00:00,-0.00437765
2010-10-11 00:00:00+00:00,0.01244200
2010-10-12 00:00:00+00:00,-0.00590227
2010-10-13 00:00:00+00:00,0.02336431
2010-10-14 00:00:00+00:00,0.02178541
2010-10-15 00:00:00+00:00,0.01258970
2010-10-18 00:00:00+00:00,0.02912709
2010-10-19 00:00:00+00:00,-0.00176070
2010-10-20 00:00:00+00:00,0.00755151
2010-10-21 00:00:00+00:00,0.04958999
2010-10-22 00:00:00+00:00,0.00257818
2010-10-25 00:00:00+00:00,0.01069815
2010-10-26 00:00:00+00:00,-0.00549887
2010-10-27 00:00:00+00:00,-0.02167695
2010-10-28 00:00:00+00:00,0.01945105
2010-10-29 00:00:00+00:00,-0.00028242
2010-11-01 00:00:00+00:00,0.02488631
2010-11-02 00:00:00+00:00,0.01049881
2010-11-03 00:00:00+00:00,-0.00027532
2010-11-04 00:00:00+00:00,0.00112678
2010-11-05 00:00:00+00:00,-0.00493400
2010-11-08 00:00:00+00:00,-0.00681271
2010-11-09 00:00:00+00:00,-0.00121178
2010-11-10 00:00:00+00:00,0.03065238
2010-11-11 00:00:00+00:00,0.02495390
2010-11-12 00:00:00+00:00,0.04627343
2010-11-15 00:00:00+00:00,0.01780382
2010-11-16 00:00:00+00:00,-0.03030697
2010-11-17 00:00:00+00:00,-0.06236956
2010-11-18 00:00:00+00:00,0.05003512
2010-11-19 00:00:00+00:00,-0.01936923
2010-11-22 00:00:00+00:00,0.00778516
2010-11-23 00:00:00+00:00,-0.03994244
2010-11-24 00:00:00+00:00,-0.00797691
2010-11-25 00:00:00+00:00,0.01022446
2010-11-26 00:00:00+00:00,0.00561331
2010-11-29 00:00:00+00:00,0.03807316
2010-11-30 00:00:00+00:00,-0.00779838
2010-12-01 00:00:00+00:00,-0.00204330
2010-12-02 00:00:00+00:00,0.02554962
2010-12-03 00:00:00+00:00,0.01510234
2010-12-06 00:00:00+00:00,0.01980278
2010-12-07 00:00:00+00:00,-0.00370085
2010-12-08 00:00:00+00:00,-0.00543273
2010-12-09 00:00:00+00:00,-0.00111969
2010-12-10 00:00:00+00:00,0.02432520
2010-12-13 00:00:00+00:00,0.01338079
2010-12-14 00:00:00+00:00,-0.01165318
2010-12-15 00:00:00+00:00,-0.00279787
2010-12-16 00:00:00+00:00,0.03790093
2010-12-17 00:00:00+00:00,0.04335582
2010-12-20 00:00:00+00:00,0.01165860
2010-12-21 00:00:00+00:00,0.01199786
2010-12-22 00:00:00+00:00,0.03543027
2010-12-23 00:00:00+00:00,0.00931895
2010-12-24 00:00:00+00:00,0.00134866
2010-12-29 00:00:00+00:00,0.09913331
2010-12-30 00:00:00+00:00,0.02729353
2010-12-31 00:00:00+00:00,0.00985992
2011-01-04 00:00:00+00:00,0.00534947
2011-01-05 00:00:00+00:00,-0.09383002
2011-01-06 00:00:00+00:00,0.03903425
2011-01-07 00:00:00+00:00,0.05464869
2011-01-10 00:00:00+00:00,0.03601762
2011-01-11 00:00:00+00:00,-0.00094652
2011-01-12 00:00:00+00:00,-0.01256988
2011-01-13 00:00:00+00:00,-0.00131253
2011-01-14 00:00:00+00:00,-0.03604825
2011-01-17 00:00:00+00:00,-0.02529114
2011-01-18 00:00:00+00:00,-0.00729789
2011-01-19 00:00:00+00:00,0.00940676
2011-01-20 00:00:00+00:00,-0.01825639
2011-01-21 00:00:00+00:00,-0.02959315
2011-01-24 00:00:00+00:00,-0.03395396
2011-01-25 00:00:00+00:00,-0.01059864
2011-01-26 00:00:00+00:00,-0.02628786
2011-01-27 00:00:00+00:00,0.00179185
2011-01-28 00:00:00+00:00,0.03845746
2011-01-31 00:00:00+00:00,0.03785620
2011-02-01 00:00:00+00:00,-0.00257097
2011-02-02 00:00:00+00:00,-0.02481079
2011-02-03 00:00:00+00:00,-0.00418309
2011-02-04 00:00:00+00:00,-0.00616232
2011-02-07 00:00:00+00:00,-0.06486466
2011-02-08 00:00:00+00:00,-0.00476281
2011-02-09 00:00:00+00:00,-0.01595156
2011-02-10 00:00:00+00:00,0.01563000
2011-02-11 00:00:00+00:00,0.01707401
2011-02-14 00:00:00+00:00,-0.00268145
2011-02-15 00:00:00+00:00,-0.00693105
2011-02-16 00:00:00+00:00,0.02879934
2011-02-17 00:00:00+00:00,0.00501052
2011-02-18 00:00:00+00:00,0.00861620
2011-02-21 00:00:00+00:00,0.03703848
2011-02-22 00:00:00+00:00,0.00251600
2011-02-23 00:00:00+00:00,0.00016157
2011-02-24 00:00:00+00:00,0.00055597
2011-02-25 00:00:00+00:00,0.01591608
2011-02-28 00:00:00+00:00,0.01501391
2011-03-01 00:00:00+00:00,-0.00410966
2011-03-02 00:00:00+00:00,-0.00100708
2011-03-03 00:00:00+00:00,-0.00061800
2011-03-04 00:00:00+00:00,0.00986444
2011-03-07 00:00:00+00:00,-0.00526703
2011-03-08 00:00:00+00:00,-0.00989910
2011-03-09 00:00:00+00:00,-0.00411823
2011-03-10 00:00:00+00:00,-0.01154257
2011-03-11 00:00:00+00:00,0.01824643
2011-03-14 00:00:00+00:00,-0.01263342
2011-03-15 00:00:00+00:00,-0.01036406
2011-03-16 00:00:00+00:00,0.00708674
2011-03-17 00:00:00+00:00,-0.10223147
2011-03-18 00:00:00+00:00,0.01710437
2011-03-21 00:00:00+00:00,0.01284645
2011-03-22 00:00:00+00:00,0.03577778
2011-03-23 00:00:00+00:00,0.00254768
2011-03-24 00:00:00+00:00,-0.03164472
2011-03-25 00:00:00+00:00,-0.00871451
2011-03-28 00:00:00+00:00,-0.01726827
2011-03-29 00:00:00+00:00,-0.02315121
2011-03-30 00:00:00+00:00,-0.00521093
2011-03-31 00:00:00+00:00,0.04963243
2011-04-01 00:00:00+00:00,0.00624806
2011-04-04 00:00:00+00:00,0.00461205
2011-04-05 00:00:00+00:00,-0.02321092
2011-04-06 00:00:00+00:00,0.00180521
2011-04-07 00:00:00+00:00,-0.00675253
2011-04-08 00:00:00+00:00,0.00181021
2011-04-11 00:00:00+00:00,0.00099036
2011-04-12 00:00:00+00:00,-0.00963829
2011-04-13 00:00:00+00:00,0.00468753
2011-04-14 00:00:00+00:00,0.01455648
2011-04-15 00:00:00+00:00,0.01214878
2011-04-18 00:00:00+00:00,-0.02398862
2011-04-19 00:00:00+00:00,-0.00594016
2011-04-20 00:00:00+00:00,0.01529739
2011-04-21 00:00:00+00:00,0.00746918
2011-04-26 00:00:00+00:00,-0.01154569
2011-04-27 00:00:00+00:00,0.00748450
