Date,SONIA3
2021-02-15 00:00:00+00:00,-0.00075304
2021-02-16 00:00:00+00:00,-0.00085360
2021-02-17 00:00:00+00:00,0.00080106
2021-02-18 00:00:00+00:00,-0.00110423
2021-02-19 00:00:00+00:00,-0.00135557
2021-02-22 00:00:00+00:00,0.00060130
2021-02-23 00:00:00+00:00,-0.00045279
2021-02-24 00:00:00+00:00,-0.00000117
2021-02-25 00:00:00+00:00,-0.00215950
2021-02-26 00:00:00+00:00,-0.00120742
2021-03-01 00:00:00+00:00,0.00135631
2021-03-02 00:00:00+00:00,0.00085280
2021-03-03 00:00:00+00:00,-0.00145772
2021-03-04 00:00:00+00:00,0.00019973
2021-03-05 00:00:00+00:00,-0.00050384
2021-03-08 00:00:00+00:00,0.00009915
2021-03-09 00:00:00+00:00,0.00060203
2021-03-10 00:00:00+00:00,0.00045085
2021-03-11 00:00:00+00:00,-0.00005154
2021-03-12 00:00:00+00:00,-0.00115651
2021-03-15 00:00:00+00:00,-0.00070471
2021-03-16 00:00:00+00:00,0.00025102
2021-03-17 00:00:00+00:00,-0.00085588
2021-03-18 00:00:00+00:00,-0.00065482
2021-03-19 00:00:00+00:00,0.00065382
2021-03-22 00:00:00+00:00,-0.00015149
2021-03-23 00:00:00+00:00,0.00080449
2021-03-24 00:00:00+00:00,0.00040159
2021-03-25 00:00:00+00:00,0.00040153
2021-03-26 00:00:00+00:00,-0.00025221
2021-03-29 00:00:00+00:00,-0.00030239
2021-03-30 00:00:00+00:00,-0.00065475
2021-03-31 00:00:00+00:00,-0.00045372
2021-04-01 00:00:00+00:00,0.00045217
2021-04-06 00:00:00+00:00,-0.00035301
2021-04-07 00:00:00+00:00,0.00030127
2021-04-08 00:00:00+00:00,0.00065342
2021-04-09 00:00:00+00:00,-0.00060417
2021-04-12 00:00:00+00:00,-0.00000075
2021-04-13 00:00:00+00:00,-0.00010118
2021-04-14 00:00:00+00:00,0.00004950
2021-04-15 00:00:00+00:00,0.00145845
2021-04-16 00:00:00+00:00,-0.00045324
2021-04-19 00:00:00+00:00,0.00020034
2021-04-20 00:00:00+00:00,0.00030076
2021-04-21 00:00:00+00:00,-0.00015171
2021-04-22 00:00:00+00:00,-0.00000081
2021-04-23 00:00:00+00:00,-0.00050362
2021-04-26 00:00:00+00:00,-0.00030242
2021-04-27 00:00:00+00:00,-0.00080546
2021-04-28 00:00:00+00:00,-0.00010139
2021-04-29 00:00:00+00:00,-0.00055413
2021-04-30 00:00:00+00:00,-0.00025228
2021-05-04 00:00:00+00:00,0.00090550
2021-05-05 00:00:00+00:00,-0.00020203
2021-05-06 00:00:00+00:00,0.00105610
2021-05-07 00:00:00+00:00,0.00065322
2021-05-10 00:00:00+00:00,-0.00010110
2021-05-11 00:00:00+00:00,-0.00085541
2021-05-12 00:00:00+00:00,-0.00100680
2021-05-13 00:00:00+00:00,-0.00020194
2021-05-14 00:00:00+00:00,0.00010015
2021-05-17 00:00:00+00:00,0.00050277
2021-05-18 00:00:00+00:00,-0.00005099
2021-05-19 00:00:00+00:00,0.00050255
2021-05-20 00:00:00+00:00,-0.00020171
2021-05-21 00:00:00+00:00,0.00040215
2021-05-24 00:00:00+00:00,0.00040191
2021-05-25 00:00:00+00:00,0.00040169
2021-05-26 00:00:00+00:00,0.00050229
2021-05-27 00:00:00+00:00,-0.00160913
2021-05-28 00:00:00+00:00,0.00045220
2021-06-01 00:00:00+00:00,-0.00010127
2021-06-02 00:00:00+00:00,0.00009980
2021-06-03 00:00:00+00:00,-0.00070500
2021-06-04 00:00:00+00:00,0.00055268
2021-06-07 00:00:00+00:00,-0.00005125
2021-06-08 00:00:00+00:00,0.00045177
2021-06-09 00:00:00+00:00,0.00055226
2021-06-10 00:00:00+00:00,-0.00005122
2021-06-11 00:00:00+00:00,0.00065285
2021-06-14 00:00:00+00:00,-0.00105643
2021-06-15 00:00:00+00:00,-0.00020217
2021-06-16 00:00:00+00:00,-0.00035355
2021-06-17 00:00:00+00:00,-0.00171217
2021-06-18 00:00:00+00:00,0.00009936
2021-06-21 00:00:00+00:00,0.00009933
2021-06-22 00:00:00+00:00,-0.00005155
2021-06-23 00:00:00+00:00,0.00009943
2021-06-24 00:00:00+00:00,-0.00025348
2021-06-25 00:00:00+00:00,-0.00000172
2021-06-28 00:00:00+00:00,0.00105614
2021-06-29 00:00:00+00:00,0.00019966
2021-06-30 00:00:00+00:00,-0.00015251
2021-07-01 00:00:00+00:00,-0.00020291
2021-07-02 00:00:00+00:00,0.00070309
2021-07-05 00:00:00+00:00,0.00004865
2021-07-06 00:00:00+00:00,-0.00055510
2021-07-07 00:00:00+00:00,0.00160891
2021-07-08 00:00:00+00:00,0.00195965
2021-07-09 00:00:00+00:00,-0.00196103
2021-07-12 00:00:00+00:00,-0.00020291
2021-07-13 00:00:00+00:00,-0.00005196
2021-07-14 00:00:00+00:00,-0.00045409
2021-07-15 00:00:00+00:00,-0.00005190
2021-07-16 00:00:00+00:00,-0.00035368
2021-07-19 00:00:00+00:00,-0.00005184
2021-07-20 00:00:00+00:00,0.00175968
2021-07-21 00:00:00+00:00,-0.00060492
2021-07-22 00:00:00+00:00,0.00024985
2021-07-23 00:00:00+00:00,-0.00065529
2021-07-26 00:00:00+00:00,0.00035057
2021-07-27 00:00:00+00:00,0.00030007
2021-07-28 00:00:00+00:00,-0.00010223
2021-07-29 00:00:00+00:00,-0.00010210
2021-07-30 00:00:00+00:00,0.00030019
2021-08-02 00:00:00+00:00,0.00085316
2021-08-03 00:00:00+00:00,0.00009885
2021-08-04 00:00:00+00:00,-0.00055449
2021-08-05 00:00:00+00:00,0.00009882
2021-08-06 00:00:00+00:00,-0.00115768
2021-08-09 00:00:00+00:00,0.00004863
2021-08-10 00:00:00+00:00,-0.00020272
2021-08-11 00:00:00+00:00,-0.00020285
2021-08-12 00:00:00+00:00,0.00009894
2021-08-13 00:00:00+00:00,0.00040067
2021-08-16 00:00:00+00:00,-0.00015287
2021-08-17 00:00:00+00:00,0.00040005
2021-08-18 00:00:00+00:00,-0.00005223
2021-08-19 00:00:00+00:00,0.00009910
2021-08-20 00:00:00+00:00,0.00065194
2021-08-23 00:00:00+00:00,-0.00010219
2021-08-24 00:00:00+00:00,-0.00010240
2021-08-25 00:00:00+00:00,-0.00070540
2021-08-26 00:00:00+00:00,-0.00030346
2021-08-27 00:00:00+00:00,0.00050127
2021-08-31 00:00:00+00:00,-0.00010210
2021-09-01 00:00:00+00:00,-0.00030329
2021-09-02 00:00:00+00:00,0.00030022
2021-09-03 00:00:00+00:00,-0.00025294
2021-09-06 00:00:00+00:00,0.00045137
2021-09-07 00:00:00+00:00,-0.00070533
2021-09-08 00:00:00+00:00,-0.00020272
2021-09-09 00:00:00+00:00,-0.00070579
2021-09-10 00:00:00+00:00,0.00014938
2021-09-13 00:00:00+00:00,-0.00030349
2021-09-14 00:00:00+00:00,-0.00065561
2021-09-15 00:00:00+00:00,-0.00035384
2021-09-16 00:00:00+00:00,-0.00080690
2021-09-17 00:00:00+00:00,-0.00060581
2021-09-20 00:00:00+00:00,0.00015009
2021-09-21 00:00:00+00:00,0.00020055
2021-09-22 00:00:00+00:00,-0.00005146
2021-09-23 00:00:00+00:00,-0.00050466
2021-09-24 00:00:00+00:00,-0.00136190
2021-09-27 00:00:00+00:00,0.00009979
2021-09-28 00:00:00+00:00,-0.00085868
2021-09-29 00:00:00+00:00,-0.00070767
2021-09-30 00:00:00+00:00,-0.00015270
2021-10-01 00:00:00+00:00,0.00065480
2021-10-04 00:00:00+00:00,-0.00025358
2021-10-05 00:00:00+00:00,-0.00116195
2021-10-06 00:00:00+00:00,-0.00065789
2021-10-07 00:00:00+00:00,0.00075585
2021-10-08 00:00:00+00:00,-0.00010264
2021-10-11 00:00:00+00:00,-0.00237457
2021-10-12 00:00:00+00:00,0.00095875
2021-10-13 00:00:00+00:00,-0.00000167
2021-10-14 00:00:00+00:00,0.00085732
2021-10-15 00:00:00+00:00,-0.00045606
2021-10-18 00:00:00+00:00,-0.00141636
2021-10-19 00:00:00+00:00,0.00186830
2021-10-20 00:00:00+00:00,-0.00146601
2021-10-21 00:00:00+00:00,-0.00116395
2021-10-22 00:00:00+00:00,0.00050364
2021-10-25 00:00:00+00:00,-0.00005235
2021-10-26 00:00:00+00:00,0.00090825
2021-10-27 00:00:00+00:00,-0.00055759
2021-10-28 00:00:00+00:00,-0.00005234
2021-10-29 00:00:00+00:00,-0.00197250
2021-11-01 00:00:00+00:00,-0.00005217
2021-11-02 00:00:00+00:00,0.00090885
2021-11-03 00:00:00+00:00,-0.00141745
2021-11-04 00:00:00+00:00,0.00311719
2021-11-05 00:00:00+00:00,0.00131207
2021-11-08 00:00:00+00:00,-0.00141510
2021-11-09 00:00:00+00:00,-0.00055728
2021-11-10 00:00:00+00:00,-0.00237684
2021-11-11 00:00:00+00:00,-0.00070999
2021-11-12 00:00:00+00:00,0.00045379
2021-11-15 00:00:00+00:00,0.00020087
2021-11-16 00:00:00+00:00,-0.00131705
2021-11-17 00:00:00+00:00,0.00096026
2021-11-18 00:00:00+00:00,0.00151648
2021-11-19 00:00:00+00:00,0.00009947
2021-11-22 00:00:00+00:00,-0.00111413
2021-11-23 00:00:00+00:00,-0.00081114
2021-11-24 00:00:00+00:00,-0.00030562
2021-11-25 00:00:00+00:00,0.00030179
2021-11-26 00:00:00+00:00,0.00176971
2021-11-29 00:00:00+00:00,-0.00005215
2021-11-30 00:00:00+00:00,-0.00045662
2021-12-01 00:00:00+00:00,0.00141448
2021-12-02 00:00:00+00:00,-0.00005227
2021-12-03 00:00:00+00:00,0.00105980
2021-12-06 00:00:00+00:00,0.00030143
2021-12-07 00:00:00+00:00,0.00025058
2021-12-08 00:00:00+00:00,-0.00020411
2021-12-09 00:00:00+00:00,0.00045261
2021-12-10 00:00:00+00:00,0.00080600
2021-12-13 00:00:00+00:00,0.00100773
2021-12-14 00:00:00+00:00,-0.00106129
2021-12-15 00:00:00+00:00,-0.00020357
2021-12-16 00:00:00+00:00,-0.00030433
2021-12-17 00:00:00+00:00,0.00020022
2021-12-20 00:00:00+00:00,-0.00030516
2021-12-21 00:00:00+00:00,-0.00292989
2021-12-22 00:00:00+00:00,-0.00101324
2021-12-23 00:00:00+00:00,-0.00020452
2021-12-24 00:00:00+00:00,-0.00010338
2021-12-29 00:00:00+00:00,-0.00141778
2021-12-30 00:00:00+00:00,0.00075777
2021-12-31 00:00:00+00:00,0.00035248
2022-01-04 00:00:00+00:00,-0.00086270
2022-01-05 00:00:00+00:00,-0.00040768
2022-01-06 00:00:00+00:00,-0.00106613
2022-01-07 00:00:00+00:00,-0.00040812
2022-01-10 00:00:00+00:00,0.00004766
2022-01-11 00:00:00+00:00,0.00019911
2022-01-12 00:00:00+00:00,0.00121211
2022-01-13 00:00:00+00:00,0.00055324
2022-01-14 00:00:00+00:00,-0.00101608
2022-01-17 00:00:00+00:00,-0.00076340
2022-01-18 00:00:00+00:00,-0.00061207
2022-01-19 00:00:00+00:00,-0.00041042
2022-01-20 00:00:00+00:00,0.00050159
2022-01-21 00:00:00+00:00,0.00070439
2022-01-24 00:00:00+00:00,0.00029895
2022-01-25 00:00:00+00:00,-0.00111976
2022-01-26 00:00:00+00:00,-0.00056316
2022-01-27 00:00:00+00:00,-0.00005663
2022-01-28 00:00:00+00:00,-0.00041102
2022-01-31 00:00:00+00:00,-0.00198258
2022-02-01 00:00:00+00:00,0.00034897
2022-02-02 00:00:00+00:00,0.00055251
2022-02-03 00:00:00+00:00,-0.00132467
2022-02-04 00:00:00+00:00,-0.00173249
2022-02-07 00:00:00+00:00,-0.00020964
2022-02-08 00:00:00+00:00,-0.00173552
2022-02-09 00:00:00+00:00,0.00065304
2022-02-10 00:00:00+00:00,-0.00359267
2022-02-11 00:00:00+00:00,0.00029495
2022-02-14 00:00:00+00:00,-0.00143685
2022-02-15 00:00:00+00:00,-0.00092886
2022-02-16 00:00:00+00:00,0.00263960
2022-02-17 00:00:00+00:00,0.00105864
2022-02-18 00:00:00+00:00,0.00192325
2022-02-21 00:00:00+00:00,-0.00117931
2022-02-22 00:00:00+00:00,-0.00077304
2022-02-23 00:00:00+00:00,0.00029515
2022-02-24 00:00:00+00:00,-0.00036530
2022-02-25 00:00:00+00:00,0.00105851
2022-02-28 00:00:00+00:00,0.00263523
2022-03-01 00:00:00+00:00,0.00381725
2022-03-02 00:00:00+00:00,-0.00404712
2022-03-03 00:00:00+00:00,-0.00077204
2022-03-04 00:00:00+00:00,0.00009203
2022-03-07 00:00:00+00:00,-0.00153339
2022-03-08 00:00:00+00:00,-0.00173866
2022-03-09 00:00:00+00:00,-0.00229998
2022-03-10 00:00:00+00:00,0.00049804
2022-03-11 00:00:00+00:00,-0.00072408
2022-03-14 00:00:00+00:00,-0.00092871
2022-03-15 00:00:00+00:00,0.00029261
2022-03-16 00:00:00+00:00,-0.00057345
2022-03-17 00:00:00+00:00,0.00187458
2022-03-18 00:00:00+00:00,0.00156674
2022-03-21 00:00:00+00:00,-0.00265969
2022-03-22 00:00:00+00:00,-0.00235867
2022-03-23 00:00:00+00:00,0.00217926
2022-03-24 00:00:00+00:00,-0.00057518
2022-03-25 00:00:00+00:00,-0.00103451
2022-03-28 00:00:00+00:00,-0.00072951
2022-03-29 00:00:00+00:00,0.00187108
2022-03-30 00:00:00+00:00,-0.00021902
2022-03-31 00:00:00+00:00,-0.00093183
2022-04-01 00:00:00+00:00,-0.00057574
2022-04-04 00:00:00+00:00,0.00161593
2022-04-05 00:00:00+00:00,0.00028637
2022-04-06 00:00:00+00:00,-0.00200632
2022-04-07 00:00:00+00:00,0.00054177
2022-04-08 00:00:00+00:00,-0.00195693
2022-04-11 00:00:00+00:00,-0.00104053
2022-04-12 00:00:00+00:00,-0.00185947
2022-04-13 00:00:00+00:00,0.00013204
2022-04-14 00:00:00+00:00,0.00069334
2022-04-19 00:00:00+00:00,-0.00145442
2022-04-20 00:00:00+00:00,-0.00145453
2022-04-21 00:00:00+00:00,0.00069297
2022-04-22 00:00:00+00:00,0.00028359
2022-04-25 00:00:00+00:00,0.00094811
2022-04-26 00:00:00+00:00,0.00150893
2022-04-27 00:00:00+00:00,0.00069166
2022-04-28 00:00:00+00:00,0.00023209
2022-04-29 00:00:00+00:00,-0.00068715
2022-05-03 00:00:00+00:00,-0.00114925
2022-05-04 00:00:00+00:00,-0.00063892
2022-05-05 00:00:00+00:00,0.00028273
2022-05-06 00:00:00+00:00,0.00104910
2022-05-09 00:00:00+00:00,-0.00201501
2022-05-10 00:00:00+00:00,0.00135492
2022-05-11 00:00:00+00:00,0.00084318
2022-05-12 00:00:00+00:00,0.00135253
2022-05-13 00:00:00+00:00,0.00180951
2022-05-16 00:00:00+00:00,-0.00028374
2022-05-17 00:00:00+00:00,-0.00145782
2022-05-18 00:00:00+00:00,-0.00232538
2022-05-19 00:00:00+00:00,0.00109455
2022-05-20 00:00:00+00:00,-0.00089694
2022-05-23 00:00:00+00:00,-0.00115254
2022-05-24 00:00:00+00:00,-0.00084754
2022-05-25 00:00:00+00:00,0.00145271
2022-05-26 00:00:00+00:00,0.00063469
2022-05-27 00:00:00+00:00,-0.00197133
2022-05-30 00:00:00+00:00,-0.00023498
2022-05-31 00:00:00+00:00,-0.00079692
2022-06-01 00:00:00+00:00,-0.00228219
2022-06-06 00:00:00+00:00,-0.00351614
2022-06-07 00:00:00+00:00,-0.00157399
2022-06-08 00:00:00+00:00,0.00088862
2022-06-09 00:00:00+00:00,-0.00111311
2022-06-10 00:00:00+00:00,-0.00239951
2022-06-13 00:00:00+00:00,-0.00420623
2022-06-14 00:00:00+00:00,-0.00051360
2022-06-15 00:00:00+00:00,0.00211377
2022-06-16 00:00:00+00:00,0.00309407
2022-06-17 00:00:00+00:00,-0.00107188
2022-06-20 00:00:00+00:00,-0.00019868
2022-06-21 00:00:00+00:00,-0.00230530
2022-06-22 00:00:00+00:00,0.00139605
2022-06-23 00:00:00+00:00,0.00123977
2022-06-24 00:00:00+00:00,0.00468173
2022-06-27 00:00:00+00:00,-0.00184055
2022-06-28 00:00:00+00:00,-0.00230634
2022-06-29 00:00:00+00:00,-0.00076789
2022-06-30 00:00:00+00:00,0.00077430
2022-07-01 00:00:00+00:00,0.00262207
2022-07-04 00:00:00+00:00,0.00390097
2022-07-05 00:00:00+00:00,-0.00163482
2022-07-06 00:00:00+00:00,0.00168875
2022-07-07 00:00:00+00:00,-0.00031022
2022-07-08 00:00:00+00:00,-0.00077133
2022-07-11 00:00:00+00:00,-0.00251513
2022-07-12 00:00:00+00:00,0.00214272
2022-07-13 00:00:00+00:00,0.00106022
2022-07-14 00:00:00+00:00,0.00075199
2022-07-15 00:00:00+00:00,0.00039529
2022-07-18 00:00:00+00:00,-0.00108889
2022-07-19 00:00:00+00:00,-0.00012101
2022-07-20 00:00:00+00:00,-0.00211635
2022-07-21 00:00:00+00:00,0.00054613
2022-07-22 00:00:00+00:00,0.00197999
2022-07-25 00:00:00+00:00,0.00126075
2022-07-26 00:00:00+00:00,0.00130984
2022-07-27 00:00:00+00:00,-0.00083462
2022-07-28 00:00:00+00:00,-0.00073088
2022-07-29 00:00:00+00:00,0.00238770
2022-08-01 00:00:00+00:00,0.00034195
